Var1,bar_fence,spd_init_1_5,Vtke_init_1_5,spd_init_3,Vtke_init_3,spd_init_4_5,Vtke_init_4_5,spd_init_6,Vtke_init_6,spd_init_10,Vtke_init_10,bar_fence_1,spd_rel_1_5,Vtke_rel_1_5,spd_rel_3,Vtke_rel_3,spd_rel_4_5,Vtke_rel_4_5,spd_rel_6,Vtke_rel_6,spd_rel_8_5,Vtke_rel_8_5,spd_rel_10,Vtke_rel_10,spd_rel_15,Vtke_rel_15,spd_rel_20,Vtke_rel_20,bar_fence_2,spd_uconv_1_5,Vtke_uconv_1_5,spd_uconv_3,Vtke_uconv_3,spd_uconv_4_5,Vtke_uconv_4_5,spd_uconv_6,Vtke_uconv_6,spd_uconv_10,Vtke_uconv_10,spd_lconv_1_5,Vtke_lconv_1_5,spd_lconv_3,Vtke_lconv_3,spd_lconv_4_5,Vtke_lconv_4_5,spd_lconv_6,Vtke_lconv_6,spd_lconv_8_5,Vtke_lconv_8_5,spd_lconv_10,Vtke_lconv_10,spd_lconv_15,Vtke_lconv_15,spd_lconv_20,Vtke_lconv_20
19:57:30,|,3.28231954574585,0.511393039362577,3.61187744140625,0.640275412053707,4.40499114990234,0.660950284748563,4.70019960403442,0.663164524595688,4.92907619476318,0.6668215990092,|,3.34517312049866,0.688095975072295,3.93726539611816,0.722113810398405,3.87954235076904,0.657979335717876,3.97115778923035,0.616796852773771,4.20406484603882,0.653249038206882,4.39769124984741,0.799087328467283,5.19011831283569,0.751412824251761,5.37569665908813,0.768020046457411,|,2.72417831420898,0.655031918674359,3.18159508705139,0.663989503438731,3.44390082359314,0.669951530000372,3.65232133865356,0.674582874150873,3.9587345123291,0.738324971392973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20:02:30,|,3.29114627838135,0.642678760196475,3.62408876419067,0.595065648169854,4.42342758178711,0.654757221032809,4.72233057022095,0.807283819324541,4.95996189117432,0.796722682719485,|,3.37694311141968,0.685305523025824,3.95739769935608,0.731434520239466,3.89120006561279,0.597678277600828,4.00332355499268,0.762038002602165,4.23955392837524,0.60103294670902,4.43021583557129,0.635923567766917,5.24542093276978,0.646972080446383,5.44978094100952,0.667404404877841,|,2.72813272476196,0.677341663462979,3.20764183998108,0.695419415815537,3.45293879508972,0.709253921972934,3.66006088256836,0.703714875637176,3.95878100395203,0.660822351719416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20:07:30,|,3.31238150596619,0.614429640881989,3.68124675750732,0.59035186166326,4.47100687026978,0.755906603813759,4.7377724647522,0.829012705396387,4.97610092163086,0.656930156600668,|,3.44042181968689,0.609469953499516,3.96270608901978,0.619329769593428,3.8962140083313,0.692929427397768,4.00401210784912,0.620368095760369,4.25523233413696,0.637692178365065,4.43268394470215,0.592840212936833,5.37451028823853,0.637966624052498,5.56769037246704,0.652008661564021,|,2.78725218772888,0.707804196774284,3.21153140068054,0.715192618471502,3.48347139358521,0.646172436716349,3.68198084831238,0.667682159580833,4.06365251541138,0.711423367278246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20:12:30,|,3.31426000595093,0.600372990018509,3.68468403816223,0.602684009744439,4.475989818573,0.757072593851256,4.77113008499146,0.766716718832326,5.02454471588135,0.718473109005387,|,3.48632192611694,0.773214996969833,4.09634494781494,0.785890326212303,3.89748382568359,0.623511030884989,4.00827741622925,0.666304466953774,4.25607967376709,0.779787941427876,4.45187425613403,0.728352377552175,5.4858226776123,0.807340295413987,5.75397300720215,0.781666310968772,|,2.79801750183105,0.672087192295708,3.26699829101563,0.623173652952461,3.5136137008667,0.711049877968411,3.77861309051514,0.730219002730548,4.06475162506104,0.648532446838518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20:17:30,|,3.37005662918091,0.678243047683698,3.73110365867615,0.709925108875269,4.52848434448242,0.722132921174437,4.81897068023682,0.717806014794368,5.09185647964478,0.631597462124773,|,3.53180575370789,0.738663715618061,4.14788913726807,0.711849146893461,3.90033173561096,0.645116626902102,4.01540327072144,0.673261791460643,4.27902269363403,0.715756859770802,4.45522832870483,0.627282445342127,5.55507373809814,0.662814296763142,5.80636739730835,0.648532377908296,|,2.79935717582703,0.692744457885217,3.35008788108826,0.713536617801838,3.56989312171936,0.704368122874539,3.78176856040955,0.699003442188923,4.09269571304321,0.858601508135885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20:22:30,|,3.37386155128479,0.589950769707226,3.73299908638,0.623006182570457,4.52933835983276,0.594824665415748,4.83383798599243,0.682835338044741,5.09990835189819,0.820045325502857,|,3.53618502616882,0.647002390052296,4.17735147476196,0.662252135063465,3.91076374053955,0.746961074521874,4.01586055755615,0.644812337675497,4.28793430328369,0.661006115221788,4.489089012146,0.698990267712454,5.58222150802612,0.803421459698143,5.87241411209106,0.800738445161396,|,2.84474611282349,0.621272556189995,3.36334347724915,0.718330273705156,3.59796977043152,0.731416795936121,3.82170581817627,0.865229591545849,4.15247201919556,0.582830481980508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20:27:30,|,3.37591981887817,0.635857842585658,3.73324871063232,0.631072832022019,4.53441047668457,0.677082077660986,4.83876848220825,0.603657684149502,5.13880443572998,0.685174759513659,|,3.59358596801758,0.741730659828012,4.19708728790283,0.772642275893124,3.94794940948486,0.643241270558895,4.01768112182617,0.745127111646325,4.30958223342896,0.667810170272669,4.4969801902771,0.846891950775493,5.6818904876709,0.61948890998349,5.95189619064331,0.629858865208765,|,2.84813785552979,0.736625204184831,3.36682176589966,0.761712220970929,3.6145281791687,0.598856646088131,3.84010481834412,0.726300756417466,4.1542854309082,0.746866091072546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20:32:30,|,3.37722325325012,0.688840731898813,3.73777770996094,0.650835595260293,4.56216955184937,0.739929926726441,4.91227579116821,0.743322563562899,5.15444135665894,0.712138675582825,|,3.87490177154541,0.773798186557329,4.43545341491699,0.797953959772958,3.95753836631775,0.611304681834238,4.04811859130859,0.618472578249942,4.31665134429932,0.606110242214567,4.49759244918823,0.659927153477604,5.88662099838257,0.800914981189104,6.18933582305908,0.77273919149249,|,2.84885764122009,0.674125680323469,3.36973452568054,0.69588271879976,3.62657570838928,0.722017139626317,3.84459853172302,0.670819046009538,4.16817665100098,0.759432315037049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20:37:30,|,3.37988829612732,0.562606423959745,3.74607038497925,0.571988445504986,4.71249866485596,0.801414555658865,5.03875112533569,0.822420667406632,5.28980445861816,0.803191748491111,|,NaN,NaN,NaN,NaN,3.99323725700378,0.690789650907171,4.06649351119995,0.699835973706216,4.32392406463623,0.757091360982983,4.5053334236145,0.601367262331991,NaN,NaN,NaN,NaN,|,2.87470149993896,0.689968338080991,3.37160921096802,0.599239244446298,3.62756872177124,0.847750935342217,3.84789514541626,0.66256716608161,4.17325878143311,0.653918350385782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20:42:30,|,3.38537621498108,0.573199103196889,3.75228095054626,0.600348678493578,5.05591106414795,0.758555131984097,5.38829278945923,0.7371035472031,5.72089624404907,0.690133950052609,|,NaN,NaN,NaN,NaN,4.00846910476685,0.675859049910636,4.09719467163086,0.68398397479435,4.34235811233521,0.642860391183813,4.50636291503906,0.691350336561868,NaN,NaN,NaN,NaN,|,2.89548778533936,0.610443480627455,3.38558292388916,0.675555985452067,3.62955641746521,0.701394993977892,3.85064148902893,0.722438825942868,4.17853021621704,0.721668449799586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20:47:30,|,3.39766359329224,0.574467760706603,3.75564050674438,0.661672546525645,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,4.01730346679688,0.579205862240983,4.15588665008545,0.699597517176105,4.34808254241943,0.818496164620512,4.52848100662231,0.552510967868582,NaN,NaN,NaN,NaN,|,2.8966338634491,0.702262399627649,3.39318084716797,0.688043736970117,3.64161086082458,0.750918037604454,3.85376977920532,0.617973096255947,4.17993927001953,0.656546939926927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20:52:30,|,3.40254902839661,0.663154376603499,3.77282404899597,0.719773116346565,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,4.02454376220703,0.689507749733171,4.16307401657104,0.734436169572563,4.36819124221802,0.649101170474713,4.53874349594116,0.756468756421021,NaN,NaN,NaN,NaN,|,2.92097592353821,0.662379322329635,3.40037059783936,0.691026998483444,3.66009736061096,0.654319703002797,3.87290668487549,0.704809206245278,4.19537305831909,0.762636639124651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20:57:30,|,3.40346527099609,0.632405038035757,3.77374315261841,0.710307822298087,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,4.05063962936401,0.65590576384974,4.16524076461792,0.81235144935286,4.36938858032227,0.711519982588467,4.56798887252808,0.666178605059188,NaN,NaN,NaN,NaN,|,2.92546629905701,0.702256405292761,3.41076803207397,0.685754413110048,3.66373562812805,0.667794718016965,3.88193726539612,0.739590795349481,4.20961904525757,0.761580552500388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21:02:30,|,3.40441012382507,0.622435598752401,3.77415990829468,0.651170620862717,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,4.05293846130371,0.751069215731338,4.17330646514893,0.652540282950791,4.38407135009766,0.57065878114222,4.57763481140137,0.663888796358975,NaN,NaN,NaN,NaN,|,2.92694783210754,0.767076539544036,3.42787599563599,0.64617931452082,3.68024063110352,0.69958808138086,3.89065194129944,0.685142892557255,4.25197410583496,0.771548541334045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21:07:30,|,3.41944766044617,0.641176660779456,3.78321027755737,0.656392141684069,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,4.06514406204224,0.773180528780613,4.17458391189575,0.655021033304236,4.38417291641235,0.739161214224207,4.57962942123413,0.767878189840061,NaN,NaN,NaN,NaN,|,2.92935490608215,0.707514945173966,3.44788098335266,0.599938622206266,3.68639826774597,0.708415336396807,3.89517045021057,0.726673820130291,4.2519965171814,0.753085465402622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21:12:30,|,3.43206858634949,0.624616207063966,3.78487205505371,0.613375243498056,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,4.09902429580688,0.729767375960688,4.17990016937256,0.583170706709643,4.39719390869141,0.625620087338499,4.59082651138306,0.641701744189566,NaN,NaN,NaN,NaN,|,2.94422793388367,0.629397250954587,3.45788931846619,0.707998557194692,3.68693733215332,0.668035626549274,3.8967547416687,0.769913021987035,4.26591730117798,0.735984560196835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21:17:30,|,3.43574094772339,0.607800966437776,3.82001185417175,0.651932878219873,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,4.0996675491333,0.600086339311532,4.19102573394775,0.705426333557974,4.41535902023315,0.690365660206231,4.61005258560181,0.703000248332407,NaN,NaN,NaN,NaN,|,2.96164774894714,0.661778080182172,3.46984696388245,0.657467807744985,3.69652223587036,0.6931530121508,3.8987398147583,0.691657123203008,4.27631092071533,0.748289711283656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21:22:30,|,3.46007013320923,0.719554290444009,3.84062147140503,0.761114996275031,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,4.10829019546509,0.752180119721134,4.21189975738525,0.758142772947394,4.47855281829834,0.730346077802876,4.66674327850342,0.720513088737479,NaN,NaN,NaN,NaN,|,2.9624035358429,0.606798772346023,3.47978091239929,0.70823593147826,3.70846343040466,0.611914807175208,3.90426063537598,0.751427895552875,4.28158330917358,0.727878752395939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21:27:30,|,3.4893786907196,0.633076230182604,3.86830258369446,0.702653764063344,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,4.10867643356323,0.749130892848022,4.22020816802979,0.744663130176951,4.48818492889404,0.680816884993868,4.67554903030396,0.731491886993821,NaN,NaN,NaN,NaN,|,2.97900533676147,0.784962442780565,3.49553442001343,0.680551943855909,3.71484184265137,0.711148733680063,3.9154965877533,0.714139748032235,4.28699731826782,0.726360457025802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21:32:30,|,3.51094341278076,0.692759022913617,3.8761830329895,0.604741607384244,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,4.12839269638062,0.695126862336689,4.24325704574585,0.728970899300983,4.48853015899658,0.732263247796297,4.69077110290527,0.691205027765997,NaN,NaN,NaN,NaN,|,2.98228335380554,0.672100428533112,3.49580216407776,0.662857235330036,3.72830200195313,0.696618375441073,3.9245913028717,0.705799827111621,4.31524419784546,0.716290183113513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21:37:30,|,3.52156138420105,0.616895516053441,3.88764357566833,0.636010431283227,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,4.12963676452637,0.694231688108218,4.28546524047852,0.733587911032128,4.49673128128052,0.731935426023912,4.69830703735352,0.73181694480536,NaN,NaN,NaN,NaN,|,3.00693511962891,0.67242867921188,3.5006000995636,0.657634704737214,3.73083686828613,0.685917596484804,3.93488073348999,0.621586172565051,4.34377145767212,0.78005616525334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21:42:30,|,3.52304553985596,0.624257764563855,3.9094660282135,0.634325952113632,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,4.14161014556885,0.688812336307552,4.29870271682739,0.759012942873502,4.53290748596191,0.696821092436452,4.7380428314209,0.701133461327656,NaN,NaN,NaN,NaN,|,3.00739455223083,0.728186863002576,3.51335740089417,0.717996111214588,3.73542666435242,0.736005510034551,3.97218155860901,0.695650918448588,4.3534984588623,0.696826353000257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21:47:30,|,3.53512597084045,0.674687732879365,3.91149473190308,0.691382345766974,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,4.17232179641724,0.745855198416239,4.30067443847656,0.703657150224609,4.61245918273926,0.582797694721299,4.7412281036377,0.598882175178636,NaN,NaN,NaN,NaN,|,3.00819087028503,0.715386544191278,3.51557517051697,0.690289578931508,3.73804879188538,0.695827812874381,4.03335809707642,0.719675059656181,4.3587818145752,0.787437770386719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21:52:30,|,3.56183576583862,0.639585404529904,3.91239333152771,0.641968504605527,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,4.20090103149414,0.718761957110584,4.34432744979858,0.676040111972469,4.61450481414795,0.652170169601892,4.77729272842407,0.697278623700191,NaN,NaN,NaN,NaN,|,3.01253747940063,0.669116489756779,3.53991556167603,0.716809228484012,3.7720627784729,0.705090218860325,4.06374168395996,0.739845233984227,4.36909008026123,0.674770586225886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21:57:30,|,3.56466889381409,0.617376078394241,3.9144926071167,0.681763897436272,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,4.20649480819702,0.713157282561629,4.36591386795044,0.672960275357969,4.6196551322937,0.759980982680555,4.79079723358154,0.670787363422152,NaN,NaN,NaN,NaN,|,3.01517987251282,0.679178611941886,3.5428249835968,0.834638856929328,3.78886532783508,0.71691618609827,4.07712507247925,0.730484860288472,4.4736475944519,0.691848074915488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22:02:30,|,3.56950092315674,0.656401242130593,3.92261481285095,0.581338931530371,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,4.23659086227417,0.666862028276439,4.3696608543396,0.816507036659126,4.6374659538269,0.664358263908449,4.813805103302,0.641215270530615,NaN,NaN,NaN,NaN,|,3.01535797119141,0.694735721788362,3.5572452545166,0.69534972980567,3.84623432159424,0.701006660017232,4.10920476913452,0.649392352781032,4.49755144119263,0.744927603425042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22:07:30,|,3.58178544044495,0.653476055039489,3.9361367225647,0.683563670450279,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,4.26416778564453,0.583682575513247,4.37752389907837,0.731304598261663,4.64789628982544,0.78719166119677,4.81977272033691,0.744553268843544,NaN,NaN,NaN,NaN,|,3.01583313941956,0.649833171095228,3.56311559677124,0.627127115225157,3.85562181472778,0.859583950649625,4.13912773132324,0.690201642091992,4.49869632720947,0.802815175688648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22:12:30,|,3.59087467193604,0.675138661372435,3.94596815109253,0.600597350469557,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,4.26907300949097,0.839553534465631,4.40069961547852,0.736084404434413,4.65566349029541,0.722256712396901,4.84695196151733,0.784349031322445,NaN,NaN,NaN,NaN,|,3.04137349128723,0.611075922097071,3.6392457485199,0.702953455449758,3.86528325080872,0.619879101681972,4.14111185073853,0.818125320322311,4.50111150741577,0.671326746256098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22:17:30,|,3.59276843070984,0.665579781876863,3.95786261558533,0.652021854039498,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,4.30618715286255,0.713192721594063,4.42532730102539,0.590316898476979,4.65852117538452,0.70969085593461,4.86000680923462,0.744955797828289,NaN,NaN,NaN,NaN,|,3.13358306884766,0.750616555305388,3.64819431304932,0.678189852905129,3.87722516059875,0.662262218129525,4.15419578552246,0.71095995291163,4.52317476272583,0.807021538342723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22:22:30,|,3.607577085495,0.61013987112591,3.96926331520081,0.543247439539494,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,4.31454706192017,0.720386833732813,4.44877099990845,0.758672918908807,4.74261331558228,0.753835032365503,4.94652509689331,0.738375355006027,NaN,NaN,NaN,NaN,|,3.13877367973328,0.720184739340374,3.70752668380737,0.754137606526326,3.9442150592804,0.700362936941684,4.15954065322876,0.764762290185861,4.53676748275757,0.709859544316751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22:27:30,|,3.62110209465027,0.555220331234746,3.98487329483032,0.682810574535388,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,4.37116241455078,0.726521044748274,4.53722381591797,0.710099302553791,4.74613475799561,0.693734006010015,4.9597601890564,0.675427592354086,NaN,NaN,NaN,NaN,|,3.1593599319458,0.699955536077311,3.71135926246643,0.749527046966379,3.97019648551941,0.742876119886245,4.1818642616272,0.856631986137001,4.54395532608032,0.790951417742495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
