CDT_time,bar_fence,dir_0_2m_init,dir_0_2m_rel,dir_0_2m_uconv,dir_0_2m_lconv,bar_fence_1,dir_1_5m_init,dir_1_5m_rel,dir_1_5m_uconv,dir_1_5m_lconv,bar_fence_2,dir_3m_init,dir_3m_rel,dir_3m_uconv,dir_3m_lconv,bar_fence_3,dir_4_5m_init,dir_4_5m_rel,dir_4_5m_uconv,dir_4_5m_lconv,bar_fence_4,dir_6m_init,dir_6m_rel,dir_6m_uconv,dir_6m_lconv,bar_fence_5,dir_10m_init,dir_10m_rel,dir_10m_uconv,dir_10m_lconv
18:02:30,|,106.179977416992,107.14852142334,110.092796325684,109.715835571289,|,284.274780273438,NaN,288.401184082031,283.439025878906,|,285.209533691406,NaN,285.719573974609,286.5673828125,|,284.156433105469,281.444915771484,283.763488769531,286.999542236328,|,284.411468505859,281.927581787109,285.640777587891,285.886444091797,|,285.136199951172,285.239624023438,284.091186523438,285.195892333984
18:07:30,|,101.63207244873,103.678153991699,106.545379638672,115.298324584961,|,279.516021728516,NaN,284.237487792969,281.921081542969,|,280.147796630859,NaN,281.244201660156,285.011016845703,|,278.794403076172,277.078765869141,279.616943359375,285.250091552734,|,279.672393798828,277.684539794922,281.058349609375,284.131286621094,|,280.780731201172,280.357788085938,279.811889648438,282.948638916016
18:12:30,|,102.968719482422,100.368896484375,103.480415344238,118.85612487793,|,280.583160400391,NaN,280.98095703125,282.22607421875,|,281.829345703125,NaN,278.288818359375,284.424591064453,|,280.376617431641,274.067565917969,276.918426513672,284.706695556641,|,280.916595458984,274.782012939453,278.528106689453,284.135528564453,|,281.589324951172,278.624420166016,278.024017333984,282.659912109375
18:17:30,|,105.35612487793,105.781890869141,110.945472717285,122.38939666748,|,283.398315429688,NaN,287.728515625,284.444915771484,|,283.950927734375,NaN,285.141326904297,287.307678222656,|,282.480041503906,279.923370361328,283.623321533203,287.188812255859,|,282.770599365234,280.158935546875,285.479278564453,285.560668945313,|,283.38037109375,282.941619873047,283.669128417969,283.951843261719
18:22:30,|,105.742118835449,103.450462341309,104.966651916504,120.653099060059,|,282.631988525391,NaN,283.027404785156,282.608673095703,|,283.030212402344,NaN,280.404541015625,285.062652587891,|,281.301483154297,277.373901367188,279.016296386719,285.069763183594,|,281.336273193359,278.548095703125,281.462310791016,284.158325195313,|,281.246124267578,282.084625244141,280.373229980469,282.442993164063
18:27:30,|,105.218330383301,107.516929626465,106.80591583252,121.959442138672,|,283.092864990234,NaN,284.891448974609,282.774719238281,|,283.728088378906,NaN,282.357604980469,285.458801269531,|,282.084289550781,280.031829833984,281.110382080078,284.952362060547,|,282.32177734375,280.393127441406,282.830535888672,283.801818847656,|,283.637878417969,283.204925537109,281.531005859375,282.813232421875
18:32:30,|,107.817687988281,106.305725097656,109.736259460449,122.696723937988,|,284.818450927734,NaN,287.1787109375,286.393768310547,|,285.220611572266,NaN,284.162139892578,289.240295410156,|,283.539276123047,280.563110351563,282.498382568359,288.935943603516,|,283.737091064453,280.825775146484,284.204254150391,287.464263916016,|,284.201324462891,283.778015136719,282.769165039063,285.879669189453
18:37:30,|,112.38549041748,108.644020080566,111.75220489502,123.806755065918,|,289.872467041016,NaN,289.283294677734,288.581939697266,|,290.811950683594,NaN,287.091674804688,291.039794921875,|,289.611602783203,281.960510253906,285.701873779297,291.036437988281,|,289.860076904297,282.669830322266,287.719512939453,290.066528320313,|,290.373077392578,286.643676757813,285.816284179688,288.275787353516
18:42:30,|,107.915824890137,107.707794189453,111.410858154297,124.905006408691,|,285.133544921875,NaN,288.951629638672,287.837036132813,|,285.909912109375,NaN,286.014556884766,290.376525878906,|,284.155426025391,282.109130859375,284.370971679688,290.042266845703,|,284.491760253906,282.498229980469,286.316375732422,288.924011230469,|,285.249969482422,285.929229736328,284.769348144531,287.148956298828
18:47:30,|,101.660774230957,106.61824798584,109.699569702148,121.506118774414,|,279.656524658203,NaN,287.432708740234,283.136322021484,|,280.173126220703,NaN,284.595153808594,285.952850341797,|,278.645782470703,280.208618164063,283.141998291016,285.925445556641,|,278.771362304688,281.150085449219,284.891082763672,285.090545654297,|,279.724426269531,285.035614013672,283.350402832031,283.217437744141
18:52:30,|,106.664909362793,106.582008361816,106.281967163086,120.082153320313,|,284.028869628906,NaN,284.524139404297,282.581085205078,|,285.224945068359,NaN,282.478698730469,285.690155029297,|,283.504180908203,279.701416015625,280.964538574219,285.700988769531,|,283.94970703125,280.469177246094,282.471130371094,284.889953613281,|,284.587768554688,283.218109130859,281.081451416016,284.052551269531
18:57:30,|,103.051414489746,106.310836791992,108.024551391602,116.934509277344,|,280.701385498047,NaN,286.291229248047,280.466339111328,|,281.676544189453,NaN,283.853271484375,283.756713867188,|,280.232849121094,279.830505371094,282.425354003906,283.759063720703,|,280.863342285156,280.366302490234,284.673645019531,282.612731933594,|,281.901062011719,283.883453369141,283.274291992188,281.537261962891
19:02:30,|,105.522186279297,108.149963378906,112.310134887695,122.714538574219,|,283.017517089844,NaN,289.457550048828,285.380584716797,|,283.331817626953,NaN,286.788940429688,288.767913818359,|,281.757263183594,282.380950927734,285.239349365234,288.656677246094,|,282.259216308594,282.982147216797,287.432891845703,287.743347167969,|,282.957580566406,285.756042480469,285.452453613281,286.511413574219
19:07:30,|,104.877784729004,108.399642944336,108.82201385498,122.739288330078,|,281.873016357422,NaN,286.901428222656,283.521881103516,|,283.049896240234,NaN,284.093536376953,286.962799072266,|,281.500701904297,281.1982421875,282.671539306641,286.712341308594,|,281.762664794922,281.504791259766,284.821014404297,285.794494628906,|,283.350524902344,284.372619628906,283.329559326172,284.291351318359
19:12:30,|,107.306304931641,106.901611328125,107.975784301758,124.713623046875,|,285.000213623047,NaN,286.654449462891,285.233428955078,|,285.57666015625,NaN,284.072845458984,288.233520507813,|,284.001037597656,280.954895019531,282.837829589844,288.334442138672,|,284.121459960938,281.404754638672,284.727081298828,287.426055908203,|,284.892608642578,284.350799560547,283.515014648438,285.880920410156
19:17:30,|,108.323112487793,104.471458435059,109.863838195801,121.812355041504,|,286.623931884766,NaN,287.192535400391,286.551879882813,|,287.381286621094,NaN,284.1806640625,289.639434814453,|,286.020660400391,277.855285644531,282.300659179688,289.403594970703,|,286.117797851563,278.705169677734,283.706268310547,287.918792724609,|,286.772338867188,282.275756835938,282.418609619141,286.506988525391
19:22:30,|,106.481918334961,107.898994445801,109.97486114502,122.471237182617,|,283.642578125,NaN,287.984924316406,288.152282714844,|,282.088012695313,NaN,285.301574707031,290.912139892578,|,282.261993408203,280.802001953125,283.658630371094,290.516632080078,|,282.232269287109,281.413787841797,285.537750244141,289.462982177734,|,283.081573486328,284.515563964844,284.388244628906,287.928161621094
19:27:30,|,101.702415466309,104.040351867676,106.757392883301,125.27116394043,|,279.436096191406,NaN,284.142822265625,279.925811767578,|,278.145599365234,NaN,281.063262939453,282.63916015625,|,278.272216796875,278.046203613281,279.602600097656,282.407684326172,|,278.802917480469,278.425903320313,281.351318359375,281.073577880859,|,279.550445556641,281.379302978516,279.422058105469,279.779205322266
19:32:30,|,104.123588562012,100.589027404785,105.013854980469,127.946380615234,|,282.515411376953,NaN,282.542114257813,283.575897216797,|,283.154998779297,NaN,279.708282470703,286.422027587891,|,281.731262207031,275.362365722656,278.142333984375,286.014068603516,|,282.110412597656,275.938293457031,279.7861328125,284.664276123047,|,283.274841308594,278.612945556641,278.429107666016,282.669708251953
19:37:30,|,106.693466186523,105.998733520508,108.961585998535,126.508285522461,|,284.611114501953,NaN,286.512939453125,284.254852294922,|,285.622680664063,NaN,283.727844238281,287.364715576172,|,283.672210693359,280.49462890625,282.372985839844,287.151733398438,|,283.346069335938,281.064788818359,284.821807861328,286.181793212891,|,283.656555175781,283.803680419922,283.15673828125,285.079772949219
19:42:30,|,99.1309051513672,101.975875854492,101.439140319824,125.656745910645,|,276.830261230469,NaN,280.487976074219,277.243286132813,|,277.429718017578,NaN,277.812957763672,279.884552001953,|,275.722259521484,274.326751708984,276.502288818359,279.624267578125,|,275.931457519531,274.663208007813,277.840026855469,278.943695068359,|,277.355773925781,278.224182128906,276.860717773438,278.056396484375
19:47:30,|,107.342964172363,108.090431213379,108.502006530762,126.299293518066,|,285.13916015625,NaN,286.47265625,284.213684082031,|,286.439147949219,NaN,283.727325439453,287.156158447266,|,285.170257568359,281.750732421875,282.458404541016,286.640625,|,285.528411865234,282.1328125,284.310546875,284.981140136719,|,286.199188232422,285.052673339844,282.934326171875,282.987243652344
19:52:30,|,106.289901733398,107.876159667969,110.564674377441,123.985931396484,|,284.445739746094,NaN,288.037078857422,285.728790283203,|,285.953216552734,NaN,285.507263183594,288.484802246094,|,284.695434570313,281.304321289063,283.670104980469,288.619110107422,|,284.790313720703,281.949615478516,285.273742675781,287.882507324219,|,285.890991210938,284.924194335938,283.582794189453,287.036285400391
19:57:30,|,108.543006896973,109.235176086426,111.672424316406,125.262619018555,|,285.947448730469,NaN,289.116058349609,287.911407470703,|,286.299468994141,NaN,286.356323242188,291.426330566406,|,284.911071777344,282.538940429688,284.739898681641,291.380950927734,|,284.991821289063,282.843505859375,286.906860351563,290.189849853516,|,286.2578125,285.340515136719,285.418182373047,288.844757080078
20:02:30,|,106.189437866211,108.799667358398,107.51326751709,121.862457275391,|,284.152648925781,NaN,286.399444580078,285.294128417969,|,284.953308105469,NaN,284.136047363281,288.799102783203,|,283.138366699219,282.862670898438,283.124603271484,288.767639160156,|,282.791625976563,283.063293457031,285.364990234375,287.687744140625,|,283.829223632813,285.943725585938,284.582641601563,286.508422851563
20:07:30,|,106.305610656738,107.267013549805,106.028015136719,125.322212219238,|,284.097961425781,NaN,284.516387939453,285.308013916016,|,284.926300048828,NaN,281.990142822266,287.748016357422,|,283.031005859375,280.154083251953,280.800903320313,287.910095214844,|,283.07275390625,280.438079833984,282.627899169922,286.967620849609,|,284.41552734375,283.073669433594,281.434906005859,285.749542236328
20:12:30,|,107.238456726074,108.550621032715,112.970268249512,127.529136657715,|,284.923156738281,NaN,290.800994873047,288.276824951172,|,285.879333496094,NaN,288.67529296875,291.153900146484,|,284.205993652344,284.410308837891,287.36279296875,290.939147949219,|,284.367919921875,284.776580810547,289.033538818359,290.454498291016,|,285.076171875,287.707244873047,287.509826660156,289.554656982422
20:17:30,|,111.426956176758,108.616569519043,113.338859558105,127.752098083496,|,287.508056640625,NaN,290.858489990234,290.234008789063,|,288.082183837891,NaN,288.185485839844,293.419036865234,|,286.666778564453,282.506805419922,286.830139160156,293.195281982422,|,286.837799072266,283.232269287109,288.704986572266,291.837982177734,|,287.367218017578,286.902282714844,286.843231201172,290.068389892578
20:22:30,|,105.115463256836,108.127655029297,110.749214172363,128.420715332031,|,282.932739257813,NaN,288.730316162109,286.856842041016,|,283.815704345703,NaN,286.143432617188,289.782836914063,|,282.435363769531,282.825805664063,284.618011474609,289.470367431641,|,282.505859375,283.374725341797,286.809417724609,288.204528808594,|,283.068298339844,286.273010253906,284.891021728516,286.419311523438
20:27:30,|,103.766098022461,101.218635559082,102.038650512695,128.325836181641,|,282.147674560547,NaN,280.876953125,282.433197021484,|,282.892608642578,NaN,278.748382568359,285.512390136719,|,281.235168457031,274.794616699219,277.781494140625,285.260284423828,|,281.384613037109,275.638732910156,279.791168212891,284.300994873047,|,281.877105712891,278.717102050781,278.343017578125,282.661987304688
20:32:30,|,103.467025756836,102.352508544922,102.513320922852,126.889839172363,|,281.722686767578,NaN,281.829803466797,283.1669921875,|,282.343688964844,NaN,279.632385253906,285.979949951172,|,280.901092529297,276.084075927734,278.148254394531,285.922973632813,|,281.037414550781,276.851165771484,279.844543457031,285.186950683594,|,282.007537841797,280.761077880859,278.492156982422,283.470886230469
