CDT_time,bar_fence,spd_0_2m_init,spd_0_2m_rel,spd_0_2m_uconv,spd_0_2m_lconv,bar_fence_1,spd_1_5m_init,spd_1_5m_rel,spd_1_5m_uconv,spd_1_5m_lconv,bar_fence_2,spd_3m_init,spd_3m_rel,spd_3m_uconv,spd_3m_lconv,bar_fence_3,spd_4_5m_init,spd_4_5m_rel,spd_4_5m_uconv,spd_4_5m_lconv,bar_fence_4,spd_6m_init,spd_6m_rel,spd_6m_uconv,spd_6m_lconv,bar_fence_5,spd_10m_init,spd_10m_rel,spd_10m_uconv,spd_10m_lconv
20:57:30,|,NaN,NaN,0.264403343200684,NaN,|,NaN,NaN,NaN,0.464212596416473,|,NaN,NaN,NaN,0.496321141719818,|,NaN,NaN,NaN,0.523457705974579,|,NaN,NaN,NaN,0.523596584796906,|,NaN,NaN,NaN,0.457090944051743
21:02:30,|,NaN,NaN,0.218349456787109,NaN,|,NaN,NaN,NaN,0.564363420009613,|,NaN,NaN,NaN,0.628513813018799,|,NaN,NaN,NaN,0.659779071807861,|,NaN,NaN,NaN,0.659647822380066,|,NaN,NaN,NaN,0.769501090049744
21:07:30,|,NaN,NaN,0.324103325605392,NaN,|,NaN,NaN,NaN,0.59930694103241,|,NaN,NaN,NaN,0.710882008075714,|,NaN,NaN,NaN,0.791308164596558,|,NaN,NaN,NaN,0.825690388679504,|,NaN,NaN,NaN,0.947788655757904
21:12:30,|,NaN,NaN,0.348263323307037,NaN,|,NaN,NaN,NaN,0.725890278816223,|,NaN,NaN,NaN,0.717203557491302,|,NaN,NaN,NaN,0.774115264415741,|,NaN,NaN,NaN,0.824611186981201,|,NaN,NaN,NaN,0.910937488079071
21:17:30,|,NaN,NaN,0.159526661038399,NaN,|,NaN,NaN,NaN,0.545632839202881,|,NaN,NaN,NaN,0.521194994449615,|,NaN,NaN,NaN,0.545082330703735,|,NaN,NaN,NaN,0.579208731651306,|,NaN,NaN,NaN,0.481752932071686
21:22:30,|,NaN,NaN,0.422993332147598,NaN,|,NaN,NaN,NaN,0.589677512645721,|,NaN,NaN,NaN,0.563250005245209,|,NaN,NaN,NaN,0.576314210891724,|,NaN,NaN,NaN,0.599963247776031,|,NaN,NaN,NaN,0.546157538890839
21:27:30,|,NaN,NaN,0.366095364093781,NaN,|,NaN,NaN,NaN,0.636084616184235,|,NaN,NaN,NaN,0.698193907737732,|,NaN,NaN,NaN,0.781629502773285,|,NaN,NaN,NaN,0.840704083442688,|,NaN,NaN,NaN,0.933226823806763
21:32:30,|,NaN,NaN,0.391683340072632,NaN,|,NaN,NaN,NaN,0.591679334640503,|,NaN,NaN,NaN,0.687534987926483,|,NaN,NaN,NaN,0.77038449048996,|,NaN,NaN,NaN,0.814600467681885,|,NaN,NaN,NaN,0.991369545459747
21:37:30,|,NaN,NaN,0.429006665945053,NaN,|,NaN,NaN,NaN,0.470397174358368,|,NaN,NaN,NaN,0.606120228767395,|,NaN,NaN,NaN,0.615273594856262,|,NaN,NaN,NaN,0.636480212211609,|,NaN,NaN,NaN,0.793497681617737
21:42:30,|,NaN,NaN,0.706473350524902,NaN,|,NaN,NaN,NaN,0.63406777381897,|,NaN,NaN,NaN,0.852975308895111,|,NaN,NaN,NaN,0.909134805202484,|,NaN,NaN,NaN,0.916529476642609,|,NaN,NaN,NaN,1.16620492935181
