CDT_time,bar_fence,T_0_2m_init,T_0_2m_rel,T_0_2m_uconv,T_0_2m_lconv,bar_fence_1,T_1_5m_init,T_1_5m_rel,T_1_5m_uconv,T_1_5m_lconv,bar_fence_2,T_4_5m_init,T_4_5m_rel,T_4_5m_uconv,T_4_5m_lconv,bar_fence_3,T_8_5m_init,T_8_5m_rel,T_8_5m_uconv,T_8_5m_lconv,bar_fence_4,T_15m_init,T_15m_rel,T_15m_uconv,T_15m_lconv,bar_fence_5,T_20m_init,T_20m_rel,T_20m_uconv,T_20m_lconv
18:02:30,|,-3.9962751865387,-3.78107023239136,-3.83348989486694,-3.81253337860107,|,-3.70281887054443,NaN,-3.95154881477356,-3.89536929130554,|,-4.060866355896,-4.14885902404785,-4.10456371307373,-3.98100686073303,|,0,NaN,0,-4.11993312835693,|,0,NaN,0,-4.27201318740845,|,0,NaN,0,-4.18225574493408
18:07:30,|,-4.01498317718506,-3.78559994697571,-3.86259245872498,-3.85996651649475,|,-3.72026753425598,NaN,-3.969562292099,-3.94471573829651,|,-4.06675672531128,-4.11543607711792,-4.09979772567749,-4.02143812179565,|,0,NaN,0,-4.16605377197266,|,0,NaN,0,-4.31187915802002,|,0,NaN,0,-4.21188545227051
18:12:30,|,-4.03587245941162,-3.87578582763672,-3.87563753128052,-3.87506651878357,|,-3.73578596115112,NaN,-4.0014762878418,-3.93684577941895,|,-4.0870943069458,-4.19543600082397,-4.17463064193726,-4.01201343536377,|,0,NaN,0,-4.15724849700928,|,0,NaN,0,-4.29872465133667,|,0,NaN,0,-4.20528602600098
18:17:30,|,-4.05999994277954,-3.87680006027222,-3.93707084655762,-3.91013383865356,|,-3.73364543914795,NaN,-4.04309749603271,-3.97402691841125,|,-4.08132743835449,-4.19342279434204,-4.18895626068115,-4.03401374816895,|,0,NaN,0,-4.16409397125244,|,0,NaN,0,-4.3270468711853,|,0,NaN,0,-4.2165994644165
18:22:30,|,-4.10244131088257,-3.91712379455566,-3.9355034828186,-3.93408036231995,|,-3.79451489448547,NaN,-4.03852367401123,-3.98618745803833,|,-4.14350414276123,-4.21382522583008,-4.18329954147339,-4.04785251617432,|,0,NaN,0,-4.18798685073853,|,0,NaN,0,-4.34476518630981,|,0,NaN,0,-4.24609422683716
18:27:30,|,-4.08859062194824,-3.89304351806641,-3.92063975334167,-3.94586682319641,|,-3.76615381240845,NaN,-4.02329969406128,-4.00597333908081,|,-4.10008859634399,-4.20201349258423,-4.16120767593384,-4.06264209747314,|,0,NaN,0,-4.19000005722046,|,0,NaN,0,-4.34449672698975,|,0,NaN,0,-4.24461269378662
18:32:30,|,-4.09053516387939,-3.89693331718445,-3.95013427734375,-3.94946503639221,|,-3.76013374328613,NaN,-4.05952835083008,-4.00732469558716,|,-4.10264015197754,-4.2104697227478,-4.20040369033813,-4.08020162582397,|,0,NaN,0,-4.21113729476929,|,0,NaN,0,-4.36288595199585,|,0,NaN,0,-4.26077461242676
18:37:30,|,-4.10255002975464,-3.92876267433167,-4.01969718933105,-3.97515058517456,|,-3.77913045883179,NaN,-4.1232213973999,-4.03684568405151,|,-4.1264705657959,-4.26520156860352,-4.27986526489258,-4.1003680229187,|,0,NaN,0,-4.23496627807617,|,0,NaN,0,-4.37416076660156,|,0,NaN,0,-4.27693605422974
18:42:30,|,-4.23036813735962,-4.02454853057861,-4.11570453643799,-4.08120012283325,|,-3.90461540222168,NaN,-4.20727252960205,-4.14672231674194,|,-4.26483869552612,-4.37332201004028,-4.3647141456604,-4.21469783782959,|,0,NaN,0,-4.36557054519653,|,0,NaN,0,-4.51697969436646,|,0,NaN,0,-4.43023586273193
18:47:30,|,-4.33624172210693,-4.09973335266113,-4.17185163497925,-4.14839458465576,|,-4.04066896438599,NaN,-4.25589227676392,-4.22691297531128,|,-4.39341878890991,-4.45214748382568,-4.41342306137085,-4.29080533981323,|,0,NaN,0,-4.42114067077637,|,0,NaN,0,-4.57657718658447,|,0,NaN,0,-4.48680114746094
