CDT_time,bar_fence,spd_0_2m_init,spd_0_2m_rel,spd_0_2m_uconv,spd_0_2m_lconv,bar_fence_1,spd_1_5m_init,spd_1_5m_rel,spd_1_5m_uconv,spd_1_5m_lconv,bar_fence_2,spd_3m_init,spd_3m_rel,spd_3m_uconv,spd_3m_lconv,bar_fence_3,spd_4_5m_init,spd_4_5m_rel,spd_4_5m_uconv,spd_4_5m_lconv,bar_fence_4,spd_6m_init,spd_6m_rel,spd_6m_uconv,spd_6m_lconv,bar_fence_5,spd_10m_init,spd_10m_rel,spd_10m_uconv,spd_10m_lconv
19:02:30,|,0.3216233253479,0.178660005331039,0.204809993505478,0.402213335037231,|,0.610668480396271,0.607030510902405,0.437959015369415,0.726854860782623,|,0.711151778697968,0.758755207061768,0.357390284538269,1.02553188800812,|,0.826484441757202,0.576497256755829,0.613216757774353,1.10300385951996,|,1.15074181556702,0.783963322639465,0.916430711746216,1.10165846347809,|,1.85706520080566,1.5791836977005,1.41312026977539,1.61138832569122
19:07:30,|,0.360240072011948,0.148399993777275,0.188666224479675,0.434476673603058,|,0.931182563304901,0.494827598333359,0.537807464599609,0.873715162277222,|,0.943052649497986,0.589010775089264,0.540753066539764,0.811448693275452,|,0.909598588943481,0.65406721830368,0.495506048202515,0.840110063552856,|,1.11976826190948,0.889752924442291,0.80994701385498,1.01760065555573,|,1.79853343963623,1.69409084320068,1.42197489738464,1.74429655075073
19:12:30,|,0.261390000581741,0.0881033316254616,0.126946672797203,0.28359666466713,|,0.734737873077393,0.166800454258919,0.382978290319443,0.482220083475113,|,0.839105188846588,0.252016007900238,0.293735802173615,0.560436904430389,|,0.78325229883194,0.438886404037476,0.396267205476761,0.520397186279297,|,1.03134620189667,0.69617360830307,0.724614441394806,0.735279977321625,|,1.76308071613312,1.43256497383118,1.26522767543793,1.50102484226227
19:17:30,|,0.225793331861496,0.101449996232986,0.120106667280197,0.291343331336975,|,0.470534890890121,0.270446747541428,0.394587397575378,0.555955111980438,|,0.622822403907776,0.440380126237869,0.321380704641342,0.515971899032593,|,0.77712470293045,0.512952566146851,0.335582762956619,0.623410701751709,|,1.0663104057312,0.77660608291626,0.653847754001617,0.675680875778198,|,1.77756989002228,1.58336007595062,1.20042979717255,1.54885876178741
19:22:30,|,0.276780009269714,0.145351782441139,0.125239998102188,0.30799001455307,|,0.57674914598465,0.356893688440323,0.289357155561447,0.657804846763611,|,0.711140692234039,0.63845694065094,0.278607070446014,0.589726328849792,|,0.870218813419342,0.814386427402496,0.457368671894073,0.726275622844696,|,1.21703362464905,1.16416239738464,0.823163747787476,0.958441078662872,|,1.9533566236496,2.09627866744995,1.43215024471283,1.60968625545502
19:27:30,|,0.293393343687057,0.135900005698204,0.0468633323907852,0.376422137022018,|,0.74191278219223,0.52268260717392,0.17245377600193,0.740034461021423,|,0.873763263225555,0.665881812572479,0.251800179481506,0.582399725914001,|,1.10099494457245,0.905293643474579,0.534824013710022,0.700905799865723,|,1.39023351669312,1.26603257656097,0.977740883827209,1.0055193901062,|,2.07444286346436,2.09504055976868,1.67881894111633,1.58698618412018
19:32:30,|,0.361800611019135,0.183510005474091,0.0793197751045227,0.311230003833771,|,0.834454894065857,0.648221909999847,0.242092102766037,0.762627363204956,|,1.0728862285614,0.943776309490204,0.487407952547073,0.799389600753784,|,1.27276408672333,1.1757298707962,0.752663552761078,1.02364122867584,|,1.56764054298401,1.48236513137817,1.10729396343231,1.32753026485443,|,2.10371994972229,2.14668893814087,1.81738603115082,1.89557015895844
19:37:30,|,0.359806656837463,0.28478667140007,0.132229998707771,0.335130006074905,|,0.824888288974762,0.822363376617432,0.420794010162354,0.950907528400421,|,1.05483913421631,1.09423863887787,0.702286422252655,1.07592511177063,|,1.30297195911407,1.24158191680908,0.953371584415436,1.24979674816132,|,1.61478638648987,1.42872142791748,1.25631821155548,1.5033620595932,|,2.23359942436218,1.94872725009918,1.85066533088684,1.96971392631531
19:42:30,|,0.297013342380524,0.162816673517227,0.0736000016331673,0.353570014238358,|,0.67925101518631,0.513014614582062,0.235573470592499,0.881759405136108,|,0.790343582630157,0.663063228130341,0.454667538404465,0.978639960289001,|,0.933927476406097,0.791413366794586,0.682438015937805,1.15767645835876,|,1.22287392616272,1.0486478805542,0.954811871051788,1.41542863845825,|,1.86817634105682,1.67576611042023,1.44467449188232,1.87616837024689
19:47:30,|,0.280039995908737,0.162897631525993,0.0785999968647957,0.26938334107399,|,0.661542057991028,0.420725464820862,0.278559267520905,0.604708194732666,|,0.839339137077332,0.932753086090088,0.468184173107147,0.704901516437531,|,1.0177835226059,0.905094623565674,0.596100807189941,1.0216383934021,|,1.33521401882172,1.20612299442291,0.952261388301849,1.2581924200058,|,2.09729623794556,1.78055346012115,1.43766820430756,1.66879677772522
