CDT_time,bar_fence,dir_0_2m_init,dir_0_2m_rel,dir_0_2m_uconv,dir_0_2m_lconv,bar_fence_1,dir_1_5m_init,dir_1_5m_rel,dir_1_5m_uconv,dir_1_5m_lconv,bar_fence_2,dir_3m_init,dir_3m_rel,dir_3m_uconv,dir_3m_lconv,bar_fence_3,dir_4_5m_init,dir_4_5m_rel,dir_4_5m_uconv,dir_4_5m_lconv,bar_fence_4,dir_6m_init,dir_6m_rel,dir_6m_uconv,dir_6m_lconv,bar_fence_5,dir_10m_init,dir_10m_rel,dir_10m_uconv,dir_10m_lconv
21:47:30,|,NaN,NaN,206.668228149414,NaN,|,NaN,NaN,NaN,12.9216947555542,|,NaN,NaN,NaN,24.2405204772949,|,NaN,NaN,NaN,28.1177349090576,|,NaN,NaN,NaN,20.5861186981201,|,NaN,NaN,NaN,24.4584293365479
21:52:30,|,NaN,NaN,233.538726806641,NaN,|,NaN,NaN,NaN,30.3992156982422,|,NaN,NaN,NaN,38.2338981628418,|,NaN,NaN,NaN,38.9949493408203,|,NaN,NaN,NaN,31.3186416625977,|,NaN,NaN,NaN,35.8842086791992
21:57:30,|,NaN,NaN,172.683624267578,NaN,|,NaN,NaN,NaN,101.731781005859,|,NaN,NaN,NaN,103.203086853027,|,NaN,NaN,NaN,95.0696792602539,|,NaN,NaN,NaN,90.394172668457,|,NaN,NaN,NaN,74.0245666503906
22:02:30,|,NaN,NaN,214.588958740234,NaN,|,NaN,NaN,NaN,33.8013076782227,|,NaN,NaN,NaN,44.9581832885742,|,NaN,NaN,NaN,48.7945175170898,|,NaN,NaN,NaN,44.8142929077148,|,NaN,NaN,NaN,50.3193778991699
22:07:30,|,NaN,NaN,206.96923828125,NaN,|,NaN,NaN,NaN,47.4953651428223,|,NaN,NaN,NaN,55.5138511657715,|,NaN,NaN,NaN,57.5098304748535,|,NaN,NaN,NaN,53.5743713378906,|,NaN,NaN,NaN,77.49462890625
22:12:30,|,NaN,NaN,340.03564453125,NaN,|,NaN,NaN,NaN,204.95329284668,|,NaN,NaN,NaN,203.1591796875,|,NaN,NaN,NaN,205.464279174805,|,NaN,NaN,NaN,205.446731567383,|,NaN,NaN,NaN,203.50212097168
22:17:30,|,NaN,NaN,44.7857513427734,NaN,|,NaN,NaN,NaN,266.814575195313,|,NaN,NaN,NaN,262.229400634766,|,NaN,NaN,NaN,262.574432373047,|,NaN,NaN,NaN,260.507476806641,|,NaN,NaN,NaN,252.327224731445
22:22:30,|,NaN,NaN,123.147254943848,NaN,|,NaN,NaN,NaN,283.67919921875,|,NaN,NaN,NaN,284.696563720703,|,NaN,NaN,NaN,283.763824462891,|,NaN,NaN,NaN,279.393829345703,|,NaN,NaN,NaN,270.543792724609
22:27:30,|,NaN,NaN,173.39892578125,NaN,|,NaN,NaN,NaN,331.759338378906,|,NaN,NaN,NaN,351.546234130859,|,NaN,NaN,NaN,339.631713867188,|,NaN,NaN,NaN,329.932403564453,|,NaN,NaN,NaN,327.827667236328
22:32:30,|,NaN,NaN,189.944137573242,NaN,|,NaN,NaN,NaN,6.41016960144043,|,NaN,NaN,NaN,16.825553894043,|,NaN,NaN,NaN,16.1724815368652,|,NaN,NaN,NaN,11.3826761245728,|,NaN,NaN,NaN,16.198917388916
