CDT_time,bar_fence,spd_0_2m_init,spd_1_5m_init,spd_3m_init,spd_4_5m_init,spd_6m_init,spd_10m_init,bar_fence_1,spd_0_2m_rel,spd_1_5m_rel,spd_3m_rel,spd_4_5m_rel,spd_6m_rel,spd_10m_rel,bar_fence_2,spd_0_2m_uconv,spd_1_5m_uconv,spd_3m_uconv,spd_4_5m_uconv,spd_6m_uconv,spd_10m_uconv,bar_fence_3,spd_0_2m_lconv,spd_1_5m_lconv,spd_3m_lconv,spd_4_5m_lconv,spd_6m_lconv,spd_10m_lconv,bar_fence_4,spd_8_5m_rel,spd_8_5m_lconv,spd_15m_rel,spd_15m_lconv,spd_20m_rel,spd_20m_lconv,,Init,Rel,Uconv,Lconv
19:02:30,|,0.862190008,1.556801558,1.757488608,1.874171495,1.959499002,2.230944157,|,0.495948642,0.798980236,1.0640167,1.489802241,1.821870089,NaN,|,0.567709208,1.152802706,1.435637355,1.667021036,1.795625091,2.13916254,|,0.583703339,1.134572268,1.394457817,1.597450495,1.783571124,2.104023457,|,2.199862719,1.876414061,NaN,2.264467716,3.47470808,2.303978682,,1,0,1,1
19:07:30,|,0.863553345,1.688751101,1.899885893,2.00594449,2.129295588,2.322648764,|,0.47723332,0.816298187,1.16227138,1.41955328,1.597702861,NaN,|,0.549583316,0.981202364,1.088890672,1.300604343,1.364070535,1.669990063,|,0.559180021,1.129355311,1.37217176,1.465881705,1.668285489,1.834024906,|,1.987425804,1.678597093,NaN,2.020080328,2.870654106,2.168301105,,1,0,1,1
19:12:30,|,0.840213358,1.6157372,1.809710979,1.956790805,2.135899067,2.597019434,|,0.426973343,0.823982477,1.086362243,1.348680973,1.459385633,NaN,|,0.750906646,1.315671206,1.38652277,1.651778817,1.756737828,2.06187439,|,0.694838285,1.404394507,1.773967266,1.979954958,2.259630442,2.529438257,|,1.700195432,2.360293865,NaN,2.646158695,2.77495122,2.682263136,,1,0,1,1
19:17:30,|,0.783091009,1.533511639,1.767704129,1.908662319,2.076484442,2.440080404,|,0.600183308,1.018756747,1.331002951,1.548453212,1.656084657,NaN,|,0.720173359,1.305289507,1.428163171,1.789898276,1.974336743,2.462754488,|,0.847813308,1.831157327,2.17006588,2.361013651,2.651578665,2.976790905,|,1.961911201,2.796070337,NaN,3.258016109,2.63556242,3.437077761,,1,0,1,1
19:22:30,|,1.037616611,1.900628686,2.105001211,2.233338356,2.450062037,2.922431946,|,0.683796644,1.216961503,1.555952549,1.774271488,1.798606515,NaN,|,0.767396688,1.448100805,1.609863043,1.95970881,2.084877253,2.574420214,|,0.997876644,2.116177082,2.462010384,2.589600325,2.844475269,3.229271412,|,2.156108141,3.032716513,NaN,3.603055954,2.513145208,3.749403477,,1,0,1,1
19:27:30,|,1.261076689,2.429216862,2.76513195,2.883480549,3.079276085,3.407146454,|,0.607429147,1.100277424,1.418224692,1.74119091,1.853947043,NaN,|,0.971133709,1.799931765,2.040041685,2.51420927,2.703355789,3.262871265,|,1.061136723,2.201727629,2.600706339,2.858484268,3.11973834,3.509604692,|,2.226018429,3.296797991,NaN,3.685890198,2.902432919,3.773796797,,1,0,1,1
19:32:30,|,1.169366717,2.33655405,2.607006311,2.816184521,3.09649539,3.515770435,|,0.667330027,1.215593815,1.565110922,1.961064339,2.188565016,NaN,|,1.054146647,1.94259584,2.181342363,2.586899042,2.775399923,3.38991642,|,1.120300055,2.455364943,2.900039673,3.19205761,3.532539129,3.9763937,|,2.609693289,3.73662734,NaN,4.332099915,3.700866699,4.36302948,,1,0,1,1
19:37:30,|,1.188119411,2.381663799,2.648451328,2.852707624,3.038310766,3.569974661,|,0.69495666,1.236267805,1.625824809,1.945188761,2.114679337,NaN,|,0.936736643,1.797380686,1.963422656,2.359906912,2.466500998,3.056382179,|,1.033074379,2.125388622,2.527835608,2.772209406,3.135342121,3.609774828,|,2.470043659,3.30801034,NaN,3.929695368,3.628024578,3.957542419,,1,0,1,1
19:42:30,|,0.731123328,1.357821703,1.477905631,1.595484018,1.698917389,1.728887439,|,0.399870008,0.768795311,0.892850935,1.071540117,1.120049953,NaN,|,0.622110009,1.173936963,1.358460784,1.663686156,1.738789916,2.075484037,|,0.711870015,1.532924533,1.826405048,1.992388964,2.260020018,2.647633791,|,1.294511199,2.439889193,NaN,2.837322474,1.778708577,2.949132442,,1,0,1,1
19:47:30,|,1.114056706,2.394355774,2.124108315,2.77460885,3.036263466,3.533008099,|,0.691083312,1.63261199,1.913699031,2.085689783,2.234264851,NaN,|,0.626160026,1.160044193,1.36962676,1.510573864,1.682994008,1.965092182,|,0.604269981,1.281038642,1.357449293,1.53816855,1.660261154,1.879947305,|,2.396505594,1.796453118,NaN,2.021151781,2.749918699,2.05722785,,0,0,1,1
19:52:30,|,0.69933331,1.477999091,1.875490189,1.670828819,1.786764622,2.01717782,|,0.566592216,1.186069131,1.438899875,1.650560737,1.852241874,NaN,|,0.605260015,1.443156242,1.702036977,1.879404902,1.988308549,2.390171528,|,0.737476647,1.56550014,1.677877188,1.91105938,2.049176216,2.417800665,|,2.06477499,2.204975367,NaN,2.822062731,2.717654705,3.076376438,,0,0,1,1
19:57:30,|,1.012343287,2.002300262,2.305816174,2.414311647,2.551318169,3.000773191,|,0.501546681,0.853957474,1.043911457,1.404868007,1.613667488,NaN,|,0.715915322,1.202506423,1.438852668,1.721101165,1.845267296,2.113209486,|,0.634303331,1.330716491,1.567741752,1.739519,1.987678051,2.084327459,|,1.920733213,2.043096304,NaN,2.124590397,2.894685268,2.099764585,,1,0,1,0
20:02:30,|,0.911933959,1.847367287,2.086149693,2.268644333,2.415548086,2.72237587,|,0.56790334,0.994693041,1.258580923,1.561763763,1.712006688,NaN,|,0.584699988,1.029448509,1.17325747,1.434239626,1.541642785,1.921469092,|,0.784534872,1.55664742,1.904011488,2.089413404,2.409339666,2.775478601,|,2.024467707,2.569649458,NaN,3.098436594,3.23674798,3.180946589,,1,0,1,1
20:07:30,|,0.971743345,1.943033695,2.14198494,2.282625198,2.44062233,2.701480627,|,0.503139973,0.89496243,1.179346561,1.397768497,1.477355242,NaN,|,0.570516646,1.033819318,1.143175006,1.428905129,1.513141632,1.928780198,|,0.711669981,1.488303781,1.776528239,1.8654989,2.115073204,2.463023424,|,1.66529274,2.292014837,NaN,2.679602623,2.381081343,2.794887304,,1,0,1,1
20:12:30,|,1.728133321,3.630723715,3.99379468,4.335065842,4.545518398,4.995957375,|,1.006293297,1.952151537,2.244967699,2.752469778,3.095711231,NaN,|,0.980630636,1.937844396,2.306441545,2.921411753,3.324234247,4.158793926,|,1.260593295,2.705435991,3.322456598,3.89657259,4.374531269,5.074567318,|,3.588150978,4.799236298,NaN,5.787552834,5.606582642,6.176494122,,1,0,1,1
20:17:30,|,2.633936644,5.135448456,5.567156792,6.082052231,6.635579586,8.198285103,|,2.349936724,5.195190907,5.048933983,6.46318531,7.059942245,NaN,|,2.093037367,3.981310368,4.686067104,5.290889263,5.798339367,7.221042633,|,2.468183279,5.149078846,5.56919241,6.118908882,6.626888275,7.980330944,|,7.636826038,7.254801273,NaN,9.293828011,10.15516281,10.15105915,,1,0,1,1
20:22:30,|,2.289743423,4.555662155,4.972971916,5.336109161,5.850497723,6.541088581,|,1.730980039,3.74669981,3.360897779,4.658864498,5.00624609,NaN,|,1.75733912,3.625593185,4.157703876,4.565066814,4.91651392,5.837010384,|,1.94896996,3.930398941,4.214461803,4.584546566,5.027166843,5.915182114,|,5.4195714,5.432115078,NaN,6.900820732,7.324532032,7.519829273,,1,0,1,1
20:27:30,|,1.718419433,3.529411077,3.916427374,4.174609661,4.579552174,5.071705341,|,1.252033353,2.653441906,3.044971466,3.307303905,3.666546583,NaN,|,1.359076619,2.814230442,3.220797777,3.465115786,3.646631718,4.189036846,|,1.231463313,2.548868895,2.718538046,3.062769175,3.45445919,4.098713875,|,3.93563056,3.816132307,NaN,4.59205389,5.440394402,5.050596714,,1,0,1,1
20:32:30,|,1.642576694,3.382234097,3.731437445,3.964961052,4.352515221,4.958070755,|,1.105933309,2.310003281,2.697293282,2.865942478,3.228334665,NaN,|,1.194736719,2.630918741,3.029598236,3.28918767,3.520358324,4.061984062,|,1.431527138,2.857255697,2.980442286,3.151423931,3.479859829,3.964372635,|,3.587683916,3.698643446,NaN,4.677024841,5.302872181,5.100640774,,1,0,1,1
20:37:30,|,1.679476619,3.503965378,3.776875496,4.148921967,4.505280972,5.283232689,|,1.375943303,2.921428204,3.28727603,3.470241547,3.826437473,NaN,|,1.401126623,2.90013504,3.196487904,3.468351841,3.630428314,4.237516403,|,1.418423295,2.944986582,3.276088953,3.594176054,3.994254112,4.581736088,|,4.249233246,4.275269985,NaN,5.100052357,5.90003109,5.657634258,,1,0,1,1
20:42:30,|,1.304396629,2.542840719,2.856186152,3.408948421,4.151183128,5.453934193,|,1.333274364,2.566366673,2.881856441,3.102652073,3.573835611,NaN,|,1.634643316,3.337183714,3.692026138,3.940646172,4.118746281,4.721117496,|,1.568420053,3.376339912,3.65993166,4.079498768,4.522692204,5.09465456,|,4.063710213,4.774260998,NaN,5.511086464,6.085684299,5.848564148,,1,0,1,1
20:47:30,|,1.117722631,1.979869246,2.374593735,2.965089798,3.336628199,4.490625381,|,1.083819985,2.122596264,2.363234043,2.583721876,3.118061066,NaN,|,1.378130794,3.060824633,3.410818577,3.734792948,3.931262732,4.386058331,|,1.263263345,2.670044661,3.033660889,3.554572344,4.006481171,4.709411144,|,3.6374228,4.432374001,NaN,5.228624344,5.459162235,5.763538361,,1,0,1,1
20:52:30,|,0.874566674,1.457323432,1.819091797,2.332344055,2.96681118,4.018102646,|,1.009856701,1.893049717,2.245288849,2.597213984,3.232938766,NaN,|,1.167911291,2.674896479,3.018113613,3.249831438,3.502512217,3.887443066,|,1.060500026,2.312224627,2.723687172,3.178164244,3.531349659,4.165604115,|,3.84104991,3.914033651,NaN,4.802447796,6.016546249,5.386334419,,1,0,1,1
20:57:30,|,0.766326666,1.245105982,1.618018389,2.176181078,2.770018339,3.826519489,|,0.841243327,1.259819031,1.605591297,2.022358656,2.487221718,NaN,|,0.801656663,1.70949769,1.949773908,2.136945486,2.383936644,2.723709822,|,0.793784618,1.783892035,2.086676598,2.588252068,2.894693851,3.42637372,|,2.904567957,3.229729891,NaN,3.809904814,4.68284893,4.341099262,,1,0,1,1
21:02:30,|,0.709420025,1.084336519,1.475039244,2.138630152,2.796684027,3.885504007,|,0.721329987,1.210820913,1.465255618,1.844927788,2.309937,NaN,|,0.937876642,2.15844202,2.366457462,2.510743618,2.7593894,3.044054508,|,0.578656673,1.302955747,1.561225772,2.058390856,2.399868011,3.1396842,|,2.53791523,2.803633213,NaN,3.605524063,4.080077648,4.088145733,,1,0,1,1
21:07:30,|,0.68599999,1.038222909,1.376963615,2.014586687,2.381066084,3.135714769,|,0.555775285,0.919505239,1.215252638,1.615940094,2.026115417,NaN,|,0.713526666,1.642219305,2.038161039,2.294906139,2.587915659,2.897700071,|,0.553736687,1.25657177,1.745697379,2.258362293,2.577617407,3.173528433,|,2.370665073,2.869572163,NaN,3.621221066,4.0898242,4.027234077,,1,0,1,1
21:12:30,|,0.794834971,1.282111764,1.722994566,2.33739233,2.687937975,3.467562675,|,0.729579985,0.987863779,1.305461168,1.753332973,2.295352221,NaN,|,0.867752612,2.057513237,2.468170404,2.884974957,3.386501551,3.907555342,|,0.723730028,1.673716664,2.109441996,2.709668159,3.054317951,3.626119137,|,2.664872408,3.358471632,NaN,3.940667629,4.532431126,4.378377438,,1,0,1,1
