CDT_time,bar_fence,u_1_5m_uconv,u_3m_uconv,u_4_5m_uconv,u_6m_uconv,u_10m_uconv,bar_fence_1,u_1_5m_lconv,u_3m_lconv,u_4_5m_lconv,u_6m_lconv,u_8_5m_lconv,u_10m_lconv,u_15m_lconv,u_20m_lconv,bar_fence_2,v_1_5m_uconv,v_3m_uconv,v_4_5m_uconv,v_6m_uconv,v_10m_uconv,bar_fence_3,v_1_5m_lconv,v_3m_lconv,v_4_5m_lconv,v_6m_lconv,v_8_5m_lconv,v_10m_lconv,v_15m_lconv,v_20m_lconv,bar_fence_4,w_1_5m_uconv,w_3m_uconv,w_4_5m_uconv,w_6m_uconv,w_10m_uconv,bar_fence_5,w_1_5m_lconv,w_3m_lconv,w_4_5m_lconv,w_6m_lconv,w_8_5m_lconv,w_10m_lconv,w_15m_lconv,w_20m_lconv,bar_fence_6,tc_1_5m_uconv,tc_3m_uconv,tc_4_5m_uconv,tc_6m_uconv,tc_10m_uconv,bar_fence_7,tc_1_5m_lconv,tc_3m_lconv,tc_4_5m_lconv,tc_6m_lconv,tc_8_5m_lconv,tc_10m_lconv,tc_15m_lconv,tc_20m_lconv,bar_fence_8,w_tc__1_5m_uconv,w_tc__3m_uconv,w_tc__4_5m_uconv,w_tc__6m_uconv,w_tc__10m_uconv,bar_fence_9,w_tc__1_5m_lconv,w_tc__3m_lconv,w_tc__4_5m_lconv,w_tc__6m_lconv,w_tc__8_5m_lconv,w_tc__10m_lconv,w_tc__15m_lconv,w_tc__20m_lconv,bar_fence_10,u_w__1_5m_uconv,u_w__3m_uconv,u_w__4_5m_uconv,u_w__6m_uconv,u_w__10m_uconv,bar_fence_11,u_w__1_5m_lconv,u_w__3m_lconv,u_w__4_5m_lconv,u_w__6m_lconv,u_w__8_5m_lconv,u_w__10m_lconv,u_w__15m_lconv,u_w__20m_lconv,bar_fence_12,v_w__1_5m_uconv,v_w__3m_uconv,v_w__4_5m_uconv,v_w__6m_uconv,v_w__10m_uconv,bar_fence_13,v_w__1_5m_lconv,v_w__3m_lconv,v_w__4_5m_lconv,v_w__6m_lconv,v_w__8_5m_lconv,v_w__10m_lconv,v_w__15m_lconv,v_w__20m_lconv,bar_fence_14,u_1_5m_init,u_3m_init,u_4_5m_init,u_6m_init,u_10m_init,bar_fence_15,u_1_5m_rel,u_3m_rel,u_4_5m_rel,u_6m_rel,u_8_5m_rel,u_10m_rel,u_15m_rel,u_20m_rel,bar_fence_16,v_1_5m_init,v_3m_init,v_4_5m_init,v_6m_init,v_10m_init,bar_fence_17,v_1_5m_rel,v_3m_rel,v_4_5m_rel,v_6m_rel,v_8_5m_rel,v_10m_rel,v_15m_rel,v_20m_rel,bar_fence_18,w_1_5m_init,w_3m_init,w_4_5m_init,w_6m_init,w_10m_init,bar_fence_19,w_1_5m_rel,w_3m_rel,w_4_5m_rel,w_6m_rel,w_8_5m_rel,w_10m_rel,w_15m_rel,w_20m_rel,bar_fence_20,tc_1_5m_init,tc_3m_init,tc_4_5m_init,tc_6m_init,tc_10m_init,bar_fence_21,tc_1_5m_rel,tc_3m_rel,tc_4_5m_rel,tc_6m_rel,tc_8_5m_rel,tc_10m_rel,tc_15m_rel,tc_20m_rel,bar_fence_22,w_tc__1_5m_init,w_tc__3m_init,w_tc__4_5m_init,w_tc__6m_init,w_tc__10m_init,bar_fence_23,w_tc__1_5m_rel,w_tc__3m_rel,w_tc__4_5m_rel,w_tc__6m_rel,w_tc__8_5m_rel,w_tc__10m_rel,w_tc__15m_rel,w_tc__20m_rel,bar_fence_24,u_w__1_5m_init,u_w__3m_init,u_w__4_5m_init,u_w__6m_init,u_w__10m_init,bar_fence_25,u_w__1_5m_rel,u_w__3m_rel,u_w__4_5m_rel,u_w__6m_rel,u_w__8_5m_rel,u_w__10m_rel,u_w__15m_rel,u_w__20m_rel,bar_fence_26,v_w__1_5m_init,v_w__3m_init,v_w__4_5m_init,v_w__6m_init,v_w__10m_init,bar_fence_27,v_w__1_5m_rel,v_w__3m_rel,v_w__4_5m_rel,v_w__6m_rel,v_w__8_5m_rel,v_w__10m_rel,v_w__15m_rel,v_w__20m_rel,bar_fence_28,u_u__1_5m_init,u_u__3m_init,u_u__4_5m_init,u_u__6m_init,u_u__10m_init,bar_fence_29,u_u__1_5m_rel,u_u__3m_rel,u_u__4_5m_rel,u_u__6m_rel,u_u__8_5m_rel,u_u__10m_rel,u_u__15m_rel,u_u__20m_rel,bar_fence_30,u_u__1_5m_uconv,u_u__3m_uconv,u_u__4_5m_uconv,u_u__6m_uconv,u_u__10m_uconv,bar_fence_31,u_u__1_5m_lconv,u_u__3m_lconv,u_u__4_5m_lconv,u_u__6m_lconv,u_u__8_5m_lconv,u_u__10m_lconv,u_u__15m_lconv,u_u__20m_lconv,bar_fence_32,v_v__1_5m_init,v_v__3m_init,v_v__4_5m_init,v_v__6m_init,v_v__10m_init,bar_fence_33,v_v__1_5m_rel,v_v__3m_rel,v_v__4_5m_rel,v_v__6m_rel,v_v__8_5m_rel,v_v__10m_rel,v_v__15m_rel,v_v__20m_rel,bar_fence_34,v_v__1_5m_uconv,v_v__3m_uconv,v_v__4_5m_uconv,v_v__6m_uconv,v_v__10m_uconv,bar_fence_35,v_v__1_5m_lconv,v_v__3m_lconv,v_v__4_5m_lconv,v_v__6m_lconv,v_v__8_5m_lconv,v_v__10m_lconv,v_v__15m_lconv,v_v__20m_lconv,bar_fence_36,w_w__1_5m_init,w_w__3m_init,w_w__4_5m_init,w_w__6m_init,w_w__10m_init,bar_fence_37,w_w__1_5m_rel,w_w__3m_rel,w_w__4_5m_rel,w_w__6m_rel,w_w__8_5m_rel,w_w__10m_rel,w_w__15m_rel,w_w__20m_rel,bar_fence_38,w_w__1_5m_uconv,w_w__3m_uconv,w_w__4_5m_uconv,w_w__6m_uconv,w_w__10m_uconv,bar_fence_39,w_w__1_5m_lconv,w_w__3m_lconv,w_w__4_5m_lconv,w_w__6m_lconv,w_w__8_5m_lconv,w_w__10m_lconv,w_w__15m_lconv,w_w__20m_lconv
23:57:30,|,1.459508181,1.609007359,1.72369647,1.710983753,1.948175788,|,NaN,NaN,NaN,NaN,NaN,NaN,1.91232872,1.99031961,|,-1.476452231,-1.598125696,-1.679905415,-2.020269871,-2.235234261,|,NaN,NaN,NaN,NaN,NaN,NaN,-2.437365294,-2.668565035,|,-0.083361246,-0.004084425,0.021379793,-0.009954087,0.01596749,|,NaN,NaN,NaN,NaN,NaN,NaN,-0.025760142,0.439308643,|,6.721022129,6.401193619,5.711012363,6.581057549,5.692918301,|,NaN,NaN,NaN,NaN,NaN,NaN,5.556217194,6.389318466,|,-0.008427992,-0.006422663,-0.007478535,-0.007470891,-0.007982258,|,NaN,NaN,NaN,NaN,NaN,NaN,-0.006302421,-0.006179473,|,-0.017037529,-0.004220109,0.005103238,0.012795218,0.001848718,|,NaN,NaN,NaN,NaN,NaN,NaN,-0.00845193,0.005063098,|,0.023737701,0.02049911,0.034475297,0.034943059,0.041193832,|,NaN,NaN,NaN,NaN,NaN,NaN,0.035690848,0.02054568,|,1.335243583,1.536196947,1.622680187,1.830743551,2.063476563,|,NaN,NaN,1.854682088,2.146664143,2.06499505,2.028247118,NaN,NaN,|,-1.596759915,-1.914673686,-2.085446358,-2.307482719,-2.75331068,|,NaN,NaN,-1.918816328,-2.185225725,-2.441694736,-2.54927969,NaN,NaN,|,-0.095995724,-0.075944796,0.000265539,0.064880311,0.080533318,|,NaN,NaN,-0.095832169,-0.077828109,-0.058908664,-0.063718565,NaN,NaN,|,5.742394924,5.700289726,5.467164516,5.864173412,5.419943333,|,NaN,NaN,5.617460728,6.673242092,5.544169426,5.933671474,NaN,NaN,|,-0.005523831,-0.005352274,-0.004482334,-0.004474132,-0.004416699,|,NaN,NaN,-0.007625682,-0.008707496,-0.008489639,-0.007656982,NaN,NaN,|,-0.019700365,-0.01713784,-0.009760804,-0.007091898,-0.014257969,|,NaN,NaN,-0.024822535,-0.032131702,-0.020259995,-0.024914257,NaN,NaN,|,0.035948407,0.024593465,0.025043426,0.030632759,0.024605336,|,NaN,NaN,0.04605712,0.052876711,0.051530372,0.049700346,NaN,NaN,|,0.135273129,0.107580692,0.11594706,0.133137599,0.120197572,|,NaN,NaN,0.1986119,0.234201193,0.238640442,0.255470693,NaN,NaN,|,0.153154597,0.129819065,0.141937584,0.14864558,0.183565706,|,NaN,NaN,NaN,NaN,NaN,NaN,0.25183785,0.282771081,|,0.18573454,0.162120461,0.171014398,0.174072757,0.147389427,|,NaN,NaN,0.199086994,0.214349478,0.216540664,0.230064556,NaN,NaN,|,0.181468561,0.171860471,0.189527959,0.18962045,0.202311531,|,NaN,NaN,NaN,NaN,NaN,NaN,0.234885246,0.313414752,|,0.051493403,0.053207189,0.050845515,0.050682161,0.053798236,|,NaN,NaN,0.078800119,0.094041802,0.091370732,0.093054317,NaN,NaN,|,0.043991223,0.055474814,0.077264063,0.088427559,0.101898849,|,NaN,NaN,NaN,NaN,NaN,NaN,0.086319134,0.091736875
0:02:30,|,1.413083673,1.529351115,1.600574493,1.573750973,1.760705113,|,NaN,NaN,NaN,NaN,NaN,NaN,2.004181862,2.216421843,|,-1.761015296,-1.91822207,-1.981701493,-2.249873161,-2.289433479,|,NaN,NaN,NaN,NaN,NaN,NaN,-2.839086294,-2.978606701,|,-0.081099331,-0.014877555,-0.019188808,-0.070669323,-0.082827777,|,NaN,NaN,NaN,NaN,NaN,NaN,0.014210395,0.495325118,|,6.690865993,6.348709583,5.643140316,6.500898838,5.592860699,|,NaN,NaN,NaN,NaN,NaN,NaN,5.43878746,6.273497581,|,-0.009915263,-0.007205347,-0.00573105,-0.005990844,-0.006771462,|,NaN,NaN,NaN,NaN,NaN,NaN,-0.002823473,-0.003468884,|,-0.023905752,-0.01112321,-0.019442402,-0.012025874,-0.019449651,|,NaN,NaN,NaN,NaN,NaN,NaN,-0.029091531,-0.030089762,|,0.034848049,0.028002759,0.032425143,0.035850652,0.044519767,|,NaN,NaN,NaN,NaN,NaN,NaN,0.034024991,0.017015219,|,1.289923191,1.511961579,1.598753691,1.772742033,1.960606337,|,NaN,NaN,1.713878155,1.99315083,1.924174666,1.960180998,NaN,NaN,|,-1.741137624,-2.06260252,-2.296238899,-2.550572872,-2.955416203,|,NaN,NaN,-2.106298923,-2.330925465,-2.521932602,-2.670807838,NaN,NaN,|,-0.10290537,-0.090297379,-0.007257467,0.064400494,0.078373536,|,NaN,NaN,-0.128160626,-0.103190362,-0.110252611,-0.129965276,NaN,NaN,|,5.696448326,5.735612869,5.426207542,5.819310665,5.36839819,|,NaN,NaN,5.544403553,6.593101978,5.451550484,5.841492176,NaN,NaN,|,-0.00661422,-0.005521113,-0.004303424,-0.004162963,-0.003880891,|,NaN,NaN,-0.007114686,-0.007080268,-0.006728661,-0.00645519,NaN,NaN,|,-0.020038519,-0.024353471,-0.020430695,-0.017043043,-0.016246969,|,NaN,NaN,-0.029706119,-0.034849595,-0.032211833,-0.027466739,NaN,NaN,|,0.040540773,0.035638317,0.036104634,0.032493901,0.036122952,|,NaN,NaN,0.048590932,0.054656819,0.065321825,0.067555957,NaN,NaN,|,0.121279888,0.11431969,0.125827089,0.127282456,0.116200581,|,NaN,NaN,0.155708775,0.164752066,0.153465316,0.165465593,NaN,NaN,|,0.173953086,0.161225721,0.174306601,0.179391205,0.166841269,|,NaN,NaN,NaN,NaN,NaN,NaN,0.242946625,0.246803567,|,0.181119427,0.174024835,0.189945787,0.215259954,0.20241107,|,NaN,NaN,0.276924014,0.366800249,0.34486863,0.319714457,NaN,NaN,|,0.214605615,0.206327394,0.221694052,0.22612533,0.222292244,|,NaN,NaN,NaN,NaN,NaN,NaN,0.261865646,0.30652678,|,0.054441713,0.057029877,0.056130938,0.059628718,0.055746555,|,NaN,NaN,0.090096474,0.098077662,0.092455544,0.09477926,NaN,NaN,|,0.05323251,0.060881235,0.07778281,0.088202663,0.108839698,|,NaN,NaN,NaN,NaN,NaN,NaN,0.124441534,0.127818272
0:07:30,|,1.540907145,1.717357635,1.837486148,1.814113617,1.991677523,|,NaN,NaN,NaN,NaN,NaN,NaN,2.168245077,2.345064163,|,-1.596960425,-1.719579935,-1.774661899,-2.068018675,-2.208912373,|,NaN,NaN,NaN,NaN,NaN,NaN,-2.747962713,-2.93072176,|,-0.078041017,0.005884816,0.039268363,0.015035002,0.019132083,|,NaN,NaN,NaN,NaN,NaN,NaN,-0.069668926,0.418290585,|,6.654656887,6.324249744,5.61503315,6.475470543,5.57805872,|,NaN,NaN,NaN,NaN,NaN,NaN,5.443249702,6.290667534,|,-0.009910918,-0.008249291,-0.008266788,-0.006894892,-0.006591788,|,NaN,NaN,NaN,NaN,NaN,NaN,-0.008635058,-0.009094005,|,-0.018221848,-0.014802433,-0.008557492,-0.00740065,-0.026260579,|,NaN,NaN,NaN,NaN,NaN,NaN,-0.038081288,-0.031097714,|,0.03018914,0.038347036,0.049931858,0.045185208,0.064116411,|,NaN,NaN,NaN,NaN,NaN,NaN,0.078387104,0.064614907,|,1.517685294,1.694584966,1.83927393,2.015903234,2.215812206,|,NaN,NaN,1.943396449,2.212263584,2.058999538,2.042012215,NaN,NaN,|,-1.702064633,-1.977526426,-2.202767134,-2.476889372,-2.906354189,|,NaN,NaN,-1.841946483,-2.029565573,-2.273504257,-2.434029102,NaN,NaN,|,-0.091817394,-0.084126092,0.025751108,0.107264906,0.111362569,|,NaN,NaN,-0.133332774,-0.116706878,-0.089446343,-0.077412151,NaN,NaN,|,5.728906155,5.801132679,5.449128151,5.854175091,5.404146194,|,NaN,NaN,5.536911488,6.578816891,5.432871342,5.827864647,NaN,NaN,|,-0.005983424,-0.005646232,-0.005623129,-0.006284614,-0.00425772,|,NaN,NaN,-0.003769525,-0.005166456,-0.005350725,-0.005830311,NaN,NaN,|,-0.020919684,-0.018713487,-0.021330234,-0.028529339,-0.013959252,|,NaN,NaN,-0.00084689,-0.004866617,-0.001763341,-0.01986902,NaN,NaN,|,0.035071231,0.026424116,0.036961839,0.041006651,0.028657524,|,NaN,NaN,0.031536084,0.045333158,0.050985947,0.059886761,NaN,NaN,|,0.153219983,0.131502017,0.15343067,0.150740832,0.131992906,|,NaN,NaN,0.19418405,0.222971156,0.240018696,0.239346698,NaN,NaN,|,0.171454102,0.176473066,0.187754169,0.191189259,0.233538106,|,NaN,NaN,NaN,NaN,NaN,NaN,0.246231794,0.218711436,|,0.177170888,0.16839774,0.184324622,0.206656143,0.139700517,|,NaN,NaN,0.168352619,0.207863435,0.206659481,0.202054545,NaN,NaN,|,0.204377517,0.216389388,0.215941906,0.243074894,0.259153247,|,NaN,NaN,NaN,NaN,NaN,NaN,0.255023599,0.308306158,|,0.051818192,0.053630784,0.062307958,0.074848659,0.066199109,|,NaN,NaN,0.075576052,0.093748122,0.091175415,0.103541955,NaN,NaN,|,0.059101306,0.05927119,0.079872802,0.097385019,0.141602039,|,NaN,NaN,NaN,NaN,NaN,NaN,0.140899673,0.140843347
0:12:30,|,1.879471421,2.144276857,2.321577311,2.323641539,2.593443394,|,NaN,NaN,NaN,NaN,NaN,NaN,2.494725227,2.630855083,|,-1.614434004,-1.778453588,-1.853761792,-2.173552275,-2.280419827,|,NaN,NaN,NaN,NaN,NaN,NaN,-2.418202877,-2.513410091,|,-0.076639511,-0.007989537,0.010684697,-0.070834726,-0.013075429,|,NaN,NaN,NaN,NaN,NaN,NaN,0.002176181,0.472330272,|,6.619389534,6.372262001,5.605968952,6.464348316,5.57141161,|,NaN,NaN,NaN,NaN,NaN,NaN,5.414507389,6.255415916,|,-0.009432479,-0.006715109,-0.006917862,-0.006534585,-0.006632584,|,NaN,NaN,NaN,NaN,NaN,NaN,-0.005934592,-0.004076742,|,-0.028711224,-0.023194082,-0.030922398,-0.023559252,-0.026411755,|,NaN,NaN,NaN,NaN,NaN,NaN,-0.031676106,-0.021188272,|,0.038045485,0.022751108,0.031606447,0.03429132,0.050397299,|,NaN,NaN,NaN,NaN,NaN,NaN,0.045514509,0.028591335,|,1.915138364,2.125813007,2.298755646,2.438091278,2.596309662,|,NaN,NaN,2.002179861,2.232946634,2.15417695,2.190760612,NaN,NaN,|,-1.613494039,-1.941051722,-2.099324465,-2.308413982,-2.532372236,|,NaN,NaN,-1.541765094,-1.713419318,-1.97674334,-2.151524305,NaN,NaN,|,-0.105343416,-0.118864551,0.008420766,0.085317641,0.101096809,|,NaN,NaN,-0.081930332,-0.044162203,-0.016966876,-0.019274464,NaN,NaN,|,5.785050869,5.872063637,5.484262466,5.921530724,5.409259796,|,NaN,NaN,5.484856606,6.519086361,5.380168915,5.779756069,NaN,NaN,|,-0.007468235,-0.007870945,-0.005888336,-0.006215331,-0.006203679,|,NaN,NaN,-0.0064666,-0.008613834,-0.008358787,-0.00640729,NaN,NaN,|,-0.035699427,-0.042415444,-0.029319871,-0.032555133,-0.033862665,|,NaN,NaN,-0.017545015,-0.018578021,-0.019225314,-0.022412289,NaN,NaN,|,0.035574671,0.034302916,0.044930525,0.036102645,0.035679437,|,NaN,NaN,0.038313776,0.045758773,0.053718083,0.051083192,NaN,NaN,|,0.246205851,0.266456068,0.25187245,0.208499432,0.188608661,|,NaN,NaN,0.139783263,0.170035347,0.16448085,0.176896885,NaN,NaN,|,0.1790528,0.164927244,0.17779173,0.170703799,0.167687476,|,NaN,NaN,NaN,NaN,NaN,NaN,0.211017728,0.232067883,|,0.209741458,0.199514821,0.215235904,0.212875098,0.195963025,|,NaN,NaN,0.196114823,0.188882515,0.199035242,0.229746535,NaN,NaN,|,0.217003271,0.222350955,0.233885646,0.2329292,0.196639195,|,NaN,NaN,NaN,NaN,NaN,NaN,0.202383906,0.242697418,|,0.056766409,0.071130268,0.068534665,0.071571618,0.083431907,|,NaN,NaN,0.072697282,0.091341779,0.096649006,0.099159218,NaN,NaN,|,0.061126441,0.053838227,0.060735956,0.066944115,0.081513897,|,NaN,NaN,NaN,NaN,NaN,NaN,0.085456342,0.085778102
0:17:30,|,1.902577639,2.131676912,2.321605206,2.318847418,2.572994947,|,NaN,NaN,NaN,NaN,NaN,NaN,2.967326164,3.25646615,|,-1.382256389,-1.524953008,-1.60912776,-1.927331209,-2.096435785,|,NaN,NaN,NaN,NaN,NaN,NaN,-2.52510643,-2.711157322,|,-0.091281928,-0.022034083,0.011754528,-0.050882611,-0.028226597,|,NaN,NaN,NaN,NaN,NaN,NaN,-0.046983976,0.428359628,|,6.560314655,6.383351803,5.547449112,6.417968273,5.529637337,|,NaN,NaN,NaN,NaN,NaN,NaN,5.392417908,6.255869389,|,-0.008779948,-0.007066817,-0.007445927,-0.008292221,-0.008777699,|,NaN,NaN,NaN,NaN,NaN,NaN,-0.006925636,-0.005655222,|,-0.030323908,-0.022970429,-0.029015584,-0.021165155,-0.023157394,|,NaN,NaN,NaN,NaN,NaN,NaN,-0.029162958,-0.021058669,|,0.02124824,0.023869488,0.03826195,0.04127403,0.060622014,|,NaN,NaN,NaN,NaN,NaN,NaN,0.037757132,0.033285048,|,1.891345501,2.112088919,2.260114908,2.410078049,2.532856464,|,NaN,NaN,2.311856031,2.541200638,2.481437683,2.484439135,NaN,NaN,|,-1.413422942,-1.690559745,-1.835802555,-1.994258285,-2.259871006,|,NaN,NaN,-1.502152681,-1.690728784,-1.97611022,-2.097236395,NaN,NaN,|,-0.096869931,-0.085552149,0.009234023,0.071317971,0.122891001,|,NaN,NaN,-0.106669195,-0.072795264,-0.038761981,-0.042895522,NaN,NaN,|,5.800415993,5.894993782,5.494873047,5.951725483,5.421402931,|,NaN,NaN,5.458503246,6.483290672,5.349497318,5.752837658,NaN,NaN,|,-0.006006841,-0.006242375,-0.004557836,-0.006118627,-0.006699707,|,NaN,NaN,-0.006969809,-0.007352334,-0.006683968,-0.007069525,NaN,NaN,|,-0.027716085,-0.033191767,-0.021935973,-0.036489077,-0.027368398,|,NaN,NaN,-0.024232501,-0.015259721,-0.01611135,-0.020728897,NaN,NaN,|,0.019646149,0.0221061,0.018746471,0.025379078,0.048649698,|,NaN,NaN,0.032660086,0.036123432,0.040766858,0.046735447,NaN,NaN,|,0.179727629,0.176549271,0.177770302,0.194366693,0.207302988,|,NaN,NaN,0.144121855,0.154946819,0.152173236,0.17242901,NaN,NaN,|,0.19275035,0.169343606,0.177163243,0.145938873,0.12974894,|,NaN,NaN,NaN,NaN,NaN,NaN,0.149562836,0.14801906,|,0.144356415,0.157826483,0.196769834,0.211428851,0.209804326,|,NaN,NaN,0.165754184,0.177406058,0.173904538,0.163699836,NaN,NaN,|,0.132988855,0.161883965,0.175572753,0.207335249,0.237361759,|,NaN,NaN,NaN,NaN,NaN,NaN,0.208944649,0.190168455,|,0.049870327,0.060194038,0.066553533,0.072231747,0.102535933,|,NaN,NaN,0.069994241,0.076176092,0.082318798,0.089960203,NaN,NaN,|,0.061838716,0.061736032,0.074910022,0.08750727,0.102266863,|,NaN,NaN,NaN,NaN,NaN,NaN,0.085069619,0.084496468
0:22:30,|,1.951481938,2.172236443,2.369574785,2.429536581,2.65610981,|,NaN,NaN,NaN,NaN,NaN,NaN,2.959070683,3.131809711,|,-1.145772576,-1.268132806,-1.332202911,-1.655429482,-1.825490236,|,NaN,NaN,NaN,NaN,NaN,NaN,-2.24681282,-2.328704596,|,-0.088746302,-0.039844349,-0.009704842,-0.065235823,-0.032556932,|,NaN,NaN,NaN,NaN,NaN,NaN,-0.050883383,0.439791024,|,6.488206387,6.356169701,5.493546963,6.414821625,5.498209953,|,NaN,NaN,NaN,NaN,NaN,NaN,5.369188786,6.223962307,|,-0.0090873,-0.008422955,-0.007767898,-0.007763514,-0.009849028,|,NaN,NaN,NaN,NaN,NaN,NaN,-0.00444728,-0.003035862,|,-0.031756669,-0.025797646,-0.029923355,-0.031937763,-0.029386317,|,NaN,NaN,NaN,NaN,NaN,NaN,-0.027692096,-0.014867817,|,0.020391349,0.015653765,0.020712692,0.02075357,0.038089629,|,NaN,NaN,NaN,NaN,NaN,NaN,0.017344708,0.010123666,|,2.052818298,2.302149057,2.482184172,2.701750517,2.899554729,|,NaN,NaN,2.353927851,2.641677856,2.645433187,2.721681833,NaN,NaN,|,-1.229663968,-1.581627607,-1.702497363,-1.919184208,-2.210348129,|,NaN,NaN,-1.339846492,-1.507666349,-1.813878179,-1.941171765,NaN,NaN,|,-0.115027703,-0.127305999,-0.033487163,0.003029202,0.003237659,|,NaN,NaN,-0.103033267,-0.072582118,-0.062570177,-0.064514741,NaN,NaN,|,5.789613724,5.897293568,5.496442318,6.027358532,5.442702293,|,NaN,NaN,5.448049545,6.458958626,5.329193115,5.735284805,NaN,NaN,|,-0.009285556,-0.008105764,-0.006563528,-0.007172886,-0.007785161,|,NaN,NaN,-0.004896901,-0.005178059,-0.005779204,-0.006184379,NaN,NaN,|,-0.026100488,-0.038562093,-0.028900057,-0.028092092,-0.015340388,|,NaN,NaN,-0.021448268,-0.011270161,-0.013741633,-0.023085298,NaN,NaN,|,0.027067827,0.027750151,0.026844738,0.03487765,0.043638423,|,NaN,NaN,0.03450482,0.037637539,0.036468346,0.043808736,NaN,NaN,|,0.141221061,0.151119038,0.144674346,0.150684357,0.144208863,|,NaN,NaN,0.120396443,0.107651949,0.113004334,0.114246994,NaN,NaN,|,0.205522746,0.199747607,0.209935009,0.184747055,0.154793322,|,NaN,NaN,NaN,NaN,NaN,NaN,0.152278379,0.150631607,|,0.183953181,0.18318738,0.199865401,0.250790477,0.253940642,|,NaN,NaN,0.171758175,0.177930236,0.174631119,0.181680351,NaN,NaN,|,0.126481459,0.103159018,0.107783213,0.111244902,0.134012237,|,NaN,NaN,NaN,NaN,NaN,NaN,0.174303308,0.189940512,|,0.056524701,0.066058941,0.067250833,0.070188351,0.080476895,|,NaN,NaN,0.063484348,0.068006873,0.062772073,0.07308989,NaN,NaN,|,0.053390935,0.059895325,0.058982108,0.062307518,0.091537945,|,NaN,NaN,NaN,NaN,NaN,NaN,0.074250601,0.082273811
0:27:30,|,1.793831348,2.126263142,2.3097229,2.376814365,2.665866375,|,NaN,NaN,NaN,NaN,NaN,NaN,2.802621841,3.016599178,|,-1.162097573,-1.292702913,-1.316444993,-1.656277299,-1.814512253,|,NaN,NaN,NaN,NaN,NaN,NaN,-2.185415268,-2.317494631,|,-0.083486713,-0.032468121,0.014052052,-0.026534159,0.022408541,|,NaN,NaN,NaN,NaN,NaN,NaN,-0.04549678,0.403902113,|,6.467814922,6.371481419,5.496554852,6.41875124,5.502124786,|,NaN,NaN,NaN,NaN,NaN,NaN,5.383545399,6.240801811,|,-0.0095166,-0.009643589,-0.009441352,-0.007800682,-0.006968636,|,NaN,NaN,NaN,NaN,NaN,NaN,-0.006855898,-0.008186939,|,-0.02808184,-0.026337823,-0.027812392,-0.021197965,-0.015260701,|,NaN,NaN,NaN,NaN,NaN,NaN,-0.029671671,-0.018226808,|,0.022782061,0.018979384,0.025328372,0.02669262,0.026731929,|,NaN,NaN,NaN,NaN,NaN,NaN,0.036829971,0.033965096,|,1.945219994,2.14670229,2.296507597,2.482515812,2.674035311,|,NaN,NaN,2.235740662,2.523669004,2.537628651,2.623096466,NaN,NaN,|,-1.267380595,-1.532533169,-1.624117732,-1.781898499,-2.067459106,|,NaN,NaN,-1.356895089,-1.518170714,-1.771420002,-1.917100549,NaN,NaN,|,-0.091961309,-0.105399571,0.012119677,0.055146072,0.073874891,|,NaN,NaN,-0.082198128,-0.064451605,-0.040349405,-0.030974397,NaN,NaN,|,5.768226624,5.876323223,5.466989994,6.071463585,5.416566372,|,NaN,NaN,5.474292278,6.477116108,5.347582817,5.757679939,NaN,NaN,|,-0.009368677,-0.006656665,-0.006286446,-0.006269312,-0.005615908,|,NaN,NaN,-0.003975312,-0.005002914,-0.005776028,-0.006787669,NaN,NaN,|,-0.028820099,-0.021309098,-0.017205155,-0.015533409,-0.012090751,|,NaN,NaN,-0.016162563,-0.016880723,-0.017367503,-0.028259687,NaN,NaN,|,0.024636777,0.018201869,0.027267043,0.02009237,0.026210016,|,NaN,NaN,0.014458029,0.023090379,0.02572054,0.031330906,NaN,NaN,|,0.202158719,0.148710728,0.159412071,0.129775316,0.125325605,|,NaN,NaN,0.111245431,0.123999111,0.122432299,0.159686223,NaN,NaN,|,0.160640329,0.140514702,0.15472205,0.125421256,0.111739554,|,NaN,NaN,NaN,NaN,NaN,NaN,0.095458902,0.125720531,|,0.165177763,0.151025683,0.171741918,0.153374434,0.174016401,|,NaN,NaN,0.102245972,0.117337435,0.123146147,0.124392629,NaN,NaN,|,0.133152217,0.123681672,0.11967466,0.120485112,0.135285005,|,NaN,NaN,NaN,NaN,NaN,NaN,0.14504233,0.185689718,|,0.052228913,0.056522042,0.056078985,0.053797893,0.060248669,|,NaN,NaN,0.049756236,0.058715273,0.054579925,0.062535264,NaN,NaN,|,0.05062687,0.053152196,0.061056565,0.066332638,0.070253916,|,NaN,NaN,NaN,NaN,NaN,NaN,0.065099724,0.066476531
