CDT_time,bar_fence,u_1_5m_uconv,u_3m_uconv,u_4_5m_uconv,u_6m_uconv,u_10m_uconv,bar_fence_1,u_1_5m_lconv,u_3m_lconv,u_4_5m_lconv,u_6m_lconv,u_8_5m_lconv,u_10m_lconv,u_15m_lconv,u_20m_lconv,bar_fence_2,v_1_5m_uconv,v_3m_uconv,v_4_5m_uconv,v_6m_uconv,v_10m_uconv,bar_fence_3,v_1_5m_lconv,v_3m_lconv,v_4_5m_lconv,v_6m_lconv,v_8_5m_lconv,v_10m_lconv,v_15m_lconv,v_20m_lconv,bar_fence_4,w_1_5m_uconv,w_3m_uconv,w_4_5m_uconv,w_6m_uconv,w_10m_uconv,bar_fence_5,w_1_5m_lconv,w_3m_lconv,w_4_5m_lconv,w_6m_lconv,w_8_5m_lconv,w_10m_lconv,w_15m_lconv,w_20m_lconv,bar_fence_6,tc_1_5m_uconv,tc_3m_uconv,tc_4_5m_uconv,tc_6m_uconv,tc_10m_uconv,bar_fence_7,tc_1_5m_lconv,tc_3m_lconv,tc_4_5m_lconv,tc_6m_lconv,tc_8_5m_lconv,tc_10m_lconv,tc_15m_lconv,tc_20m_lconv,bar_fence_8,w_tc__1_5m_uconv,w_tc__3m_uconv,w_tc__4_5m_uconv,w_tc__6m_uconv,w_tc__10m_uconv,bar_fence_9,w_tc__1_5m_lconv,w_tc__3m_lconv,w_tc__4_5m_lconv,w_tc__6m_lconv,w_tc__8_5m_lconv,w_tc__10m_lconv,w_tc__15m_lconv,w_tc__20m_lconv,bar_fence_10,u_w__1_5m_uconv,u_w__3m_uconv,u_w__4_5m_uconv,u_w__6m_uconv,u_w__10m_uconv,bar_fence_11,u_w__1_5m_lconv,u_w__3m_lconv,u_w__4_5m_lconv,u_w__6m_lconv,u_w__8_5m_lconv,u_w__10m_lconv,u_w__15m_lconv,u_w__20m_lconv,bar_fence_12,v_w__1_5m_uconv,v_w__3m_uconv,v_w__4_5m_uconv,v_w__6m_uconv,v_w__10m_uconv,bar_fence_13,v_w__1_5m_lconv,v_w__3m_lconv,v_w__4_5m_lconv,v_w__6m_lconv,v_w__8_5m_lconv,v_w__10m_lconv,v_w__15m_lconv,v_w__20m_lconv,bar_fence_14,u_1_5m_init,u_3m_init,u_4_5m_init,u_6m_init,u_10m_init,bar_fence_15,u_1_5m_rel,u_3m_rel,u_4_5m_rel,u_6m_rel,u_8_5m_rel,u_10m_rel,u_15m_rel,u_20m_rel,bar_fence_16,v_1_5m_init,v_3m_init,v_4_5m_init,v_6m_init,v_10m_init,bar_fence_17,v_1_5m_rel,v_3m_rel,v_4_5m_rel,v_6m_rel,v_8_5m_rel,v_10m_rel,v_15m_rel,v_20m_rel,bar_fence_18,w_1_5m_init,w_3m_init,w_4_5m_init,w_6m_init,w_10m_init,bar_fence_19,w_1_5m_rel,w_3m_rel,w_4_5m_rel,w_6m_rel,w_8_5m_rel,w_10m_rel,w_15m_rel,w_20m_rel,bar_fence_20,tc_1_5m_init,tc_3m_init,tc_4_5m_init,tc_6m_init,tc_10m_init,bar_fence_21,tc_1_5m_rel,tc_3m_rel,tc_4_5m_rel,tc_6m_rel,tc_8_5m_rel,tc_10m_rel,tc_15m_rel,tc_20m_rel,bar_fence_22,w_tc__1_5m_init,w_tc__3m_init,w_tc__4_5m_init,w_tc__6m_init,w_tc__10m_init,bar_fence_23,w_tc__1_5m_rel,w_tc__3m_rel,w_tc__4_5m_rel,w_tc__6m_rel,w_tc__8_5m_rel,w_tc__10m_rel,w_tc__15m_rel,w_tc__20m_rel,bar_fence_24,u_w__1_5m_init,u_w__3m_init,u_w__4_5m_init,u_w__6m_init,u_w__10m_init,bar_fence_25,u_w__1_5m_rel,u_w__3m_rel,u_w__4_5m_rel,u_w__6m_rel,u_w__8_5m_rel,u_w__10m_rel,u_w__15m_rel,u_w__20m_rel,bar_fence_26,v_w__1_5m_init,v_w__3m_init,v_w__4_5m_init,v_w__6m_init,v_w__10m_init,bar_fence_27,v_w__1_5m_rel,v_w__3m_rel,v_w__4_5m_rel,v_w__6m_rel,v_w__8_5m_rel,v_w__10m_rel,v_w__15m_rel,v_w__20m_rel,bar_fence_28,u_u__1_5m_init,u_u__3m_init,u_u__4_5m_init,u_u__6m_init,u_u__10m_init,bar_fence_29,u_u__1_5m_rel,u_u__3m_rel,u_u__4_5m_rel,u_u__6m_rel,u_u__8_5m_rel,u_u__10m_rel,u_u__15m_rel,u_u__20m_rel,bar_fence_30,u_u__1_5m_uconv,u_u__3m_uconv,u_u__4_5m_uconv,u_u__6m_uconv,u_u__10m_uconv,bar_fence_31,u_u__1_5m_lconv,u_u__3m_lconv,u_u__4_5m_lconv,u_u__6m_lconv,u_u__8_5m_lconv,u_u__10m_lconv,u_u__15m_lconv,u_u__20m_lconv,bar_fence_32,v_v__1_5m_init,v_v__3m_init,v_v__4_5m_init,v_v__6m_init,v_v__10m_init,bar_fence_33,v_v__1_5m_rel,v_v__3m_rel,v_v__4_5m_rel,v_v__6m_rel,v_v__8_5m_rel,v_v__10m_rel,v_v__15m_rel,v_v__20m_rel,bar_fence_34,v_v__1_5m_uconv,v_v__3m_uconv,v_v__4_5m_uconv,v_v__6m_uconv,v_v__10m_uconv,bar_fence_35,v_v__1_5m_lconv,v_v__3m_lconv,v_v__4_5m_lconv,v_v__6m_lconv,v_v__8_5m_lconv,v_v__10m_lconv,v_v__15m_lconv,v_v__20m_lconv,bar_fence_36,w_w__1_5m_init,w_w__3m_init,w_w__4_5m_init,w_w__6m_init,w_w__10m_init,bar_fence_37,w_w__1_5m_rel,w_w__3m_rel,w_w__4_5m_rel,w_w__6m_rel,w_w__8_5m_rel,w_w__10m_rel,w_w__15m_rel,w_w__20m_rel,bar_fence_38,w_w__1_5m_uconv,w_w__3m_uconv,w_w__4_5m_uconv,w_w__6m_uconv,w_w__10m_uconv,bar_fence_39,w_w__1_5m_lconv,w_w__3m_lconv,w_w__4_5m_lconv,w_w__6m_lconv,w_w__8_5m_lconv,w_w__10m_lconv,w_w__15m_lconv,w_w__20m_lconv
22:57:30,|,1.328725457,NaN,1.770961523,1.853446245,2.330549955,|,NaN,NaN,NaN,NaN,NaN,NaN,3.149500132,3.46867609,|,-0.720280826,NaN,-0.790184855,-0.82828027,-0.804694355,|,NaN,NaN,NaN,NaN,NaN,NaN,-1.365297437,-1.545577407,|,-0.077506669,NaN,-0.008971943,-0.058230635,0.029657993,|,NaN,NaN,NaN,NaN,NaN,NaN,-0.052790713,0.3562769,|,21.29705048,NaN,22.41268349,21.22589111,20.89177895,|,NaN,NaN,NaN,NaN,NaN,NaN,20.49144363,21.06952477,|,-0.009687518,NaN,-0.013996241,-0.017788257,-0.026595548,|,NaN,NaN,NaN,NaN,NaN,NaN,-0.019295573,-0.00677724,|,-0.020577427,NaN,-0.047735937,-0.049245488,-0.111042649,|,NaN,NaN,NaN,NaN,NaN,NaN,-0.073026992,-0.046635453,|,0.012450339,NaN,0.004365238,0.013244206,0.044979196,|,NaN,NaN,NaN,NaN,NaN,NaN,0.040763237,-0.010963283,|,1.613561153,1.809064627,1.950119734,2.086096048,2.68499589,|,1.606184006,1.903973222,2.08628726,2.262317896,2.420486927,2.533361673,3.078130007,3.389322042,|,-0.346345425,-0.54063189,-0.600426733,-0.66777277,-1.019713521,|,-0.466372848,-0.481318891,-0.313169926,-0.593855381,-0.928693175,-0.866183519,-1.130942106,-1.41659677,|,-0.080684379,-0.092000045,-0.038810786,-0.015832052,-0.04640032,|,-0.019884504,-0.033768985,-0.044950485,-0.039782356,0.009692623,-0.006431317,-0.110027045,-0.113467008,|,20.71737289,20.57996559,20.57289124,20.33431625,28.30681801,|,25.04335594,20.40961456,25.39122581,21.24675369,20.41725922,21.92374992,20.71677971,21.11223412,|,-0.011434291,-0.011067444,-0.012775154,-0.012840053,0.000149278,|,-0.015837803,-0.010347341,-0.029636605,-0.022585589,-0.024266021,-0.026201012,-0.031134306,-0.026932085,|,-0.025225246,-0.027353736,-0.040396452,-0.053954016,-0.061900064,|,-0.030660154,-0.012838364,-0.095278293,-0.066320315,-0.086028531,-0.111882098,-0.096609227,-0.085166894,|,0.026025603,0.036520928,0.05129648,0.052870236,0.069080986,|,0.033085294,0.040429223,0.077646196,0.069091037,0.079212546,0.063940555,0.050109319,0.078261442,|,0.170956552,0.163839474,0.195582241,0.227126315,0.373074174,|,0.243923917,0.241237208,0.382201433,0.328617573,0.442206204,0.533627272,0.639615059,0.476845235,|,0.142860875,NaN,0.196849689,0.247374997,0.354581475,|,NaN,NaN,NaN,NaN,NaN,NaN,0.364504248,0.346459717,|,0.172808483,0.15338695,0.168290496,0.188941166,0.424253166,|,0.185852647,0.20490697,0.251364499,0.274704367,0.342671096,0.347427934,0.348215222,0.410457164,|,0.154913202,NaN,0.169124529,0.224729449,0.328270882,|,NaN,NaN,NaN,NaN,NaN,NaN,0.399810731,0.471336991,|,0.059078522,0.085837528,0.113029979,0.121613413,0.123456143,|,0.075696431,0.098527595,0.159429207,0.159511372,0.179962099,0.207449228,0.175471157,0.173327118,|,0.054458369,NaN,0.108401008,0.126043528,0.176363409,|,NaN,NaN,NaN,NaN,NaN,NaN,0.144634396,0.11656867
23:02:30,|,1.955782652,NaN,2.554874182,2.618885279,3.094617844,|,NaN,NaN,NaN,NaN,NaN,NaN,3.475215435,3.724351645,|,-1.06025815,NaN,-1.306146383,-1.532917619,-1.621264696,|,NaN,NaN,NaN,NaN,NaN,NaN,-1.944380641,-2.094617367,|,-0.089725524,NaN,-0.106167421,-0.208105952,-0.145999864,|,NaN,NaN,NaN,NaN,NaN,NaN,-0.054461744,0.44735381,|,21.56057167,NaN,22.51986504,21.43097115,21.09399605,|,NaN,NaN,NaN,NaN,NaN,NaN,20.60963249,21.2244091,|,-0.01764838,NaN,-0.015321688,-0.023345754,-0.023176538,|,NaN,NaN,NaN,NaN,NaN,NaN,-0.017666943,-0.015567535,|,-0.088797145,NaN,-0.11471682,-0.163840592,-0.149100631,|,NaN,NaN,NaN,NaN,NaN,NaN,-0.076646224,-0.06988132,|,0.030121716,NaN,0.027042037,0.03343581,0.098455213,|,NaN,NaN,NaN,NaN,NaN,NaN,0.044649627,0.008632975,|,2.162002087,2.378113985,2.616606236,2.811571836,3.302481413,|,1.836295724,2.148643732,2.199170589,2.393611908,2.51262641,2.615469217,3.114440918,3.473023176,|,-0.415970206,-0.661130667,-0.811665058,-1.013208628,-1.476584315,|,-0.586376607,-0.716193736,-0.644069493,-0.958104193,-1.387698293,-1.399698734,-1.736126423,-2.003257751,|,-0.064519905,-0.075709239,-0.006159269,-0.009551783,-0.021613568,|,-0.061213735,-0.109209575,-0.125789583,-0.111836016,-0.034342147,0.035998207,-0.055607896,-0.128631666,|,20.97768784,20.77483368,20.79125977,20.50039864,28.20019722,|,25.31766891,20.60722923,25.47363663,21.42831421,20.57804871,22.0850811,20.80096626,21.15688515,|,-0.018151034,-0.014944725,-0.017518155,-0.020388659,-0.006273899,|,-0.019352676,-0.012388076,-0.017640762,-0.016707106,-0.018934753,-0.022326659,-0.025210816,-0.024338529,|,-0.094177745,-0.072107896,-0.07060039,-0.098672591,-0.181444988,|,-0.010986927,-0.014716757,-0.122536868,-0.086217389,-0.096099302,-0.104506701,-0.171890035,-0.195731223,|,0.04968325,0.058999635,0.075182348,0.091706283,0.198072761,|,0.053928223,0.068190366,0.105032481,0.122729711,0.114290833,0.119295791,0.100958697,0.112182274,|,0.678633094,0.748294413,0.794986606,0.794650733,1.154067636,|,0.300471455,0.424502969,0.687390327,0.627100289,0.626173198,0.674702942,0.611896813,0.670099616,|,0.568955779,NaN,0.646113932,0.710106313,0.749820113,|,NaN,NaN,NaN,NaN,NaN,NaN,0.429811746,0.451398045,|,0.274042189,0.282696694,0.359186888,0.441195309,0.835340619,|,0.324926019,0.336951047,0.426846862,0.539984763,0.523677766,0.603456974,0.483107537,0.641947985,|,0.367519915,NaN,0.483956754,0.498256356,0.592120886,|,NaN,NaN,NaN,NaN,NaN,NaN,0.467091709,0.449851662,|,0.137044057,0.172970027,0.203212425,0.235531107,0.23746641,|,0.133057982,0.200703546,0.247651204,0.238801509,0.246980354,0.260545731,0.325792491,0.365180582,|,0.138511226,NaN,0.199609891,0.230819091,0.212783024,|,NaN,NaN,NaN,NaN,NaN,NaN,0.210920662,0.176228687
23:07:30,|,1.991694689,NaN,2.530216694,2.596008301,3.044056177,|,NaN,NaN,NaN,NaN,NaN,NaN,3.912847042,4.282755852,|,-1.309134483,NaN,-1.687722325,-1.923866987,-2.084758282,|,NaN,NaN,NaN,NaN,NaN,NaN,-2.68661809,-2.890101671,|,-0.104846738,NaN,-0.079513744,-0.128808975,-0.079230741,|,NaN,NaN,NaN,NaN,NaN,NaN,-0.107270509,0.449488312,|,21.60744858,NaN,22.32310486,21.41181183,21.10389519,|,NaN,NaN,NaN,NaN,NaN,NaN,20.64944458,21.28849792,|,-0.016541613,NaN,-0.018044559,-0.022224043,-0.024627864,|,NaN,NaN,NaN,NaN,NaN,NaN,-0.021196933,-0.01909107,|,-0.104885548,NaN,-0.111782826,-0.122112148,-0.154983684,|,NaN,NaN,NaN,NaN,NaN,NaN,-0.194838941,-0.157537013,|,0.026342236,NaN,0.103314832,0.107934393,0.12804684,|,NaN,NaN,NaN,NaN,NaN,NaN,0.170539469,0.101786695,|,2.247569799,2.434151173,2.598661661,2.755949974,3.28042841,|,1.825663805,2.190109491,2.191960573,2.462070704,2.669441938,2.698615789,3.278862238,3.551837206,|,-0.597518981,-0.905167103,-1.127427697,-1.399934649,-2.597977877,|,-0.678538203,-0.941294611,-0.938997149,-1.237963676,-1.756973505,-1.860817552,-2.336480618,-2.765249252,|,-0.120176561,-0.133992732,-0.08481466,-0.059586823,0.103684366,|,-0.105451748,-0.086234406,-0.141777843,-0.12297304,-0.120907709,-0.099578679,-0.173125044,-0.204933107,|,21.01100922,20.74917221,20.7973938,20.48153877,28.09287453,|,25.22397614,20.5835762,24.72966194,21.41958046,20.60625267,22.01984787,20.80377579,21.12791824,|,-0.007443286,-0.009803779,-0.010757437,-0.012108138,-0.021787364,|,-0.017925488,-0.008267145,-0.034600478,-0.026239397,-0.030282218,-0.033075575,-0.033262711,-0.035857018,|,-0.069579795,-0.079486385,-0.126715869,-0.168442577,-0.271201402,|,-0.012976408,-0.007897724,-0.30227074,-0.171816766,-0.174596354,-0.164406791,-0.213808894,-0.220557615,|,0.101050086,0.175779358,0.193274885,0.165449411,0.028426958,|,0.06789986,0.203925297,0.156135485,0.180108279,0.218997419,0.247703493,0.322434992,0.294006318,|,0.728492141,0.706348896,0.847116232,0.933235884,1.018966198,|,0.305683017,0.768530607,1.177442908,0.835488975,0.872757494,0.77554971,0.739392877,0.706605136,|,0.559652865,NaN,0.646403611,0.680358946,0.709545732,|,NaN,NaN,NaN,NaN,NaN,NaN,0.654723227,0.748645306,|,0.424792588,0.551240981,0.676387787,0.710153282,1.708206296,|,0.274014592,0.691610932,0.549191833,0.628298402,0.719298124,0.896904945,1.03218925,1.05442822,|,0.409264833,NaN,0.464896411,0.496203542,0.685007513,|,NaN,NaN,NaN,NaN,NaN,NaN,0.912737668,0.957277179,|,0.213051364,0.295417875,0.331489831,0.342077255,0.392003387,|,0.167684942,0.33626768,0.390466124,0.395390719,0.364979178,0.388410717,0.452774376,0.457808405,|,0.173057646,NaN,0.265880585,0.299778461,0.311435014,|,NaN,NaN,NaN,NaN,NaN,NaN,0.404462367,0.345199525
23:12:30,|,1.767261744,NaN,2.055740356,2.091444969,2.552247763,|,NaN,NaN,NaN,NaN,NaN,NaN,3.29858923,3.663569689,|,-1.633473635,NaN,-1.954297185,-2.376173973,-2.83734107,|,NaN,NaN,NaN,NaN,NaN,NaN,-3.823198557,-4.113818645,|,-0.100745417,NaN,-0.021344559,0.010300667,0.022335546,|,NaN,NaN,NaN,NaN,NaN,NaN,-0.001016135,0.70696348,|,21.38706017,NaN,22.03255463,21.20407486,20.92215157,|,NaN,NaN,NaN,NaN,NaN,NaN,20.48573875,21.13704109,|,-0.014425326,NaN,-0.026204126,-0.022028608,-0.015355418,|,NaN,NaN,NaN,NaN,NaN,NaN,-0.011573344,-0.026027579,|,-0.06541051,NaN,-0.043038458,-0.094478689,-0.154761732,|,NaN,NaN,NaN,NaN,NaN,NaN,-0.0834013,0.078991584,|,0.115743123,NaN,0.115117267,0.148970455,0.250751227,|,NaN,NaN,NaN,NaN,NaN,NaN,0.27050373,0.020617949,|,1.54618609,1.663612247,1.812238097,2.028897047,2.897149801,|,2.106313944,3.24093318,2.297161818,2.589082718,2.752200365,2.922552824,3.477801561,3.610024929,|,-0.653098762,-1.148680329,-1.813657522,-2.468196154,-5.511289597,|,-0.769472122,-1.713012457,-1.613807082,-2.238698006,-2.887015343,-3.17254138,-4.0140872,-4.69205904,|,-0.187334895,-0.272166818,-0.204133555,-0.154498324,-0.247927547,|,-0.130432025,-0.172046736,-0.163357943,-0.148691282,-0.168380335,-0.127687901,-0.276616573,-0.292647898,|,20.81234169,20.52251434,20.60976982,20.26796341,25.72592163,|,24.90572929,20.24055862,23.59562874,21.24739647,20.45180511,21.57860756,20.60674477,20.93219948,|,0.000702646,0.017252523,0.009079968,-0.007500287,-0.050143026,|,-0.021733781,-0.006622825,-0.023377061,-0.014759204,-0.013429473,-0.002464614,-0.00369809,0.000256534,|,-0.039264373,0.001099721,-0.07243894,-0.108342014,-0.285662532,|,0.021146279,0.198051676,-0.114895016,-0.296458602,-0.317326218,-0.27542311,-0.343408823,-0.39420855,|,0.225878239,0.33841154,0.503099382,0.349150032,0.586321831,|,0.198013663,0.542791188,0.398787767,0.383304447,0.519090831,0.541962683,0.573231995,0.640587926,|,0.766394556,0.971997559,1.341123104,1.361232519,2.419798374,|,1.161278367,2.082624435,1.539557815,1.629124284,1.796523571,1.842516065,2.044842482,1.739157438,|,0.784099042,NaN,1.043280125,1.080842853,1.455932021,|,NaN,NaN,NaN,NaN,NaN,NaN,1.273144484,1.216638923,|,0.810048997,1.216032624,1.97497046,2.484561682,4.546833515,|,0.692124188,1.621546984,1.528193951,2.215091228,2.735142708,3.04950881,3.743846655,3.821580648,|,0.796617508,NaN,1.03385222,1.332859516,1.950817823,|,NaN,NaN,NaN,NaN,NaN,NaN,2.080963373,2.093771935,|,0.44382292,0.558272362,0.668308675,0.637524784,0.781472683,|,0.332776576,1.02415204,0.597974956,0.737867475,0.693113625,0.652876616,0.542428076,0.69178766,|,0.255542308,NaN,0.389983743,0.462327719,0.564486861,|,NaN,NaN,NaN,NaN,NaN,NaN,0.440241426,0.46916461
23:17:30,|,1.820477724,NaN,2.214440346,2.240014076,2.704488993,|,NaN,NaN,NaN,NaN,NaN,NaN,3.524323225,3.731087923,|,-2.462536097,NaN,-3.078451872,-3.498613834,-4.03102541,|,NaN,NaN,NaN,NaN,NaN,NaN,-5.830607414,-6.20114851,|,-0.062219862,NaN,-0.113783851,-0.041417602,-0.053607248,|,NaN,NaN,NaN,NaN,NaN,NaN,-0.058840021,0.923598409,|,20.76027679,NaN,20.72413826,20.56875229,20.31609344,|,NaN,NaN,NaN,NaN,NaN,NaN,19.87529182,20.55754852,|,-0.023196656,NaN,-0.029792866,-0.037959632,-0.043366078,|,NaN,NaN,NaN,NaN,NaN,NaN,-0.031293981,-0.001745235,|,-0.085105643,NaN,-0.249362886,-0.165521935,-0.222390011,|,NaN,NaN,NaN,NaN,NaN,NaN,-0.23419939,-0.05437227,|,0.199029729,NaN,0.326820731,0.455927223,0.618555725,|,NaN,NaN,NaN,NaN,NaN,NaN,0.410929382,0.194771156,|,1.138784647,1.131811857,1.329537511,1.580825448,2.431705713,|,2.15089941,2.154326916,2.085847616,2.104853392,2.131787777,2.326503038,2.801112413,2.991893291,|,-0.820453644,-1.439051509,-2.16295886,-2.905459404,-4.819186687,|,-0.93912375,-1.407616854,-1.829802394,-2.525134087,-3.183736801,-3.693989277,-4.553813457,-5.416765213,|,-0.304727942,-0.400837034,-0.28886798,-0.198031977,-0.228480861,|,-0.029399134,-0.105511062,-0.143733367,-0.096478209,-0.099194162,-0.042071652,-0.093775466,-0.01603801,|,20.17253494,19.87119102,20.02305794,19.68390083,25.55122185,|,23.80757332,19.88415337,23.03644753,20.63921928,19.89251518,20.36004257,20.03124809,20.40774345,|,-0.006158803,-0.014019847,-0.019971382,-0.019757243,-0.060900219,|,-0.052436572,-0.009977691,-0.021761952,-0.01645172,-0.017754473,-0.009977619,-0.009807884,-0.029605759,|,-0.062037919,-0.070741653,-0.142977282,-0.099137969,-0.339863926,|,0.045378551,0.159445316,-0.068396308,-0.222989738,-0.173599526,-0.156069368,-0.141796172,-0.293104857,|,0.239389092,0.360215545,0.342830777,0.39315179,0.36100778,|,0.29047659,0.432621509,0.514567196,0.564904213,0.455027252,0.498557568,0.588265479,0.480819315,|,0.725360394,0.920158386,1.122395635,1.036202192,1.642661929,|,1.037931085,1.132646322,1.296902299,1.443389773,1.555094004,1.552606821,1.48284936,1.35414803,|,1.220310926,NaN,1.502522588,1.575822592,1.60810554,|,NaN,NaN,NaN,NaN,NaN,NaN,1.876309633,1.743259072,|,0.837633252,1.28562212,1.565767646,1.806601524,2.18865943,|,0.930891693,1.380437613,1.611940503,1.958794475,1.786438704,1.85726738,2.105484962,1.71976161,|,1.390527725,NaN,1.778132915,2.097360611,2.347692251,|,NaN,NaN,NaN,NaN,NaN,NaN,1.696905851,1.793863893,|,0.472291619,0.570250154,0.549290061,0.537220299,0.6369645,|,0.55100745,0.672452331,0.843131006,0.844245195,0.740227044,0.848308623,0.78953743,0.898928761,|,0.374460101,NaN,0.799390197,0.861107767,0.901220083,|,NaN,NaN,NaN,NaN,NaN,NaN,0.780924737,0.627476335
23:22:30,|,1.875526667,NaN,2.416187763,2.42821908,2.883306265,|,NaN,NaN,NaN,NaN,NaN,NaN,3.797473907,4.02691412,|,-2.330850601,NaN,-2.761317253,-3.225152016,-3.763248205,|,NaN,NaN,NaN,NaN,NaN,NaN,-5.646646976,-5.729563236,|,-0.037328929,NaN,0.051851522,0.013977532,0.033018515,|,NaN,NaN,NaN,NaN,NaN,NaN,-0.074768789,0.970911682,|,20.334692,NaN,20.26115036,20.19088936,19.89336395,|,NaN,NaN,NaN,NaN,NaN,NaN,19.45994949,20.16901016,|,-0.024820628,NaN,-0.030604139,-0.031465758,-0.034650419,|,NaN,NaN,NaN,NaN,NaN,NaN,-0.03136513,-0.027922634,|,-0.097823426,NaN,-0.13615042,-0.288030654,-0.375485241,|,NaN,NaN,NaN,NaN,NaN,NaN,-0.212932989,-0.228621274,|,0.164684922,NaN,0.252767652,0.265052229,0.487616152,|,NaN,NaN,NaN,NaN,NaN,NaN,0.27752313,0.086320825,|,1.643618941,1.682856917,1.845908642,2.024387598,2.915295601,|,2.158866644,2.090047359,2.079069614,2.197522402,2.28260231,2.502440453,2.893317461,3.213808775,|,-0.972411513,-1.506104231,-2.23082757,-2.986634016,-4.347045898,|,-0.847573519,-1.359168172,-1.772654057,-2.475135088,-3.124052763,-3.521179676,-4.588459492,-5.088829517,|,-0.303788453,-0.322119415,-0.272385031,-0.237048164,-0.207680106,|,-0.050397467,-0.101724274,-0.188895866,-0.201769188,-0.194641873,-0.187906623,-0.249289304,-0.249602571,|,19.75853348,19.48159599,19.63937569,19.35219765,23.39696693,|,22.96137238,19.46864891,22.72964478,20.20559311,19.45259857,20.12948227,19.61169052,20.02727699,|,-0.010211579,-0.016687237,-0.020648059,-0.023802107,0.02374281,|,-0.06547574,-0.018147383,-0.014498218,-0.03203202,-0.043595154,-0.040384043,-0.041410554,-0.032605499,|,-0.133134186,-0.098963529,-0.143650278,-0.148531199,-0.416366845,|,0.076891519,0.029288193,-0.099568188,-0.272367507,-0.279481471,-0.273913145,-0.234892517,-0.185610607,|,0.394429594,0.424763292,0.527585149,0.408975244,0.680146813,|,0.299754441,0.426661372,0.519993544,0.49576956,0.525868833,0.546620011,0.631440401,0.665868819,|,1.418690324,1.406835437,1.757586718,1.951925993,2.222574234,|,0.90585953,0.861805439,1.11034894,1.211738348,1.267793179,1.275615096,1.344709516,1.190683365,|,1.429758549,NaN,1.485188246,1.556411266,2.130023718,|,NaN,NaN,NaN,NaN,NaN,NaN,1.478497505,1.597293377,|,1.134562373,1.338282466,2.054348707,2.164937973,3.312971354,|,0.937321186,1.095501661,1.3602072,1.428444028,1.454246521,1.632279754,2.015287876,2.43668437,|,1.344905376,NaN,1.796167254,1.849845052,2.366980314,|,NaN,NaN,NaN,NaN,NaN,NaN,1.822534561,2.098128557,|,0.614718914,0.751392663,0.796159506,0.74322778,0.696071088,|,0.479321867,0.631458938,0.854166925,0.871158123,0.880416989,0.880697906,0.90379703,0.865853488,|,0.380325794,NaN,0.752624393,0.81881094,0.961466491,|,NaN,NaN,NaN,NaN,NaN,NaN,0.725030541,0.743131042
