CDT_time,bar_fence,spd_0_2m_init,spd_1_5m_init,spd_3m_init,spd_4_5m_init,spd_6m_init,spd_10m_init,bar_fence_1,spd_0_2m_rel,spd_1_5m_rel,spd_3m_rel,spd_4_5m_rel,spd_6m_rel,spd_10m_rel,bar_fence_2,spd_0_2m_uconv,spd_1_5m_uconv,spd_3m_uconv,spd_4_5m_uconv,spd_6m_uconv,spd_10m_uconv,bar_fence_3,spd_0_2m_lconv,spd_1_5m_lconv,spd_3m_lconv,spd_4_5m_lconv,spd_6m_lconv,spd_10m_lconv,bar_fence_4,spd_8_5m_rel,spd_8_5m_lconv,spd_15m_rel,spd_15m_lconv,spd_20m_rel,spd_20m_lconv
19:02:30,|,0.695909977,1.769918561,2.182129383,2.55887413,2.860779524,3.257116318,|,0.528203309,1.408815861,1.874544144,2.285280943,2.563063383,2.997740984,|,0.543079972,1.622640133,2.055269718,2.400560617,2.600430012,2.974954128,|,0.36311999,1.235093713,1.596660852,1.819240451,2.091836214,2.424338102,|,2.816182613,2.29363966,3.391619205,2.845458508,3.649698019,3.151161671
19:07:30,|,0.878176689,2.088510275,2.461411476,2.793416739,3.106391668,3.433837175,|,0.76995331,1.89832437,2.38182807,2.69542408,2.9039011,3.279932261,|,0.559023321,1.574671149,1.964781165,2.305546999,2.457234383,2.85093689,|,0.354643345,1.218496323,1.542381287,1.781648397,2.035219908,2.516997814,|,3.047032118,2.316380501,3.655042171,2.886400938,3.879500866,3.169608355
19:12:30,|,0.805930018,1.941831827,2.317961931,2.624132156,2.932858229,3.233874321,|,0.595386684,1.531491518,1.936839223,2.249753714,2.474239349,2.857484102,|,0.575908661,1.601636291,2.021214962,2.379567146,2.53677702,2.885709047,|,0.394691557,1.333185434,1.72294724,2.032785654,2.358910322,2.69533658,|,2.636120796,2.567259073,3.305170774,2.952210188,3.49032855,3.242893934
19:17:30,|,0.72317332,1.794567466,2.144239664,2.4569695,2.753264666,3.07323122,|,0.458236665,1.31523788,1.729284763,2.070547104,2.308250427,2.672815084,|,0.595300019,1.628237247,2.060302019,2.434383154,2.598432302,3.021973372,|,0.437503338,1.459664345,1.75145185,2.015947104,2.253432989,2.546267748,|,2.495146036,2.454672813,3.121023178,2.830934048,3.332252741,3.109916925
19:22:30,|,0.847805917,2.042948484,2.401405334,2.639997721,2.891283512,3.293613911,|,0.495791942,1.319001555,1.809911489,2.217270613,2.462942362,2.861832142,|,0.489650011,1.432966828,1.786264539,2.077453375,2.272896767,2.711386204,|,0.467036664,1.456962228,1.797218084,2.107064962,2.381457567,2.745394707,|,2.632124186,2.611644983,3.304838896,3.125791073,3.641255856,3.451420784
19:27:30,|,0.82640332,2.007269144,2.430949688,2.809991121,3.136872292,3.484366417,|,0.606146693,1.50707221,2.066222191,2.415259123,2.661374331,3.040070057,|,0.640763342,1.852744222,2.276288748,2.653065205,2.889561653,3.3311584,|,0.462966681,1.408285618,1.720268607,2.007310867,2.249836683,2.587522745,|,2.834248781,2.435222626,3.523340225,2.969184637,3.838437796,3.295152426
19:32:30,|,0.812743306,1.962151289,2.23950839,2.493254662,2.735969543,3.171356916,|,0.665733337,1.622632742,2.135562181,2.456485748,2.759723425,3.12229991,|,0.580250025,1.676709652,2.119412899,2.405401945,2.622251987,3.012394428,|,0.514750004,1.611978769,1.98564589,2.266124964,2.486512423,2.771395922,|,2.950304031,2.703214169,3.536273003,3.115114689,3.83283782,3.378418684
19:37:30,|,0.943499982,2.306147814,2.730701447,3.056138515,3.342514753,3.662983418,|,0.676433325,1.700735569,2.163198948,2.532505274,2.755217791,3.16400075,|,0.605926692,1.604056001,2.065489531,2.413531065,2.583754301,3.182931662,|,0.572420001,1.768600583,2.102437973,2.392255068,2.642981291,2.921274424,|,2.967260838,2.820741415,3.605421066,3.362840414,3.962282658,3.679771185
19:42:30,|,1.014500022,2.327569723,2.747785807,3.01172924,3.328459024,3.685863018,|,0.687129974,1.646643281,2.169775724,2.549023867,2.801892281,3.200447321,|,0.649093032,1.774854779,2.196143627,2.51325655,2.738925695,3.203327656,|,0.692917645,2.084162474,2.44005847,2.720526218,2.99520278,3.434808016,|,2.975092649,3.279553175,3.684196949,3.842067719,4.00016737,4.095565796
19:47:30,|,1.035595179,2.389934778,2.771737337,3.011613607,3.266916037,3.674128771,|,0.863224387,1.94853127,2.473458529,2.881882906,3.06533432,3.496820927,|,0.651170373,1.825156689,2.237915754,2.541680098,2.770650625,3.203094244,|,0.61686331,1.822225928,2.202843189,2.501414776,2.709560633,3.121637344,|,3.256870985,2.973671436,3.959113121,3.509431124,4.287109852,3.864860058
19:52:30,|,0.883313358,2.057031631,2.41522646,2.634793758,2.901028395,3.217180014,|,0.762650013,1.907486916,2.391732931,2.764358044,2.970135927,3.363890171,|,0.666000009,1.853138924,2.33939743,2.718888998,2.889077902,3.366063356,|,0.498059988,1.641562104,2.045044422,2.337467909,2.592234612,2.892629862,|,3.191734314,2.793977022,3.800423861,3.200125456,4.057430267,3.360341072
19:57:30,|,1.018076658,2.351941824,2.718826771,3.063924789,3.355030298,3.648587704,|,0.847516656,1.937185049,2.469525337,2.918680191,3.163669109,3.599907637,|,0.729250014,2.054381371,2.437574863,2.803059101,2.948585987,3.509567499,|,0.488139987,1.663272977,2.003843784,2.256587982,2.517173767,2.886704445,|,3.350763083,2.757953882,4.061380386,3.222923279,4.356218338,3.527190208
20:02:30,|,1.016226649,2.314871311,2.719311237,3.034245729,3.296205997,3.636669874,|,0.751276672,1.797968626,2.243090153,2.626096249,2.851853609,3.224140882,|,0.584346652,1.609535217,1.935109258,2.263260841,2.449640989,3.006865263,|,0.512806654,1.618454218,1.922081351,2.177499771,2.366343498,2.692074299,|,2.988277674,2.602163076,3.657372475,3.006558895,3.893897533,3.293228149
20:07:30,|,1.021530032,2.32818675,2.673177242,2.964839935,3.25873518,3.593444347,|,0.665473342,1.626419783,2.128607988,2.486504078,2.692944765,3.009690523,|,0.618239999,1.743057847,2.158476353,2.521705866,2.707751989,3.136403799,|,0.617690027,1.884524584,2.250142574,2.560763359,2.834787846,3.190459251,|,2.826367855,3.055534601,3.510544062,3.554200649,3.814810753,3.857281923
20:12:30,|,0.944361448,2.152927399,2.540388346,2.785473347,3.088515043,3.354156017,|,0.679863274,1.682690859,2.353640556,2.54970789,2.744551182,3.234136581,|,0.658962965,1.920428038,2.293492794,2.630082607,2.79015398,3.23913312,|,0.671280444,1.958128333,2.261170387,2.526100159,2.791909456,3.18558979,|,3.008790731,3.040282726,3.714539528,3.584074736,4.045850277,3.932445049
20:17:30,|,0.853163362,1.982670903,2.348876715,2.633845806,2.913406372,3.28874898,|,0.901156664,2.16050148,2.765029907,3.023936749,3.15171814,3.526304483,|,0.691063344,1.94089818,2.343292952,2.636246681,2.806501865,3.296602964,|,0.576763332,1.916510344,2.270980835,2.577225924,2.809473038,3.017533302,|,3.338494301,2.94981575,3.925614834,3.300881624,4.173564434,3.581054211
20:22:30,|,0.829746664,1.952448726,2.302384853,2.528899908,2.761134624,3.109346628,|,0.900399983,2.161175251,2.723481417,3.167467117,3.412018299,3.840055227,|,0.608922958,1.845039368,2.222797632,2.514420033,2.666644335,3.111181498,|,0.480120003,1.41138339,1.767473578,2.084919691,2.381979704,2.655733585,|,3.633853436,2.606719732,4.132587433,3.022815943,4.390768051,3.3394835
20:27:30,|,0.816456676,1.930540681,2.289913893,2.466734171,2.660895824,2.923840523,|,0.775616646,1.918581843,2.428242207,2.825452566,3.069366217,3.45939517,|,0.606289983,1.797016859,2.26497817,2.625231981,2.872502804,3.22009325,|,0.551186681,1.63996172,1.940877914,2.228921652,2.485189676,2.882901907,|,3.238659859,2.753196478,3.874998331,3.314208508,4.172223568,3.631296396
20:32:30,|,0.754939973,1.863714695,2.211143494,2.435261965,2.685768843,3.014406204,|,0.807583332,1.904919505,2.44278264,2.848954916,3.079196692,3.458169937,|,0.659106672,1.933644891,2.303818464,2.612546682,2.796840429,3.222064018,|,0.554653347,1.693805099,2.01027751,2.284508944,2.55880475,2.969717264,|,3.290761948,2.828949928,3.852776289,3.277020693,4.109549999,3.708106995
20:37:30,|,0.726802289,1.770214677,2.113071442,2.370629072,2.632092953,2.934529543,|,0.803149998,1.807090759,2.294420004,2.607760668,2.786626339,3.185390234,|,0.584514856,1.68071568,2.145230293,2.514482498,2.697753191,3.198467016,|,0.569416642,1.674630046,2.022602081,2.298701525,2.541428566,2.893962145,|,2.984929562,2.77047658,3.716900826,3.329147577,4.011303425,3.59677124
20:42:30,|,0.901799977,2.07904768,2.484120846,2.843598127,3.092645168,3.321619987,|,0.825995326,1.920933962,2.451795816,2.80402565,2.976647615,3.378149271,|,0.834680021,2.221690416,2.655533075,3.092602253,3.254768848,3.763367414,|,0.593207717,1.727291465,2.096635342,2.370002508,2.581487179,2.893328667,|,3.149986982,2.815428972,3.851816654,3.256787777,4.138479233,3.543100595
20:47:30,|,1.062556624,2.426357031,2.853597879,3.147422791,3.443505287,3.799982071,|,0.892383337,2.119211674,2.719181299,3.146311522,3.374370575,3.80403924,|,0.748409986,2.119217873,2.540457487,2.893389702,3.076196194,3.546993494,|,0.583920002,1.816539884,2.165790319,2.50068593,2.778096676,3.188976765,|,3.569641352,3.039268017,4.238035202,3.5948596,4.552708149,3.928308249
20:52:30,|,0.989843309,2.205963612,2.601716042,2.898296833,3.227243662,3.656403542,|,0.871243358,2.070612431,2.58001852,3.040405989,3.288930416,3.795190811,|,0.702069998,1.934804082,2.318453789,2.646874428,2.864893436,3.442037344,|,0.65994668,1.907836437,2.296925068,2.574686289,2.855003357,3.263004303,|,3.546001673,3.11665082,4.261795998,3.728342295,4.552266121,4.000296593
20:57:30,|,1.194788218,2.639144421,3.003831863,3.195819616,3.447580099,3.749424219,|,0.795573354,1.932555795,2.484726429,2.856532335,3.132472277,3.563312769,|,0.751503348,2.210647345,2.689791203,3.024047375,3.185688734,3.528968334,|,0.63569665,2.022927046,2.410676241,2.734137774,2.998106718,3.388324261,|,3.345854044,3.260721445,4.055091381,3.781522989,4.305362701,4.040087223
21:02:30,|,0.943220019,2.175247669,2.610654354,2.96197319,3.266114712,3.580876589,|,0.828239977,1.917968035,2.411438704,2.768337488,3.027251482,3.537410498,|,0.639283359,1.824645042,2.197929144,2.562862873,2.765437841,3.278240442,|,0.568536639,1.729954123,2.085355997,2.37862134,2.730805635,3.172035217,|,3.314659357,3.017379761,4.064262867,3.562915564,4.411056995,3.98988843
21:07:30,|,1.077416658,2.353612185,2.780599117,3.075790882,3.382615328,3.775016069,|,0.878012657,2.099462271,2.580208302,2.953202486,3.20842433,3.697435379,|,0.658669531,1.837709427,2.237927914,2.540950298,2.699275494,3.274134159,|,0.643700004,1.915521979,2.287806511,2.574704409,2.836087465,3.325737715,|,3.433811188,3.158572435,4.211625099,3.818155766,4.767385006,4.132533073
21:12:30,|,1.201376677,2.661030531,3.015388012,3.235809803,3.484845638,3.754252672,|,0.937786639,2.257756948,2.907273531,3.348283529,3.583243608,4.053792953,|,0.758379996,2.100735903,2.565598488,2.919340372,3.096569777,3.538308382,|,0.710696876,2.148090601,2.516487598,2.79823184,3.107532263,3.558658123,|,3.835747719,3.410297155,4.502462864,4.113065243,4.890255928,4.548275471
21:17:30,|,1.118166685,2.556931496,2.991687059,3.302733421,3.612807274,3.940578699,|,0.929220021,2.062713623,2.696766138,3.091093063,3.315681219,3.78357482,|,0.738803327,2.09825635,2.535340786,2.85338378,3.058255672,3.55216217,|,0.769586682,2.183793068,2.554381371,2.890262842,3.194901228,3.489255905,|,3.58160615,3.440214634,4.242925167,3.767127275,4.555701733,4.049982548
21:22:30,|,0.970763564,2.223875284,2.564435005,2.815295219,3.09305954,3.45879364,|,0.91304332,2.063273907,2.550250292,2.937262297,3.150679111,3.62850523,|,0.665296674,1.883002996,2.250977516,2.584789991,2.754797697,3.124687672,|,0.513573349,1.748236656,2.110274315,2.361046791,2.620082855,2.894209623,|,3.365870953,2.791553736,4.116498947,3.348716021,4.439433575,3.809826136
21:27:30,|,0.921949983,2.218723059,2.57279563,2.809439182,3.109272718,3.428804874,|,0.865763307,2.011362076,2.486368179,2.799876213,3.001562834,3.436416864,|,0.743193328,1.994641066,2.447096825,2.827771664,2.977369785,3.398597479,|,0.471700013,1.80638063,2.143403292,2.410557032,2.688666344,2.97447753,|,3.203752995,2.912764549,3.848541021,3.296094894,4.119365215,3.641984463
21:32:30,|,0.988860011,2.209139347,2.593048573,2.94280839,3.248782396,3.549834728,|,0.925685227,2.166202545,2.704284191,3.065108538,3.257125378,3.744768143,|,0.717136681,1.88049078,2.300640821,2.6759727,2.875473261,3.456634998,|,0.502399981,1.838490129,2.211183786,2.503490686,2.782708168,3.208571196,|,3.491898775,3.069974184,4.181235313,3.578313112,4.516496181,3.888896704
21:37:30,|,0.969250023,2.223793507,2.602614164,2.858051777,3.14781332,3.446659088,|,0.765596688,1.821735144,2.317262173,2.726832867,2.972105742,3.316637993,|,0.6808303,1.829010129,2.200063944,2.629826546,2.842323542,3.338984251,|,0.558529973,1.962264061,2.305001259,2.614086151,2.899949312,3.217564344,|,3.103819132,3.131570578,3.797789335,3.681653023,4.099267483,4.118912697
21:42:30,|,1.015820026,2.290873528,2.679899216,2.976599216,3.285543203,3.679307461,|,1.029610038,2.355060339,2.85023737,3.253623247,3.434710741,3.815441847,|,0.72311002,1.858047724,2.277418375,2.675829649,2.918004274,3.537985802,|,0.546445489,1.957895398,2.351364851,2.655650616,2.898304224,3.257094383,|,3.561068535,3.119932175,4.371880531,3.74170208,4.694600582,4.173596382
21:47:30,|,1.152504206,2.577858686,3.047989368,3.374393702,3.668303967,3.989530325,|,0.982073307,2.189367533,2.795640707,3.255165577,3.516875505,4.008951664,|,0.897376657,2.308487177,2.829195499,3.293313503,3.525657177,4.053500652,|,0.554013312,1.871060371,2.258161783,2.601633787,2.92847681,3.459018707,|,3.744219542,3.280924797,4.571013451,4.011375427,4.964949131,4.381543636
