CDT_Time,bar_fence,theta_v_low,theta_v_high,w_theta_v_low,w_theta_v_high,u_lower,u_upper,v_lower,v_upper,u_w_prime_low,u_w_prime_high,v_w_prime_low,v_w_prime_high
18:02:30,|,265.812626361847,265.681068897247,0.017505032941699,0.0219372790306807,3.93224430084229,4.66747713088989,0.103513568639755,0.318422079086304,-0.167228043079376,-0.178218469023705,-0.0285774692893028,-0.0364045426249504
18:07:30,|,265.65486240387,265.544694900513,0.00963347870856524,0.0135769564658403,4.15140962600708,4.82006645202637,-0.170942425727844,0.0485989153385162,-0.147344961762428,-0.186660051345825,-0.023276075720787,-0.0273545384407043
18:12:30,|,265.494196414948,265.402998924255,0.00816285144537687,0.013044061139226,3.95389413833618,4.59312152862549,-0.308274149894714,-0.0961809083819389,-0.111654072999954,-0.153844088315964,0.005083829164505,-0.0191259104758501
18:17:30,|,265.508271217346,265.41850233078,0.00749205099418759,0.00976837798953056,3.76488375663757,4.40872192382813,-0.161224752664566,0.0575169511139393,-0.135863542556763,-0.15448597073555,-0.041585486382246,-0.072861023247242
18:22:30,|,265.427040576935,265.344966411591,0.00918884668499231,0.0142390383407474,4.02845478057861,4.81112718582153,-0.323931455612183,-0.163452491164207,-0.187747538089752,-0.206612974405289,-0.0315669067203999,-0.0509530380368233
18:27:30,|,265.386932849884,265.312132835388,0.00333942729048431,0.00691018812358379,3.94512391090393,4.68361377716064,-0.684265911579132,-0.551184117794037,-0.124177388846874,-0.128800436854362,0.00595753360539675,-0.0220344290137291
18:32:30,|,265.322590351105,265.266868114471,-0.000389415392419323,0.0029835298191756,3.76696705818176,4.4292893409729,-0.983764350414276,-0.938203632831573,-0.116181671619415,-0.149869501590729,0.0184836182743311,-0.00866132881492376
18:37:30,|,265.201748847961,265.159193992615,-0.00563708040863276,-0.00210620393045247,3.75927066802979,4.29594039916992,-0.917218923568726,-0.819980204105377,-0.106653213500977,-0.13473105430603,-0.000310694798827171,-0.00339641980826855
18:42:30,|,265.10830783844,265.059525489807,-0.00210590078495443,0.00201429193839431,3.88073658943176,4.48527431488037,-0.791269958019257,-0.662810564041138,-0.106031216681004,-0.118510983884335,-0.000202847382752225,-0.0164640415459871
18:47:30,|,265.073592662811,265.0294713974,-0.00266004796139896,0.00157547916751355,3.7554407119751,4.37431192398071,-0.722309529781342,-0.657984673976898,-0.103010781109333,-0.141800209879875,0.00233188131824136,-0.00968435779213905
18:52:30,|,265.003073692322,264.974856376648,-0.00465019140392542,-0.00182924466207623,3.5301525592804,4.15167140960693,-0.841991543769836,-0.762219369411469,-0.0814056843519211,-0.105733007192612,0.00448911543935537,-0.0146134067326784
18:57:30,|,264.983208656311,264.946698188782,-0.00377083127386868,-0.000297875347314402,3.91019248962402,4.56449699401855,-0.6476970911026,-0.500971794128418,-0.096726581454277,-0.117251664400101,-0.00732194446027279,-0.019445426762104
19:02:30,|,264.923410415649,264.889308929443,-0.00526100164279342,-0.00113591609988362,3.54096961021423,4.12995338439941,-0.410115242004395,-0.218319103121758,-0.0894704014062881,-0.112307444214821,-0.0231575835496187,-0.0458655543625355
19:07:30,|,264.886384963989,264.852956771851,-0.0064151007682085,-0.00246048229746521,3.22099876403809,3.84101557731628,0.114756681025028,0.309796422719955,-0.106268793344498,-0.131400540471077,-0.0179149657487869,-0.0438339225947857
19:12:30,|,264.838936805725,264.812450408936,-0.0076250433921814,-0.00396303972229362,2.95614361763,3.46402335166931,-0.167435586452484,0.0215062759816647,-0.0985953956842422,-0.120547749102116,-0.0135038215667009,-0.0347569324076176
19:17:30,|,264.788209915161,264.750549316406,-0.00689241290092468,-0.0033766170963645,3.11024379730225,3.60001087188721,-0.0871134847402573,0.0718459039926529,-0.0735452249646187,-0.0787473097443581,-0.0265549886971712,-0.0527227520942688
19:22:30,|,264.754270553589,264.724858283997,-0.00723904278129339,-0.00251515116542578,2.85113120079041,3.336669921875,-0.0390703119337559,0.140487313270569,-0.0819101706147194,-0.0696797370910645,-0.0297262575477362,-0.0325234532356262
