CDT_Time,bar_fence,theta_v_low,theta_v_high,w_theta_v_low,w_theta_v_high,u_lower,u_upper,v_lower,v_upper,u_w_prime_low,u_w_prime_high,v_w_prime_low,v_w_prime_high
18:02:30,|,265.401156425476,264.201012611389,0.0228852704167366,0.017898628488183,5.47840452194214,6.00457668304443,0.29692554473877,0.424414128065109,-0.182104423642159,-0.131859973073006,-0.0364999361336231,-0.0398975759744644
18:07:30,|,265.281010150909,264.088517189026,0.0132052591070533,0.0105838757008314,5.60030078887939,6.07239532470703,0.120895147323608,0.254734933376312,-0.186485975980759,-0.147654235363007,-0.0186362806707621,0.00153333193156868
18:12:30,|,265.156987667084,263.999768257141,0.0171788353472948,0.0146879237145185,5.19636631011963,5.61597204208374,-0.169156223535538,-0.0458905212581158,-0.182875156402588,-0.140162214636803,-0.013301101513207,-0.00142685126047581
18:17:30,|,265.172555446625,264.024192810059,0.0111265629529953,0.0106258671730757,4.98683023452759,5.35209608078003,0.0231101457029581,0.168706133961678,-0.165161103010178,-0.152245551347733,-0.104574918746948,-0.0791115686297417
18:22:30,|,265.096893310547,263.939597129822,0.0201530642807484,0.0166403632611036,5.49952554702759,6.01240682601929,-0.263818770647049,-0.235909178853035,-0.234584584832191,-0.177599668502808,-0.0312583073973656,-0.000138324321596883
18:27:30,|,265.064500808716,263.922247886658,0.00871718861162663,0.00727393757551908,5.30547046661377,5.80964851379395,-0.707235217094421,-0.712657272815704,-0.14580699801445,-0.087644949555397,0.000145550555316731,0.00971943140029907
18:32:30,|,265.036923408508,263.910769462585,0.00362666533328593,0.00499679148197174,5.01370000839233,5.41274833679199,-1.21094286441803,-1.17064011096954,-0.136591851711273,-0.0874885320663452,-0.0093225659802556,-0.00740668084472418
18:37:30,|,264.934742927551,263.8159532547,0.00220768316648901,0.00323603651486337,4.87010622024536,5.31608915328979,-1.02143609523773,-0.957325577735901,-0.134472697973251,-0.0673535615205765,0.00121114228386432,0.0116720115765929
18:42:30,|,264.81832408905,263.70645236969,0.00343172065913677,0.00277103367261589,5.10124444961548,5.59209728240967,-0.825773477554321,-0.782959342002869,-0.0950763449072838,-0.069640688598156,-0.00395201332867146,-0.0133071932941675
18:47:30,|,264.790826797485,263.684432029724,0.00340055814012885,0.00268587912432849,4.98482847213745,5.39922475814819,-0.809153079986572,-0.765726506710052,-0.122037097811699,-0.106673158705235,-0.00343581265769899,0.0171901974827051
18:52:30,|,264.748133659363,263.656094551086,0.00177158857695758,0.00162891333457083,4.6951470375061,5.09357309341431,-0.934556424617767,-0.865670144557953,-0.0980930179357529,-0.0633282139897346,-0.000472402141895145,-0.0100982170552015
18:57:30,|,264.708165168762,263.612303733826,0.0019758096896112,0.00194305228069425,5.2091760635376,5.65358972549438,-0.651218354701996,-0.570571780204773,-0.11069979518652,-0.107850663363934,-0.012775625102222,-0.00240687583573163
19:02:30,|,264.650611877441,263.560963630676,0.00200189906172454,0.0018105492927134,4.7972731590271,5.26139688491821,-0.328518837690353,-0.279560208320618,-0.110932163894176,-0.0848055183887482,-0.0336652360856533,-0.0207304190844297
19:07:30,|,264.61506652832,263.536927223206,-0.000312390096951276,0.000215163236134686,4.52039527893066,4.95099687576294,0.281437546014786,0.380276173353195,-0.131480440497398,-0.0954348146915436,-0.0414798110723495,-0.0275844745337963
19:12:30,|,264.580319404602,263.511982917786,-0.00257119187153876,-0.000852845667395741,3.99278450012207,4.31545162200928,0.00781905744224787,0.161659777164459,-0.13229775428772,-0.0642819255590439,-0.0347559303045273,-0.0379594266414642
19:17:30,|,264.517163276672,263.45276260376,-0.00110260862857103,-0.000347172666806728,4.092369556427,4.43069934844971,0.0712604448199272,0.163569733500481,-0.0832666829228401,-0.0841622799634933,-0.0309840310364962,-0.0190744530409575
19:22:30,|,264.486331939697,263.428628921509,-0.00177961529698223,-0.000983090605586767,3.8189377784729,4.11426496505737,0.136727809906006,0.317173004150391,-0.0767601579427719,-0.0436442941427231,-0.0225353091955185,-0.0134917180985212
19:27:30,|,264.470253944397,263.420926094055,-0.00239360402338207,-0.0017771617276594,3.39316320419312,3.80581116676331,0.760286808013916,0.824646055698395,-0.0805990248918533,-0.0642503499984741,-0.0156691763550043,-1.3492342986865e-05
19:32:30,|,264.441455841064,263.383044242859,-0.0015150741674006,-0.000467202451545745,3.78289771080017,4.17216205596924,0.600431680679321,0.73780357837677,-0.144151329994202,-0.120289422571659,-0.0277867112308741,-0.0255464185029268
19:37:30,|,264.410611152649,263.351422309875,-0.000494557782076299,-0.000811540987342596,3.9517650604248,4.31613254547119,1.02226054668427,1.18372464179993,-0.0871675759553909,-0.079578585922718,-0.017738800495863,-0.0108204297721386
19:42:30,|,264.369829177856,263.311944007874,-0.00173555430956185,-0.00169722747523338,3.98089241981506,4.36627912521362,1.02123713493347,1.19491446018219,-0.107526458799839,-0.102595679461956,-0.00731965806335211,-0.00867145042866468
19:47:30,|,264.334167480469,263.278457641602,-0.000995324458926916,-0.000504795869346708,3.74277544021606,4.17868995666504,0.935587167739868,1.11540234088898,-0.11432396620512,-0.0788942202925682,-0.0794142335653305,-0.0345327258110046
19:52:30,|,264.319115638733,263.248121261597,-0.000688564381562173,-2.8377995477058e-05,4.06896543502808,4.50928115844727,1.34488308429718,1.49178874492645,-0.165398448705673,-0.157692193984985,-0.0564668066799641,-0.049912866204977
19:57:30,|,264.277940750122,263.211238861084,-0.000998681527562439,-0.00037076894659549,4.22898101806641,4.61565828323364,0.939803540706635,1.1994491815567,-0.119732402265072,-0.106992498040199,-0.0195892322808504,-0.0242791026830673
20:02:30,|,264.264325141907,263.194616317749,-0.0018040583236143,-0.000950962770730257,4.47988843917847,4.86584377288818,1.01452696323395,1.21233820915222,-0.160693496465683,-0.14090284705162,-0.0459221377968788,-0.0612414069473743
20:07:30,|,264.249834060669,263.182067871094,-0.000131890963530168,-0.000286752474494278,4.36434268951416,4.62603759765625,1.0379239320755,1.2331337928772,-0.0989582240581512,-0.0889312550425529,-0.0342075191438198,-0.0330030955374241
20:12:30,|,264.170990943909,263.12952041626,-0.00258720782585442,-0.00168065587058663,3.1640408039093,3.43030643463135,1.19893383979797,1.4140373468399,-0.09268868714571,-0.0661409795284271,-0.0254476368427277,-0.023883692920208
20:17:30,|,264.148573875427,263.102760314941,-0.00350315892137587,-0.00276593025773764,3.64495086669922,3.92718148231506,1.11661338806152,1.31263279914856,-0.110232628881931,-0.082775853574276,-0.0286212731152773,-0.0317880474030972
20:22:30,|,264.132780075073,263.082077026367,-0.00359841319732368,-0.00259909825399518,3.76835179328918,4.17735528945923,1.43017661571503,1.65718281269073,-0.12591390311718,-0.10025142878294,-0.0717934668064117,-0.0224783830344677
20:27:30,|,264.102603912354,263.054224014282,-0.00190073065459728,-0.00156855478417128,3.66935324668884,3.98029375076294,1.15593028068542,1.42336344718933,-0.0980404689908028,-0.124076999723911,-0.0454363003373146,-0.0347132235765457
20:32:30,|,264.096283912659,263.049517631531,-0.00191187381278723,-0.00160738360136747,3.56157064437866,4.00429344177246,1.10593211650848,1.29789841175079,-0.121538460254669,-0.132326826453209,-0.0484837628901005,-0.0534803792834282
20:37:30,|,264.133114814758,263.078497886658,-0.00305409962311387,-0.00289637828245759,4.02534341812134,4.32446336746216,1.37716484069824,1.52386271953583,-0.11188380420208,-0.116976298391819,-0.0346721895039082,-0.0507748760282993
20:42:30,|,264.114019393921,263.072720527649,-0.00465111946687102,-0.00350036798045039,3.20767784118652,3.5890998840332,1.12004256248474,1.39523792266846,-0.109571270644665,-0.129595726728439,-0.038860060274601,-0.018829008564353
20:47:30,|,264.124949455261,263.075965881348,-0.00332930916920304,-0.00310481968335807,3.63827085494995,3.92146062850952,1.44377553462982,1.65897405147552,-0.104925133287907,-0.107929237186909,-0.0138904778286815,0.00454924674704671
20:52:30,|,264.12188243866,263.074619293213,-0.00257941614836454,-0.00232393597252667,3.62225675582886,3.85595750808716,1.25221252441406,1.4451322555542,-0.0995019376277924,-0.104887500405312,-0.0330093502998352,-0.0504545234143734
20:57:30,|,264.13666343689,263.083854675293,-0.00195806566625834,-0.00170136161614209,4.19478988647461,4.54400110244751,1.28917479515076,1.48390460014343,-0.0968601405620575,-0.0728340670466423,-0.0387654080986977,-0.040031660348177
21:02:30,|,264.115942001343,263.072057723999,-0.00381190003827214,-0.00323485885746777,3.60592603683472,4.00130987167358,1.37149202823639,1.57656025886536,-0.103664629161358,-0.105371259152889,-0.0739853233098984,-0.0777963846921921
21:07:30,|,264.113486289978,263.068554878235,-0.00288508110679686,-0.00261385226622224,3.47247791290283,3.75054693222046,1.54531812667847,1.76134240627289,-0.109581433236599,-0.0858938992023468,-0.0731575489044189,-0.0658160299062729
21:12:30,|,264.130961418152,263.080451965332,-0.00315008405596018,-0.00148010533303022,3.65399718284607,3.92193174362183,1.63830161094666,1.81426286697388,-0.0966052934527397,-0.0323546193540096,-0.0602291524410248,-0.0311947669833899
21:17:30,|,264.140717506409,263.093237876892,-0.00435058400034904,-0.00316992145963013,3.75716757774353,4.04988622665405,1.67534124851227,1.8699107170105,-0.110716380178928,-0.0822422280907631,-0.0382251404225826,-0.0167633779346943
21:22:30,|,264.138615608215,263.098617553711,-0.00544731039553881,-0.00452413316816092,3.28523087501526,3.5469069480896,1.49557495117188,1.61759293079376,-0.0976548492908478,-0.0704117268323898,-0.0555521436035633,-0.046441413462162
21:27:30,|,264.155680656433,263.120072364807,-0.00509541807696223,-0.00422266824170947,3.2687246799469,3.63708901405334,1.19245219230652,1.44953882694244,-0.0820020213723183,-0.091394804418087,-0.0370528325438499,-0.0302216019481421
21:32:30,|,264.158521652222,263.130143165588,-0.00784415286034346,-0.00760028697550297,2.91227769851685,3.20152235031128,1.17567753791809,1.38682985305786,-0.123626597225666,-0.144005507230759,-0.0340055376291275,-0.0266475491225719
