CDT_Time,bar_fence,R_Bulk_uconv_4_5_6,L_low_uconv_4_5,L_high_uconv_6,Term_3_uconv_4_5,Term_3_uconv_6
18:02:30,|,0.268968888102352,-218.625604023815,-236.794101853921,-0.0205831335268023,-0.0253384689611121
18:07:30,|,0.39617639379134,-408.715194798106,-415.794946643568,-0.0110101118267034,-0.0144301898049362
18:12:30,|,0.566923876233587,-239.793729726147,-309.15332375208,-0.0187661287271321,-0.019407845683754
18:17:30,|,0.550077570236425,-382.141263638078,-525.471582945308,-0.0117757500385038,-0.0114183148903496
18:22:30,|,0.364676513454394,-296.85343298141,-386.33074140691,-0.0151589959893838,-0.0155307340496634
18:27:30,|,0.452183415388325,-291.527929899904,-431.87387706188,-0.0154359138129409,-0.0138929449514732
18:32:30,|,0.326200634599135,-702.589511388734,-944.416973014584,-0.0064048778512297,-0.00635312597236363
18:37:30,|,0.393668992789312,-1308.22380487048,-1509.71058425501,-0.0034397784104269,-0.0039742716667518
18:42:30,|,0.435966624793701,-480.51061147149,-577.857887454293,-0.00936503771731376,-0.0103831757431443
18:47:30,|,0.413950775913707,-807.101245944083,-847.349441236159,-0.00557550867702633,-0.00708090394353347
18:52:30,|,0.383451623693164,-2586.2922673905,-1171.24747458155,-0.00173994256439562,-0.00512274316932345
18:57:30,|,0.398475258475807,-1287.9342213008,-1271.35260130668,-0.00349396725824635,-0.00471938311514311
19:02:30,|,0.371391421395876,-1765.92117036073,-1331.14994572648,-0.00254824511735185,-0.00450738101989364
19:07:30,|,0.397237211758136,-6463.52564420652,11061.8583689731,-0.000696214457512597,0.000542404341103219
19:12:30,|,0.508778926271354,1908.71300751548,1328.01810449916,0.00235760954228395,0.00451801069554154
19:17:30,|,0.627910618994682,2629.32643613493,1620.66200463127,0.0017114649357175,0.00370219082254916
19:22:30,|,0.655211161215461,1705.01293843151,857.8751411228,0.00263927615947576,0.00699402478564317
19:27:30,|,0.608597280828148,928.497596350198,663.157640364465,0.0048465392023511,0.00904762251808252
19:32:30,|,0.543440581069588,5697.61190165807,2504.49886118198,0.000789804584389198,0.00239568885136899
19:37:30,|,0.590092346641845,42501.2114679554,3618.47459581461,0.000105879334837146,0.00165815728178389
19:42:30,|,0.417947592660367,11551.9096725698,1374.88545088127,0.000389545982227104,0.00436399992170557
19:47:30,|,0.542941604115828,6633.48636248229,3518.52440460655,0.000678376309846829,0.00170526030518493
19:52:30,|,0.538100781209482,-4316.12867625254,7154.91728868168,-0.00104260098285742,0.000838584117456028
19:57:30,|,0.71470022489151,-13340.8195757474,2852.78820711415,-0.00033731061082489,0.00210320555344329
20:02:30,|,0.392188299520868,60372.20903535,2553.1103721374,7.45376071524085e-05,0.00235007466401735
20:07:30,|,0.815028779379973,-4486.04913364384,17316.3854142962,-0.00100310983360649,0.000346492634371979
20:12:30,|,0.939767742259103,710.85990654678,776.208747986313,0.00633036124074029,0.00772987938562346
20:17:30,|,0.911501890394053,998.742634215723,739.294773042762,0.00450566526934508,0.00811584258239162
20:22:30,|,0.418664976133353,1560.78757787692,1033.29240772536,0.00288315979943996,0.00580668158900742
20:27:30,|,1.00680704418658,3570.63611068567,1259.06313419427,0.00126027964219963,0.00476544808361786
20:32:30,|,0.703024682180946,3388.81713882036,1667.9693028835,0.0013278969668946,0.00359718850318618
20:37:30,|,0.578088664388091,1518.98363429299,884.448693613377,0.00296250723076061,0.00678388700591242
20:42:30,|,0.785768613914156,640.513344046066,574.22652540392,0.00702561475390021,0.0104488381057972
20:47:30,|,0.732654885120028,904.728728069924,696.863257988599,0.00497386659711795,0.00861001054542348
20:52:30,|,0.99778834613993,1375.82800941773,886.650910023091,0.00327075765953077,0.00676703754789328
20:57:30,|,0.679817537878637,1625.53590603539,1159.64759337907,0.00276831781032466,0.00517398564379094
21:02:30,|,0.442056378668499,992.774739183797,803.357524888659,0.00453275030315502,0.00746865475720983
21:07:30,|,0.755536238281469,937.628365963707,1116.89148217629,0.00479934285624437,0.00537205278735663
21:12:30,|,0.504610418269023,879.305045362863,821.614716582855,0.00511767790226085,0.00730269295194025
21:17:30,|,0.837889032853169,679.929544490518,620.869284358562,0.0066183327911893,0.00966386991780207
21:22:30,|,0.668228391364766,485.911465489916,465.825229479592,0.00926094632375656,0.012880367185571
21:27:30,|,0.677410479197213,419.273109055448,356.982544027258,0.010732860998736,0.0168075445155152
21:32:30,|,0.908717869504445,432.583325020076,394.418365606818,0.0104026201190052,0.0152122733706097
21:37:30,|,0.771756945318864,215.454330928601,238.041570296826,0.0208860967454456,0.0252056814804167
21:42:30,|,0.66261000465549,258.507561185513,241.31474791006,0.0174076146143,0.0248637932491231
21:47:30,|,0.903737293136397,347.712762969916,275.767389260105,0.0129417164948568,0.0217574674659619
21:52:30,|,0.749714783447421,274.572468504671,334.806818668234,0.0163891158662306,0.0179207819717241
21:57:30,|,0.933911722574121,367.9339102538,366.381666449793,0.0122304573582139,0.016376365275423
22:02:30,|,1.21029849950369,260.457461308047,291.96130929787,0.0172772934873913,0.0205506682184336
22:07:30,|,0.729676887386026,248.66284021933,256.745633655618,0.0180967932161912,0.0233694334527535
22:12:30,|,1.16260810726755,284.656439592809,287.275723561614,0.0158085304742696,0.0208858581073702
