CDT_time,bar_fence,u_1_5m_uconv,u_3m_uconv,u_4_5m_uconv,u_6m_uconv,u_10m_uconv,bar_fence_1,u_1_5m_lconv,u_3m_lconv,u_4_5m_lconv,u_6m_lconv,u_8_5m_lconv,u_10m_lconv,u_15m_lconv,u_20m_lconv,bar_fence_2,v_1_5m_uconv,v_3m_uconv,v_4_5m_uconv,v_6m_uconv,v_10m_uconv,bar_fence_3,v_1_5m_lconv,v_3m_lconv,v_4_5m_lconv,v_6m_lconv,v_8_5m_lconv,v_10m_lconv,v_15m_lconv,v_20m_lconv,bar_fence_4,w_1_5m_uconv,w_3m_uconv,w_4_5m_uconv,w_6m_uconv,w_10m_uconv,bar_fence_5,w_1_5m_lconv,w_3m_lconv,w_4_5m_lconv,w_6m_lconv,w_8_5m_lconv,w_10m_lconv,w_15m_lconv,w_20m_lconv,bar_fence_6,tc_1_5m_uconv,tc_3m_uconv,tc_4_5m_uconv,tc_6m_uconv,tc_10m_uconv,bar_fence_7,tc_1_5m_lconv,tc_3m_lconv,tc_4_5m_lconv,tc_6m_lconv,tc_8_5m_lconv,tc_10m_lconv,tc_15m_lconv,tc_20m_lconv,bar_fence_8,w_tc__1_5m_uconv,w_tc__3m_uconv,w_tc__4_5m_uconv,w_tc__6m_uconv,w_tc__10m_uconv,bar_fence_9,w_tc__1_5m_lconv,w_tc__3m_lconv,w_tc__4_5m_lconv,w_tc__6m_lconv,w_tc__8_5m_lconv,w_tc__10m_lconv,w_tc__15m_lconv,w_tc__20m_lconv,bar_fence_10,u_w__1_5m_uconv,u_w__3m_uconv,u_w__4_5m_uconv,u_w__6m_uconv,u_w__10m_uconv,bar_fence_11,u_w__1_5m_lconv,u_w__3m_lconv,u_w__4_5m_lconv,u_w__6m_lconv,u_w__8_5m_lconv,u_w__10m_lconv,u_w__15m_lconv,u_w__20m_lconv,bar_fence_12,v_w__1_5m_uconv,v_w__3m_uconv,v_w__4_5m_uconv,v_w__6m_uconv,v_w__10m_uconv,bar_fence_13,v_w__1_5m_lconv,v_w__3m_lconv,v_w__4_5m_lconv,v_w__6m_lconv,v_w__8_5m_lconv,v_w__10m_lconv,v_w__15m_lconv,v_w__20m_lconv,bar_fence_14,u_1_5m_init,u_3m_init,u_4_5m_init,u_6m_init,u_10m_init,bar_fence_15,u_1_5m_rel,u_3m_rel,u_4_5m_rel,u_6m_rel,u_8_5m_rel,u_10m_rel,u_15m_rel,u_20m_rel,bar_fence_16,v_1_5m_init,v_3m_init,v_4_5m_init,v_6m_init,v_10m_init,bar_fence_17,v_1_5m_rel,v_3m_rel,v_4_5m_rel,v_6m_rel,v_8_5m_rel,v_10m_rel,v_15m_rel,v_20m_rel,bar_fence_18,w_1_5m_init,w_3m_init,w_4_5m_init,w_6m_init,w_10m_init,bar_fence_19,w_1_5m_rel,w_3m_rel,w_4_5m_rel,w_6m_rel,w_8_5m_rel,w_10m_rel,w_15m_rel,w_20m_rel,bar_fence_20,tc_1_5m_init,tc_3m_init,tc_4_5m_init,tc_6m_init,tc_10m_init,bar_fence_21,tc_1_5m_rel,tc_3m_rel,tc_4_5m_rel,tc_6m_rel,tc_8_5m_rel,tc_10m_rel,tc_15m_rel,tc_20m_rel,bar_fence_22,w_tc__1_5m_init,w_tc__3m_init,w_tc__4_5m_init,w_tc__6m_init,w_tc__10m_init,bar_fence_23,w_tc__1_5m_rel,w_tc__3m_rel,w_tc__4_5m_rel,w_tc__6m_rel,w_tc__8_5m_rel,w_tc__10m_rel,w_tc__15m_rel,w_tc__20m_rel,bar_fence_24,u_w__1_5m_init,u_w__3m_init,u_w__4_5m_init,u_w__6m_init,u_w__10m_init,bar_fence_25,u_w__1_5m_rel,u_w__3m_rel,u_w__4_5m_rel,u_w__6m_rel,u_w__8_5m_rel,u_w__10m_rel,u_w__15m_rel,u_w__20m_rel,bar_fence_26,v_w__1_5m_init,v_w__3m_init,v_w__4_5m_init,v_w__6m_init,v_w__10m_init,bar_fence_27,v_w__1_5m_rel,v_w__3m_rel,v_w__4_5m_rel,v_w__6m_rel,v_w__8_5m_rel,v_w__10m_rel,v_w__15m_rel,v_w__20m_rel,bar_fence_28,u_u__1_5m_init,u_u__3m_init,u_u__4_5m_init,u_u__6m_init,u_u__10m_init,bar_fence_29,u_u__1_5m_rel,u_u__3m_rel,u_u__4_5m_rel,u_u__6m_rel,u_u__8_5m_rel,u_u__10m_rel,u_u__15m_rel,u_u__20m_rel,bar_fence_30,u_u__1_5m_uconv,u_u__3m_uconv,u_u__4_5m_uconv,u_u__6m_uconv,u_u__10m_uconv,bar_fence_31,u_u__1_5m_lconv,u_u__3m_lconv,u_u__4_5m_lconv,u_u__6m_lconv,u_u__8_5m_lconv,u_u__10m_lconv,u_u__15m_lconv,u_u__20m_lconv,bar_fence_32,v_v__1_5m_init,v_v__3m_init,v_v__4_5m_init,v_v__6m_init,v_v__10m_init,bar_fence_33,v_v__1_5m_rel,v_v__3m_rel,v_v__4_5m_rel,v_v__6m_rel,v_v__8_5m_rel,v_v__10m_rel,v_v__15m_rel,v_v__20m_rel,bar_fence_34,v_v__1_5m_uconv,v_v__3m_uconv,v_v__4_5m_uconv,v_v__6m_uconv,v_v__10m_uconv,bar_fence_35,v_v__1_5m_lconv,v_v__3m_lconv,v_v__4_5m_lconv,v_v__6m_lconv,v_v__8_5m_lconv,v_v__10m_lconv,v_v__15m_lconv,v_v__20m_lconv,bar_fence_36,w_w__1_5m_init,w_w__3m_init,w_w__4_5m_init,w_w__6m_init,w_w__10m_init,bar_fence_37,w_w__1_5m_rel,w_w__3m_rel,w_w__4_5m_rel,w_w__6m_rel,w_w__8_5m_rel,w_w__10m_rel,w_w__15m_rel,w_w__20m_rel,bar_fence_38,w_w__1_5m_uconv,w_w__3m_uconv,w_w__4_5m_uconv,w_w__6m_uconv,w_w__10m_uconv,bar_fence_39,w_w__1_5m_lconv,w_w__3m_lconv,w_w__4_5m_lconv,w_w__6m_lconv,w_w__8_5m_lconv,w_w__10m_lconv,w_w__15m_lconv,w_w__20m_lconv
18:02:30,|,NaN,NaN,NaN,NaN,NaN,|,0.452047884,0.300918013,0.288642168,0.396531999,0.49855122,0.387878358,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,|,-1.840741873,-1.960896373,-2.159326077,-2.282910109,-2.412483931,-2.512700558,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,|,0.00563194,-0.051733974,-0.058578238,0.023524674,-0.093735099,-0.03011539,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,|,1.932821035,1.752182841,0.183350593,1.486083865,0.334908128,0.647191823,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,|,0.00197701,0.002393159,0.002734106,0.002013669,0.002467112,0.002082379,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,|,-8.24E-05,-0.005827163,-0.002972449,0.004973938,0.002577277,0.008941118,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,|,0.030407034,0.034106743,0.048200045,0.032750998,0.045226607,0.028267635,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,|,0.170188442,0.151887774,0.150819331,0.159769759,0.160944745,0.134735778,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,|,0.202262953,0.206706583,0.279788822,0.302912265,0.290333688,0.282346368,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,|,0.03903066,0.038065724,0.051431004,0.061655283,0.058129396,0.047377441,NaN,NaN
18:07:30,|,NaN,NaN,NaN,NaN,NaN,|,0.670882761,0.511670947,0.480161011,0.598469794,0.701544821,0.58788228,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,|,-2.068712234,-2.202723503,-2.433628559,-2.571834803,-2.717111349,-2.828810692,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,|,-0.011377956,-0.043818016,-0.048874721,0.038247686,-0.088288881,-0.024164349,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,|,1.917678714,1.736767054,0.165227979,1.470671415,0.320282191,0.632165849,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,|,0.001325509,0.001690387,0.00173527,0.001217523,0.001037305,0.000643347,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,|,-0.009406696,-0.010593098,-0.005801124,-0.003417524,-0.006233469,0.000336763,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,|,0.031356793,0.026477555,0.03079831,0.022608873,0.021621477,0.010867033,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,|,0.121013932,0.095209375,0.105770081,0.09962789,0.0969861,0.097885758,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,|,0.204990417,0.165225804,0.182752699,0.167885453,0.111948326,0.083957024,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,|,0.029159717,0.03093674,0.031760205,0.030373361,0.027732424,0.025834478,NaN,NaN
18:12:30,|,NaN,NaN,NaN,NaN,NaN,|,0.406848192,0.286586612,0.268513709,0.360461265,0.406754553,0.308264554,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,|,-1.823684812,-1.925139785,-2.069591999,-2.102449656,-2.203232765,-2.297363281,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,|,-0.00314986,-0.045309775,-0.049692839,0.052830234,-0.024915459,0.040643148,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,|,1.935849786,1.755025029,0.193247944,1.495700955,0.349062115,0.659942806,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,|,0.001162074,0.001319976,0.001211764,0.001011339,0.001439167,0.001630386,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,|,0.000692857,-0.000868042,0.001174695,-0.000104634,0.001854321,-0.003520075,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,|,0.019082155,0.015182282,0.019650877,0.021101519,0.023207471,0.021849014,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,|,0.073436044,0.064197317,0.068008229,0.071577191,0.076324172,0.081443705,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,|,0.112278864,0.097251341,0.08839976,0.090895787,0.100284591,0.104945719,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,|,0.023731951,0.022555346,0.02579738,0.035979327,0.04792285,0.04829913,NaN,NaN
18:17:30,|,NaN,NaN,NaN,NaN,NaN,|,0.467271894,0.315205932,0.282132357,0.418100744,0.527943015,0.438632697,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,|,-1.87305212,-1.998965621,-2.204729319,-2.356324911,-2.461823463,-2.524960041,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,|,-0.006498359,-0.039442509,-0.044605486,0.039056223,-0.075284019,-0.020380616,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,|,1.923926234,1.740216613,0.177733138,1.481044054,0.33188352,0.644641638,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,|,0.001328373,0.001670663,0.001545488,0.001269568,0.001440871,0.001106505,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,|,-0.009573897,-0.01166114,-0.009233376,-0.003070433,-0.003800949,-0.004060552,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,|,0.023580363,0.021316342,0.032472715,0.028716765,0.036042154,0.02819941,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,|,0.110024363,0.096807912,0.09366066,0.093286946,0.095700748,0.093473531,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,|,0.18691349,0.165803939,0.190143824,0.167656407,0.15544796,0.145368382,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,|,0.026180305,0.027761338,0.033640847,0.037682127,0.041299913,0.042640008,NaN,NaN
18:22:30,|,NaN,NaN,NaN,NaN,NaN,|,0.302144766,0.213323087,0.20361793,0.304162055,0.333532989,0.290071219,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,|,-1.325201511,-1.432162285,-1.566152692,-1.623705387,-1.668745518,-1.708713412,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,|,0.011368033,-0.02862482,-0.030782821,0.048036445,-0.016635329,0.042879317,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,|,1.934139967,1.756033421,0.196057737,1.497391939,0.354947418,0.664963603,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,|,0.000978594,0.001473616,0.001163038,0.000839955,0.000937281,0.0009404,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,|,-0.001213988,-0.004109285,-0.001926923,-0.00361931,-0.004219628,-0.002806171,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,|,0.013258376,0.013410221,0.017540693,0.012233439,0.014427404,0.015448445,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,|,0.088598594,0.086607136,0.077901222,0.074340805,0.081219673,0.084303498,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,|,0.119470663,0.125221267,0.135763362,0.143773526,0.141888663,0.164386794,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,|,0.02197139,0.022592429,0.02538446,0.027817631,0.029627556,0.028030459,NaN,NaN
18:27:30,|,NaN,NaN,NaN,NaN,NaN,|,0.524012685,0.41955319,0.405108571,0.527768016,0.565836012,0.516575933,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,|,-1.398562908,-1.515005827,-1.64793241,-1.718917131,-1.776179552,-1.808355331,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,|,-0.024538038,-0.05345083,-0.050762177,0.020266904,-0.0558892,-0.035134442,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,|,1.935578704,1.750040412,0.195953801,1.497945309,0.355685174,0.666572809,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,|,0.000709506,0.00097408,0.0010098,0.000679798,0.0007813,0.000768488,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,|,0.00010043,-0.006140893,-0.009030704,-0.008561933,-0.006320111,-0.006070394,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,|,0.011912129,0.013011182,0.02214033,0.012942538,0.018908476,0.011886287,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,|,0.068522185,0.06385009,0.079706728,0.090610653,0.097695313,0.077616565,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,|,0.160061687,0.130747408,0.117150553,0.122619361,0.131924167,0.164595425,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,|,0.020397052,0.024802873,0.038029887,0.041773509,0.050750732,0.046150856,NaN,NaN
18:32:30,|,NaN,NaN,NaN,NaN,NaN,|,0.470305383,0.36894542,0.384765863,0.48840028,0.506532133,0.445906043,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,|,-1.380850196,-1.482529759,-1.620630741,-1.705232859,-1.786563039,-1.870712161,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,|,0.006228792,-0.016159181,-0.014623629,0.065959103,-0.006524157,0.046412256,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,|,1.938952327,1.757208943,0.199997112,1.499732614,0.35817486,0.669017851,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,|,0.000769145,0.001466699,0.001408442,0.001053874,0.001317569,0.001458796,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,|,-0.005354794,-0.004150089,-0.005868066,-0.010183292,-0.014493437,-0.009768583,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,|,0.01526712,0.015830766,0.021161105,0.008538759,0.025648387,0.029146992,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,|,0.062453412,0.060642269,0.056635704,0.062177628,0.067687102,0.076443993,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,|,0.139595225,0.136648953,0.142212763,0.15767096,0.162430435,0.162960738,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,|,0.02616086,0.030519625,0.031520721,0.028748851,0.034366678,0.041670229,NaN,NaN
18:37:30,|,NaN,NaN,NaN,NaN,NaN,|,0.369414091,0.252316833,0.242643058,0.336988717,0.420733929,0.393862665,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,|,-1.466839194,-1.531226635,-1.6603477,-1.741751432,-1.786298037,-1.834533095,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,|,-0.008897691,-0.044428058,-0.054570515,0.02576302,-0.046780031,0.004609089,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,|,1.9222821,1.741593957,0.183177665,1.482859612,0.342959493,0.654978514,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,|,0.000767761,0.001047515,0.000747829,0.000656531,0.000752453,0.000642375,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,|,-0.0031029,-0.00538794,-0.00322457,-0.005149115,-0.003535403,-0.006304128,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,|,0.013346706,0.009569558,0.010143472,0.011417953,0.015275233,0.016042437,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,|,0.079047911,0.069948025,0.058549941,0.055925451,0.058046792,0.068036601,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,|,0.062762283,0.059208851,0.062789567,0.065949313,0.081404433,0.065826721,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,|,0.019360585,0.024085723,0.025019016,0.029971333,0.037934102,0.045019817,NaN,NaN
