CDT_Time,bar_fence,R_Bulk_lconv_6_8_5,L_lconv_6,L_lconv_8_5,Term_3_lconv_6,Term_3_lconv_8_5
21:57:30,|,-0.886307671878355,351.639482031356,291.578902366551,0.0170629303778379,0.0291516290479565
22:02:30,|,-1.54725910684553,127.860002992425,138.705913469526,0.0469263245704404,0.0612807326478367
22:07:30,|,-1.14683522770588,131.452669027394,178.532172298381,0.045643805062259,0.0476104664530375
22:12:30,|,-2.03796104474705,654.752797260285,1016.58282799199,0.0091637638282816,0.00836134524993863
22:17:30,|,-2.16779349468849,-577.186347554858,-983.558878620496,-0.0103952562728101,-0.00864208557795929
22:22:30,|,-1.5588137257419,-712.57669061989,-373.948923538366,-0.00842014632106537,-0.022730376971196
22:27:30,|,-1.06382392178242,-1212.7488745238,-743.673918763592,-0.00494743811026497,-0.0114297406235946
22:32:30,|,-1.09631911994921,-461.568755261708,-560.478016974682,-0.0129991467827973,-0.0151656260238017
22:37:30,|,-1.74174462454156,-357.387287301005,-305.882457700558,-0.0167885098692573,-0.0277884520214004
22:42:30,|,-1.39079341129917,-355.370162114213,-389.124105496774,-0.0168838035368643,-0.0218439307149798
22:47:30,|,-1.39902294583263,-501.73197649054,-490.344141319499,-0.0119585760548254,-0.0173347640641261
22:52:30,|,-2.20039030020811,-634.39139026116,-483.699203456389,-0.00945788371675406,-0.0175729046879987
22:57:30,|,-1.89387040547673,-707.815100180646,-857.825639523008,-0.00847679005218835,-0.00990877354135324
23:02:30,|,-1.91196673968589,8261.77012756256,-1564.43971093396,0.000726236618467882,-0.00543325507566257
23:07:30,|,-2.16360537904934,95.7871343219486,127.112549067866,0.0626388923989885,0.066869872898716
23:12:30,|,-1.67871272945117,91.5672885814527,108.79894061374,0.0655255833491538,0.0781257607110059
23:17:30,|,-2.54932224251099,48.6026678242905,45.7632073843085,0.123450013519656,0.185738729556673
23:22:30,|,-2.21764690151964,62.9853165883431,54.8449558599786,0.0952602975581524,0.154982347359361
23:27:30,|,-1.54769396797349,28.9756680547099,50.3579423408315,0.20707029044753,0.168791646459073
23:32:30,|,-1.94086845631602,67.4220485771469,75.0612000706998,0.0889916596517321,0.113240928628824
23:37:30,|,-1.44103879915027,23.7878406426961,31.3582322942103,0.252229703827373,0.271061197590827
