,,DT6,,DT7,,DT8,,DT2,,DT3,,DT10,,DT9,,DT5
11/11/2018,20:52:52,0.067,20:52:52,0.069,20:52:52,0.04,20:52:52,0.011,20:52:52,-0.03,20:52:52,0.038,20:52:52,0.042,20:52:52,0.036
11/11/2018,20:52:53,0.066,20:52:53,0.07,20:52:53,0.04,20:52:53,0.014,20:52:53,-0.031,20:52:53,0.038,20:52:53,0.042,20:52:53,0.035
11/11/2018,20:52:54,0.066,20:52:54,0.072,20:52:54,0.042,20:52:54,0.007,20:52:54,-0.034,20:52:54,0.036,20:52:54,0.04,20:52:54,0.036
11/11/2018,20:52:55,0.069,20:52:55,0.075,20:52:55,0.039,20:52:55,0.01,20:52:55,-0.024,20:52:55,0.037,20:52:55,0.04,20:52:55,0.036
11/11/2018,20:52:56,0.072,20:52:56,0.072,20:52:56,0.04,20:52:56,0.008,20:52:56,-0.021,20:52:56,0.039,20:52:56,0.041,20:52:56,0.037
11/11/2018,20:52:57,0.067,20:52:57,0.07,20:52:57,0.04,20:52:57,0.006,20:52:57,-0.031,20:52:57,0.039,20:52:57,0.041,20:52:57,0.036
11/11/2018,20:52:58,0.07,20:52:58,0.07,20:52:58,0.038,20:52:58,0.008,20:52:58,-0.024,20:52:58,0.039,20:52:58,0.04,20:52:58,0.036
11/11/2018,20:52:59,0.069,20:52:59,0.073,20:52:59,0.039,20:52:59,0.01,20:52:59,-0.029,20:52:59,0.038,20:52:59,0.04,20:52:59,0.037
11/11/2018,20:53:00,0.067,20:53:00,0.074,20:53:00,0.041,20:53:00,0.008,20:53:00,-0.023,20:53:00,0.037,20:53:00,0.039,20:53:00,0.035
11/11/2018,20:53:01,0.07,20:53:01,0.073,20:53:01,0.042,20:53:01,0.009,20:53:01,-0.021,20:53:01,0.036,20:53:01,0.04,20:53:01,0.037
11/11/2018,20:53:02,0.071,20:53:02,0.074,20:53:02,0.039,20:53:02,0.012,20:53:02,-0.026,20:53:02,0.037,20:53:02,0.041,20:53:02,0.036
11/11/2018,20:53:03,0.066,20:53:03,0.071,20:53:03,0.04,20:53:03,0.009,20:53:03,-0.019,20:53:03,0.039,20:53:03,0.041,20:53:03,0.036
11/11/2018,20:53:04,0.069,20:53:04,0.072,20:53:04,0.041,20:53:04,0.006,20:53:04,-0.033,20:53:04,0.039,20:53:04,0.042,20:53:04,0.037
11/11/2018,20:53:05,0.069,20:53:05,0.074,20:53:05,0.038,20:53:05,0.008,20:53:05,-0.021,20:53:05,0.038,20:53:05,0.042,20:53:05,0.036
11/11/2018,20:53:06,0.066,20:53:06,0.074,20:53:06,0.039,20:53:06,0.009,20:53:06,-0.033,20:53:06,0.037,20:53:06,0.041,20:53:06,0.036
11/11/2018,20:53:07,0.065,20:53:07,0.073,20:53:07,0.04,20:53:07,0.006,20:53:07,-0.025,20:53:07,0.038,20:53:07,0.04,20:53:07,0.036
11/11/2018,20:53:08,0.067,20:53:08,0.069,20:53:08,0.04,20:53:08,0.009,20:53:08,-0.028,20:53:08,0.037,20:53:08,0.039,20:53:08,0.035
11/11/2018,20:53:09,0.069,20:53:09,0.067,20:53:09,0.039,20:53:09,0.008,20:53:09,-0.024,20:53:09,0.038,20:53:09,0.039,20:53:09,0.036
11/11/2018,20:53:10,0.069,20:53:10,0.069,20:53:10,0.038,20:53:10,0.007,20:53:10,-0.031,20:53:10,0.038,20:53:10,0.041,20:53:10,0.036
11/11/2018,20:53:11,0.069,20:53:11,0.079,20:53:11,0.04,20:53:11,0.009,20:53:11,-0.033,20:53:11,0.039,20:53:11,0.041,20:53:11,0.035
11/11/2018,20:53:12,0.07,20:53:12,0.078,20:53:12,0.04,20:53:12,0.009,20:53:12,-0.028,20:53:12,0.038,20:53:12,0.04,20:53:12,0.035
11/11/2018,20:53:13,0.069,20:53:13,0.072,20:53:13,0.037,20:53:13,0.021,20:53:13,-0.025,20:53:13,0.038,20:53:13,0.04,20:53:13,0.036
11/11/2018,20:53:14,0.065,20:53:14,0.071,20:53:14,0.037,20:53:14,0.012,20:53:14,-0.026,20:53:14,0.038,20:53:14,0.041,20:53:14,0.037
11/11/2018,20:53:15,0.067,20:53:15,0.075,20:53:15,0.04,20:53:15,0.008,20:53:15,-0.027,20:53:15,0.037,20:53:15,0.041,20:53:15,0.037
11/11/2018,20:53:16,0.07,20:53:16,0.078,20:53:16,0.039,20:53:16,0.009,20:53:16,-0.026,20:53:16,0.037,20:53:16,0.04,20:53:16,0.037
11/11/2018,20:53:17,0.066,20:53:17,0.072,20:53:17,0.036,20:53:17,0.009,20:53:17,-0.03,20:53:17,0.038,20:53:17,0.041,20:53:17,0.037
11/11/2018,20:53:18,0.067,20:53:18,0.071,20:53:18,0.037,20:53:18,0.008,20:53:18,-0.036,20:53:18,0.04,20:53:18,0.041,20:53:18,0.037
11/11/2018,20:53:19,0.07,20:53:19,0.068,20:53:19,0.038,20:53:19,0.009,20:53:19,-0.033,20:53:19,0.042,20:53:19,0.041,20:53:19,0.039
11/11/2018,20:53:20,0.071,20:53:20,0.071,20:53:20,0.04,20:53:20,0.008,20:53:20,-0.036,20:53:20,0.04,20:53:20,0.041,20:53:20,0.038
11/11/2018,20:53:21,0.071,20:53:21,0.073,20:53:21,0.044,20:53:21,0.009,20:53:21,-0.026,20:53:21,0.039,20:53:21,0.04,20:53:21,0.036
11/11/2018,20:53:22,0.068,20:53:22,0.073,20:53:22,0.042,20:53:22,0.007,20:53:22,-0.031,20:53:22,0.039,20:53:22,0.039,20:53:22,0.036
11/11/2018,20:53:23,0.072,20:53:23,0.073,20:53:23,0.039,20:53:23,0.009,20:53:23,-0.018,20:53:23,0.039,20:53:23,0.042,20:53:23,0.036
11/11/2018,20:53:24,0.071,20:53:24,0.074,20:53:24,0.04,20:53:24,0.009,20:53:24,-0.03,20:53:24,0.039,20:53:24,0.041,20:53:24,0.036
11/11/2018,20:53:25,0.071,20:53:25,0.07,20:53:25,0.039,20:53:25,0.008,20:53:25,-0.032,20:53:25,0.039,20:53:25,0.039,20:53:25,0.035
11/11/2018,20:53:26,0.073,20:53:26,0.073,20:53:26,0.042,20:53:26,0.007,20:53:26,-0.03,20:53:26,0.038,20:53:26,0.041,20:53:26,0.036
11/11/2018,20:53:27,0.071,20:53:27,0.073,20:53:27,0.043,20:53:27,0.007,20:53:27,0.001,20:53:27,0.039,20:53:27,0.042,20:53:27,0.037
11/11/2018,20:53:28,0.068,20:53:28,0.072,20:53:28,0.041,20:53:28,0.01,20:53:28,-0.037,20:53:28,0.039,20:53:28,0.042,20:53:28,0.036
11/11/2018,20:53:29,0.063,20:53:29,0.073,20:53:29,0.038,20:53:29,0.007,20:53:29,-0.031,20:53:29,0.038,20:53:29,0.04,20:53:29,0.035
11/11/2018,20:53:30,0.066,20:53:30,0.072,20:53:30,0.038,20:53:30,0.01,20:53:30,-0.028,20:53:30,0.037,20:53:30,0.039,20:53:30,0.035
11/11/2018,20:53:31,0.071,20:53:31,0.075,20:53:31,0.036,20:53:31,0.011,20:53:31,-0.029,20:53:31,0.037,20:53:31,0.04,20:53:31,0.036
11/11/2018,20:53:32,0.067,20:53:32,0.074,20:53:32,0.038,20:53:32,0.011,20:53:32,-0.036,20:53:32,0.038,20:53:32,0.041,20:53:32,0.035
11/11/2018,20:53:33,0.069,20:53:33,0.069,20:53:33,0.039,20:53:33,0.009,20:53:33,-0.028,20:53:33,0.036,20:53:33,0.041,20:53:33,0.035
11/11/2018,20:53:34,0.068,20:53:34,0.071,20:53:34,0.037,20:53:34,0.008,20:53:34,-0.029,20:53:34,0.036,20:53:34,0.039,20:53:34,0.035
11/11/2018,20:53:35,0.071,20:53:35,0.076,20:53:35,0.039,20:53:35,0.008,20:53:35,-0.025,20:53:35,0.038,20:53:35,0.039,20:53:35,0.035
11/11/2018,20:53:36,0.074,20:53:36,0.075,20:53:36,0.042,20:53:36,0.009,20:53:36,-0.022,20:53:36,0.039,20:53:36,0.039,20:53:36,0.036
11/11/2018,20:53:37,0.066,20:53:37,0.078,20:53:37,0.044,20:53:37,0.014,20:53:37,-0.035,20:53:37,0.037,20:53:37,0.04,20:53:37,0.036
11/11/2018,20:53:38,0.066,20:53:38,0.075,20:53:38,0.042,20:53:38,0.008,20:53:38,-0.029,20:53:38,0.037,20:53:38,0.04,20:53:38,0.037
11/11/2018,20:53:39,0.069,20:53:39,0.073,20:53:39,0.038,20:53:39,0.008,20:53:39,-0.035,20:53:39,0.038,20:53:39,0.039,20:53:39,0.036
11/11/2018,20:53:40,0.066,20:53:40,0.072,20:53:40,0.037,20:53:40,0.008,20:53:40,-0.035,20:53:40,0.037,20:53:40,0.04,20:53:40,0.038
11/11/2018,20:53:41,0.067,20:53:41,0.07,20:53:41,0.037,20:53:41,0.011,20:53:41,-0.031,20:53:41,0.038,20:53:41,0.04,20:53:41,0.04
11/11/2018,20:53:42,0.069,20:53:42,0.07,20:53:42,0.038,20:53:42,0.009,20:53:42,-0.028,20:53:42,0.036,20:53:42,0.04,20:53:42,0.037
11/11/2018,20:53:43,0.069,20:53:43,0.071,20:53:43,0.038,20:53:43,0.009,20:53:43,-0.025,20:53:43,0.037,20:53:43,0.039,20:53:43,0.035
11/11/2018,20:53:44,0.066,20:53:44,0.072,20:53:44,0.036,20:53:44,0.01,20:53:44,-0.033,20:53:44,0.038,20:53:44,0.037,20:53:44,0.035
11/11/2018,20:53:45,0.064,20:53:45,0.071,20:53:45,0.034,20:53:45,0.011,20:53:45,-0.031,20:53:45,0.038,20:53:45,0.037,20:53:45,0.036
11/11/2018,20:53:46,0.068,20:53:46,0.069,20:53:46,0.035,20:53:46,0.009,20:53:46,-0.025,20:53:46,0.037,20:53:46,0.037,20:53:46,0.036
11/11/2018,20:53:47,0.071,20:53:47,0.073,20:53:47,0.038,20:53:47,0.007,20:53:47,-0.034,20:53:47,0.036,20:53:47,0.037,20:53:47,0.035
11/11/2018,20:53:48,0.065,20:53:48,0.074,20:53:48,0.042,20:53:48,0.007,20:53:48,-0.035,20:53:48,0.038,20:53:48,0.038,20:53:48,0.035
11/11/2018,20:53:49,0.065,20:53:49,0.072,20:53:49,0.042,20:53:49,0.007,20:53:49,-0.034,20:53:49,0.039,20:53:49,0.04,20:53:49,0.036
11/11/2018,20:53:50,0.067,20:53:50,0.072,20:53:50,0.041,20:53:50,0.01,20:53:50,-0.037,20:53:50,0.038,20:53:50,0.041,20:53:50,0.037
11/11/2018,20:53:51,0.067,20:53:51,0.072,20:53:51,0.038,20:53:51,0.01,20:53:51,-0.033,20:53:51,0.036,20:53:51,0.042,20:53:51,0.036
11/11/2018,20:53:52,0.067,20:53:52,0.071,20:53:52,0.036,20:53:52,0.015,20:53:52,-0.034,20:53:52,0.036,20:53:52,0.041,20:53:52,0.037
11/11/2018,20:53:53,0.067,20:53:53,0.072,20:53:53,0.048,20:53:53,0.005,20:53:53,-0.034,20:53:53,0.037,20:53:53,0.041,20:53:53,0.035
11/11/2018,20:53:54,0.069,20:53:54,0.076,20:53:54,0.055,20:53:54,0.006,20:53:54,-0.024,20:53:54,0.038,20:53:54,0.039,20:53:54,0.035
11/11/2018,20:53:55,0.073,20:53:55,0.078,20:53:55,0.04,20:53:55,0.007,20:53:55,-0.022,20:53:55,0.037,20:53:55,0.039,20:53:55,0.034
11/11/2018,20:53:56,0.072,20:53:56,0.072,20:53:56,0.042,20:53:56,0.008,20:53:56,-0.032,20:53:56,0.035,20:53:56,0.04,20:53:56,0.034
11/11/2018,20:53:57,0.069,20:53:57,0.072,20:53:57,0.039,20:53:57,0.008,20:53:57,-0.032,20:53:57,0.037,20:53:57,0.04,20:53:57,0.035
11/11/2018,20:53:58,0.068,20:53:58,0.073,20:53:58,0.035,20:53:58,0.009,20:53:58,-0.028,20:53:58,0.037,20:53:58,0.039,20:53:58,0.035
11/11/2018,20:53:59,0.07,20:53:59,0.073,20:53:59,0.037,20:53:59,0.01,20:53:59,-0.027,20:53:59,0.036,20:53:59,0.037,20:53:59,0.035
11/11/2018,20:54:00,0.07,20:54:00,0.071,20:54:00,0.037,20:54:00,0.01,20:54:00,-0.034,20:54:00,0.036,20:54:00,0.037,20:54:00,0.034
11/11/2018,20:54:01,0.067,20:54:01,0.072,20:54:01,0.038,20:54:01,0.007,20:54:01,-0.025,20:54:01,0.036,20:54:01,0.04,20:54:01,0.038
11/11/2018,20:54:02,0.065,20:54:02,0.073,20:54:02,0.039,20:54:02,0.01,20:54:02,-0.02,20:54:02,0.036,20:54:02,0.04,20:54:02,0.04
11/11/2018,20:54:03,0.064,20:54:03,0.073,20:54:03,0.037,20:54:03,0.015,20:54:03,0.017,20:54:03,0.035,20:54:03,0.039,20:54:03,0.037
11/11/2018,20:54:04,0.065,20:54:04,0.072,20:54:04,0.038,20:54:04,0.006,20:54:04,-0.027,20:54:04,0.036,20:54:04,0.04,20:54:04,0.035
11/11/2018,20:54:05,0.065,20:54:05,0.069,20:54:05,0.038,20:54:05,0.01,20:54:05,-0.035,20:54:05,0.036,20:54:05,0.038,20:54:05,0.035
11/11/2018,20:54:06,0.067,20:54:06,0.074,20:54:06,0.037,20:54:06,0.009,20:54:06,-0.025,20:54:06,0.036,20:54:06,0.038,20:54:06,0.037
11/11/2018,20:54:07,0.067,20:54:07,0.078,20:54:07,0.038,20:54:07,0.007,20:54:07,-0.032,20:54:07,0.037,20:54:07,0.04,20:54:07,0.039
11/11/2018,20:54:08,0.065,20:54:08,0.074,20:54:08,0.04,20:54:08,0.009,20:54:08,-0.036,20:54:08,0.035,20:54:08,0.041,20:54:08,0.038
11/11/2018,20:54:09,0.065,20:54:09,0.075,20:54:09,0.042,20:54:09,0.011,20:54:09,-0.029,20:54:09,0.035,20:54:09,0.04,20:54:09,0.035
11/11/2018,20:54:10,0.066,20:54:10,0.075,20:54:10,0.041,20:54:10,0.008,20:54:10,-0.027,20:54:10,0.037,20:54:10,0.04,20:54:10,0.036
11/11/2018,20:54:11,0.064,20:54:11,0.075,20:54:11,0.047,20:54:11,0.01,20:54:11,-0.026,20:54:11,0.039,20:54:11,0.041,20:54:11,0.036
11/11/2018,20:54:12,0.062,20:54:12,0.073,20:54:12,0.046,20:54:12,0.007,20:54:12,-0.031,20:54:12,0.039,20:54:12,0.039,20:54:12,0.036
11/11/2018,20:54:13,0.065,20:54:13,0.073,20:54:13,0.042,20:54:13,0.006,20:54:13,-0.034,20:54:13,0.038,20:54:13,0.038,20:54:13,0.036
11/11/2018,20:54:14,0.069,20:54:14,0.072,20:54:14,0.042,20:54:14,0.008,20:54:14,-0.03,20:54:14,0.04,20:54:14,0.039,20:54:14,0.037
11/11/2018,20:54:15,0.069,20:54:15,0.069,20:54:15,0.038,20:54:15,0.007,20:54:15,-0.02,20:54:15,0.036,20:54:15,0.039,20:54:15,0.036
11/11/2018,20:54:16,0.063,20:54:16,0.068,20:54:16,0.039,20:54:16,0.01,20:54:16,-0.032,20:54:16,0.035,20:54:16,0.04,20:54:16,0.035
11/11/2018,20:54:17,0.066,20:54:17,0.071,20:54:17,0.037,20:54:17,0.008,20:54:17,-0.033,20:54:17,0.036,20:54:17,0.04,20:54:17,0.036
11/11/2018,20:54:18,0.071,20:54:18,0.074,20:54:18,0.041,20:54:18,0.008,20:54:18,-0.037,20:54:18,0.037,20:54:18,0.039,20:54:18,0.035
11/11/2018,20:54:19,0.069,20:54:19,0.073,20:54:19,0.046,20:54:19,0.007,20:54:19,-0.026,20:54:19,0.037,20:54:19,0.038,20:54:19,0.035
11/11/2018,20:54:20,0.062,20:54:20,0.072,20:54:20,0.038,20:54:20,0.012,20:54:20,-0.033,20:54:20,0.037,20:54:20,0.039,20:54:20,0.036
11/11/2018,20:54:21,0.062,20:54:21,0.071,20:54:21,0.038,20:54:21,0.007,20:54:21,-0.029,20:54:21,0.037,20:54:21,0.04,20:54:21,0.037
11/11/2018,20:54:22,0.064,20:54:22,0.075,20:54:22,0.037,20:54:22,0.008,20:54:22,-0.036,20:54:22,0.038,20:54:22,0.04,20:54:22,0.039
11/11/2018,20:54:23,0.069,20:54:23,0.071,20:54:23,0.036,20:54:23,0.009,20:54:23,-0.029,20:54:23,0.036,20:54:23,0.041,20:54:23,0.036
11/11/2018,20:54:24,0.07,20:54:24,0.072,20:54:24,0.035,20:54:24,0.006,20:54:24,-0.032,20:54:24,0.035,20:54:24,0.042,20:54:24,0.037
11/11/2018,20:54:25,0.063,20:54:25,0.071,20:54:25,0.034,20:54:25,0.009,20:54:25,-0.035,20:54:25,0.036,20:54:25,0.041,20:54:25,0.037
11/11/2018,20:54:26,0.063,20:54:26,0.071,20:54:26,0.036,20:54:26,0.008,20:54:26,-0.021,20:54:26,0.035,20:54:26,0.039,20:54:26,0.036
11/11/2018,20:54:27,0.063,20:54:27,0.071,20:54:27,0.04,20:54:27,0.021,20:54:27,-0.024,20:54:27,0.035,20:54:27,0.04,20:54:27,0.035
11/11/2018,20:54:28,0.064,20:54:28,0.07,20:54:28,0.039,20:54:28,0.008,20:54:28,-0.003,20:54:28,0.036,20:54:28,0.04,20:54:28,0.036
11/11/2018,20:54:29,0.065,20:54:29,0.072,20:54:29,0.04,20:54:29,0.007,20:54:29,-0.02,20:54:29,0.036,20:54:29,0.039,20:54:29,0.036
11/11/2018,20:54:30,0.066,20:54:30,0.074,20:54:30,0.039,20:54:30,0.007,20:54:30,-0.032,20:54:30,0.038,20:54:30,0.04,20:54:30,0.034
11/11/2018,20:54:31,0.069,20:54:31,0.075,20:54:31,0.037,20:54:31,0.007,20:54:31,-0.021,20:54:31,0.038,20:54:31,0.041,20:54:31,0.036
11/11/2018,20:54:32,0.067,20:54:32,0.074,20:54:32,0.039,20:54:32,0.011,20:54:32,0.017,20:54:32,0.039,20:54:32,0.041,20:54:32,0.036
11/11/2018,20:54:33,0.068,20:54:33,0.071,20:54:33,0.036,20:54:33,0.01,20:54:33,-0.03,20:54:33,0.037,20:54:33,0.043,20:54:33,0.034
11/11/2018,20:54:34,0.07,20:54:34,0.074,20:54:34,0.038,20:54:34,0.008,20:54:34,-0.026,20:54:34,0.036,20:54:34,0.041,20:54:34,0.035
11/11/2018,20:54:35,0.064,20:54:35,0.074,20:54:35,0.041,20:54:35,0.008,20:54:35,-0.03,20:54:35,0.037,20:54:35,0.041,20:54:35,0.035
11/11/2018,20:54:36,0.068,20:54:36,0.073,20:54:36,0.042,20:54:36,0.006,20:54:36,-0.03,20:54:36,0.036,20:54:36,0.042,20:54:36,0.035
11/11/2018,20:54:37,0.069,20:54:37,0.074,20:54:37,0.043,20:54:37,0.007,20:54:37,-0.028,20:54:37,0.038,20:54:37,0.04,20:54:37,0.035
11/11/2018,20:54:38,0.067,20:54:38,0.069,20:54:38,0.04,20:54:38,0.011,20:54:38,-0.032,20:54:38,0.038,20:54:38,0.041,20:54:38,0.035
11/11/2018,20:54:39,0.069,20:54:39,0.07,20:54:39,0.037,20:54:39,0.005,20:54:39,-0.035,20:54:39,0.038,20:54:39,0.04,20:54:39,0.035
11/11/2018,20:54:40,0.068,20:54:40,0.07,20:54:40,0.036,20:54:40,0.009,20:54:40,-0.018,20:54:40,0.039,20:54:40,0.041,20:54:40,0.036
11/11/2018,20:54:41,0.065,20:54:41,0.072,20:54:41,0.037,20:54:41,0.008,20:54:41,-0.031,20:54:41,0.036,20:54:41,0.04,20:54:41,0.035
11/11/2018,20:54:42,0.068,20:54:42,0.074,20:54:42,0.041,20:54:42,0.009,20:54:42,-0.021,20:54:42,0.038,20:54:42,0.039,20:54:42,0.034
11/11/2018,20:54:43,0.068,20:54:43,0.066,20:54:43,0.041,20:54:43,0.008,20:54:43,-0.034,20:54:43,0.038,20:54:43,0.039,20:54:43,0.035
11/11/2018,20:54:44,0.069,20:54:44,0.066,20:54:44,0.038,20:54:44,0.007,20:54:44,-0.031,20:54:44,0.038,20:54:44,0.039,20:54:44,0.035
11/11/2018,20:54:45,0.07,20:54:45,0.07,20:54:45,0.037,20:54:45,0.007,20:54:45,-0.028,20:54:45,0.038,20:54:45,0.039,20:54:45,0.036
11/11/2018,20:54:46,0.069,20:54:46,0.073,20:54:46,0.042,20:54:46,0.008,20:54:46,-0.036,20:54:46,0.039,20:54:46,0.039,20:54:46,0.036
11/11/2018,20:54:47,0.067,20:54:47,0.073,20:54:47,0.04,20:54:47,0.01,20:54:47,-0.019,20:54:47,0.04,20:54:47,0.038,20:54:47,0.035
11/11/2018,20:54:48,0.063,20:54:48,0.073,20:54:48,0.037,20:54:48,0.012,20:54:48,-0.022,20:54:48,0.038,20:54:48,0.039,20:54:48,0.034
11/11/2018,20:54:49,0.067,20:54:49,0.067,20:54:49,0.038,20:54:49,0.009,20:54:49,-0.029,20:54:49,0.038,20:54:49,0.039,20:54:49,0.034
11/11/2018,20:54:50,0.069,20:54:50,0.068,20:54:50,0.041,20:54:50,0.015,20:54:50,-0.033,20:54:50,0.039,20:54:50,0.039,20:54:50,0.035
11/11/2018,20:54:51,0.069,20:54:51,0.07,20:54:51,0.04,20:54:51,0.008,20:54:51,-0.033,20:54:51,0.038,20:54:51,0.04,20:54:51,0.035
11/11/2018,20:54:52,0.065,20:54:52,0.074,20:54:52,0.042,20:54:52,0.008,20:54:52,-0.022,20:54:52,0.037,20:54:52,0.039,20:54:52,0.036
11/11/2018,20:54:53,0.065,20:54:53,0.071,20:54:53,0.042,20:54:53,0.009,20:54:53,-0.018,20:54:53,0.038,20:54:53,0.038,20:54:53,0.034
11/11/2018,20:54:54,0.066,20:54:54,0.07,20:54:54,0.045,20:54:54,0.01,20:54:54,-0.029,20:54:54,0.038,20:54:54,0.038,20:54:54,0.036
11/11/2018,20:54:55,0.068,20:54:55,0.072,20:54:55,0.044,20:54:55,0.009,20:54:55,-0.027,20:54:55,0.037,20:54:55,0.039,20:54:55,0.036
11/11/2018,20:54:56,0.069,20:54:56,0.074,20:54:56,0.039,20:54:56,0.008,20:54:56,-0.028,20:54:56,0.037,20:54:56,0.041,20:54:56,0.035
11/11/2018,20:54:57,0.069,20:54:57,0.073,20:54:57,0.043,20:54:57,0.007,20:54:57,-0.038,20:54:57,0.037,20:54:57,0.04,20:54:57,0.036
11/11/2018,20:54:58,0.072,20:54:58,0.073,20:54:58,0.039,20:54:58,0.008,20:54:58,-0.029,20:54:58,0.037,20:54:58,0.04,20:54:58,0.035
11/11/2018,20:54:59,0.069,20:54:59,0.069,20:54:59,0.036,20:54:59,0.008,20:54:59,-0.03,20:54:59,0.038,20:54:59,0.04,20:54:59,0.036
11/11/2018,20:55:00,0.062,20:55:00,0.068,20:55:00,0.038,20:55:00,0.009,20:55:00,-0.037,20:55:00,0.038,20:55:00,0.041,20:55:00,0.035
11/11/2018,20:55:01,0.062,20:55:01,0.071,20:55:01,0.039,20:55:01,0.006,20:55:01,-0.033,20:55:01,0.039,20:55:01,0.041,20:55:01,0.033
11/11/2018,20:55:02,0.066,20:55:02,0.073,20:55:02,0.037,20:55:02,0.01,20:55:02,-0.035,20:55:02,0.039,20:55:02,0.04,20:55:02,0.034
11/11/2018,20:55:03,0.067,20:55:03,0.07,20:55:03,0.035,20:55:03,0.011,20:55:03,-0.032,20:55:03,0.037,20:55:03,0.039,20:55:03,0.035
11/11/2018,20:55:04,0.066,20:55:04,0.09,20:55:04,0.036,20:55:04,0.012,20:55:04,-0.018,20:55:04,0.037,20:55:04,0.04,20:55:04,0.038
11/11/2018,20:55:05,0.063,20:55:05,0.093,20:55:05,0.036,20:55:05,0.01,20:55:05,-0.037,20:55:05,0.037,20:55:05,0.041,20:55:05,0.035
11/11/2018,20:55:06,0.064,20:55:06,0.068,20:55:06,0.034,20:55:06,0.009,20:55:06,-0.023,20:55:06,0.036,20:55:06,0.042,20:55:06,0.036
11/11/2018,20:55:07,0.065,20:55:07,0.068,20:55:07,0.035,20:55:07,0.01,20:55:07,-0.036,20:55:07,0.036,20:55:07,0.038,20:55:07,0.036
11/11/2018,20:55:08,0.065,20:55:08,0.065,20:55:08,0.036,20:55:08,0.009,20:55:08,-0.038,20:55:08,0.036,20:55:08,0.039,20:55:08,0.036
11/11/2018,20:55:09,0.069,20:55:09,0.07,20:55:09,0.035,20:55:09,0.01,20:55:09,-0.035,20:55:09,0.038,20:55:09,0.041,20:55:09,0.036
11/11/2018,20:55:10,0.071,20:55:10,0.072,20:55:10,0.036,20:55:10,0.008,20:55:10,-0.037,20:55:10,0.038,20:55:10,0.039,20:55:10,0.035
11/11/2018,20:55:11,0.07,20:55:11,0.07,20:55:11,0.036,20:55:11,0.013,20:55:11,-0.035,20:55:11,0.038,20:55:11,0.038,20:55:11,0.034
11/11/2018,20:55:12,0.067,20:55:12,0.067,20:55:12,0.036,20:55:12,0.011,20:55:12,-0.037,20:55:12,0.037,20:55:12,0.039,20:55:12,0.034
11/11/2018,20:55:13,0.064,20:55:13,0.064,20:55:13,0.036,20:55:13,0.012,20:55:13,-0.037,20:55:13,0.038,20:55:13,0.041,20:55:13,0.034
11/11/2018,20:55:14,0.064,20:55:14,0.066,20:55:14,0.038,20:55:14,0.009,20:55:14,-0.034,20:55:14,0.038,20:55:14,0.039,20:55:14,0.035
11/11/2018,20:55:15,0.069,20:55:15,0.069,20:55:15,0.041,20:55:15,0.009,20:55:15,-0.036,20:55:15,0.037,20:55:15,0.037,20:55:15,0.034
11/11/2018,20:55:16,0.066,20:55:16,0.07,20:55:16,0.034,20:55:16,0.011,20:55:16,-0.035,20:55:16,0.036,20:55:16,0.04,20:55:16,0.035
11/11/2018,20:55:17,0.063,20:55:17,0.069,20:55:17,0.036,20:55:17,0.011,20:55:17,-0.03,20:55:17,0.036,20:55:17,0.041,20:55:17,0.034
11/11/2018,20:55:18,0.064,20:55:18,0.07,20:55:18,0.038,20:55:18,0.008,20:55:18,-0.031,20:55:18,0.036,20:55:18,0.039,20:55:18,0.035
11/11/2018,20:55:19,0.067,20:55:19,0.07,20:55:19,0.038,20:55:19,0.007,20:55:19,-0.026,20:55:19,0.037,20:55:19,0.038,20:55:19,0.035
11/11/2018,20:55:20,0.062,20:55:20,0.071,20:55:20,0.037,20:55:20,0.008,20:55:20,-0.026,20:55:20,0.038,20:55:20,0.04,20:55:20,0.034
11/11/2018,20:55:21,0.062,20:55:21,0.073,20:55:21,0.039,20:55:21,0.009,20:55:21,-0.007,20:55:21,0.038,20:55:21,0.04,20:55:21,0.035
11/11/2018,20:55:22,0.063,20:55:22,0.072,20:55:22,0.035,20:55:22,0.006,20:55:22,-0.028,20:55:22,0.036,20:55:22,0.04,20:55:22,0.035
11/11/2018,20:55:23,0.061,20:55:23,0.072,20:55:23,0.036,20:55:23,0.008,20:55:23,-0.02,20:55:23,0.036,20:55:23,0.039,20:55:23,0.034
11/11/2018,20:55:24,0.063,20:55:24,0.072,20:55:24,0.038,20:55:24,0.015,20:55:24,-0.035,20:55:24,0.037,20:55:24,0.04,20:55:24,0.035
11/11/2018,20:55:25,0.069,20:55:25,0.067,20:55:25,0.037,20:55:25,0.011,20:55:25,-0.033,20:55:25,0.037,20:55:25,0.038,20:55:25,0.034
11/11/2018,20:55:26,0.067,20:55:26,0.072,20:55:26,0.037,20:55:26,0.007,20:55:26,-0.024,20:55:26,0.035,20:55:26,0.039,20:55:26,0.036
11/11/2018,20:55:27,0.061,20:55:27,0.075,20:55:27,0.035,20:55:27,0.007,20:55:27,-0.022,20:55:27,0.036,20:55:27,0.039,20:55:27,0.038
11/11/2018,20:55:28,0.063,20:55:28,0.07,20:55:28,0.039,20:55:28,0.005,20:55:28,-0.03,20:55:28,0.037,20:55:28,0.041,20:55:28,0.036
11/11/2018,20:55:29,0.066,20:55:29,0.072,20:55:29,0.036,20:55:29,0.006,20:55:29,-0.023,20:55:29,0.037,20:55:29,0.039,20:55:29,0.036
