CDT_Time,bar_fence,R_Bulk_Rel_6_8_5,L_Rel_6,L_Rel_8_5,Term_3_Rel_6,Term_3_Rel_8_5
18:02:30,|,-1.70928516303581,456.602387429784,763.487295549052,0.0131405357597318,0.0111331256584791
18:07:30,|,-1.11537739047288,276.138718291799,149.490132203731,0.0217282097820839,0.0568599403498811
18:12:30,|,-1.1018986151646,651.465537974505,1166.87887944755,0.0092100036767176,0.00728438927956622
18:17:30,|,-1.51135779679512,414.984339075247,443.014850631225,0.0144583769435021,0.0191867157227097
18:22:30,|,-1.21262363591094,204.207126966873,278.939461273354,0.02938193239932,0.0304725618999823
18:27:30,|,-1.45611272213125,445.165743669273,1100.63215545727,0.013478126035811,0.00772283451637713
18:32:30,|,-1.36557689449049,497.425567203967,970.822585985042,0.0120621061633925,0.00875546173184208
18:37:30,|,-1.3179073502942,418.899574883457,998.272754159177,0.014323242036398,0.00851470699223817
18:42:30,|,-1.45135308637358,444.557830916677,571.917650246619,0.0134965567643427,0.0148622795542937
18:47:30,|,-2.39373727971901,617.768647911109,-9628.21073613988,0.00971237375073677,-0.000882822388597593
18:52:30,|,-2.34563596825133,222.740756126316,454.472514862736,0.0269371447971444,0.0187030012201447
18:57:30,|,-1.63159773446474,1483.14139414021,2619.21016516708,0.00404546729240084,0.00324525313510219
19:02:30,|,-1.32221736996853,814.684389006877,1244.85454418295,0.00736481523515403,0.00682810697821643
19:07:30,|,-1.75371343060954,549.278189286581,1949.89212708866,0.0109234266297611,0.00435921550834259
19:12:30,|,-1.10683259563737,1090.73335397231,3593.88510145134,0.00550088614980808,0.00236512847797148
19:17:30,|,-1.45610858234324,522.262747149102,718.252102383931,0.011488470186228,0.0118342848865849
19:22:30,|,-2.53613427389959,339.33550210895,1003.48101028999,0.0176816158719331,0.00847051405341854
19:27:30,|,-1.15842524642025,656.252421787598,2119.23980392389,0.00914282340270273,0.00401087219306744
19:32:30,|,-1.68670237797457,378.763198252657,357.912727756422,0.015841032148001,0.0237488061776464
19:37:30,|,-2.55846943447287,1044.15322599216,1120.13551548591,0.00574628306520699,0.00758836755239635
19:42:30,|,-1.21413018153652,4145.12450990388,-2371.72709594839,0.00144748366078372,-0.00358388619606383
19:47:30,|,-2.07160225481639,2070.42717528565,-2796.65587959941,0.00289795268900111,-0.00303934426183944
19:52:30,|,-1.99468235771901,675.20889655838,947.475238201914,0.00888613883878414,0.00897121070533833
19:57:30,|,-1.85766914775264,663.70637010974,2063.98041915455,0.00904014225297843,0.00411825612351584
20:02:30,|,-1.868214200712,2984.17302191525,-1400.71768859722,0.00201060727911453,-0.0060683177411092
20:07:30,|,-1.12097204231061,1224.98609413908,1296.03621835328,0.00489801478458155,0.00655845869091523
20:12:30,|,-1.02208936945022,499.265267224318,333.367975713244,0.0120176595366972,0.0254973501333299
20:17:30,|,-1.05144578676252,861.270197558293,1599.82258398243,0.00696645491392833,0.00531308914194784
20:22:30,|,-1.06125883125901,523.474038352195,1390.26326226846,0.0114618864746129,0.00611394994796218
20:27:30,|,-0.764942374009677,506.21507667982,-9360.21208946092,0.011852669500389,-0.00090809908138412
20:32:30,|,-1.42515888600119,534.165482722974,897.240995967092,0.0112324741939787,0.00947348598448544
20:37:30,|,-1.42338833541767,292.778467326057,399.945001862404,0.0204933103680675,0.0212529221778456
20:42:30,|,-1.63273065691314,411.656666519731,1022.68785381776,0.0145752528453524,0.00831143145806313
20:47:30,|,-1.82007427884386,470.009807860912,767.344198661315,0.0127656910550589,0.0110771672149589
20:52:30,|,-2.19135291755986,607.57240428477,2249.8373893663,0.00987536622415094,0.00377805082277264
20:57:30,|,-1.59508873730651,115.219691377256,211.733492793205,0.0520744321415911,0.0401448060383236
21:02:30,|,-1.64868163938621,288.157986457716,360.915047511754,0.0208219111805893,0.0235512485794131
21:07:30,|,-1.56949158229844,663.377501830065,1578.89899405031,0.00904462388828043,0.00538349826811603
21:12:30,|,-1.83400212719102,302.186298917648,947.196632060554,0.0198553012545255,0.00897384947569852
21:17:30,|,-1.39022509735961,315.528550023443,477.245983787065,0.0190157118890009,0.0178105218037675
21:22:30,|,-1.53189292478836,428.087082301737,886.579255836731,0.0140158398794452,0.00958741132734706
21:27:30,|,-3.54753676602021,234.0965749748,522.72365831015,0.0256304476075563,0.0162609820023808
21:32:30,|,-1.44148430758452,776.56416084182,1161.52878327118,0.0077263416244909,0.00731794176986448
21:37:30,|,-2.78271918490639,431.384858524726,928.790160681833,0.0139086940151751,0.00915169040309393
21:42:30,|,-1.26302606090032,758.982807614752,655.724216726023,0.00790531740614276,0.0129627666375352
21:47:30,|,-1.47366694351079,558.392053301303,1019.56610350226,0.0107451385895036,0.00833687974796541
21:52:30,|,-1.45183614869221,335.912504269367,448.327552778632,0.0178617941390733,0.0189593522577833
21:57:30,|,-1.71771634955302,202.735488568651,247.070094909843,0.0295952131635219,0.0344031923535776
22:02:30,|,-1.62123879553939,493.90050051412,716.0605162328,0.0121481958284196,0.0118705050862441
22:07:30,|,-1.31613458927808,515.605522582355,744.745745330098,0.0116368032094568,0.0114132911175377
22:12:30,|,-3.15071721539111,612.88816026008,1058.79679323896,0.00978971432153933,0.00802798049094737
22:17:30,|,-1.5213079781537,93.5990981965555,264.492657082766,0.0641031817144239,0.032136998031443
22:22:30,|,-1.76733740518309,326.756645703099,418.900278119976,0.0183622891191378,0.02029122548724
22:27:30,|,-2.42779430334802,301.690295155463,503.141886021173,0.0198879450096602,0.0168938429420331
22:32:30,|,-2.70714709903659,314.981181702613,366.192220938446,0.0190487570323006,0.023211852994083
