CDT_Time,bar_fence,R_Bulk_Init_4_5_6,L_Init_4_5,L_Init_6,Term_3_Init_4_5,Term_3_Init_6
18:02:30,|,0.558499867726574,-52090.5845678623,72179.1724025979,-8.63879727465433e-05,8.31264726413522e-05
18:07:30,|,0.844515064616434,157.328141057471,119.600738034427,0.0286026388524871,0.0501669145074413
18:12:30,|,0.75333263891469,2169.38091747784,866.697498396484,0.00207432450601242,0.00692283064287236
18:17:30,|,0.760455674895277,1318.79572162804,913.787169408875,0.0034122039723065,0.00656608037501925
18:22:30,|,0.480809682165078,464.331782538952,542.236798723255,0.00969134607886226,0.0110652763038723
18:27:30,|,0.609221799812602,237.087612362105,386.889650095306,0.0189803252694921,0.0155082980341345
18:32:30,|,0.502129480166302,212.894038541579,323.62297814984,0.0211372757585278,0.0185400926544281
18:37:30,|,0.506474473588975,443.175155374957,413.712266096069,0.0101539988093256,0.0145028332290412
18:42:30,|,0.70670737981197,30.1497038399759,64.7749019498881,0.149255197460128,0.092628469042559
18:47:30,|,0.559011448164556,67.8341102693073,89.1376538805709,0.0663383065265337,0.0673116212822806
18:52:30,|,0.82555417992434,53.6983558113319,75.7291042965683,0.0838014485175423,0.0792297763948582
18:57:30,|,0.86695100050762,18.0159868889083,9.40266756236049,0.249778156908544,0.638116785498022
19:02:30,|,0.649129678567725,15.1639817165082,27.2438101689319,0.29675583129338,0.220233512228853
19:07:30,|,0.636840872664847,25.160017099718,41.5249363816686,0.178855204357172,0.144491491687119
19:12:30,|,0.700809662560107,9.12865651729482,19.6988838108708,0.492953151591854,0.304585785550393
19:17:30,|,0.623514046470402,20.3471925035778,35.5835605673748,0.221160732578155,0.168617190194878
19:22:30,|,0.709456893388195,18.4832031546883,40.3053004302241,0.24346429362589,0.14886379547988
19:27:30,|,0.728944828239982,11.2576410307607,14.5928925145026,0.399728503307582,0.411159062128165
19:32:30,|,0.710940080008778,8.53561502192712,20.0035956993168,0.527202783682249,0.299946074205295
19:37:30,|,0.514656025940699,22.4043385065098,27.2695933668474,0.200853955080731,0.220025283079373
19:42:30,|,0.595922475326711,30.7390038419729,38.4932151037363,0.146393813642569,0.155871625267737
19:47:30,|,0.858042311272765,18.8273996834242,20.3098904190988,0.239013356898236,0.295422568816904
19:52:30,|,0.686694805634721,11.5265314259656,35.3236979308948,0.390403655158823,0.169857640945126
19:57:30,|,0.681733520527096,3.39350621322987,15.0557665869546,1.32606210722596,0.398518399268944
20:02:30,|,0.60111128157045,55.1049041185192,91.2617337190585,0.0816624231905282,0.0657449705971014
20:07:30,|,0.653928346526683,20.6649890492456,23.908855793502,0.217759612128335,0.250953038147091
20:12:30,|,0.644687312353235,48.8535944102149,61.2465829166654,0.0921119531597677,0.0979646490346057
20:17:30,|,0.503708480287279,24.1404649018419,79.8442102931224,0.186409003235752,0.0751463378242821
20:22:30,|,0.621730892851626,11.4698252072232,16.0994375030184,0.392333790506774,0.372683828169469
20:27:30,|,0.604758585631329,76.327107982158,115.245079348115,0.0589567732744689,0.0520629603792114
20:32:30,|,0.615259388526195,30.1972425189899,54.34771095915,0.14902022915404,0.110400233866516
20:37:30,|,0.580098205268356,7.7504639744981,10.5702057687344,0.580610401494242,0.567633226000899
20:42:30,|,0.737632288243629,9.0428647317778,11.0731866052243,0.497629914134004,0.541849443516936
20:47:30,|,0.609375637749925,12.248004235007,17.2091340786226,0.367406796540631,0.348652057249835
20:52:30,|,0.528408894084087,1.09004398429062,3.13845354074513,4.12827378055621,1.91176957762946
20:57:30,|,0.693704303368649,22.1063510586836,35.9720511299865,0.203561410386286,0.166796160116607
21:02:30,|,0.797178853561247,28.6232686365967,47.2863678595099,0.157214749200462,0.126886463723039
21:07:30,|,0.509790012883146,7.92261457602672,30.1270996161173,0.567994310062323,0.199156243928312
21:12:30,|,0.388208279849089,43.161731735659,78.9914630818914,0.104259023422877,0.0759575752354369
21:17:30,|,0.383534775521024,16.7062051160036,42.7996654555133,0.269360993041397,0.140188011661832
21:22:30,|,0.525242146179426,34.6026151450747,56.0489762950223,0.130047974152628,0.107049234377058
21:27:30,|,0.421327198204096,36.7598215427334,38.1647707934785,0.12241626349488,0.157213049502324
21:32:30,|,0.591889595708075,27.3617812499665,51.0556497459851,0.164462976985663,0.117518825631473
21:37:30,|,0.475336345649106,43.3543313778373,71.7620299934179,0.103795857460747,0.0836096749290722
21:42:30,|,0.486684713023641,28.1155697518304,34.8996824972733,0.160053665627994,0.171921334827868
21:47:30,|,0.747700222089308,13.4919085379154,17.965926335184,0.33353324233958,0.333965523851101
21:52:30,|,0.337889902445537,23.4321570815274,35.8399350238975,0.192043779168224,0.1674110177934
21:57:30,|,0.496432400247422,59.9536024758344,65.7483235175671,0.0750580417884617,0.0912570797093689
22:02:30,|,0.534818938544865,43.7091222374799,56.5605882024706,0.102953337190133,0.106080933573776
22:07:30,|,0.623213202757749,28.2023623055712,39.0010273126089,0.159561101699309,0.153842101437677
22:12:30,|,0.456979409037833,69.4968882341723,102.0277576829,0.0647511005793106,0.0588075258759273
22:17:30,|,0.503614147713692,46.8734635546421,73.0468853876993,0.0960031467432354,0.082139025752498
22:22:30,|,0.493578412351814,28.0822337192899,66.1462720571218,0.160243663128155,0.0907080597802789
22:27:30,|,0.884844274786135,34.40160404546,64.7588548247851,0.130807854019059,0.0926514222067995
22:32:30,|,0.717939117670082,52.756319852951,71.5790337567067,0.0852978375395207,0.0838234282456742
22:37:30,|,0.501679846229216,43.0225331583515,54.8788753933994,0.10459635148486,0.109331686500297
22:42:30,|,0.385679055135302,83.8103537437914,113.360882556342,0.053692650120014,0.0529283105838377
22:47:30,|,0.444431958628455,39.7314121241305,45.5399759714561,0.113260509994986,0.131752375182647
22:52:30,|,0.428843980718537,51.2528750803259,71.3842080646846,0.0877999525479768,0.0840522037389995
22:57:30,|,0.42487911427096,129.189460905311,191.910921291403,0.0348325627219564,0.0312645052174463
23:02:30,|,1.14669772187127,58.4568145985123,82.505582335707,0.0769799044115982,0.0727223519929427
23:07:30,|,0.392623859254272,70.5371662166062,130.313002760067,0.0637961551528928,0.0460429878286762
23:12:30,|,0.556116529385656,60.4750545800027,74.8770799573416,0.0744108464432543,0.0801313299532817
23:17:30,|,0.452707717836257,118.757790462808,113.308795374252,0.0378922509627634,0.0529526413212879
23:22:30,|,0.336088728758758,180.796562694404,239.17926715827,0.0248898537280614,0.0250857863697261
23:27:30,|,0.48479436432863,88.4876021965515,69.9145352387353,0.0508545817526443,0.0858190643692611
23:32:30,|,0.471622214946121,65.3579954836707,53.7471736398813,0.0688515608029058,0.111633777065217
23:37:30,|,0.413661336299418,139.342477700474,226.190117210827,0.0322945312460501,0.0265263578886053
23:42:30,|,0.492010604860809,98.9190855179701,144.742270367085,0.0454917266616108,0.0414529907868878
23:47:30,|,0.674751767683379,64.3845206653184,85.4622137778383,0.0698925759406016,0.0702064659312148
