CDT_Time,bar_fence,R_Bulk_lconv_6_8_5,L_lconv_6,L_lconv_8_5,Term_3_lconv_6,Term_3_lconv_8_5
18:02:30,|,-3.77799727281421,-209.657487808382,-272.500438982235,-0.0286181049993489,-0.0311926103009109
18:07:30,|,-3.23629785801525,-198.842716288541,-226.889204662858,-0.0301746028820759,-0.037463219162985
18:12:30,|,-8.32034540671945,-212.241991693065,-172.121430852745,-0.0282696178646728,-0.0493837400600742
18:17:30,|,-4.42216575251203,-270.692462108031,-333.885636222273,-0.0221653752501075,-0.0254578187195253
18:22:30,|,-35.2675310558337,-120.12952545324,-137.115919591433,-0.0499460892512678,-0.0619913429842985
18:27:30,|,-21.5625490895478,-199.130201901261,-251.249949264212,-0.0301310396048064,-0.0338308526027262
18:32:30,|,-14.6741252501289,-101.795444609103,-267.62377907932,-0.0589417338176589,-0.0317610043070228
18:37:30,|,-11.3080585633815,-149.505067751831,-181.936994562397,-0.0401324188552567,-0.0467194702234396
18:42:30,|,-7.74916405809639,-364.330132616796,-728.858445794049,-0.0164685801772834,-0.0116620724491156
18:47:30,|,-10.0694875771694,-63.0189973801832,-201.672285216962,-0.0952093852557347,-0.0421475860743858
18:52:30,|,-5.74992592015643,-159.014076505546,-293.531714013874,-0.0377325085417248,-0.0289576887068436
18:57:30,|,-6.00094178442029,-254.069190250498,-437.794198612559,-0.0236156142902819,-0.0194155153881387
19:02:30,|,-4.29700820516021,-340.576497187868,-337.233915814104,-0.0176171874734218,-0.0252050567911607
19:07:30,|,-10.0886804389869,-518.943054794158,-517.368818157484,-0.011561962231829,-0.016429285456884
19:12:30,|,-19.6758087521521,-388.875540607994,-825.832472106698,-0.0154291010193626,-0.0102926444370933
19:17:30,|,-8.03068303102349,-164.542904692911,-168.5927449619,-0.0364646534665101,-0.0504173533797134
19:22:30,|,-9.69582201534274,-418.60908562987,-559.533076701498,-0.0143331814955042,-0.0151912377550731
19:27:30,|,-11.2264592668168,-91.4537358046793,-168.880585433992,-0.06560694264928,-0.0503314219225175
19:32:30,|,-6.92793437269239,-184.146846302505,-281.398349191266,-0.0325826921311679,-0.0302062894982464
19:37:30,|,-8.45379916165406,-145.310916910766,-244.028527708136,-0.0412907724179082,-0.0348319931273207
19:42:30,|,-17.4495839989712,-173.648029532473,-171.203995753779,-0.0345526523747739,-0.0496483739329569
19:47:30,|,-12.2642263126353,-363.285942731017,-458.040870721814,-0.01651591568585,-0.0185572959605222
19:52:30,|,-3.43787660884451,-826.808914636825,-912.754611346089,-0.00725681580566351,-0.00931247007064099
19:57:30,|,-26.0790494303999,-57.0785518626142,-128.104759898649,-0.105118294073784,-0.0663519451324435
20:02:30,|,-5.06352076033634,-341.101179783403,-435.692028050271,-0.0175900886763569,-0.0195091933126196
20:07:30,|,-4.81935177461445,-151.410672188534,-328.438881219349,-0.0396273255595148,-0.0258800053405469
20:12:30,|,-8.5551290978467,-88.2464115383214,-161.932796642882,-0.067991433253855,-0.0524909108977192
20:17:30,|,-11.4248549335915,-299.644013757748,-2979.83469838922,-0.0200237606109855,-0.00285250722283178
20:22:30,|,-7.64124618279169,-212.346851219883,-1141.98226627095,-0.0282556579743537,-0.00744319789461887
20:27:30,|,-5.83446801932295,-95.9624348192073,4161.80486500136,-0.0625244660715828,0.00204238311879556
20:32:30,|,-53.8823001034346,-275.773862184257,-605.425292047555,-0.0217569567778368,-0.0140397173881734
20:37:30,|,-25.917524483564,-244.208724097265,-279.209013896867,-0.0245691468319956,-0.0304431432258118
20:42:30,|,-35.0725734769686,1148.40030392948,-1033.58694800887,0.00522465901434351,-0.00822378805805807
20:47:30,|,-75.2782472098367,-197.401855792474,-356.100611552457,-0.0303948510307204,-0.0238696585297717
20:52:30,|,-87.8630704154126,-110.131305953232,-140.58344336816,-0.0544804217844099,-0.0604623118935862
20:57:30,|,-34.4375034998318,77.3927213561195,83.2221078181385,0.0775266704008409,0.102136321980389
21:02:30,|,-23.2933839693214,12.370413471453,46.4316756477498,0.485028250174992,0.183064683352903
21:07:30,|,-13.8615410717484,-54.2184618139094,-78.0453988014639,-0.11066341241095,-0.108910968878803
21:12:30,|,-169.546133033592,-1677.75321084889,-719.624803573631,-0.00357621130521586,-0.0118117107106221
21:17:30,|,-53.2172807919547,190.561290933143,88.1318999698804,0.03148593279684,0.0964463491982463
21:22:30,|,-507.683563328554,807.499358799936,2709.6001987619,0.00743034645738529,0.00313699416020264
21:27:30,|,-21.6997468336497,-260.987523548994,-175.16435454555,-0.0229896047075738,-0.0485258546012549
21:32:30,|,-10.3713039759291,-58.4815981970369,-44.9917946513564,-0.102596375355282,-0.188923337374446
21:37:30,|,-11.160693494367,785.496324113459,-1690.66725974623,0.00763848259477449,-0.0050276007599957
21:42:30,|,-3.5561807094252,-2579.731336817,-1051.13920272969,-0.00232582359037554,-0.00808646464514544
21:47:30,|,-4.5299159865174,584.1421259218,-478.701976993363,0.0102714728723455,-0.0177563503150476
21:52:30,|,-7.97627087514086,911.547881634398,-83.1197486334421,0.00658221045859056,-0.102262099437824
21:57:30,|,-66.4545398505611,712.306367953459,728.301012104718,0.00842334179496206,0.0116709984727823
22:02:30,|,-447.675893105465,97.653575924034,229.265886539957,0.0614416824291972,0.0370748571812431
22:07:30,|,-14.6306177348486,260.968704825002,645.8255170526,0.0229912625118151,0.0131614496107123
22:12:30,|,-15.6275503631586,1387.30221541943,-40.137621206062,0.00432494083359189,-0.211771394133249
22:17:30,|,-13.2669669133245,-67.3302664232908,-116.099760205546,-0.0891129698236941,-0.0732128988462285
22:22:30,|,-9.85154848553369,-64.4222878783079,-55.4265742164108,-0.0931354690683114,-0.153356041216116
22:27:30,|,-44.034893583277,-5.38399795894322,227.082669525627,-1.1144134982506,0.0374313020793547
22:32:30,|,-592.16846175987,-23.4209365138822,-41.8554535999134,-0.256181045384058,-0.203079868187538
22:37:30,|,-1609.71822176466,-32.1203914304255,-14.8303495911094,-0.186797225463343,-0.573148997451525
22:42:30,|,-11.226557753937,-9.50274540263175,-22.3245883241643,-0.631396480256992,-0.380746102753418
22:47:30,|,-5.31193448148395,-67.8978737944053,-173.231126371738,-0.0883680101407593,-0.0490673943997789
22:52:30,|,-4.76069450880687,41780.5566501057,-282.667227854426,0.000143607469145216,-0.0300706950166063
22:57:30,|,-6.33921714537996,-100.800073167235,-112.356965938855,-0.0595237663175654,-0.0756517402278885
23:02:30,|,-19.2643647317909,-253.868211088556,-431.653394705364,-0.0236343099999513,-0.0196917251300708
23:07:30,|,-5.81752204494508,-280.649492111132,-233.994512997026,-0.0213789804316628,-0.0363256381148904
23:12:30,|,-8.91116880990238,-213.244734836444,-203.809437507242,-0.0281366853188752,-0.0417056251367062
23:17:30,|,-558.655511340442,-270.026273806081,-254.362362800702,-0.0222200599794555,-0.0334168935467073
23:22:30,|,-35.4065743747331,-54.0790011227134,-93.2749856682484,-0.110948794826759,-0.0911283978132357
23:27:30,|,-7.69362748310666,-72.1774676847581,-30.7536455867595,-0.0831284359574039,-0.276389996627247
23:32:30,|,-7.81759931464701,-127.919542541115,-201.139584426115,-0.0469044829336495,-0.0422592103103521
23:37:30,|,-6.03620160191499,-56.4598223761066,-5.9312485646607,-0.10627025993867,-1.43308780728636
23:42:30,|,NaN,NaN,NaN,NaN,NaN
23:47:30,|,NaN,NaN,NaN,NaN,NaN
23:52:30,|,NaN,NaN,NaN,NaN,NaN
23:57:30,|,NaN,NaN,NaN,NaN,NaN
00:02:30,|,NaN,NaN,NaN,NaN,NaN
00:07:30,|,NaN,NaN,NaN,NaN,NaN
00:12:30,|,NaN,NaN,NaN,NaN,NaN
00:17:30,|,NaN,NaN,NaN,NaN,NaN
