CDT_Time,bar_fence,R_Bulk_lconv_4_5_6,L_lconv_4_5,L_lconv_6,Term_3_lconv_4_5,Term_3_lconv_6
18:02:30,|,2.6046706261723,-270.495700555528,-209.657487808382,-0.0166361239411871,-0.0286181049993489
18:07:30,|,2.12250680800677,-222.801735454676,-198.842716288541,-0.0201973292120762,-0.0301746028820759
18:12:30,|,7.35081107671111,-158.854902829246,-212.241991693065,-0.0283277375759504,-0.0282696178646728
18:17:30,|,1.69122125069466,-279.702132931349,-270.692462108031,-0.0160885437405817,-0.0221653752501075
18:22:30,|,5.21714416893599,-140.466204316615,-120.12952545324,-0.0320361756900389,-0.0499460892512678
18:27:30,|,3.48816751621991,-255.185634053563,-199.130201901261,-0.0176342215214805,-0.0301310396048064
18:32:30,|,3.9074782330125,-161.025257896845,-101.795444609103,-0.0279459263644389,-0.0589417338176589
18:37:30,|,4.50395610611485,-102.330043400401,-149.505067751831,-0.0439753551397632,-0.0401324188552567
18:42:30,|,2.5716681914926,-433.669746919944,-364.330132616796,-0.0103765596561909,-0.0164685801772834
18:47:30,|,4.12822723312313,-132.298273674228,-63.0189973801832,-0.0340140492768698,-0.0952093852557347
18:52:30,|,4.10486689220027,-142.15232146695,-159.014076505546,-0.0316561836877652,-0.0377325085417248
18:57:30,|,1.61081144508723,-223.992190632948,-254.069190250498,-0.0200899861164092,-0.0236156142902819
19:02:30,|,1.86573788662588,-289.678172818194,-340.576497187868,-0.0155344807522804,-0.0176171874734218
19:07:30,|,3.01810859078657,-738.265091167513,-518.943054794158,-0.0060953715052185,-0.011561962231829
19:12:30,|,2.50219856249082,-239.813121537248,-388.875540607994,-0.0187646112571078,-0.0154291010193626
19:17:30,|,2.49767319912265,-146.907995044982,-164.542904692911,-0.030631416612977,-0.0364646534665101
19:22:30,|,2.88028923501513,-175.570885941144,-418.60908562987,-0.0256306731943502,-0.0143331814955042
19:27:30,|,2.82545419743608,-134.428589729487,-91.4537358046793,-0.0334750220102394,-0.06560694264928
19:32:30,|,1.84458491961419,-223.455620380904,-184.146846302505,-0.020138226965736,-0.0325826921311679
19:37:30,|,3.70776165295754,-187.439277742713,-145.310916910766,-0.0240077749668716,-0.0412907724179082
19:42:30,|,7.8389351713135,-121.984815900365,-173.648029532473,-0.03688983720462,-0.0345526523747739
19:47:30,|,2.35364997768496,-330.924408757255,-363.285942731017,-0.0135982716321809,-0.01651591568585
19:52:30,|,2.11065894839607,-681.257854396495,-826.808914636825,-0.00660542843059976,-0.00725681580566351
19:57:30,|,2.61268182033861,-161.708593643028,-57.0785518626142,-0.0278278346167165,-0.105118294073784
20:02:30,|,1.47066203428775,-457.676933022886,-341.101179783403,-0.00983226305568469,-0.0175900886763569
20:07:30,|,2.51114428484306,-259.313121984261,-151.410672188534,-0.0173535375516906,-0.0396273255595148
20:12:30,|,3.4990903031426,-86.2245121114472,-88.2464115383214,-0.0521893356054441,-0.067991433253855
20:17:30,|,4.43270534124688,-171.228485421676,-299.644013757748,-0.0262806739714953,-0.0200237606109855
20:22:30,|,4.99001765530732,-191.420402432091,-212.346851219883,-0.023508465883601,-0.0282556579743537
20:27:30,|,4.08198814508449,-769.122269116021,-95.9624348192073,-0.00585082525977567,-0.0625244660715828
20:32:30,|,8.57847846144456,-263.959641389093,-275.773862184257,-0.0170480607426145,-0.0217569567778368
20:37:30,|,9.38416462539823,-249.263823020676,-244.208724097265,-0.018053161286974,-0.0245691468319956
20:42:30,|,3.52405522476825,-642.494338624518,1148.40030392948,-0.00700395276576881,0.00522465901434351
20:47:30,|,13.6049833417228,-228.244451948091,-197.401855792474,-0.0197157037623128,-0.0303948510307204
20:52:30,|,14.8713356760051,-71.8558709827642,-110.131305953232,-0.0626253629446563,-0.0544804217844099
20:57:30,|,15.5140012457149,72.4898581296744,77.3927213561195,0.0620776494271808,0.0775266704008409
21:02:30,|,9.97186085795317,102.528441543025,12.370413471453,0.0438902604221445,0.485028250174992
21:07:30,|,7.62686908890468,-69.5097191744413,-54.2184618139094,-0.0647391480421151,-0.11066341241095
21:12:30,|,12.8150746048135,-437.999735598472,-1677.75321084889,-0.0102739788046934,-0.00357621130521586
21:17:30,|,24.4518975180069,254.066765528826,190.561290933143,0.0177118797518971,0.03148593279684
21:22:30,|,12.5456449243573,154.106739820346,807.499358799936,0.0292005398676657,0.00743034645738529
21:27:30,|,6.47094950129864,-568.060415711105,-260.987523548994,-0.00792169261497802,-0.0229896047075738
21:32:30,|,9.55712133134529,-41.3863139778685,-58.4815981970369,-0.108731596691756,-0.102596375355282
21:37:30,|,16.340851586236,-730.870266910932,785.496324113459,-0.00615704346411508,0.00763848259477449
21:42:30,|,4.24281809735875,-109.512454883861,-2579.731336817,-0.0410912165631962,-0.00232582359037554
21:47:30,|,16.1646880994696,-949.70772763169,584.1421259218,-0.00473829986749898,0.0102714728723455
21:52:30,|,8.0924612429714,-51.4925669764377,911.547881634398,-0.0873912540048574,0.00658221045859056
21:57:30,|,21.447542019712,502.600727821029,712.306367953459,0.00895342913550734,0.00842334179496206
22:02:30,|,30.16609488962,-237.90731978183,97.653575924034,-0.0189149287383283,0.0614416824291972
22:07:30,|,17.1869110998908,15.7950283663961,260.968704825002,0.284899773245976,0.0229912625118151
22:12:30,|,14.3697387506631,-169.278930585982,1387.30221541943,-0.0265833437417323,0.00432494083359189
22:17:30,|,17.3467091789381,-48.0961758800119,-67.3302664232908,-0.0935625321070513,-0.0891129698236941
22:22:30,|,13.8090693421981,-945.22207224884,-64.4222878783079,-0.00476078599105685,-0.0931354690683114
22:27:30,|,34.711688910486,-36.9036334089971,-5.38399795894322,-0.121939212600754,-1.1144134982506
22:32:30,|,14.4135423378487,-38.6219559697202,-23.4209365138822,-0.116514036822165,-0.256181045384058
22:37:30,|,13.6227812550507,-5.28749987116155,-32.1203914304255,-0.851063850524775,-0.186797225463343
22:42:30,|,5.13264432920388,-34.2425789749563,-9.50274540263175,-0.131415335372115,-0.631396480256992
22:47:30,|,6.60052304859089,-82.5902392657384,-67.8978737944053,-0.0544858574089006,-0.0883680101407593
22:52:30,|,2.10372991823326,-194.026552665829,41780.5566501057,-0.0231927019171975,0.000143607469145216
22:57:30,|,3.53846467291327,-120.251954416311,-100.800073167235,-0.0374214292137079,-0.0595237663175654
23:02:30,|,11.139625406093,-256.845483768995,-253.868211088556,-0.0175202613414347,-0.0236343099999513
23:07:30,|,5.63472835150803,-139.640001859814,-280.649492111132,-0.0322257228592535,-0.0213789804316628
23:12:30,|,12.0006569238543,-188.696008898898,-213.244734836444,-0.0238478811833856,-0.0281366853188752
