CDT_time,bar_fence,u_1_5m_uconv,u_3m_uconv,u_4_5m_uconv,u_6m_uconv,u_10m_uconv,bar_fence_1,u_1_5m_lconv,u_3m_lconv,u_4_5m_lconv,u_6m_lconv,u_8_5m_lconv,u_10m_lconv,u_15m_lconv,u_20m_lconv,bar_fence_2,v_1_5m_uconv,v_3m_uconv,v_4_5m_uconv,v_6m_uconv,v_10m_uconv,bar_fence_3,v_1_5m_lconv,v_3m_lconv,v_4_5m_lconv,v_6m_lconv,v_8_5m_lconv,v_10m_lconv,v_15m_lconv,v_20m_lconv,bar_fence_4,w_1_5m_uconv,w_3m_uconv,w_4_5m_uconv,w_6m_uconv,w_10m_uconv,bar_fence_5,w_1_5m_lconv,w_3m_lconv,w_4_5m_lconv,w_6m_lconv,w_8_5m_lconv,w_10m_lconv,w_15m_lconv,w_20m_lconv,bar_fence_6,tc_1_5m_uconv,tc_3m_uconv,tc_4_5m_uconv,tc_6m_uconv,tc_10m_uconv,bar_fence_7,tc_1_5m_lconv,tc_3m_lconv,tc_4_5m_lconv,tc_6m_lconv,tc_8_5m_lconv,tc_10m_lconv,tc_15m_lconv,tc_20m_lconv,bar_fence_8,w_tc__1_5m_uconv,w_tc__3m_uconv,w_tc__4_5m_uconv,w_tc__6m_uconv,w_tc__10m_uconv,bar_fence_9,w_tc__1_5m_lconv,w_tc__3m_lconv,w_tc__4_5m_lconv,w_tc__6m_lconv,w_tc__8_5m_lconv,w_tc__10m_lconv,w_tc__15m_lconv,w_tc__20m_lconv,bar_fence_10,u_w__1_5m_uconv,u_w__3m_uconv,u_w__4_5m_uconv,u_w__6m_uconv,u_w__10m_uconv,bar_fence_11,u_w__1_5m_lconv,u_w__3m_lconv,u_w__4_5m_lconv,u_w__6m_lconv,u_w__8_5m_lconv,u_w__10m_lconv,u_w__15m_lconv,u_w__20m_lconv,bar_fence_12,v_w__1_5m_uconv,v_w__3m_uconv,v_w__4_5m_uconv,v_w__6m_uconv,v_w__10m_uconv,bar_fence_13,v_w__1_5m_lconv,v_w__3m_lconv,v_w__4_5m_lconv,v_w__6m_lconv,v_w__8_5m_lconv,v_w__10m_lconv,v_w__15m_lconv,v_w__20m_lconv,bar_fence_14,u_1_5m_init,u_3m_init,u_4_5m_init,u_6m_init,u_10m_init,bar_fence_15,u_1_5m_rel,u_3m_rel,u_4_5m_rel,u_6m_rel,u_8_5m_rel,u_10m_rel,u_15m_rel,u_20m_rel,bar_fence_16,v_1_5m_init,v_3m_init,v_4_5m_init,v_6m_init,v_10m_init,bar_fence_17,v_1_5m_rel,v_3m_rel,v_4_5m_rel,v_6m_rel,v_8_5m_rel,v_10m_rel,v_15m_rel,v_20m_rel,bar_fence_18,w_1_5m_init,w_3m_init,w_4_5m_init,w_6m_init,w_10m_init,bar_fence_19,w_1_5m_rel,w_3m_rel,w_4_5m_rel,w_6m_rel,w_8_5m_rel,w_10m_rel,w_15m_rel,w_20m_rel,bar_fence_20,tc_1_5m_init,tc_3m_init,tc_4_5m_init,tc_6m_init,tc_10m_init,bar_fence_21,tc_1_5m_rel,tc_3m_rel,tc_4_5m_rel,tc_6m_rel,tc_8_5m_rel,tc_10m_rel,tc_15m_rel,tc_20m_rel,bar_fence_22,w_tc__1_5m_init,w_tc__3m_init,w_tc__4_5m_init,w_tc__6m_init,w_tc__10m_init,bar_fence_23,w_tc__1_5m_rel,w_tc__3m_rel,w_tc__4_5m_rel,w_tc__6m_rel,w_tc__8_5m_rel,w_tc__10m_rel,w_tc__15m_rel,w_tc__20m_rel,bar_fence_24,u_w__1_5m_init,u_w__3m_init,u_w__4_5m_init,u_w__6m_init,u_w__10m_init,bar_fence_25,u_w__1_5m_rel,u_w__3m_rel,u_w__4_5m_rel,u_w__6m_rel,u_w__8_5m_rel,u_w__10m_rel,u_w__15m_rel,u_w__20m_rel,bar_fence_26,v_w__1_5m_init,v_w__3m_init,v_w__4_5m_init,v_w__6m_init,v_w__10m_init,bar_fence_27,v_w__1_5m_rel,v_w__3m_rel,v_w__4_5m_rel,v_w__6m_rel,v_w__8_5m_rel,v_w__10m_rel,v_w__15m_rel,v_w__20m_rel,bar_fence_28,u_u__1_5m_init,u_u__3m_init,u_u__4_5m_init,u_u__6m_init,u_u__10m_init,bar_fence_29,u_u__1_5m_rel,u_u__3m_rel,u_u__4_5m_rel,u_u__6m_rel,u_u__8_5m_rel,u_u__10m_rel,u_u__15m_rel,u_u__20m_rel,bar_fence_30,u_u__1_5m_uconv,u_u__3m_uconv,u_u__4_5m_uconv,u_u__6m_uconv,u_u__10m_uconv,bar_fence_31,u_u__1_5m_lconv,u_u__3m_lconv,u_u__4_5m_lconv,u_u__6m_lconv,u_u__8_5m_lconv,u_u__10m_lconv,u_u__15m_lconv,u_u__20m_lconv,bar_fence_32,v_v__1_5m_init,v_v__3m_init,v_v__4_5m_init,v_v__6m_init,v_v__10m_init,bar_fence_33,v_v__1_5m_rel,v_v__3m_rel,v_v__4_5m_rel,v_v__6m_rel,v_v__8_5m_rel,v_v__10m_rel,v_v__15m_rel,v_v__20m_rel,bar_fence_34,v_v__1_5m_uconv,v_v__3m_uconv,v_v__4_5m_uconv,v_v__6m_uconv,v_v__10m_uconv,bar_fence_35,v_v__1_5m_lconv,v_v__3m_lconv,v_v__4_5m_lconv,v_v__6m_lconv,v_v__8_5m_lconv,v_v__10m_lconv,v_v__15m_lconv,v_v__20m_lconv,bar_fence_36,w_w__1_5m_init,w_w__3m_init,w_w__4_5m_init,w_w__6m_init,w_w__10m_init,bar_fence_37,w_w__1_5m_rel,w_w__3m_rel,w_w__4_5m_rel,w_w__6m_rel,w_w__8_5m_rel,w_w__10m_rel,w_w__15m_rel,w_w__20m_rel,bar_fence_38,w_w__1_5m_uconv,w_w__3m_uconv,w_w__4_5m_uconv,w_w__6m_uconv,w_w__10m_uconv,bar_fence_39,w_w__1_5m_lconv,w_w__3m_lconv,w_w__4_5m_lconv,w_w__6m_lconv,w_w__8_5m_lconv,w_w__10m_lconv,w_w__15m_lconv,w_w__20m_lconv
18:02:30,|,1.694114447,2.041358232,2.260247231,2.363003492,2.735063553,|,1.835948586,1.988925576,2.266382694,2.58140111,2.774969339,2.930192709,3.156242371,3.475775242,|,-0.962931573,-1.113802791,-1.136664391,-1.418228149,-1.519330502,|,-0.872272372,-1.099045277,-1.309601903,-1.425289869,-1.437628865,-1.633497357,-1.915874004,-2.029636383,|,-0.075226523,-0.057131674,-0.014404869,-0.072132118,-0.024102783,|,-0.062103584,-0.109995417,-0.082388595,0.00029206,-0.062818587,-0.012069797,-0.055769764,0.41412729,|,7.525480747,7.481766224,6.705500603,7.6885252,6.856274128,|,7.28008604,7.265124321,5.790922642,7.267424107,6.360040665,6.696526051,6.792924404,7.663132191,|,-0.018628163,-0.01411219,-0.01206617,-0.00974571,-0.011245292,|,-0.015641596,-0.016299007,-0.013359681,-0.011759424,-0.011575028,-0.009060298,-0.009132089,-0.006615252,|,-0.026846461,-0.024683019,-0.024040939,-0.021112729,-0.014668219,|,-0.01915112,-0.022402246,-0.020828959,-0.019924324,-0.02068783,-0.015305957,-0.023434259,-0.018802436,|,0.009857085,0.007829276,0.007550826,0.006623111,0.01371651,|,0.013756773,0.014052312,0.015506431,0.01199159,0.018460549,0.014597534,0.013776916,0.003310622,|,1.867684603,2.109243393,2.306086779,2.545076132,2.755494595,|,1.638876438,2.027924776,2.247864962,2.570505857,2.691400051,2.820309877,3.137251616,3.452893257,|,-0.938909888,-1.14661622,-1.225430489,-1.383032322,-1.608107209,|,-0.949341059,-1.033720732,-0.983926833,-1.159051418,-1.430315375,-1.51666522,-1.79027164,-2.00209713,|,-0.095704176,-0.127814144,-0.029751338,-0.007191638,0.067611776,|,-0.018867038,-0.009922253,-0.077058814,-0.045722056,-0.028431751,-0.052052565,-0.10549476,-0.176429778,|,6.819544315,6.962275982,6.616003513,7.242187977,6.672016144,|,7.168189049,7.19896841,6.662542343,7.742212296,6.741649628,7.106287956,6.856781483,8.042681694,|,-0.014008017,-0.011295807,-0.007589687,-0.008728769,-0.00622382,|,-0.011901004,-0.010673724,-0.01135861,-0.00805081,-0.010796766,-0.011405538,-0.012738213,-0.011350951,|,-0.018746525,-0.01775313,-0.015011214,-0.015207156,-0.011930997,|,-0.018434303,-0.015567926,-0.025070896,-0.016497657,-0.019048737,-0.024007203,-0.01871793,-0.023866832,|,0.014446723,0.012143449,0.010634901,0.006093211,0.009838415,|,0.01088735,0.01125086,0.011096333,0.012709494,0.019477714,0.022664869,0.02189168,0.018863011,|,0.09586826,0.092127077,0.085818365,0.09399236,0.076719366,|,0.099002853,0.111918315,0.117890351,0.129760742,0.146044165,0.136905998,0.131638333,0.122303754,|,0.159856483,0.143378288,0.138478875,0.106196627,0.11269068,|,0.106792204,0.098761246,0.09740591,0.106665611,0.097110093,0.081300996,0.106716149,0.102082491,|,0.088509917,0.079830728,0.086336568,0.073635705,0.089363068,|,0.085192636,0.080274969,0.079987623,0.100177318,0.10194885,0.103242874,0.120018691,0.119853392,|,0.076801285,0.065058224,0.066369332,0.070225261,0.097819,|,0.093885541,0.09078642,0.092030942,0.083988905,0.09393318,0.087871887,0.087618344,0.083892316,|,0.033299733,0.034568436,0.032471016,0.035846703,0.031901386,|,0.038187779,0.039304946,0.048334133,0.047247484,0.055280548,0.060816512,0.059247073,0.059326392,|,0.044100422,0.037036158,0.041933246,0.044587627,0.049533352,|,0.034633998,0.033970807,0.03648074,0.031750578,0.034205798,0.034352001,0.041382603,0.037198499
18:07:30,|,1.70739615,2.033921719,2.30240345,2.389857054,2.730832577,|,1.880209923,2.018607855,2.262878418,2.523941517,2.729276657,2.862029076,3.093470335,3.436094284,|,-1.104779482,-1.222255468,-1.234940886,-1.524219155,-1.59299922,|,-0.982799828,-1.174558997,-1.41516006,-1.54493022,-1.547233224,-1.72271204,-1.995774746,-2.102846861,|,-0.066864185,-0.03624307,-0.016174406,-0.080337249,-0.022296408,|,-0.063314445,-0.121555127,-0.107752897,-0.000441161,-0.063893743,-0.016410416,-0.05795702,0.375268072,|,7.586205959,7.524992943,6.752545834,7.721915722,6.863698006,|,7.306922436,7.291447163,5.822624683,7.284695148,6.366656303,6.69637394,6.773006916,7.637124062,|,-0.015237708,-0.011827603,-0.013869508,-0.017682381,-0.015040939,|,-0.018656913,-0.01742517,-0.016934413,-0.012341208,-0.013396141,-0.011585493,-0.010373242,-0.00778518,|,-0.018587492,-0.015330864,-0.024236046,-0.038310323,-0.031832002,|,-0.021347877,-0.024350958,-0.023600271,-0.018010117,-0.022911755,-0.029232491,-0.026494784,-0.025695404,|,0.007543633,0.001942333,0.009436313,0.020649431,0.015996924,|,0.01796709,0.015125155,0.013010987,0.017593643,0.023429763,0.01998849,0.024418157,0.00895602,|,1.749671698,1.948929191,2.136133432,2.344068766,2.69686389,|,1.720080972,2.095290184,2.264870405,2.529644728,2.549932003,2.672473669,2.997022152,3.297009945,|,-0.959163904,-1.180819392,-1.285761595,-1.417418122,-1.706576109,|,-1.098835588,-1.200993061,-1.120740533,-1.253248811,-1.531445265,-1.666436076,-1.823647857,-1.957948089,|,-0.08756686,-0.089508832,0.0077738,0.04606856,0.068719745,|,-0.013157864,0.013469579,-0.064467415,-0.043618791,-0.030338796,-0.046365801,-0.085138418,-0.135666013,|,6.804183006,6.92148304,6.565932751,7.191450119,6.631129265,|,7.280079842,7.29075098,6.725377083,7.792639256,6.768786907,7.128566265,6.842701912,7.994069099,|,-0.012465207,-0.010135101,-0.007741491,-0.006394149,-0.008719162,|,-0.018779399,-0.016629642,-0.017209101,-0.016020223,-0.010753576,-0.010649497,-0.012121867,-0.012406373,|,-0.025596678,-0.025295071,-0.020945389,-0.020554388,-0.021232327,|,-0.02956561,-0.028390739,-0.034495253,-0.030886611,-0.027622316,-0.02967223,-0.024531165,-0.026273934,|,0.012835003,0.012809224,0.011376599,0.00821802,0.014710275,|,0.015610152,0.023372965,0.018996255,0.023565214,0.021384368,0.016879579,0.017378211,0.014912217,|,0.124632657,0.141270295,0.158967406,0.161113232,0.130165204,|,0.172218218,0.168778643,0.162000224,0.157418296,0.154836774,0.155779809,0.151310489,0.161492437,|,0.136549681,0.124410398,0.138328522,0.139979303,0.154820457,|,0.111635789,0.111625887,0.109192044,0.108315527,0.112974837,0.122689888,0.119534306,0.111220993,|,0.085315645,0.072536841,0.080744609,0.090455785,0.100531489,|,0.119829044,0.112993643,0.093370683,0.102058165,0.113897659,0.109948225,0.128279179,0.132280335,|,0.11209029,0.104788825,0.121030003,0.132117778,0.125635728,|,0.104224943,0.096385524,0.101312369,0.120576225,0.119441114,0.115503915,0.118522562,0.131493747,|,0.034561072,0.042832643,0.045242101,0.043879408,0.048649665,|,0.044623174,0.04776426,0.055513352,0.056750569,0.057170618,0.055846315,0.069595926,0.071754172,|,0.040289231,0.04241037,0.044226177,0.052152965,0.049388237,|,0.039140299,0.039242812,0.041516934,0.041308537,0.043994799,0.04651621,0.050978474,0.049482349
18:12:30,|,1.631235957,1.957419157,2.187464714,2.313910723,2.693223238,|,1.783021569,1.924948454,2.169370651,2.418606997,2.614976883,2.757157564,2.958647251,3.282771587,|,-1.087762952,-1.237681985,-1.295497537,-1.625013709,-1.749086261,|,-0.949531555,-1.210257411,-1.421899915,-1.533013582,-1.556032777,-1.747807145,-2.025787115,-2.11951232,|,-0.059672687,-0.034714736,-0.009999095,-0.079205401,-0.009188155,|,-0.056553181,-0.100195915,-0.082435384,0.028434737,-0.036041614,0.016056653,-0.029703911,0.425255537,|,7.455499649,7.43158102,6.660515308,7.639570236,6.786704063,|,7.157616138,7.174237251,5.712432384,7.173968792,6.267338276,6.601540565,6.692454815,7.548066616,|,-0.017312892,-0.012491697,-0.010158856,-0.009181711,-0.007613041,|,-0.020987319,-0.016978227,-0.01201779,-0.009598687,-0.008276287,-0.00836883,-0.004780769,-0.005887357,|,-0.020802153,-0.01648717,-0.016669733,-0.016831277,-0.014181541,|,-0.023790983,-0.021367924,-0.016220979,-0.014921325,-0.015446967,-0.015193708,-0.010705981,-0.008964317,|,0.016357278,0.00823061,0.010832061,0.011149728,0.011820966,|,0.019342303,0.017527733,0.017672932,0.012567064,0.008330194,0.009275846,0.013460566,0.011707904,|,1.690565467,1.907914639,2.084623814,2.288641214,2.612440586,|,1.80016315,2.176557302,2.381164551,2.682993412,2.701283693,2.83038187,3.125801325,3.361205816,|,-1.036135077,-1.282147884,-1.366459608,-1.548543096,-1.761628628,|,-1.203073263,-1.3150841,-1.273928523,-1.430293322,-1.726927876,-1.827885151,-2.033825159,-2.201544285,|,-0.066252001,-0.089697614,0.011893314,0.085938387,0.110055313,|,-0.059607606,-0.04030589,-0.121581391,-0.087972865,-0.072998725,-0.092250466,-0.108696125,-0.184491709,|,6.676441193,6.799670696,6.448649406,7.07164669,6.512558937,|,7.229953766,7.242089272,6.687067032,7.763087749,6.732686996,7.08360672,6.79541111,7.952446938,|,-0.013241216,-0.012178418,-0.009742768,-0.009871498,-0.009692945,|,-0.0140799,-0.0137928,-0.011130444,-0.010468661,-0.009467464,-0.008814832,-0.008515664,-0.00786004,|,-0.021720236,-0.025865555,-0.019874521,-0.027189746,-0.025693363,|,-0.0199716,-0.024235826,-0.018817497,-0.014922429,-0.013877214,-0.015829055,-0.015109247,-0.018203817,|,0.015794184,0.018616753,0.011822114,0.012729377,0.019583793,|,0.019236781,0.019978575,0.021894211,0.021985767,0.021230118,0.025097404,0.019444076,0.022777874,|,0.13416487,0.123234555,0.135910228,0.155144557,0.16265732,|,0.150535285,0.154116228,0.125747889,0.106172957,0.106136583,0.118703276,0.10502068,0.109262735,|,0.125667423,0.117663264,0.106044196,0.100495331,0.119561277,|,0.110130347,0.106277868,0.105745107,0.093737535,0.09689384,0.087798297,0.078362115,0.087827735,|,0.090956867,0.094678946,0.116994239,0.12714462,0.128678814,|,0.124689341,0.111246981,0.099571243,0.102188796,0.114549108,0.123301938,0.116953805,0.147513822,|,0.091964781,0.072800815,0.079488434,0.076145478,0.083611384,|,0.101449832,0.086592004,0.086888611,0.087870523,0.085113153,0.073449232,0.079326674,0.082072936,|,0.03392905,0.043180995,0.037462611,0.043945577,0.048727531,|,0.042331241,0.046570163,0.047688425,0.049551863,0.050427292,0.051027004,0.048977282,0.054541964,|,0.037978027,0.037329253,0.042217094,0.04109152,0.046078883,|,0.038380507,0.036393009,0.036685053,0.03839086,0.032495353,0.037503082,0.035450049,0.036771521
18:17:30,|,1.512551069,1.837052345,2.024466753,2.157915354,2.551549435,|,1.649869442,1.756597757,1.972595334,2.227123737,2.430962801,2.549118042,2.779525757,3.123737574,|,-1.108329654,-1.242644191,-1.285120606,-1.59527576,-1.686067343,|,-0.950113177,-1.175731182,-1.414523005,-1.537595153,-1.557281971,-1.726276398,-2.010730743,-2.126091003,|,-0.036097609,-0.000625911,0.048960239,0.002196881,0.033641893,|,-0.060723729,-0.101409987,-0.090211198,0.006487365,-0.046359226,0.023142414,-0.017545836,0.413038731,|,7.348552227,7.324230194,6.549248219,7.527782917,6.690159798,|,7.008277416,7.038532734,5.592262745,7.062059402,6.154684544,6.4826231,6.580994606,7.478777409,|,-0.015364575,-0.010002062,-0.011309256,-0.013582568,-0.011024721,|,-0.012532369,-0.012454491,-0.010767999,-0.011127557,-0.010113699,-0.008564021,-0.008912149,-0.005757367,|,-0.017413555,-0.009667045,-0.011749242,-0.017338866,-0.019911926,|,-0.010640707,-0.012623254,-0.012564687,-0.015435611,-0.015253543,-0.012413684,-0.012843335,-0.009843556,|,0.01235053,0.003053895,0.009592709,0.013614842,0.012571706,|,0.010510131,0.011228709,0.010014354,0.012665483,0.012265893,0.010636856,0.012495628,0.004268715,|,1.623063922,1.823340774,2.037535191,2.274775028,2.594357491,|,1.706185818,2.019172192,2.189447165,2.480253458,2.548613787,2.681885242,2.972071409,3.214562893,|,-0.960854709,-1.234667182,-1.326053619,-1.474366903,-1.758517623,|,-1.186067104,-1.257595062,-1.216586232,-1.371045232,-1.645300627,-1.747236729,-1.971188664,-2.129833937,|,-0.060721315,-0.077721067,0.001114503,0.049047776,0.085352615,|,-0.046972778,-0.019159148,-0.081887551,-0.045887727,-0.023566689,-0.041004244,-0.069078408,-0.121404402,|,6.549403667,6.694790363,6.340772152,6.979294777,6.421823025,|,7.130277634,7.155375004,6.599843025,7.681293011,6.670698643,7.029228687,6.747255802,7.898802757,|,-0.012992108,-0.011469804,-0.008870248,-0.008858529,-0.007815099,|,-0.017799752,-0.012885146,-0.013166444,-0.013792846,-0.013063869,-0.01115096,-0.011391055,-0.012119392,|,-0.018249197,-0.023246812,-0.017162114,-0.018611742,-0.015388883,|,-0.018622752,-0.018711032,-0.024673786,-0.02709901,-0.027877718,-0.032171916,-0.034755528,-0.032648701,|,0.016594879,0.010508458,0.011419673,0.005601245,0.005103929,|,0.020642016,0.018997988,0.020027727,0.026848197,0.021875555,0.0253563,0.032142017,0.028966282,|,0.101708896,0.100672372,0.10219752,0.092474498,0.085695356,|,0.116697364,0.116914347,0.116213754,0.133442506,0.120496057,0.123840831,0.136875972,0.133794874,|,0.101934068,0.083193228,0.09069071,0.097369373,0.117111154,|,0.076159932,0.067478381,0.077329785,0.08993955,0.095722884,0.111667775,0.099243149,0.116075568,|,0.081130527,0.076830573,0.08317253,0.088779911,0.118136883,|,0.109515071,0.101344243,0.104312874,0.104155734,0.11044769,0.111165814,0.116713345,0.140053898,|,0.070253909,0.063525297,0.074198119,0.091324277,0.08339382,|,0.05738651,0.060212202,0.071268387,0.078222029,0.091986209,0.084523134,0.096875787,0.099414028,|,0.032929033,0.040077787,0.037484109,0.039967589,0.034076858,|,0.040859979,0.038101096,0.044465844,0.057242233,0.0542528,0.066145606,0.086090058,0.079491958,|,0.033009004,0.030047014,0.038665686,0.04611541,0.05055188,|,0.026579507,0.032423809,0.030604614,0.032716908,0.036064539,0.039548438,0.040496174,0.037732203
18:22:30,|,1.64942503,1.989686489,2.192266703,2.319541454,2.643785715,|,1.771543384,1.886941314,2.115029573,2.392772436,2.584752798,2.737638712,2.994549513,3.25571394,|,-1.128039479,-1.283109188,-1.29996109,-1.589993954,-1.652570724,|,-0.965237916,-1.191380143,-1.415977836,-1.526534081,-1.53908813,-1.699656963,-2.002710819,-2.131341696,|,-0.063098848,-0.041898075,0.007205161,-0.032204393,0.010312152,|,-0.069571152,-0.11528296,-0.077468581,0.030502601,-0.027838321,0.007968019,-0.034365583,0.43020758,|,7.303429604,7.294500351,6.516234398,7.487290859,6.639993191,|,6.981589317,7.020370007,5.571722031,7.04864502,6.127372265,6.4626441,6.57196188,7.427679539,|,-0.023578845,-0.015967721,-0.014768525,-0.013315758,-0.009908417,|,-0.019379273,-0.017149238,-0.015012366,-0.01395538,-0.01308923,-0.011020139,-0.008878757,-0.00679186,|,-0.026154498,-0.021420842,-0.022685267,-0.024544016,-0.020023337,|,-0.019883286,-0.021630971,-0.018037498,-0.018148923,-0.02404788,-0.016894396,-0.020719511,-0.024204982,|,0.016826529,0.007473182,0.009724429,0.01207713,0.013607632,|,0.011532552,0.014511939,0.012980326,0.010119147,0.016162641,0.014264871,0.018556299,0.011887921,|,1.600732207,1.809817553,2.009040117,2.216794729,2.538472652,|,1.712826848,2.056211948,2.241247654,2.56375289,2.583607435,2.667611837,3.028918743,3.355904102,|,-0.89858371,-1.122564793,-1.217801094,-1.385587573,-1.693100333,|,-1.162592649,-1.27699852,-1.234119296,-1.380931258,-1.661308765,-1.753427744,-1.942791343,-2.149237156,|,-0.093258619,-0.105890863,-0.015359011,0.046465885,0.092672318,|,-0.032780975,-0.017140733,-0.110917762,-0.074677788,-0.038147364,-0.026781723,-0.091821305,-0.158778429,|,6.442842484,6.594941139,6.255426884,6.892926693,6.33885479,|,7.020853996,7.076308727,6.517538548,7.597922325,6.5825243,6.930983543,6.657610893,7.818803787,|,-0.01539103,-0.012419171,-0.01032014,-0.009912065,-0.008617468,|,-0.02055542,-0.01918529,-0.018892337,-0.015588894,-0.014979091,-0.013404779,-0.015549459,-0.012491517,|,-0.021064438,-0.021365467,-0.019208457,-0.020856742,-0.020044172,|,-0.029030323,-0.038419388,-0.041771837,-0.030211119,-0.036244221,-0.042284787,-0.042978887,-0.037471764,|,0.015013424,0.015361447,0.017653367,0.016483495,0.010913718,|,0.023754066,0.027766092,0.025499519,0.029187975,0.026139531,0.018447254,0.03468322,0.023967309,|,0.116276525,0.113224283,0.109967098,0.114880189,0.118959226,|,0.150173187,0.170234933,0.161534458,0.164817005,0.169305116,0.173325315,0.2099704,0.179301158,|,0.137992322,0.138854608,0.144784763,0.141402379,0.13618581,|,0.094992109,0.103026725,0.111269057,0.105493501,0.112168558,0.090665124,0.107630603,0.128442451,|,0.085791148,0.08487048,0.097311921,0.105827518,0.104032785,|,0.147775814,0.151859164,0.130159825,0.138147056,0.146315753,0.173394531,0.184525192,0.193680838,|,0.111210279,0.087098338,0.08792951,0.103985518,0.086205386,|,0.079471625,0.074684054,0.081481889,0.093876988,0.110645436,0.114800878,0.113306664,0.124477029,|,0.030424457,0.033464555,0.034869604,0.039897941,0.040246855,|,0.050646231,0.064954281,0.082322672,0.08434882,0.083058059,0.080563307,0.09320087,0.094766825,|,0.039886087,0.033150882,0.039700497,0.047401592,0.046730764,|,0.033858746,0.034525827,0.037043724,0.04061906,0.044463534,0.04411203,0.045840066,0.05423734
18:27:30,|,1.771401167,2.125375748,2.35760498,2.471215487,2.888619184,|,1.928290009,2.081378222,2.320566177,2.598239422,2.807124853,2.94959569,3.233509541,3.555823565,|,-1.030522346,-1.189427257,-1.236028314,-1.553114891,-1.635323882,|,-0.937818766,-1.136104822,-1.345799208,-1.461044669,-1.473016381,-1.688331485,-2.05470705,-2.158890486,|,-0.06346105,-0.046029788,-0.013727833,-0.069701537,-0.004133699,|,-0.052425377,-0.121060409,-0.090858907,0.030718036,-0.025266951,0.013782285,-0.032078359,0.426720232,|,7.253670692,7.246656895,6.472878456,7.454886436,6.604148388,|,7.015939236,7.003225803,5.543570518,7.001806259,6.080395699,6.41902113,6.527765274,7.392027378,|,-0.023754256,-0.020534355,-0.018428477,-0.013922573,-0.011010498,|,-0.018350787,-0.018076897,-0.012922882,-0.009339719,-0.012133151,-0.009529348,-0.007584348,-0.007992513,|,-0.027513497,-0.029015137,-0.02285094,-0.019097501,-0.020221917,|,-0.022323657,-0.024896163,-0.02720179,-0.015463257,-0.027519982,-0.031378925,-0.025250854,-0.025289798,|,0.015826793,0.012665012,0.019864563,0.015770534,0.017317548,|,0.013031976,0.013846848,0.017782442,0.011065331,0.01422043,0.013790406,0.017551152,0.010069639,|,1.745178699,1.986176252,2.200360298,2.429184198,2.736744881,|,1.737137914,2.125320911,2.324520588,2.604125261,2.630636454,2.7569139,3.059468746,3.393038273,|,-0.713156283,-0.987531126,-1.080703735,-1.243933678,-1.567319393,|,-1.017873526,-1.108847618,-1.065219641,-1.187752128,-1.476204753,-1.540598989,-1.7590065,-1.910019279,|,-0.091638312,-0.122109681,-0.032551058,0.01514639,0.071285255,|,-0.039085194,-0.026356647,-0.098203406,-0.050247021,-0.02428681,-0.024242569,-0.083160661,-0.180002093,|,6.281187057,6.490390301,6.160514355,6.812443733,6.271998882,|,6.91410923,6.997698307,6.431197166,7.510687351,6.484163761,6.840295792,6.568584442,7.713048935,|,-0.015564485,-0.014212169,-0.011391097,-0.009690979,-0.006893363,|,-0.014979063,-0.012682758,-0.011391351,-0.012542465,-0.013307792,-0.013195307,-0.010769997,-0.010206095,|,-0.02323469,-0.025131952,-0.024563821,-0.018422926,-0.016390769,|,-0.014815932,-0.013479188,-0.018479601,-0.024227321,-0.029075406,-0.029673001,-0.02464232,-0.041561723,|,0.010017619,0.008776541,0.011728069,0.010143169,0.010823413,|,0.012554972,0.016919883,0.019196419,0.033217844,0.027128858,0.029129222,0.024332285,0.01296075,|,0.109062031,0.115626834,0.121195301,0.114688531,0.101004809,|,0.074412182,0.097615361,0.099804856,0.111180425,0.137518629,0.143805891,0.154606342,0.177424029,|,0.158383489,0.162996188,0.137843564,0.136298731,0.16064088,|,0.145056024,0.147936195,0.15604499,0.150909483,0.155556053,0.148228526,0.126576468,0.166101664,|,0.062707081,0.074056029,0.07385473,0.070730075,0.074653506,|,0.089449994,0.093679436,0.099703595,0.111026332,0.109747402,0.109997682,0.109571479,0.128148586,|,0.114505962,0.11595732,0.112174533,0.123311862,0.1195236,|,0.10251227,0.096402273,0.107241519,0.119277813,0.132964879,0.123501211,0.118962593,0.179135814,|,0.035474133,0.033475664,0.03443107,0.033012811,0.035223462,|,0.038664322,0.04363681,0.050800692,0.056831472,0.065046012,0.062110364,0.06600108,0.076645091,|,0.048099872,0.049113788,0.057033319,0.054306433,0.057329107,|,0.039669041,0.039620623,0.04162338,0.043081317,0.046856806,0.048462868,0.049740054,0.051032986
