CDT_Time,bar_fence,R_Bulk_lconv_3_4_5,L_lconv_3,L_high_lconv_4_5,Term_3_lconv_3,Term_3_lconv_4_5
21:57:30,|,-0.491080980994189,456.661951715403,467.042422090086,0.006569410892961,0.0096350990555886
22:02:30,|,-0.970835148727489,170.900797320849,176.610081776252,0.0175540433223832,0.0254798591039727
22:07:30,|,-0.87757318294337,156.464796505065,188.455801952346,0.0191736420396833,0.0238782778422386
22:12:30,|,-0.737211023119582,657.67676563177,864.608723261925,0.00456151130277223,0.00520466643341599
22:17:30,|,-0.905581372246096,-990.934839789484,-701.05806362094,-0.00302744426731159,-0.0064188691829
22:22:30,|,-0.948131594207558,-503.451539149321,-562.830059191937,-0.00595886548498607,-0.00799530857762059
22:27:30,|,-0.600540235139749,-943.284275343376,-1117.68779321108,-0.00318037740945903,-0.00402616904947281
22:32:30,|,-0.632118424762474,-685.035721535419,-404.852129473287,-0.00437933366930981,-0.0111151693974156
22:37:30,|,-0.656033354607983,-424.701350459843,-430.999546153399,-0.00706378728664688,-0.0104408462611197
22:42:30,|,-1.37303250271788,-344.681382110617,-417.955300774406,-0.00870369029400382,-0.0107667015866582
22:47:30,|,-0.935655345231546,-532.300519477914,-459.949538360604,-0.00563591409405806,-0.00978368195789332
22:52:30,|,-1.09768850643381,-526.873141167938,-542.54269048316,-0.00569397026644744,-0.00829427818111887
22:57:30,|,-1.06476979609983,-456.346935314438,-614.224060277856,-0.00657394575890578,-0.00732631671570198
23:02:30,|,-1.24899592726055,-8887.97088155482,-2000.13960199634,-0.000337534859191077,-0.00224984295871576
23:07:30,|,-1.00922662823614,135.466773601595,113.856060303082,0.0221456518099629,0.0395235878355627
23:12:30,|,-0.795140522778138,134.347747704528,112.951603969709,0.0223301101154142,0.0398400716930661
23:17:30,|,-1.25716366136376,68.942710533047,55.2395594044703,0.0435143900900441,0.0814633579361213
23:22:30,|,-0.985399729610614,55.0647934218505,59.8841158338777,0.0544812722172051,0.0751451355228035
