CDT_time,bar_fence,T_3m,Td_3m,RH_3m,P_3m,Spd_3m,raina_3m,preciptype_3m,rainr_3m,Ad_3m,bar_fence_1,second_counter,bar_fence_2,raintag
19:00:30,|,23.7666664123535,20.6000003814697,82.8000030517578,983.5,1.20000004768372,8.64000034332275,0,0,1.10000002384186,|,30,|,1
19:01:30,|,23.6666679382324,20.5666675567627,82.8333358764648,983.533325195313,1.79999995231628,8.64000034332275,0,0,1.10000002384186,|,90,|,1
19:02:30,|,23.6000003814697,20.5,82.966667175293,983.566650390625,0.966666698455811,8.64000034332275,0,0,1.10000002384186,|,150,|,1
19:03:30,|,23.5666675567627,20.466667175293,83.0666656494141,983.5,2.03333330154419,8.64000034332275,0,0,1.10000002384186,|,210,|,1
19:04:30,|,23.5,20.3999996185303,82.966667175293,983.5,2.20000004768372,8.64000034332275,0,0,1.10000002384186,|,270,|,1
19:05:30,|,23.466667175293,20.3666667938232,82.9333343505859,983.5,1.36666667461395,8.64000034332275,0,0,1.10000002384186,|,330,|,1
19:06:30,|,23.3999996185303,20.3333320617676,83.0999984741211,983.466674804688,1.16666674613953,8.64000034332275,0,0,1.10000002384186,|,390,|,1
19:07:30,|,23.3666667938232,20.3666667938232,83.3000030517578,983.433349609375,1.86666667461395,8.64000034332275,0,0,1.10000002384186,|,450,|,1
19:08:30,|,23.2999992370605,20.2999992370605,83.3333358764648,983.5,1.23333334922791,8.64000034332275,0,0,1.10000002384186,|,510,|,1
19:09:30,|,23.2666664123535,20.2999992370605,83.5,983.5,1.03333330154419,8.64000034332275,0,0,1.10000002384186,|,570,|,1
19:10:30,|,23.2000007629395,20.2666664123535,83.6999969482422,983.466674804688,2.33333325386047,8.64000034332275,0,0,1.10000002384186,|,630,|,1
19:11:30,|,23.1666679382324,20.2000007629395,83.7666625976563,983.400024414063,1.20000004768372,8.64000034332275,0,0,1.10000002384186,|,690,|,1
