CDT_time,bar_fence,T_3m,Td_3m,RH_3m,P_3m,Spd_3m,raina_3m,preciptype_3m,rainr_3m,Ad_3m,bar_fence_1,second_counter,bar_fence_2,raintag
19:00:30,|,9.5,0.5,53.5,992.299987792969,2.79999995231628,0,0,0,1.20000004768372,|,30,|,1
19:01:30,|,9.43333339691162,0.433333337306976,53.4333343505859,992.299987792969,2.83333325386047,0,0,0,1.20000004768372,|,90,|,1
19:02:30,|,9.39999961853027,0.466666668653488,53.6000022888184,992.299987792969,2.56666660308838,0,0,0,1.20000004768372,|,150,|,1
19:03:30,|,9.39999961853027,0.5,53.7000007629395,992.233337402344,2.93333339691162,0,0,0,1.20000004768372,|,210,|,1
19:04:30,|,9.33333301544189,0.433333337306976,53.7666664123535,992.266662597656,2.70000004768372,0,0,0,1.20000004768372,|,270,|,1
19:05:30,|,9.30000019073486,0.400000005960464,53.7333335876465,992.299987792969,3.20000004768372,0,0,0,1.20000004768372,|,330,|,1
19:06:30,|,9.30000019073486,0.533333361148834,54.1666679382324,992.299987792969,2.29999995231628,0,0,0,1.20000004768372,|,390,|,1
19:07:30,|,9.23333358764648,0.600000023841858,54.7999992370605,992.36669921875,2.73333334922791,0,0,0,1.20000004768372,|,450,|,1
19:08:30,|,9.13333320617676,0.533333361148834,54.8666648864746,992.400024414063,3.73333334922791,0,0,0,1.20000004768372,|,510,|,1
19:09:30,|,9.16666698455811,0.5,54.533332824707,992.333312988281,3.53333330154419,0,0,0,1.20000004768372,|,570,|,1
19:10:30,|,9.19999980926514,0.566666662693024,54.6000022888184,992.299987792969,2.66666674613953,0,0,0,1.20000004768372,|,630,|,1
19:11:30,|,9.13333320617676,0.600000023841858,55.0999984741211,992.36669921875,2.73333334922791,0,0,0,1.20000004768372,|,690,|,1
19:12:30,|,9.03333377838135,0.600000023841858,55.4333343505859,992.400024414063,2.73333334922791,0,0,0,1.20000004768372,|,750,|,1
19:13:30,|,9,0.666666686534882,55.6333351135254,992.400024414063,2.66666674613953,0,0,0,1.20000004768372,|,810,|,1
19:14:30,|,9,0.633333325386047,55.7000007629395,992.400024414063,2.96666669845581,0,0,0,1.20000004768372,|,870,|,1
19:15:30,|,9,0.600000023841858,55.8333358764648,992.400024414063,2.66666674613953,0,0,0,1.20000004768372,|,930,|,1
19:16:30,|,9,0.666666686534882,56.1666679382324,992.466674804688,2.43333339691162,0,0,0,1.20000004768372,|,990,|,1
19:17:30,|,8.93333339691162,0.566666662693024,56.033332824707,992.366638183594,2.73333334922791,0,0,0,1.20000004768372,|,1050,|,1
19:18:30,|,8.89999961853027,0.5,55.9000015258789,992.299987792969,2.43333339691162,0,0,0,1.20000004768372,|,1110,|,1
19:19:30,|,8.89999961853027,0.633333325386047,56.2333335876465,992.299987792969,2.36666655540466,0,0,0,1.20000004768372,|,1170,|,1
19:20:30,|,8.83333301544189,0.633333325386047,56.533332824707,992.299987792969,2.46666669845581,0,0,0,1.20000004768372,|,1230,|,1
19:21:30,|,8.80000019073486,0.533333361148834,56.3333320617676,992.36669921875,2.56666660308838,0,0,0,1.20000004768372,|,1290,|,1
19:22:30,|,8.86666679382324,0.566666662693024,56.0666656494141,992.400024414063,2.73333334922791,0,0,0,1.20000004768372,|,1350,|,1
19:23:30,|,8.89999961853027,0.600000023841858,56.1333351135254,992.400024414063,2.66666674613953,0,0,0,1.20000004768372,|,1410,|,1
19:24:30,|,8.83333301544189,0.666666686534882,56.5999984741211,992.333312988281,2.66666674613953,0,0,0,1.20000004768372,|,1470,|,1
19:25:30,|,8.73333358764648,0.633333325386047,56.8666687011719,992.433349609375,2.60000014305115,0,0,0,1.20000004768372,|,1530,|,1
19:26:30,|,8.69999980926514,0.600000023841858,56.8333320617676,992.433349609375,2.83333325386047,0,0,0,1.20000004768372,|,1590,|,1
19:27:30,|,8.69999980926514,0.600000023841858,56.7999992370605,992.400024414063,2.96666669845581,0,0,0,1.20000004768372,|,1650,|,1
19:28:30,|,8.69999980926514,0.600000023841858,56.9333343505859,992.466674804688,3.13333344459534,0,0,0,1.20000004768372,|,1710,|,1
19:29:30,|,8.69999980926514,0.600000023841858,56.8666648864746,992.566650390625,3.20000004768372,0,0,0,1.20000004768372,|,1770,|,1
19:30:30,|,8.69999980926514,0.666666686534882,57.0666656494141,992.533325195313,2.90000009536743,0,0,0,1.20000004768372,|,1830,|,1
19:31:30,|,8.69999980926514,0.699999988079071,57.2000007629395,992.566650390625,2.83333325386047,0,0,0,1.20000004768372,|,1890,|,1
19:32:30,|,8.63333320617676,0.633333325386047,57.0666656494141,992.599975585938,2.83333325386047,0,0,0,1.20000004768372,|,1950,|,1
19:33:30,|,8.60000038146973,0.666666686534882,57.2666664123535,992.533325195313,2.66666674613953,0,0,0,1.20000004768372,|,2010,|,1
19:34:30,|,8.60000038146973,0.633333325386047,57.3333320617676,992.566650390625,3.29999995231628,0,0,0,1.20000004768372,|,2070,|,1
19:35:30,|,8.60000038146973,0.533333361148834,57.033332824707,992.533325195313,3.56666660308838,0,0,0,1.20000004768372,|,2130,|,1
19:36:30,|,8.66666698455811,0.566666662693024,56.9000015258789,992.5,3.56666684150696,0,0,0,1.20000004768372,|,2190,|,1
19:37:30,|,8.69999980926514,0.600000023841858,56.7666664123535,992.566650390625,3.16666674613953,0,0,0,1.20000004768372,|,2250,|,1
19:38:30,|,8.63333320617676,0.666666686534882,57.2999992370605,992.599975585938,3.16666674613953,0,0,0,1.20000004768372,|,2310,|,1
19:39:30,|,8.60000038146973,0.699999988079071,57.466667175293,992.666687011719,3.20000004768372,0,0,0,1.20000004768372,|,2370,|,1
19:40:30,|,8.60000038146973,0.699999988079071,57.4000015258789,992.63330078125,3.20000004768372,0,0,0,1.20000004768372,|,2430,|,1
19:41:30,|,8.60000038146973,0.633333325386047,57.0666694641113,992.599975585938,3.16666674613953,0,0,0,1.20000004768372,|,2490,|,1
19:42:30,|,8.60000038146973,0.600000023841858,56.966667175293,992.666687011719,3.03333330154419,0,0,0,1.20000004768372,|,2550,|,1
19:43:30,|,8.60000038146973,0.600000023841858,57.1333351135254,992.700012207031,3.13333344459534,0,0,0,1.20000004768372,|,2610,|,1
19:44:30,|,8.60000038146973,0.600000023841858,57.1333312988281,992.766662597656,2.93333339691162,0,0,0,1.20000004768372,|,2670,|,1
19:45:30,|,8.60000038146973,0.600000023841858,57.033332824707,992.733337402344,3.63333320617676,0,0,0,1.20000004768372,|,2730,|,1
19:46:30,|,8.60000038146973,0.533333361148834,56.7999992370605,992.700012207031,3.29999995231628,0,0,0,1.20000004768372,|,2790,|,1
19:47:30,|,8.60000038146973,0.566666662693024,57.033332824707,992.700012207031,2.73333334922791,0,0,0,1.20000004768372,|,2850,|,1
19:48:30,|,8.53333377838135,0.600000023841858,57.4000015258789,992.766662597656,2.86666655540466,0,0,0,1.20000004768372,|,2910,|,1
19:49:30,|,8.5,0.666666686534882,57.6333351135254,992.799987792969,2.93333339691162,0,0,0,1.20000004768372,|,2970,|,1
19:50:30,|,8.43333339691162,0.633333325386047,57.7666664123535,992.86669921875,2.96666669845581,0,0,0,1.20000004768372,|,3030,|,1
19:51:30,|,8.46666622161865,0.533333361148834,57.466667175293,992.833312988281,2.70000004768372,0,0,0,1.20000004768372,|,3090,|,1
19:52:30,|,8.5,0.566666662693024,57.2999992370605,992.799987792969,2.59999990463257,0,0,0,1.20000004768372,|,3150,|,1
19:53:30,|,8.43333339691162,0.600000023841858,57.6333312988281,992.799987792969,3.16666674613953,0,0,0,1.20000004768372,|,3210,|,1
19:54:30,|,8.39999961853027,0.600000023841858,57.7999992370605,992.799987792969,2.56666660308838,0,0,0,1.20000004768372,|,3270,|,1
19:55:30,|,8.33333301544189,0.600000023841858,58.0666656494141,992.799987792969,2.33333325386047,0,0,0,1.20000004768372,|,3330,|,1
19:56:30,|,8.23333358764648,0.600000023841858,58.466667175293,992.799987792969,3,0,0,0,1.20000004768372,|,3390,|,1
19:57:30,|,8.19999980926514,0.666666686534882,58.7333335876465,992.799987792969,2.90000009536743,0,0,0,1.20000004768372,|,3450,|,1
19:58:30,|,8.26666641235352,0.566666662693024,58.466667175293,992.799987792969,3.53333330154419,0,0,0,1.20000004768372,|,3510,|,1
19:59:30,|,8.30000019073486,0.5,58.2999992370605,992.86669921875,3.43333339691162,0,0,0,1.20000004768372,|,3570,|,1
20:00:30,|,8.30000019073486,0.566666662693024,58.3666687011719,992.833312988281,3.20000004768372,0,0,0,1.20000004768372,|,3630,|,1
20:01:30,|,8.30000019073486,0.600000023841858,58.2666664123535,992.733337402344,3.29999995231628,0,0,0,1.20000004768372,|,3690,|,1
20:02:30,|,8.36666679382324,0.600000023841858,58.2000007629395,992.833374023438,3.66666674613953,0,0,0,1.20000004768372,|,3750,|,1
20:03:30,|,8.39999961853027,0.666666686534882,58.4000015258789,992.833312988281,3.26666665077209,0,0,0,1.20000004768372,|,3810,|,1
20:04:30,|,8.33333301544189,0.633333325386047,58.5666656494141,992.86669921875,2.59999990463257,0,0,0,1.20000004768372,|,3870,|,1
20:05:30,|,8.30000019073486,0.666666686534882,58.9333305358887,992.900024414063,2.36666679382324,0,0,0,1.20000004768372,|,3930,|,1
20:06:30,|,8.16666698455811,0.699999988079071,59.4333305358887,992.900024414063,2.60000014305115,0,0,0,1.20000004768372,|,3990,|,1
20:07:30,|,8.10000038146973,0.633333325386047,59.466667175293,992.900024414063,2.76666665077209,0,0,0,1.20000004768372,|,4050,|,1
