CDT_time,bar_fence,RH_0_2m_init,RH_1_5m_init,RH_4_5m_init,RH_10m_init,bar_fence_1,RH_0_2m_rel,RH_1_5m_rel,RH_4_5m_rel,RH_8_5m_rel,RH_15m_rel,RH_20m_rel,bar_fence_2,RH_0_2m_uconv,RH_1_5m_uconv,RH_4_5m_uconv,RH_10m_uconv,bar_fence_3,RH_0_2m_lconv,RH_1_5m_lconv,RH_4_5m_lconv,RH_8_5m_lconv,RH_15m_lconv,RH_20m_lconv,bar_fence_4,P_1_5m_rel,P_20m_rel,P_1_5m_lconv,P_20m_lconv
02:47:30,|,89.4557723999023,87.1835098266602,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,|,89.8278427124023,NaN,NaN,NaN,|,0,0,0,0,0,0,|,NaN,NaN,0,0
02:52:30,|,89.5376892089844,87.180305480957,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,|,89.7183532714844,NaN,NaN,NaN,|,0,0,0,0,0,0,|,NaN,NaN,0,0
02:57:30,|,89.2612915039063,87.1802215576172,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,|,89.8639984130859,NaN,NaN,NaN,|,0,0,0,0,0,0,|,NaN,NaN,0,0
03:02:30,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,|,89.958625793457,NaN,NaN,NaN,|,0,0,0,0,0,0,|,NaN,NaN,0,0
03:07:30,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,|,89.9839096069336,NaN,NaN,NaN,|,0,0,0,0,0,0,|,NaN,NaN,0,0
03:12:30,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,|,90.3822784423828,NaN,NaN,NaN,|,0,0,0,0,0,0,|,NaN,NaN,0,0
03:17:30,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,|,90.5056228637695,NaN,NaN,NaN,|,0,0,0,0,0,0,|,NaN,NaN,0,0
03:22:30,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,|,90.4020843505859,NaN,NaN,NaN,|,0,0,0,0,0,0,|,NaN,NaN,0,0
03:27:30,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,|,90.9180526733398,NaN,NaN,NaN,|,0,0,0,0,0,0,|,NaN,NaN,0,0
03:32:30,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,|,90.9339752197266,NaN,NaN,NaN,|,0,0,0,0,0,0,|,NaN,NaN,0,0
03:37:30,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,|,91.0690231323242,NaN,NaN,NaN,|,0,0,0,0,0,0,|,NaN,NaN,0,0
03:42:30,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,|,91.0092239379883,NaN,NaN,NaN,|,0,0,0,0,0,0,|,NaN,NaN,0,0
03:47:30,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,|,90.9801635742188,NaN,NaN,NaN,|,0,0,0,0,0,0,|,NaN,NaN,0,0
03:52:30,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,|,91.0674743652344,NaN,NaN,NaN,|,0,0,0,0,0,0,|,NaN,NaN,0,0
03:57:30,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,|,91.2854232788086,NaN,NaN,NaN,|,0,0,0,0,0,0,|,NaN,NaN,0,0
04:02:30,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,|,92.1672134399414,NaN,NaN,NaN,|,0,0,0,0,0,0,|,NaN,NaN,0,0
04:07:30,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,|,92.0401382446289,NaN,NaN,NaN,|,0,0,0,0,0,0,|,NaN,NaN,0,0
04:12:30,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,|,91.3035354614258,NaN,NaN,NaN,|,0,0,0,0,0,0,|,NaN,NaN,0,0
04:17:30,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,|,91.0375061035156,NaN,NaN,NaN,|,0,0,0,0,0,0,|,NaN,NaN,0,0
04:22:30,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,|,91.0353698730469,NaN,NaN,NaN,|,0,0,0,0,0,0,|,NaN,NaN,0,0
04:27:30,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,|,91.0303726196289,NaN,NaN,NaN,|,0,0,0,0,0,0,|,NaN,NaN,0,0
04:32:30,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,|,91.0236663818359,NaN,NaN,NaN,|,0,0,0,0,0,0,|,NaN,NaN,0,0
04:37:30,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,|,91.0145416259766,NaN,NaN,NaN,|,0,0,0,0,0,0,|,NaN,NaN,0,0
04:42:30,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,|,91.0287933349609,NaN,NaN,NaN,|,0,0,0,0,0,0,|,NaN,NaN,0,0
04:47:30,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,|,91.0127639770508,NaN,NaN,NaN,|,0,0,0,0,0,0,|,NaN,NaN,0,0
04:52:30,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,|,91.0008087158203,NaN,NaN,NaN,|,0,0,0,0,0,0,|,NaN,NaN,0,0
04:57:30,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,|,90.9729156494141,NaN,NaN,NaN,|,0,0,0,0,0,0,|,NaN,NaN,0,0
05:02:30,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,|,91.1924209594727,NaN,NaN,NaN,|,0,0,0,0,0,0,|,NaN,NaN,0,0
05:07:30,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,|,91.0764999389648,NaN,NaN,NaN,|,0,0,0,0,0,0,|,NaN,NaN,0,0
05:12:30,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,|,91.4827270507813,NaN,NaN,NaN,|,0,0,0,0,0,0,|,NaN,NaN,0,0
05:17:30,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,|,91.1343612670898,NaN,NaN,NaN,|,0,0,0,0,0,0,|,NaN,NaN,0,0
05:22:30,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,|,90.8938064575195,NaN,NaN,NaN,|,0,0,0,0,0,0,|,NaN,NaN,0,0
05:27:30,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,|,90.8671035766602,NaN,NaN,NaN,|,0,0,0,0,0,0,|,NaN,NaN,0,0
05:32:30,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,|,90.2885208129883,NaN,NaN,NaN,|,0,0,0,0,0,0,|,NaN,NaN,0,0
05:37:30,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,|,90.4411392211914,NaN,NaN,NaN,|,0,0,0,0,0,0,|,NaN,NaN,0,0
05:42:30,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,|,90.0156860351563,NaN,NaN,NaN,|,0,0,0,0,0,0,|,NaN,NaN,0,0
05:47:30,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,|,90.1178817749023,NaN,NaN,NaN,|,0,0,0,0,0,0,|,NaN,NaN,0,0
05:52:30,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,|,90.2018508911133,NaN,NaN,NaN,|,0,0,0,0,0,0,|,NaN,NaN,0,0
05:57:30,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,|,90.3211441040039,NaN,NaN,NaN,|,0,0,0,0,0,0,|,NaN,NaN,0,0
06:02:30,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,|,90.0722198486328,NaN,NaN,NaN,|,0,0,0,0,0,0,|,NaN,NaN,0,0
06:07:30,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,|,89.964111328125,NaN,NaN,NaN,|,0,0,0,0,0,0,|,NaN,NaN,0,0
06:12:30,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,|,90.4484481811523,NaN,NaN,NaN,|,0,0,0,0,0,0,|,NaN,NaN,0,0
06:17:30,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,|,90.6274719238281,NaN,NaN,NaN,|,0,0,0,0,0,0,|,NaN,NaN,0,0
06:22:30,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,|,90.1851043701172,NaN,NaN,NaN,|,0,0,0,0,0,0,|,NaN,NaN,0,0
06:27:30,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,|,90.1256866455078,NaN,NaN,NaN,|,0,0,0,0,0,0,|,NaN,NaN,0,0
06:32:30,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,|,89.9240112304688,NaN,NaN,NaN,|,0,0,0,0,0,0,|,NaN,NaN,0,0
06:37:30,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,|,90.5163955688477,NaN,NaN,NaN,|,0,0,0,0,0,0,|,NaN,NaN,0,0
06:42:30,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,|,90.767822265625,NaN,NaN,NaN,|,0,0,0,0,0,0,|,NaN,NaN,0,0
06:47:30,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,|,91.4515151977539,NaN,NaN,NaN,|,0,0,0,0,0,0,|,NaN,NaN,0,0
06:52:30,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,|,91.3901672363281,NaN,NaN,NaN,|,0,0,0,0,0,0,|,NaN,NaN,0,0
06:57:30,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,|,91.9586868286133,NaN,NaN,NaN,|,0,0,0,0,0,0,|,NaN,NaN,0,0
07:02:30,|,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,|,92.3042755126953,NaN,NaN,NaN,|,0,0,0,0,0,0,|,NaN,NaN,0,0
07:07:30,|,94.8517684936523,93.2120590209961,NaN,NaN,|,NaN,97.7679977416992,NaN,NaN,NaN,NaN,|,92.566535949707,NaN,NaN,NaN,|,0,0,0,0,0,0,|,992.90673828125,NaN,0,0
07:12:30,|,92.8148803710938,90.5507049560547,95.1399993896484,93.54296875,|,94.9609527587891,93.9236373901367,93.444221496582,NaN,93.4135360717773,NaN,|,92.5994262695313,95.1742706298828,91.9393844604492,93.2437515258789,|,0,0,0,0,0,0,|,992.946228027344,990.840270996094,0,0
07:17:30,|,91.6528549194336,89.0201034545898,93.9199981689453,90.8371734619141,|,91.8371200561523,91.190673828125,90.2359924316406,NaN,92.2849655151367,NaN,|,92.3514785766602,92.6177749633789,89.7492218017578,90.5810470581055,|,0,0,0,0,0,0,|,992.954650878906,990.847900390625,0,0
07:22:30,|,90.9702377319336,88.4213790893555,92.2037506103516,89.9267730712891,|,90.6038284301758,90.3788986206055,89.1343154907227,NaN,92.0405731201172,NaN,|,91.6765289306641,91.014778137207,89.2588348388672,89.9423370361328,|,0,0,0,0,0,0,|,992.971557617188,990.863708496094,0,0
07:27:30,|,90.3299331665039,88.0966873168945,91.781379699707,89.8796234130859,|,89.9128799438477,89.4649124145508,88.5335311889648,NaN,91.560302734375,NaN,|,91.6100997924805,90.5156936645508,89.1122207641602,89.7188491821289,|,0,0,0,0,0,0,|,992.987060546875,990.879699707031,0,0
07:32:30,|,90.2264785766602,87.7293319702148,91.6276931762695,89.925163269043,|,89.5383605957031,89.4857025146484,88.2404327392578,NaN,91.5657577514648,NaN,|,90.9406433105469,89.6119232177734,88.3183135986328,88.9717483520508,|,0,0,0,0,0,0,|,993.029052734375,990.92041015625,0,0
07:37:30,|,90.5486907958984,87.9555358886719,91.6666641235352,90.1073150634766,|,89.7392654418945,90.156867980957,88.8418121337891,NaN,91.555305480957,NaN,|,90.7006072998047,89.2937393188477,88.0008392333984,89.0105743408203,|,0,0,0,0,0,0,|,993.172180175781,991.064025878906,0,0
07:42:30,|,89.8575134277344,86.8016357421875,NaN,89.1296310424805,|,88.9660873413086,89.0838241577148,87.8205413818359,NaN,91.2874374389648,NaN,|,90.5177841186523,88.8580169677734,87.2390899658203,88.3094253540039,|,0,0,0,0,0,0,|,993.192993164063,991.084533691406,0,0
07:47:30,|,90.3152008056641,86.5402374267578,NaN,88.9910430908203,|,88.6001968383789,88.4655227661133,87.5481872558594,NaN,91.1265106201172,NaN,|,89.9888916015625,88.3002014160156,86.9646606445313,88.0824661254883,|,0,0,0,0,0,0,|,993.206787109375,991.098388671875,0,0
07:52:30,|,90.0044937133789,86.4375915527344,NaN,88.9278793334961,|,88.9870910644531,88.837516784668,87.5589981079102,NaN,90.8741760253906,NaN,|,90.0678482055664,88.1178817749023,86.8092269897461,87.9803695678711,|,0,0,0,0,0,0,|,993.121276855469,991.014038085938,0,0
07:57:30,|,89.5774154663086,85.7373123168945,NaN,88.5982208251953,|,88.4321060180664,87.9084548950195,86.8360595703125,NaN,90.780029296875,NaN,|,89.5415115356445,87.475456237793,86.0032958984375,87.3090209960938,|,0,0,0,0,0,0,|,993.098693847656,990.991943359375,0,0
08:02:30,|,88.1424865722656,85.5562210083008,NaN,88.35986328125,|,87.7234420776367,87.4356536865234,86.7356033325195,NaN,90.2447662353516,NaN,|,89.2149124145508,87.3289947509766,85.7961273193359,86.8151473999023,|,0,0,0,0,0,0,|,993.079284667969,990.973327636719,0,0
08:07:30,|,88.6342620849609,85.5920104980469,NaN,88.3264999389648,|,87.3765335083008,87.3377151489258,86.2733917236328,NaN,89.9502029418945,NaN,|,88.5629959106445,86.7267303466797,85.4129638671875,86.6621551513672,|,0,0,0,0,0,0,|,993.091674804688,990.986511230469,0,0
08:12:30,|,89.3012771606445,85.5415115356445,NaN,87.9810409545898,|,87.849365234375,87.8330307006836,86.8987197875977,NaN,90.6309051513672,NaN,|,89.2773056030273,87.0604019165039,85.6482162475586,86.8226623535156,|,0,0,0,0,0,0,|,993.041809082031,990.938537597656,0,0
08:17:30,|,87.6246337890625,85.3657836914063,NaN,88.1020812988281,|,86.9953536987305,87.0019454956055,86.2111129760742,NaN,89.8594284057617,NaN,|,88.6022796630859,86.6765289306641,85.2063980102539,86.4570617675781,|,0,0,0,0,0,0,|,993.086975097656,990.984252929688,0,0
08:22:30,|,87.3564453125,85.0344924926758,NaN,87.5158920288086,|,86.4108352661133,86.311882019043,85.5222473144531,NaN,89.6658706665039,NaN,|,87.9001998901367,86.0561599731445,84.9447174072266,86.3758239746094,|,0,0,0,0,0,0,|,993.04443359375,990.942687988281,0,0
08:27:30,|,85.8741912841797,84.4767227172852,NaN,86.8794250488281,|,86.2912368774414,86.2677459716797,85.6545944213867,NaN,89.6687927246094,NaN,|,88.1899337768555,85.8088531494141,84.5451507568359,85.567512512207,|,0,0,0,0,0,0,|,992.956481933594,990.856079101563,0,0
08:32:30,|,86.3301010131836,84.825569152832,NaN,87.4560699462891,|,86.4010696411133,86.7184906005859,85.7887268066406,NaN,89.8316497802734,NaN,|,88.1294631958008,86.4673080444336,85.0785217285156,86.3147506713867,|,0,0,0,0,0,0,|,992.966003417969,990.866271972656,0,0
08:37:30,|,87.5912094116211,85.0225448608398,NaN,87.6555557250977,|,86.9380569458008,85.7598648071289,85.4226608276367,NaN,89.7228851318359,NaN,|,88.0443267822266,86.0436935424805,85.0723495483398,86.1323547363281,|,0,0,0,0,0,0,|,993.070190429688,990.971740722656,0,0
08:42:30,|,87.3175201416016,84.8548355102539,NaN,87.3942642211914,|,86.5758209228516,85.4351654052734,85.2020492553711,NaN,89.1860961914063,NaN,|,88.3680114746094,86.3599624633789,84.7963638305664,85.7980499267578,|,0,0,0,0,0,0,|,993.200378417969,991.103088378906,0,0
08:47:30,|,86.3651351928711,84.7158203125,NaN,87.0726165771484,|,86.1794662475586,84.4798355102539,84.5064086914063,NaN,88.8151702880859,NaN,|,88.4059219360352,86.0062942504883,84.4531326293945,85.7417221069336,|,0,0,0,0,0,0,|,993.159118652344,991.064025878906,0,0
08:52:30,|,87.1114807128906,84.7633590698242,87.9020004272461,87.2797012329102,|,86.2421417236328,85.3473052978516,84.9733200073242,NaN,88.8265075683594,NaN,|,87.9209747314453,86.0627288818359,84.4073028564453,85.4901657104492,|,0,0,0,0,0,0,|,993.200927734375,991.108337402344,0,0
08:57:30,|,87.3304672241211,83.9664535522461,87.5100021362305,85.8508071899414,|,86.0214080810547,85.6498641967773,85.1911392211914,NaN,88.7321853637695,NaN,|,88.116569519043,86.3855209350586,84.421516418457,85.3659896850586,|,0,0,0,0,0,0,|,993.308349609375,991.2197265625,0,0
09:02:30,|,86.8305053710938,82.576545715332,NaN,83.7899322509766,|,84.9331970214844,84.3365783691406,83.0410079956055,NaN,85.9402694702148,NaN,|,86.5132675170898,83.1900024414063,81.1818161010742,81.8413772583008,|,0,0,0,0,0,0,|,993.345031738281,991.256042480469,0,0
09:07:30,|,85.2929229736328,82.4794311523438,NaN,83.8365783691406,|,83.5933456420898,82.9579467773438,82.5890579223633,NaN,85.7487945556641,NaN,|,84.7497863769531,82.4543991088867,80.5959625244141,82.0150985717773,|,0,0,0,0,0,0,|,993.233764648438,991.147521972656,0,0
09:12:30,|,84.0665130615234,80.8183898925781,NaN,82.5646667480469,|,83.7024765014648,83.5337905883789,82.66845703125,NaN,86.1276779174805,NaN,|,NaN,NaN,NaN,NaN,|,0,0,0,0,0,0,|,993.28662109375,991.200500488281,0,0
09:17:30,|,81.9551162719727,80.4250183105469,NaN,82.2960052490234,|,83.1713714599609,81.9555053710938,81.1849975585938,NaN,84.5251693725586,NaN,|,NaN,NaN,NaN,NaN,|,0,0,0,0,0,0,|,993.251037597656,991.167907714844,0,0
09:22:30,|,83.1881561279297,81.0339965820313,NaN,82.4849319458008,|,82.7339630126953,83.3917465209961,81.4627532958984,NaN,84.9294662475586,NaN,|,NaN,NaN,NaN,NaN,|,0,0,0,0,0,0,|,993.330139160156,991.303405761719,0,0
09:27:30,|,84.6730194091797,81.3367919921875,NaN,81.6119155883789,|,83.4051513671875,82.4654846191406,81.1192932128906,NaN,83.4997634887695,NaN,|,NaN,NaN,NaN,NaN,|,0,0,0,0,0,0,|,993.45556640625,991.375793457031,0,0
09:32:30,|,83.8331527709961,80.9400329589844,NaN,81.5419769287109,|,83.1514739990234,82.0413436889648,80.9692611694336,NaN,83.4154357910156,NaN,|,NaN,NaN,NaN,NaN,|,0,0,0,0,0,0,|,993.44970703125,991.368774414063,0,0
09:37:30,|,84.0103988647461,80.5651168823242,NaN,80.8322143554688,|,83.2402648925781,81.8360366821289,80.7084579467773,NaN,82.643424987793,NaN,|,NaN,NaN,NaN,NaN,|,0,0,0,0,0,0,|,993.588134765625,991.508850097656,0,0
09:42:30,|,83.6926879882813,81.0165100097656,NaN,81.7644958496094,|,83.2418746948242,82.640266418457,81.5624847412109,NaN,83.9302368164063,NaN,|,NaN,NaN,NaN,NaN,|,0,0,0,0,0,0,|,993.496826171875,991.418334960938,0,0
09:47:30,|,83.7671508789063,81.2956848144531,NaN,81.9273147583008,|,83.3472595214844,82.1314468383789,80.8374481201172,NaN,83.0270462036133,NaN,|,NaN,NaN,NaN,NaN,|,0,0,0,0,0,0,|,993.448974609375,991.371704101563,0,0
09:52:30,|,83.3317108154297,80.8364105224609,NaN,81.7933883666992,|,81.9448318481445,80.934326171875,79.9304733276367,NaN,82.5593643188477,NaN,|,NaN,NaN,NaN,NaN,|,0,0,0,0,0,0,|,993.417236328125,991.343566894531,0,0
09:57:30,|,81.9179229736328,80.0031433105469,NaN,80.6954879760742,|,82.1900634765625,81.2256011962891,80.1241760253906,NaN,82.5684509277344,NaN,|,NaN,NaN,NaN,NaN,|,0,0,0,0,0,0,|,993.35302734375,991.280822753906,0,0
10:02:30,|,83.1269912719727,80.0654678344727,NaN,79.5952377319336,|,82.3163375854492,81.1222457885742,79.7442626953125,NaN,82.5866165161133,NaN,|,NaN,NaN,NaN,NaN,|,0,0,0,0,0,0,|,993.38134765625,991.311279296875,0,0
10:07:30,|,83.1768798828125,80.1963195800781,NaN,79.9254989624023,|,NaN,NaN,77.8335723876953,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,0,0,0,0,0,0,|,NaN,NaN,0,0
10:12:30,|,82.7136917114258,79.3724517822266,NaN,79.2861099243164,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,0,0,0,0,0,0,|,NaN,NaN,0,0
10:17:30,|,82.4531555175781,79.3826751708984,NaN,79.4599304199219,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,0,0,0,0,0,0,|,NaN,NaN,0,0
10:22:30,|,82.228759765625,79.6413040161133,80.1750030517578,79.2882537841797,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,0,0,0,0,0,0,|,NaN,NaN,0,0
10:27:30,|,82.3266448974609,79.2860412597656,80.6232147216797,79.6949310302734,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,0,0,0,0,0,0,|,NaN,NaN,0,0
10:32:30,|,82.5535583496094,79.8819732666016,80.9989471435547,79.7275466918945,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,0,0,0,0,0,0,|,NaN,NaN,0,0
10:37:30,|,83.3622741699219,80.1681213378906,NaN,79.7751541137695,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,0,0,0,0,0,0,|,NaN,NaN,0,0
10:42:30,|,82.5803680419922,79.8330764770508,79.7466659545898,79.377685546875,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,0,0,0,0,0,0,|,NaN,NaN,0,0
10:47:30,|,83.1334915161133,80.4123764038086,NaN,79.834831237793,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,0,0,0,0,0,0,|,NaN,NaN,0,0
10:52:30,|,83.610969543457,80.5596008300781,82,80.5816116333008,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,0,0,0,0,0,0,|,NaN,NaN,0,0
10:57:30,|,81.4635543823242,78.8627395629883,80.4776153564453,79.1240234375,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,0,0,0,0,0,0,|,NaN,NaN,0,0
11:02:30,|,82.2140274047852,79.5000305175781,80.7252349853516,79.0496292114258,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,0,0,0,0,0,0,|,NaN,NaN,0,0
11:07:30,|,82.7999649047852,80.1059875488281,81.2347259521484,79.930305480957,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,0,0,0,0,0,0,|,NaN,NaN,0,0
11:12:30,|,82.5980224609375,79.6933212280273,81.1567535400391,79.7316436767578,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,0,0,0,0,0,0,|,NaN,NaN,0,0
11:17:30,|,81.1894607543945,77.8557891845703,78.5868301391602,76.9411392211914,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,0,0,0,0,0,0,|,NaN,NaN,0,0
11:22:30,|,80.5693283081055,77.6397323608398,78.6064910888672,77.2637710571289,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,0,0,0,0,0,0,|,NaN,NaN,0,0
11:27:30,|,82.3604049682617,78.8707046508789,80.0652008056641,78.7509078979492,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,0,0,0,0,0,0,|,NaN,NaN,0,0
11:32:30,|,81.9990310668945,79.5211334228516,80.519287109375,78.7542953491211,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,0,0,0,0,0,0,|,NaN,NaN,0,0
11:37:30,|,82.1076507568359,78.747917175293,80.0908126831055,78.6132888793945,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,0,0,0,0,0,0,|,NaN,NaN,0,0
11:42:30,|,81.7978210449219,78.6167907714844,79.9960632324219,78.3096313476563,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,0,0,0,0,0,0,|,NaN,NaN,0,0
11:47:30,|,81.4210357666016,78.3423843383789,79.5314254760742,78.3649978637695,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,0,0,0,0,0,0,|,NaN,NaN,0,0
11:52:30,|,81.7780914306641,78.7368240356445,80.3257904052734,78.5890579223633,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,0,0,0,0,0,0,|,NaN,NaN,0,0
11:57:30,|,80.6010055541992,77.7569198608398,78.9499969482422,77.3771438598633,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,0,0,0,0,0,0,|,NaN,NaN,0,0
12:02:30,|,80.8727188110352,77.6436614990234,78.2700042724609,76.9165115356445,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,0,0,0,0,0,0,|,NaN,NaN,0,0
12:07:30,|,81.9459762573242,78.8282928466797,79.4300003051758,78.0013732910156,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,0,0,0,0,0,0,|,NaN,NaN,0,0
12:12:30,|,81.6831436157227,77.9464111328125,NaN,76.4546966552734,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,0,0,0,0,0,0,|,NaN,NaN,0,0
12:17:30,|,80.4027862548828,76.8146514892578,NaN,75.7925186157227,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,0,0,0,0,0,0,|,NaN,NaN,0,0
12:22:30,|,80.2596282958984,77.0212783813477,NaN,76.4258575439453,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,0,0,0,0,0,0,|,NaN,NaN,0,0
12:27:30,|,78.9033203125,75.9581604003906,NaN,75.2779541015625,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,0,0,0,0,0,0,|,NaN,NaN,0,0
12:32:30,|,79.5568237304688,76.8086318969727,NaN,76.3448333740234,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,0,0,0,0,0,0,|,NaN,NaN,0,0
12:37:30,|,78.5153045654297,76.3218154907227,NaN,76.3631896972656,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,|,0,0,0,0,0,0,|,NaN,NaN,0,0
