CDT_time,bar_fence,spd_0_2m_init,spd_1_5m_init,spd_3m_init,spd_4_5m_init,spd_6m_init,spd_10m_init,bar_fence_1,spd_0_2m_rel,spd_1_5m_rel,spd_3m_rel,spd_4_5m_rel,spd_6m_rel,spd_10m_rel,bar_fence_2,spd_0_2m_uconv,spd_1_5m_uconv,spd_3m_uconv,spd_4_5m_uconv,spd_6m_uconv,spd_10m_uconv,bar_fence_3,spd_0_2m_lconv,spd_1_5m_lconv,spd_3m_lconv,spd_4_5m_lconv,spd_6m_lconv,spd_10m_lconv,bar_fence_4,spd_8_5m_rel,spd_8_5m_lconv,spd_15m_rel,spd_15m_lconv,spd_20m_rel,spd_20m_lconv,,Init,Rel,Uconv,Lconv
0:42:30,|,2.851636648,4.564988136,5.021799088,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,|,2.365180016,NaN,NaN,NaN,NaN,NaN,|,0,0,0,0,0,0,|,NaN,0,NaN,0,NaN,0,,0,0,0,0
0:47:30,|,2.42395997,3.868790388,4.23340559,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,|,2.218446732,NaN,NaN,NaN,NaN,NaN,|,0,0,0,0,0,0,|,NaN,0,NaN,0,NaN,0,,0,0,0,0
0:52:30,|,2.537429094,4.09499836,4.483084202,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,|,2.191173315,NaN,NaN,NaN,NaN,NaN,|,0,0,0,0,0,0,|,NaN,0,NaN,0,NaN,0,,0,0,0,0
0:57:30,|,2.362953424,3.827053308,4.188113689,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,|,1.97413671,NaN,NaN,NaN,NaN,NaN,|,0,0,0,0,0,0,|,NaN,0,NaN,0,NaN,0,,0,0,0,0
1:02:30,|,2.301706553,3.748257875,4.083629131,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,|,2.054824829,NaN,NaN,NaN,NaN,NaN,|,0,0,0,0,0,0,|,NaN,0,NaN,0,NaN,0,,0,0,0,0
1:07:30,|,2.261153221,3.621102095,3.969263315,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,|,2.02105999,NaN,NaN,NaN,NaN,NaN,|,0,0,0,0,0,0,|,NaN,0,NaN,0,NaN,0,,0,0,0,0
1:12:30,|,2.11120677,3.385376215,3.681246758,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,|,2.119646549,NaN,NaN,NaN,NaN,NaN,|,0,0,0,0,0,0,|,NaN,0,NaN,0,NaN,0,,0,0,0,0
1:17:30,|,2.333367825,3.632977486,3.922614813,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,|,1.837263346,NaN,NaN,NaN,NaN,NaN,|,0,0,0,0,0,0,|,NaN,0,NaN,0,NaN,0,,0,0,0,0
1:22:30,|,2.348286629,3.735332966,4.099572182,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,|,1.935843349,NaN,NaN,NaN,NaN,NaN,|,0,0,0,0,0,0,|,NaN,0,NaN,0,NaN,0,,0,0,0,0
1:27:30,|,2.500253439,4.029099941,4.413951397,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,|,1.939836621,NaN,NaN,NaN,NaN,NaN,|,0,0,0,0,0,0,|,NaN,0,NaN,0,NaN,0,,0,0,0,0
1:32:30,|,2.007446766,3.257088184,3.582129955,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,|,2.018860102,NaN,NaN,NaN,NaN,NaN,|,0,0,0,0,0,0,|,NaN,0,NaN,0,NaN,0,,0,0,0,0
1:37:30,|,2.221463919,3.646457911,4.049514771,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,|,1.976896644,NaN,NaN,NaN,NaN,NaN,|,0,0,0,0,0,0,|,NaN,0,NaN,0,NaN,0,,0,0,0,0
1:42:30,|,2.281569958,3.707964897,4.027994633,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,|,2.046806574,NaN,NaN,NaN,NaN,NaN,|,0,0,0,0,0,0,|,NaN,0,NaN,0,NaN,0,,0,0,0,0
1:47:30,|,2.311239958,3.7242136,4.103001595,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,|,1.98009336,NaN,NaN,NaN,NaN,NaN,|,0,0,0,0,0,0,|,NaN,0,NaN,0,NaN,0,,0,0,0,0
1:52:30,|,2.292236567,3.762065887,4.104526997,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,|,2.331020355,NaN,NaN,NaN,NaN,NaN,|,0,0,0,0,0,0,|,NaN,0,NaN,0,NaN,0,,0,0,0,0
1:57:30,|,2.1025033,3.432068586,3.73777771,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,|,1.900123358,NaN,NaN,NaN,NaN,NaN,|,0,0,0,0,0,0,|,NaN,0,NaN,0,NaN,0,,0,0,0,0
2:02:30,|,2.551910639,4.16084528,4.570269108,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,|,2.056576729,NaN,NaN,NaN,NaN,NaN,|,0,0,0,0,0,0,|,NaN,0,NaN,0,NaN,0,,0,0,0,0
2:07:30,|,2.231709957,3.628426075,3.876183033,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,|,2.022739887,NaN,NaN,NaN,NaN,NaN,|,0,0,0,0,0,0,|,NaN,0,NaN,0,NaN,0,,0,0,0,0
2:12:30,|,2.259476662,3.629881144,3.988387108,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,|,2.050246716,NaN,NaN,NaN,NaN,NaN,|,0,0,0,0,0,0,|,NaN,0,NaN,0,NaN,0,,0,0,0,0
2:17:30,|,2.094403267,3.291146278,3.58850503,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,|,1.791117072,NaN,NaN,NaN,NaN,NaN,|,0,0,0,0,0,0,|,NaN,0,NaN,0,NaN,0,,0,0,0,0
2:22:30,|,2.14015007,3.373861551,3.732999086,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,|,1.747736692,NaN,NaN,NaN,NaN,NaN,|,0,0,0,0,0,0,|,NaN,0,NaN,0,NaN,0,,0,0,0,0
2:27:30,|,1.869032979,2.957599878,3.209163666,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,|,1.481016636,NaN,NaN,NaN,NaN,NaN,|,0,0,0,0,0,0,|,NaN,0,NaN,0,NaN,0,,0,0,0,0
2:32:30,|,1.932973385,3.100149632,3.484892845,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,|,1.709933281,NaN,NaN,NaN,NaN,NaN,|,0,0,0,0,0,0,|,NaN,0,NaN,0,NaN,0,,0,0,0,0
2:37:30,|,2.101503372,3.282319546,3.611824274,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,|,1.469426632,NaN,NaN,NaN,NaN,NaN,|,0,0,0,0,0,0,|,NaN,0,NaN,0,NaN,0,,0,0,0,0
2:42:30,|,1.6201967,2.63092351,2.962266922,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,|,1.371947289,NaN,NaN,NaN,NaN,NaN,|,0,0,0,0,0,0,|,NaN,0,NaN,0,NaN,0,,0,0,0,0
2:47:30,|,1.547086716,2.482909203,2.80121994,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,|,1.18690002,NaN,NaN,NaN,NaN,NaN,|,0,0,0,0,0,0,|,NaN,0,NaN,0,NaN,0,,0,0,0,0
2:52:30,|,1.739843249,2.703398228,3.003308773,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,|,1.158089995,NaN,NaN,NaN,NaN,NaN,|,0,0,0,0,0,0,|,NaN,0,NaN,0,NaN,0,,0,0,0,0
2:57:30,|,1.474260449,2.394901514,2.7385993,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,|,1.185643315,NaN,NaN,NaN,NaN,NaN,|,0,0,0,0,0,0,|,NaN,0,NaN,0,NaN,0,,0,0,0,0
3:02:30,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,|,1.277316689,NaN,NaN,NaN,NaN,NaN,|,0,0,0,0,0,0,|,NaN,0,NaN,0,NaN,0,,0,0,0,0
3:07:30,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,|,1.218866229,NaN,NaN,NaN,NaN,NaN,|,0,0,0,0,0,0,|,NaN,0,NaN,0,NaN,0,,0,0,0,0
3:12:30,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,|,1.204303384,NaN,NaN,NaN,NaN,NaN,|,0,0,0,0,0,0,|,NaN,0,NaN,0,NaN,0,,0,0,0,0
3:17:30,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,|,0.858343303,NaN,NaN,NaN,NaN,NaN,|,0,0,0,0,0,0,|,NaN,0,NaN,0,NaN,0,,0,0,0,0
3:22:30,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,|,0.718296647,NaN,NaN,NaN,NaN,NaN,|,0,0,0,0,0,0,|,NaN,0,NaN,0,NaN,0,,0,0,0,0
3:27:30,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,|,0.335063338,NaN,NaN,NaN,NaN,NaN,|,0,0,0,0,0,0,|,NaN,0,NaN,0,NaN,0,,0,0,0,0
3:32:30,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,|,0.640550196,NaN,NaN,NaN,NaN,NaN,|,0,0,0,0,0,0,|,NaN,0,NaN,0,NaN,0,,0,0,0,0
3:37:30,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,|,0.779873312,NaN,NaN,NaN,NaN,NaN,|,0,0,0,0,0,0,|,NaN,0,NaN,0,NaN,0,,0,0,0,0
3:42:30,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,|,0.554303348,NaN,NaN,NaN,NaN,NaN,|,0,0,0,0,0,0,|,NaN,0,NaN,0,NaN,0,,0,0,0,0
3:47:30,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,|,0.504970014,NaN,NaN,NaN,NaN,NaN,|,0,0,0,0,0,0,|,NaN,0,NaN,0,NaN,0,,0,0,0,0
3:52:30,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,|,0.338176668,NaN,NaN,NaN,NaN,NaN,|,0,0,0,0,0,0,|,NaN,0,NaN,0,NaN,0,,0,0,0,0
3:57:30,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,|,0.304141372,NaN,NaN,NaN,NaN,NaN,|,0,0,0,0,0,0,|,NaN,0,NaN,0,NaN,0,,0,0,0,0
4:02:30,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,|,0.443063319,NaN,NaN,NaN,NaN,NaN,|,0,0,0,0,0,0,|,NaN,0,NaN,0,NaN,0,,0,0,0,0
4:07:30,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,|,0.898710012,NaN,NaN,NaN,NaN,NaN,|,0,0,0,0,0,0,|,NaN,0,NaN,0,NaN,0,,0,0,0,0
4:12:30,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,|,1.076273322,NaN,NaN,NaN,NaN,NaN,|,0,0,0,0,0,0,|,NaN,0,NaN,0,NaN,0,,0,0,0,0
4:17:30,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,|,1.142584205,NaN,NaN,NaN,NaN,NaN,|,0,0,0,0,0,0,|,NaN,0,NaN,0,NaN,0,,0,0,0,0
4:22:30,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,|,1.298383355,NaN,NaN,NaN,NaN,NaN,|,0,0,0,0,0,0,|,NaN,0,NaN,0,NaN,0,,0,0,0,0
4:27:30,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,|,1.258273363,NaN,NaN,NaN,NaN,NaN,|,0,0,0,0,0,0,|,NaN,0,NaN,0,NaN,0,,0,0,0,0
4:32:30,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,|,1.298803329,NaN,NaN,NaN,NaN,NaN,|,0,0,0,0,0,0,|,NaN,0,NaN,0,NaN,0,,0,0,0,0
4:37:30,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,|,1.409866691,NaN,NaN,NaN,NaN,NaN,|,0,0,0,0,0,0,|,NaN,0,NaN,0,NaN,0,,0,0,0,0
4:42:30,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,|,1.442937613,NaN,NaN,NaN,NaN,NaN,|,0,0,0,0,0,0,|,NaN,0,NaN,0,NaN,0,,0,0,0,0
4:47:30,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,|,1.332793355,NaN,NaN,NaN,NaN,NaN,|,0,0,0,0,0,0,|,NaN,0,NaN,0,NaN,0,,0,0,0,0
4:52:30,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,|,1.300203323,NaN,NaN,NaN,NaN,NaN,|,0,0,0,0,0,0,|,NaN,0,NaN,0,NaN,0,,0,0,0,0
4:57:30,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,|,1.26924336,NaN,NaN,NaN,NaN,NaN,|,0,0,0,0,0,0,|,NaN,0,NaN,0,NaN,0,,0,0,0,0
5:02:30,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,|,1.242386699,NaN,NaN,NaN,NaN,NaN,|,0,0,0,0,0,0,|,NaN,0,NaN,0,NaN,0,,0,0,0,0
5:07:30,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,|,1.167762637,NaN,NaN,NaN,NaN,NaN,|,0,0,0,0,0,0,|,NaN,0,NaN,0,NaN,0,,0,0,0,0
5:12:30,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,|,1.185783386,NaN,NaN,NaN,NaN,NaN,|,0,0,0,0,0,0,|,NaN,0,NaN,0,NaN,0,,0,0,0,0
5:17:30,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,|,1.337299943,NaN,NaN,NaN,NaN,NaN,|,0,0,0,0,0,0,|,NaN,0,NaN,0,NaN,0,,0,0,0,0
5:22:30,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,|,1.418609977,NaN,NaN,NaN,NaN,NaN,|,0,0,0,0,0,0,|,NaN,0,NaN,0,NaN,0,,0,0,0,0
5:27:30,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,|,1.311816692,NaN,NaN,NaN,NaN,NaN,|,0,0,0,0,0,0,|,NaN,0,NaN,0,NaN,0,,0,0,0,0
5:32:30,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,|,1.065888643,NaN,NaN,NaN,NaN,NaN,|,0,0,0,0,0,0,|,NaN,0,NaN,0,NaN,0,,0,0,0,0
5:37:30,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,|,1.074106693,NaN,NaN,NaN,NaN,NaN,|,0,0,0,0,0,0,|,NaN,0,NaN,0,NaN,0,,0,0,0,0
5:42:30,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,|,0.905799985,NaN,NaN,NaN,NaN,NaN,|,0,0,0,0,0,0,|,NaN,0,NaN,0,NaN,0,,0,0,0,0
5:47:30,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,|,1.12841332,NaN,NaN,NaN,NaN,NaN,|,0,0,0,0,0,0,|,NaN,0,NaN,0,NaN,0,,0,0,0,0
5:52:30,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,|,1.12117672,NaN,NaN,NaN,NaN,NaN,|,0,0,0,0,0,0,|,NaN,0,NaN,0,NaN,0,,0,0,0,0
5:57:30,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,|,1.249926686,NaN,NaN,NaN,NaN,NaN,|,0,0,0,0,0,0,|,NaN,0,NaN,0,NaN,0,,0,0,0,0
6:02:30,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,|,1.364723325,NaN,NaN,NaN,NaN,NaN,|,0,0,0,0,0,0,|,NaN,0,NaN,0,NaN,0,,0,0,0,0
6:07:30,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,|,0.901319981,NaN,NaN,NaN,NaN,NaN,|,0,0,0,0,0,0,|,NaN,0,NaN,0,NaN,0,,0,0,0,0
6:12:30,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,|,0.766886652,NaN,NaN,NaN,NaN,NaN,|,0,0,0,0,0,0,|,NaN,0,NaN,0,NaN,0,,0,0,0,0
6:17:30,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,|,0.681129992,NaN,NaN,NaN,NaN,NaN,|,0,0,0,0,0,0,|,NaN,0,NaN,0,NaN,0,,0,0,0,0
6:22:30,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,|,0.867369115,NaN,NaN,NaN,NaN,NaN,|,0,0,0,0,0,0,|,NaN,0,NaN,0,NaN,0,,0,0,0,0
6:27:30,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,|,0.919396639,NaN,NaN,NaN,NaN,NaN,|,0,0,0,0,0,0,|,NaN,0,NaN,0,NaN,0,,0,0,0,0
6:32:30,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,|,0.684786677,NaN,NaN,NaN,NaN,NaN,|,0,0,0,0,0,0,|,NaN,0,NaN,0,NaN,0,,0,0,0,0
6:37:30,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,|,0.375510007,NaN,NaN,NaN,NaN,NaN,|,0,0,0,0,0,0,|,NaN,0,NaN,0,NaN,0,,0,0,0,0
6:42:30,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,|,0.365343332,NaN,NaN,NaN,NaN,NaN,|,0,0,0,0,0,0,|,NaN,0,NaN,0,NaN,0,,0,0,0,0
6:47:30,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,|,0.123291098,NaN,NaN,NaN,NaN,NaN,|,0,0,0,0,0,0,|,NaN,0,NaN,0,NaN,0,,0,0,0,0
6:52:30,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,|,0.326863319,NaN,NaN,NaN,NaN,NaN,|,0,0,0,0,0,0,|,NaN,0,NaN,0,NaN,0,,0,0,0,0
6:57:30,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,|,0.152820006,NaN,NaN,NaN,NaN,NaN,|,0,0,0,0,0,0,|,NaN,0,NaN,0,NaN,0,,0,0,0,0
7:02:30,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,|,0.307963341,NaN,NaN,NaN,NaN,NaN,|,0,0,0,0,0,0,|,NaN,0,NaN,0,NaN,0,,0,0,0,0
7:07:30,|,0.211352944,0.736674964,0.979961812,NaN,NaN,NaN,|,NaN,0.559537768,0.692964196,NaN,NaN,NaN,|,0.460696667,NaN,NaN,NaN,NaN,NaN,|,0,0,0,0,0,0,|,NaN,0,NaN,0,NaN,0,,0,0,0,0
7:12:30,|,0.407263607,0.828513801,0.923898518,0.996680856,1.137030363,1.178799033,|,0.417299837,0.682121336,0.851367712,1.17554903,1.245029092,1.464897752,|,0.3564955,0.684633493,0.842651665,1.123960733,1.160310149,1.290045619,|,0,0,0,0,0,0,|,1.411797762,0,1.561828375,0,1.609768629,0,,1,1,1,0
7:17:30,|,0.312595963,0.764570296,0.928789973,1.010624051,1.184436679,1.311668277,|,0.261273324,0.636434257,0.754378796,0.970071733,1.080859542,1.312226653,|,0.259433329,0.542788029,0.383497953,0.952377856,0.999833167,1.227267742,|,0,0,0,0,0,0,|,1.244529366,0,1.536460996,0,1.603704929,0,,1,1,0,0
7:22:30,|,0.185125038,0.297528714,0.342603177,0.41175738,0.576347053,0.657572985,|,0.169613868,0.258475244,0.339537472,0.491778165,0.525832534,0.631468773,|,0.107749999,0.186396658,0.30847618,0.283482164,0.311077863,0.524467885,|,0,0,0,0,0,0,|,0.601719916,0,0.848279715,0,0.965504169,0,,1,1,0,0
7:27:30,|,0.340115488,0.502437115,0.538143814,0.606477439,0.702659309,0.851593494,|,0.378156662,0.574231923,0.752833664,0.702747405,0.757160008,0.895629823,|,0.252926677,0.537132084,0.563533604,0.537163675,0.647457898,0.766328216,|,0,0,0,0,0,0,|,0.876531243,0,1.085607648,0,1.229158759,0,,1,0,0,0
7:32:30,|,0.800440013,1.213062048,1.257264614,1.330313563,1.467116475,1.564062953,|,0.65176332,0.973146856,1.144162893,1.215846181,1.214674711,1.350105524,|,0.475459993,0.900500417,0.924034655,0.9503088,0.997950792,1.126299739,|,0,0,0,0,0,0,|,1.314486504,0,1.536652803,0,1.617198825,0,,1,0,1,0
7:37:30,|,0.959079683,1.582860231,1.721097112,1.837482095,1.994426847,2.13510561,|,0.716385484,1.00007987,1.19862175,1.356960297,1.38580358,1.689921021,|,0.647849262,1.076372027,1.27139473,1.400883436,1.477209449,1.609416604,|,0,0,0,0,0,0,|,1.551026583,0,1.950197458,0,2.125589848,0,,1,1,1,0
7:42:30,|,0.918756664,1.448307872,1.546718955,1.614202142,1.761404037,1.764339924,|,0.813343346,1.211269975,1.435078502,1.511335611,1.53283453,1.611595035,|,0.660570025,1.084478498,1.226566315,1.309340954,1.35534668,1.450489044,|,0,0,0,0,0,0,|,1.592985034,0,1.818817854,0,1.979614973,0,,1,1,1,0
7:47:30,|,0.810806692,1.34470582,1.46268332,1.547252059,1.667219281,1.683146477,|,0.87270999,1.263680816,1.393425226,1.528228521,1.551970005,1.704146028,|,0.774599969,1.225226283,1.401140571,1.41893518,1.437178373,1.49765861,|,0,0,0,0,0,0,|,1.654313445,0,1.892459512,0,1.967082381,0,,1,1,1,0
7:52:30,|,0.915173352,1.51326108,1.634396195,1.716396809,1.846059561,1.884855628,|,0.943449974,1.454595566,1.614554763,1.778126001,1.773263216,1.875937343,|,0.84076333,1.318289757,1.413806677,1.448531985,1.542714715,1.704568505,|,0,0,0,0,0,0,|,1.883089185,0,2.060512781,0,2.178072929,0,,1,0,1,0
7:57:30,|,0.924946666,1.477280259,1.586871386,1.658098817,1.798095822,1.855821967,|,0.82888335,1.216318607,1.354494214,1.472558618,1.47337389,1.551227331,|,0.868573308,1.348863363,1.462500572,1.51366055,1.55785346,1.559304476,|,0,0,0,0,0,0,|,1.529844046,0,1.6490978,0,1.710418463,0,,1,1,1,0
8:02:30,|,0.783084333,1.160959482,1.243186951,1.308135986,1.395162225,1.417050958,|,0.838739574,1.12997508,1.214497209,1.310177803,1.302330256,1.403682828,|,0.747812629,1.185539484,1.294797063,1.353393674,1.416863799,1.485486627,|,0,0,0,0,0,0,|,1.375602603,0,1.501587033,0,1.525913239,0,,1,0,1,0
8:07:30,|,0.824959993,1.313414574,1.381786585,1.459615588,1.557336211,1.555834293,|,0.756176651,1.077419162,1.229604363,1.361969471,1.384256124,1.492479205,|,0.763023317,1.184089184,1.338840961,1.365175962,1.411236286,1.486738205,|,0,0,0,0,0,0,|,1.474288464,0,1.586093187,0,1.610253572,0,,0,1,1,0
8:12:30,|,0.502629995,0.880862176,0.930506468,0.945104361,1.079043388,1.104784608,|,0.621373355,0.921015978,0.964252293,1.034323454,1.017805219,1.032427073,|,0.657959998,0.990118027,1.10223031,1.100014687,1.150152564,1.165363073,|,0,0,0,0,0,0,|,1.021680832,0,1.131514311,0,1.159931302,0,,1,0,0,0
8:17:30,|,0.365036666,0.51763165,0.532562673,0.579043508,0.592496753,0.632205486,|,0.522333324,0.74265933,0.734401822,0.856594324,0.839021623,0.812506318,|,0.429133326,0.641423047,0.66438657,0.660815418,0.738777339,0.760772645,|,0,0,0,0,0,0,|,0.866705358,0,0.870325506,0,0.894232392,0,,1,0,0,0
8:22:30,|,0.382620007,0.55692035,0.530605018,0.51400888,0.531558692,0.48706609,|,0.286080003,0.376344234,0.342732757,0.486985296,0.536626101,0.57911253,|,0.527069986,0.799475372,0.744020164,0.736518979,0.846314192,0.857856393,|,0,0,0,0,0,0,|,0.573923588,0,0.68751812,0,0.644387543,0,,0,0,0,0
8:27:30,|,0.371437132,0.444240421,0.487726569,0.536046863,0.485973179,0.549580395,|,0.233339995,0.26053232,0.308213502,0.301127255,0.296660155,0.301496953,|,0.50433147,0.769829631,0.732255101,0.710772157,0.763944387,0.745940447,|,0,0,0,0,0,0,|,0.292264521,0,0.277089924,0,0.320142657,0,,0,0,0,0
8:32:30,|,0.348906666,0.406040102,0.404563695,0.475234658,0.488911182,0.510646641,|,0.369816601,0.44848004,0.432841688,0.443412334,0.450089157,0.42713958,|,0.357829988,0.490357786,0.472120047,0.434282959,0.376142621,0.339621246,|,0,0,0,0,0,0,|,0.47214219,0,0.447708577,0,0.478941143,0,,0,0,0,0
8:37:30,|,0.700119972,0.945164919,0.940534592,0.970544517,1.045949459,1.089804888,|,0.554059982,0.788505375,0.783129334,0.826111555,0.836535096,0.851885021,|,0.519649982,0.757085264,0.790252686,0.79306531,0.861375809,0.843213856,|,0,0,0,0,0,0,|,0.869103193,0,0.915426493,0,1.011246204,0,,0,0,0,0
8:42:30,|,0.659086645,0.933619976,1.012802839,1.075528979,1.141318798,1.174340963,|,0.863883317,1.227285028,1.123917341,1.350204825,1.360025525,1.410403013,|,0.850086689,1.320078135,1.386062026,1.409240246,1.49645555,1.507740855,|,0,0,0,0,0,0,|,1.412964702,0,1.474969625,0,1.479360223,0,,1,0,1,0
8:47:30,|,0.716095388,1.010691643,1.035749435,1.067077637,1.080024719,1.067362309,|,0.620353341,0.836705923,0.786404788,0.933789194,0.97997731,1.014224291,|,0.768126667,1.198238134,1.254252553,1.264540076,1.355115414,1.336462259,|,0,0,0,0,0,0,|,1.050521731,0,1.013618827,0,1.067006946,0,,0,0,0,0
