CDT_time,bar_fence,RH_0_2m_init,RH_1_5m_init,RH_4_5m_init,RH_10m_init,bar_fence_1,RH_0_2m_rel,RH_1_5m_rel,RH_4_5m_rel,RH_8_5m_rel,RH_15m_rel,RH_20m_rel,bar_fence_2,RH_0_2m_uconv,RH_1_5m_uconv,RH_4_5m_uconv,RH_10m_uconv,bar_fence_3,RH_0_2m_lconv,RH_1_5m_lconv,RH_4_5m_lconv,RH_8_5m_lconv,RH_15m_lconv,RH_20m_lconv,bar_fence_4,P_1_5m_rel,P_20m_rel,P_1_5m_lconv,P_20m_lconv
19:02:30,|,78.3538818359375,63.2712707519531,58.2905044555664,51.3905372619629,|,93.2194976806641,74.4822158813477,64.5234603881836,58.498420715332,50.8774833679199,48.4446296691895,|,93.413688659668,77.7555694580078,66.8242492675781,58.6399345397949,|,90.6753997802734,83.5634536743164,68.6592254638672,56.5459747314453,51.4067802429199,49.3712768554688,|,992.663452148438,990.734436035156,992.803161621094,991.114196777344
19:07:30,|,76.0957412719727,62.3777236938477,56.9605369567871,50.5444488525391,|,92.2836761474609,74.0376586914063,65.2487258911133,60.2913703918457,51.6180877685547,48.3330192565918,|,94.3133316040039,74.1254043579102,65.7654190063477,58.8305358886719,|,90.7985610961914,82.5472946166992,69.2695999145508,55.0936241149902,50.8581619262695,49.5740928649902,|,992.652526855469,990.721557617188,992.791748046875,991.104309082031
19:12:30,|,73.8237915039063,61.2204704284668,55.5666770935059,49.8800354003906,|,91.8415679931641,72.8617477416992,64.4013748168945,59.9812049865723,52.0783233642578,48.3292961120605,|,94.5740280151367,75.1331329345703,65.6316375732422,56.51416015625,|,88.8065872192383,80.3881301879883,72.6702728271484,60.4830551147461,50.0535583496094,48.3991928100586,|,992.676696777344,990.745971679688,992.814086914063,991.123901367188
19:17:30,|,72.81298828125,59.8903007507324,53.8644790649414,50.2868804931641,|,92.135383605957,75.1327514648438,63.4579811096191,56.8077239990234,51.2590255737305,48.7086906433105,|,93.3266067504883,77.1502380371094,67.3553695678711,54.6437911987305,|,89.3523406982422,80.6406707763672,71.5842819213867,61.924934387207,49.9794311523438,48.473331451416,|,992.67724609375,990.747619628906,992.815307617188,991.125854492188
19:22:30,|,74.1286544799805,60.5757675170898,54.6342811584473,51.272216796875,|,93.7606048583984,75.9857711791992,63.8917121887207,57.5400657653809,51.6933555603027,49.1159934997559,|,94.4966659545898,78.8002700805664,67.5486297607422,54.1516075134277,|,90.3828735351563,82.8342437744141,72.6942596435547,57.8124504089355,50.4771499633789,48.752685546875,|,992.677551269531,990.745971679688,992.812622070313,991.123291015625
19:27:30,|,75.3774566650391,61.7350845336914,54.9111747741699,51.9435577392578,|,94.6314697265625,76.1953353881836,63.8033218383789,57.3169555664063,52.1152000427246,49.8010749816895,|,95.5814056396484,77.949089050293,67.5787658691406,54.0006370544434,|,91.3017349243164,82.1639251708984,72.1893615722656,55.4411697387695,50.5797348022461,49.0332870483398,|,992.700439453125,990.767517089844,992.835388183594,991.146240234375
19:32:30,|,75.2356338500977,61.1942481994629,54.8491325378418,51.8699645996094,|,94.4546127319336,76.1973266601563,64.357048034668,58.0100326538086,52.4748001098633,50.1034545898438,|,95.0118789672852,78.4216766357422,67.9482955932617,55.0083885192871,|,90.6724090576172,81.3180923461914,70.3231735229492,55.8012771606445,51.2925834655762,49.8404350280762,|,992.7626953125,990.828186035156,992.897094726563,991.206848144531
19:37:30,|,72.7343978881836,61.1198997497559,56.1745491027832,51.7480201721191,|,94.4065856933594,76.7831192016602,64.4697952270508,58.3656387329102,52.5625839233398,49.7612762451172,|,95.5404739379883,78.1586608886719,67.5420532226563,55.3292694091797,|,90.4841461181641,82.2936553955078,71.1901702880859,56.7413749694824,51.2455520629883,49.6952705383301,|,992.79150390625,990.854675292969,992.925476074219,991.232666015625
19:42:30,|,74.0632247924805,62.8524742126465,56.0180206298828,52.2309722900391,|,92.2616653442383,78.2230224609375,65.5952377319336,58.6940803527832,52.8240127563477,49.8197975158691,|,94.366943359375,76.8679428100586,66.9455261230469,56.2952651977539,|,90.6975936889648,84.6033477783203,71.0710067749023,59.110538482666,51.8703689575195,50.0444107055664,|,992.798828125,990.861206054688,992.938537597656,991.24462890625
19:47:30,|,77.7185592651367,63.5788307189941,56.8912048339844,53.6057395935059,|,93.8911743164063,78.1960372924805,65.3670806884766,59.1772575378418,53.2604675292969,50.7827835083008,|,95.7654876708984,78.0362777709961,67.5390319824219,55.8489265441895,|,91.7845153808594,82.8403701782227,73.8390274047852,57.9775505065918,52.7259864807129,51.0231895446777,|,992.812927246094,990.874450683594,992.952514648438,991.257690429688
19:52:30,|,75.7862777709961,63.6865196228027,57.4588623046875,53.9272155761719,|,94.6698989868164,78.1242446899414,65.9736251831055,59.8166542053223,54.1196975708008,51.2161064147949,|,95.7468109130859,81.7872161865234,68.718620300293,56.9609375,|,93.7560043334961,83.0636901855469,74.0971145629883,62.4592628479004,53.5932121276855,51.8076171875,|,992.854309082031,990.913818359375,992.997131347656,991.297302246094
19:57:30,|,82.0263442993164,70.2798690795898,60.0766792297363,54.864429473877,|,94.8561019897461,79.3337249755859,68.545539855957,61.3841285705566,54.7829856872559,51.7288932800293,|,96.3172836303711,82.8313446044922,69.3387298583984,58.7748641967773,|,93.4591293334961,86.2545166015625,74.5016098022461,67.8795013427734,54.9010391235352,52.3609733581543,|,992.925903320313,990.981384277344,993.068176269531,991.363342285156
