CDT_time,bar_fence,u_1_5m_uconv,u_3m_uconv,u_4_5m_uconv,u_6m_uconv,u_10m_uconv,bar_fence_1,u_1_5m_lconv,u_3m_lconv,u_4_5m_lconv,u_6m_lconv,u_8_5m_lconv,u_10m_lconv,u_15m_lconv,u_20m_lconv,bar_fence_2,v_1_5m_uconv,v_3m_uconv,v_4_5m_uconv,v_6m_uconv,v_10m_uconv,bar_fence_3,v_1_5m_lconv,v_3m_lconv,v_4_5m_lconv,v_6m_lconv,v_8_5m_lconv,v_10m_lconv,v_15m_lconv,v_20m_lconv,bar_fence_4,w_1_5m_uconv,w_3m_uconv,w_4_5m_uconv,w_6m_uconv,w_10m_uconv,bar_fence_5,w_1_5m_lconv,w_3m_lconv,w_4_5m_lconv,w_6m_lconv,w_8_5m_lconv,w_10m_lconv,w_15m_lconv,w_20m_lconv,bar_fence_6,tc_1_5m_uconv,tc_3m_uconv,tc_4_5m_uconv,tc_6m_uconv,tc_10m_uconv,bar_fence_7,tc_1_5m_lconv,tc_3m_lconv,tc_4_5m_lconv,tc_6m_lconv,tc_8_5m_lconv,tc_10m_lconv,tc_15m_lconv,tc_20m_lconv,bar_fence_8,w_tc__1_5m_uconv,w_tc__3m_uconv,w_tc__4_5m_uconv,w_tc__6m_uconv,w_tc__10m_uconv,bar_fence_9,w_tc__1_5m_lconv,w_tc__3m_lconv,w_tc__4_5m_lconv,w_tc__6m_lconv,w_tc__8_5m_lconv,w_tc__10m_lconv,w_tc__15m_lconv,w_tc__20m_lconv,bar_fence_10,u_w__1_5m_uconv,u_w__3m_uconv,u_w__4_5m_uconv,u_w__6m_uconv,u_w__10m_uconv,bar_fence_11,u_w__1_5m_lconv,u_w__3m_lconv,u_w__4_5m_lconv,u_w__6m_lconv,u_w__8_5m_lconv,u_w__10m_lconv,u_w__15m_lconv,u_w__20m_lconv,bar_fence_12,v_w__1_5m_uconv,v_w__3m_uconv,v_w__4_5m_uconv,v_w__6m_uconv,v_w__10m_uconv,bar_fence_13,v_w__1_5m_lconv,v_w__3m_lconv,v_w__4_5m_lconv,v_w__6m_lconv,v_w__8_5m_lconv,v_w__10m_lconv,v_w__15m_lconv,v_w__20m_lconv
18:02:30,|,-1.51777923107147,-1.79434251785278,-2.08465361595154,-2.19460988044739,-2.27667355537415,|,-1.45237338542938,-1.86702632904053,-1.96767377853394,-1.83855903148651,-1.96426832675934,-2.11506390571594,-2.1819953918457,-1.8550671339035,|,-1.2849930524826,-1.59484243392944,-1.79992079734802,-1.9970680475235,-2.18417763710022,|,-1.1077823638916,-1.51753652095795,-1.56651043891907,-1.69358038902283,-1.93623316287994,-2.09478497505188,-2.20174980163574,-1.83831489086151,|,-0.00970224756747484,0.0845868140459061,0.104011602699757,0.117073975503445,0.104546368122101,|,0.0945645496249199,0.0278160907328129,0.0529063679277897,-0.00734785152599216,-0.0115582393482327,-0.00385768595151603,0.0746587291359901,0.0352920927107334,|,3.03510451316833,2.81044030189514,1.79819512367249,2.66081166267395,1.702996134758,|,2.80721664428711,2.64489078521729,1.06508553028107,2.38066673278809,1.22943913936615,1.55217087268829,1.61089658737183,2.39622282981873,|,-0.000405179656809196,0.000411633547628298,0.000206871947739273,-0.00103693327400833,-0.000841943779960275,|,-0.000330031267367303,-0.000700532225891948,-0.000411922839703038,-0.000762454292271286,-0.000307902664644644,-0.00117754121311009,-0.00217904499731958,-0.0024160472676158,|,0.0396863594651222,0.00855240039527416,0.026848828420043,0.0238532051444054,0.0628009513020515,|,0.019314032047987,0.0320492684841156,-0.0154104549437761,-0.0440523363649845,-0.00598000967875123,0.0165110658854246,0.0236808378249407,0.0567713677883148,|,0.0203580185770988,0.0367137566208839,0.0379427745938301,0.041920579969883,0.0812288597226143,|,0.0460142008960247,0.0466207414865494,0.0156356748193502,0.00736682070419192,0.0363237783312798,0.0423122085630894,0.0325033627450466,-0.0264263171702623
18:07:30,|,-1.62901818752289,-1.95275926589966,-2.28956031799316,-2.43124341964722,-2.58361411094666,|,-1.16954004764557,-1.53507649898529,-1.63380539417267,-1.51150417327881,-1.7235701084137,-1.92999005317688,-2.0520224571228,-1.71600651741028,|,-1.56889510154724,-2.00940489768982,-2.2630729675293,-2.40652561187744,-2.64622020721436,|,-0.918281972408295,-1.26629626750946,-1.31683313846588,-1.4081791639328,-1.7287380695343,-1.8353099822998,-1.95736873149872,-1.59612643718719,|,0.0063776234164834,0.078394316136837,0.116029761731625,0.123792693018913,0.061122540384531,|,0.107438623905182,0.0658499822020531,0.0853712558746338,0.0283718090504408,0.0154707403853536,-0.00833157915621996,0.0479436814785004,-0.0144858965650201,|,2.99292278289795,2.81122732162476,1.80267405509949,2.6063494682312,1.6859575510025,|,2.78491950035095,2.63244867324829,1.03810894489288,2.32202959060669,1.1903315782547,1.52121233940125,1.58745193481445,2.3776433467865,|,-0.00049248558934778,0.00043652587919496,5.30709330632817e-05,-0.00051918945973739,-0.000864966539666057,|,-0.000399910350097343,-0.000460116425529122,-0.000555524253286421,-0.00270775030367076,-0.00189871026668698,-0.00284789828583598,-0.00311521533876657,-0.00378335174173117,|,0.0497796609997749,0.0357079803943634,0.046945933252573,0.0352971255779266,0.0540227964520454,|,0.0250668451189995,0.0412684082984924,0.0142673086374998,0.0152395218610764,0.026935763657093,0.0285861194133759,0.0305771753191948,0.0594232007861137,|,0.0217609871178865,0.0248218700289726,0.0263657011091709,0.00153439387213439,0.0501910895109177,|,0.0368516445159912,0.0451970398426056,0.015087123028934,0.0278069376945496,0.0517741478979588,0.0429946593940258,0.0245691761374474,0.0213212091475725
18:12:30,|,-1.59635746479034,-1.96084439754486,-2.34229588508606,-2.52155089378357,-2.73823070526123,|,-1.47157168388367,-1.87370300292969,-1.94269740581512,-1.80858421325684,-1.96577894687653,-2.12449789047241,-2.21720671653748,-1.87999105453491,|,-1.64392220973969,-1.98911619186401,-2.19852018356323,-2.3544921875,-2.53430461883545,|,-1.08313703536987,-1.47404813766479,-1.51637971401215,-1.63225746154785,-1.91586315631866,-2.00720596313477,-2.0539538860321,-1.70028936862946,|,-0.0156593713909388,0.0883034318685532,0.0941259562969208,0.0939526259899139,-0.0289123188704252,|,0.101134650409222,0.0407813414931297,0.077890545129776,0.0101664466783404,0.016726104542613,-0.0110788410529494,0.0393286943435669,-0.0507990047335625,|,2.97537183761597,2.80228686332703,1.79991626739502,2.55030488967896,1.68111658096313,|,2.78166842460632,2.64150786399841,1.03998875617981,2.34853410720825,1.18553650379181,1.52102470397949,1.59068548679352,2.36653828620911,|,-0.000823497190140188,-0.00090054061729461,-0.000509655626956373,-0.00153731449972838,-0.00194298778660595,|,-0.00119510153308511,-0.00110043364111334,-0.000799338042270392,-0.00187084975186735,-0.00124396162573248,-0.00144507130607963,-0.0021111739333719,-0.00217181839980185,|,0.0551267564296722,0.0411809198558331,0.0370449833571911,0.036860279738903,0.0812719315290451,|,0.0255637802183628,0.0477870032191277,-0.00591095210984349,-0.0321057662367821,-0.00180458324030042,0.00747344363480806,0.00596214504912496,0.034755427390337,|,0.026194304227829,0.0327543839812279,0.0424041599035263,0.074131928384304,0.103453941643238,|,0.0575389415025711,0.058683518320322,0.0189821179956198,0.0176910758018494,0.0387081541121006,0.0363805741071701,0.00522404443472624,-0.00762056512758136
18:17:30,|,-1.42135012149811,-1.6992928981781,-2.0465841293335,-2.1648736000061,-2.27796721458435,|,-1.32301664352417,-1.7511340379715,-1.8390930891037,-1.70927548408508,-1.87683963775635,-2.06942486763,-2.11940574645996,-1.96571660041809,|,-1.294997215271,-1.60470795631409,-1.8711541891098,-2.06559348106384,-2.20446133613586,|,-0.979508697986603,-1.38080394268036,-1.4688538312912,-1.53020846843719,-1.69709146022797,-1.7542005777359,-1.77009224891663,-1.56988763809204,|,0.0158840604126453,0.118890017271042,0.133489802479744,0.120939187705517,0.0410534664988518,|,0.107349246740341,0.0619451887905598,0.0818196460604668,-0.0045763379894197,-0.0290229935199022,-0.06656264513731,-0.0151579501107335,-0.0868406519293785,|,2.93704080581665,2.78839516639709,1.7832647562027,2.51479697227478,1.66087591648102,|,2.77093148231506,2.63070154190063,1.04090690612793,2.36163425445557,1.18936347961426,1.5167031288147,1.58953106403351,2.37011647224426,|,7.55016371840611e-05,0.000648038636427373,0.00048022108967416,-0.00032897069468163,-0.000491044076625258,|,-0.000323609594488516,-0.000449273706180975,1.63957211043453e-05,-0.00119376054499298,-0.00131828291341662,-0.00178267993032932,-0.00184126116801053,-0.0014235049020499,|,0.0398643612861633,0.0246568247675896,0.0144072761759162,0.0147054810076952,0.0567191131412983,|,0.0228468924760818,0.0426530577242374,0.0177057720720768,0.0136819742619991,0.0167079605162144,0.0257352124899626,0.0169763658195734,0.0342560932040215,|,0.0258452985435724,0.0535004213452339,0.057415634393692,0.0521688163280487,0.0588025934994221,|,0.0329500772058964,0.0289574842900038,0.00748767331242561,0.0165181066840887,0.0240298174321651,0.0213006231933832,0.022821681573987,0.0320368930697441
18:22:30,|,-1.34389305114746,-1.64691483974457,-2.01895666122437,-2.13648843765259,-2.30857038497925,|,-1.41376090049744,-1.69549095630646,-1.75535929203033,-1.752317070961,-1.76615905761719,-1.8868932723999,-1.97357392311096,-1.76632618904114,|,-1.25303268432617,-1.56239879131317,-1.80835390090942,-1.94519066810608,-2.03951692581177,|,-0.792149364948273,-1.05421721935272,-1.13496708869934,-1.20101344585419,-1.39600670337677,-1.47690391540527,-1.61066842079163,-1.38153994083405,|,0.00829272530972958,0.0816068574786186,0.0686094462871552,0.0742999762296677,-0.0102969156578183,|,0.108996748924255,0.0699309930205345,0.1077526435256,0.0833930894732475,0.0721230134367943,0.0652820840477943,0.135155513882637,0.102052919566631,|,2.92299652099609,2.75561428070068,1.76319181919098,2.53943014144897,1.65440845489502,|,2.75316596031189,2.61562252044678,1.02824306488037,2.3346803188324,1.17304801940918,1.50137543678284,1.56960463523865,2.3555850982666,|,-0.000365758605767041,-0.000420525000663474,-0.000682539248373359,-0.00129554874729365,-0.0018714489415288,|,-0.000356945500243455,-0.000429310515755787,-0.000521481852047145,-7.98792898422107e-05,-0.000466758909169585,-0.00104861939325929,-0.00123581488151103,-0.00162280478980392,|,0.0354581959545612,0.0333365499973297,0.0521276667714119,0.0535249449312687,0.069682203233242,|,0.0115671772509813,0.0219784546643496,-0.00409773457795382,-0.0190213695168495,-0.00627037370577455,0.00289134518243372,0.00430925330147147,0.0399117320775986,|,0.00799076538532972,0.0366152822971344,0.0297414734959602,0.0412949211895466,0.0521260425448418,|,0.0398658588528633,0.0329023338854313,0.0130907790735364,0.0175883416086435,0.00248036277480423,-0.000849261181429029,-0.000350313523085788,0.0146747278049588
18:27:30,|,-1.51976633071899,-1.74041426181793,-2.03986549377441,-2.13608121871948,-2.23840689659119,|,-1.69243109226227,-2.09462785720825,-2.15515542030334,-2.22280693054199,-2.1888689994812,-2.37574172019958,-2.45101451873779,-2.54063367843628,|,-0.976930022239685,-1.21750152111053,-1.34212172031403,-1.50652801990509,-1.68801128864288,|,-0.844263136386871,-1.18094038963318,-1.2945122718811,-1.4206485748291,-1.5618040561676,-1.61960804462433,-1.69303512573242,-1.62513160705566,|,-0.0192381031811237,0.0738801136612892,0.0773881003260612,0.0511023700237274,-0.023883268237114,|,0.120707519352436,0.0621727183461189,0.100991912186146,0.0281500499695539,0.0432499311864376,0.0148575576022267,0.0474276356399059,-0.0315388031303883,|,2.95417833328247,2.74729108810425,1.75850057601929,2.54489159584045,1.65875470638275,|,2.76712346076965,2.62887406349182,1.0380996465683,2.35559892654419,1.18660461902618,1.52015328407288,1.5893257856369,2.37504839897156,|,0.000248173688305542,-0.000281792163150385,-0.000320841587381437,-0.00173331331461668,-0.00170022819656879,|,-0.00055678904755041,-0.000744006247259676,-0.000475095846923068,-0.00142133131157607,-0.000981725985184312,-0.00175954424776137,-0.00229391735047102,-0.00247468100860715,|,0.0409014299511909,0.0232036020606756,0.0387036092579365,0.05643255636096,0.126006111502647,|,0.0163787994533777,0.0456813387572765,-0.00432323105633259,-0.0106221940368414,-0.00367001793347299,-0.00777621008455753,-0.0336295962333679,0.00496325688436627,|,0.0217847116291523,0.0247945766896009,0.0207061246037483,0.0239341240376234,0.0592962205410004,|,0.0407934412360191,0.0401004925370216,0.00477570341899991,0.0131723405793309,0.0121701266616583,0.0176812428981066,0.0111750867217779,0.0273564457893372
18:32:30,|,-1.45357406139374,-1.73924112319946,-2.07696390151978,-2.18863320350647,-2.49116778373718,|,-1.51218783855438,-1.90142238140106,-1.96704649925232,-2.01560711860657,-1.98027896881104,-2.16331267356873,-2.30137300491333,-2.33155989646912,|,-1.14329791069031,-1.38026571273804,-1.63000297546387,-1.79266273975372,-1.88996386528015,|,-0.892415642738342,-1.21486222743988,-1.29108560085297,-1.40006792545319,-1.51286351680756,-1.5670679807663,-1.67815446853638,-1.61979937553406,|,0.00609808973968029,0.104737192392349,0.0985740199685097,0.0905454307794571,-0.0621559992432594,|,0.0813958197832108,0.0399178229272366,0.0626633688807487,0.0110271843150258,0.018306901678443,-0.00395363988354802,0.00514187850058079,-0.0750117674469948,|,2.98260474205017,2.74781250953674,1.75219368934631,2.60637521743774,1.65497207641602,|,2.74821877479553,2.60840702056885,1.0308210849762,2.34975957870483,1.18701350688934,1.51977956295013,1.58702850341797,2.35730648040771,|,-0.000175136286998168,-0.000120705473818816,-0.000473765918286517,0.000104628270491958,-0.00125461083371192,|,-0.000219860477955081,-0.000174765489646234,-0.000213942665141076,-0.000858834013342857,-0.00106424337718636,-0.00170019047800452,-0.00264524947851896,-0.00105813960544765,|,0.0382773876190186,0.0347851738333702,0.0494270958006382,0.0510398261249065,0.0486318878829479,|,0.0208023861050606,0.0309536997228861,-0.0084834136068821,-0.0122106289491057,-0.00739928940311074,-0.00376641424372792,-0.0340272709727287,-0.00996079482138157,|,0.0110894246026874,0.019922774285078,0.00918436422944069,0.00939918123185635,0.0330759175121784,|,0.0466984212398529,0.0397968962788582,0.00695968698710203,0.0194202661514282,0.0158382896333933,0.0192960985004902,0.0121296606957912,0.0233167391270399
18:37:30,|,-1.40798830986023,-1.67819428443909,-1.98378932476044,-2.12086844444275,-2.31145048141479,|,-1.29403412342072,-1.68884825706482,-1.78591322898865,-1.73688590526581,-1.82385909557343,-2.02538084983826,-2.12491512298584,-1.81127989292145,|,-1.00180208683014,-1.25089871883392,-1.43057096004486,-1.54968690872192,-1.64243292808533,|,-1.04692757129669,-1.35878455638885,-1.39647626876831,-1.52709913253784,-1.72534239292145,-1.8704127073288,-1.89463460445404,-1.51342666149139,|,0.0183839108794928,0.107759080827236,0.134557411074638,0.139833554625511,0.0699570327997208,|,0.107304006814957,0.030454633757472,0.0630292966961861,0.0162736047059298,0.0121607715263963,0.00735498266294599,0.0861314460635185,0.020258966833353,|,3.00269246101379,2.7581000328064,1.75361490249634,2.68709015846252,1.66225790977478,|,2.7613787651062,2.60990881919861,1.02745974063873,2.35025095939636,1.1842006444931,1.51722776889801,1.58813047409058,2.34792828559875,|,-0.000293667253572494,-7.81979179009795e-05,0.000698249728884548,-4.48947212134954e-05,-0.000548327283468097,|,-0.000266185437794775,3.1035906431498e-05,-2.00214049073111e-06,2.22317667066818e-05,-0.000661991827655584,-0.0015499209985137,-0.00186797371134162,-0.00199192645959556,|,0.0423384420573711,0.0420611165463924,0.0594449266791344,0.0451925843954086,0.0426188483834267,|,0.0114281205460429,0.0208494924008846,0.000183585812919773,-0.00418156012892723,-0.00153652555309236,0.00623485585674644,-0.0110789285972714,0.0370918288826942,|,0.030799875035882,0.0434963926672935,0.0310634933412075,0.0380714237689972,0.0634326413273811,|,0.0356740355491638,0.0377710275352001,0.0149028310552239,0.0181328020989895,0.0253143683075905,0.00620409427210689,-0.00871966872364283,0.000329916714690626
18:42:30,|,-1.11652076244354,-1.39863276481628,-1.65883696079254,-1.74192142486572,-1.86481368541718,|,-0.938269019126892,-1.2039783000946,-1.24281203746796,-1.13993632793427,-1.35273039340973,-1.49106359481812,-1.59347498416901,-1.30501627922058,|,-1.37866270542145,-1.58043682575226,-1.73459160327911,-1.91077649593353,-2.08886337280273,|,-0.77098548412323,-1.02425932884216,-1.02404510974884,-1.08683478832245,-1.33877646923065,-1.46716213226318,-1.5991199016571,-1.29762470722198,|,0.00690010841935873,0.0863140448927879,0.11151297390461,0.109058357775211,0.0341406278312206,|,0.075499601662159,0.0322549641132355,0.0462804511189461,-0.00698296539485455,-0.0206382889300585,-0.0341611318290234,0.0104977078735828,-0.00843113008886576,|,3.00661849975586,2.7471067905426,1.74871170520782,2.70441699028015,1.66664159297943,|,2.75351858139038,2.58839249610901,1.01671957969666,2.32579565048218,1.18134534358978,1.50550544261932,1.57804107666016,2.3283703327179,|,6.8673471105285e-05,0.000234963939874433,0.000249956909101456,-4.347999492893e-05,-0.000406367355026305,|,-1.44354880831088e-05,3.07755690300837e-05,-0.000226954114623368,-0.000710123276803643,-0.000975137518253177,-0.00117880303878337,-0.00140380859375,-0.00156606733798981,|,0.0242176819592714,0.0239388663321733,0.0355335585772991,0.0334885194897652,0.0629619136452675,|,0.0131064355373383,0.0187054350972176,0.00544934812933207,0.0030094210524112,0.0116865588352084,0.00688156438991427,0.014472920447588,0.0372254177927971,|,0.0112221911549568,0.03526746109128,0.04072006046772,0.0339226983487606,0.0364305041730404,|,0.0180840920656919,0.0184673499315977,0.00670824805274606,0.00539133930578828,0.0285069867968559,0.0179867036640644,0.0201653055846691,0.0089385574683547
18:47:30,|,-1.30402803421021,-1.61905932426453,-1.9160783290863,-2.01328992843628,-2.17237520217896,|,-0.901984572410583,-1.24690091609955,-1.36540484428406,-1.22419548034668,-1.46595799922943,-1.62191641330719,-1.75883078575134,-1.55539345741272,|,-1.46799802780151,-1.8165009021759,-2.04929637908936,-2.21203756332397,-2.30099105834961,|,-0.905113101005554,-1.25840079784393,-1.26768338680267,-1.34185171127319,-1.60635685920715,-1.71724152565002,-1.85251033306122,-1.64476001262665,|,0.0457921773195267,0.111925818026066,0.130448013544083,0.112053878605366,0.0461223609745502,|,0.085830420255661,0.0324019491672516,0.0538535043597221,-0.00807475112378597,-0.0184289366006851,-0.0215910747647285,0.00819883961230516,-0.00338904024101794,|,3.00615382194519,2.74680376052856,1.73820400238037,2.70113039016724,1.6647664308548,|,2.76592016220093,2.60334825515747,1.02737033367157,2.34140849113464,1.19064950942993,1.517822265625,1.58514630794525,2.34094572067261,|,5.93083059357014e-05,0.00103869242593646,0.000397215510020033,-0.000239348533796147,-0.000591760326642543,|,7.69479011069052e-05,-2.7886360840057e-05,0.000189081212738529,-0.000671264599077404,-0.000910499366000295,-0.000869663606863469,-0.00098795781377703,-0.000838240084704012,|,0.0295654479414225,0.027061877772212,0.0305231027305126,0.0259594675153494,0.0408912226557732,|,0.00826188363134861,0.0337601415812969,0.00633160211145878,0.002018105937168,0.00851620174944401,0.0071530812419951,0.00459307339042425,0.0250124074518681,|,0.0361512117087841,0.0398124530911446,0.0352634750306606,0.0321929231286049,0.0485077574849129,|,0.0187310110777617,0.033814400434494,0.0123917879536748,0.0122308181598783,0.0151980333030224,0.00688205240294337,0.0158905182033777,-0.017899077385664
