CDT_time,bar_fence,u_1_5m_uconv,u_3m_uconv,u_4_5m_uconv,u_6m_uconv,u_10m_uconv,bar_fence_1,u_1_5m_lconv,u_3m_lconv,u_4_5m_lconv,u_6m_lconv,u_8_5m_lconv,u_10m_lconv,u_15m_lconv,u_20m_lconv,bar_fence_2,v_1_5m_uconv,v_3m_uconv,v_4_5m_uconv,v_6m_uconv,v_10m_uconv,bar_fence_3,v_1_5m_lconv,v_3m_lconv,v_4_5m_lconv,v_6m_lconv,v_8_5m_lconv,v_10m_lconv,v_15m_lconv,v_20m_lconv,bar_fence_4,w_1_5m_uconv,w_3m_uconv,w_4_5m_uconv,w_6m_uconv,w_10m_uconv,bar_fence_5,w_1_5m_lconv,w_3m_lconv,w_4_5m_lconv,w_6m_lconv,w_8_5m_lconv,w_10m_lconv,w_15m_lconv,w_20m_lconv,bar_fence_6,tc_1_5m_uconv,tc_3m_uconv,tc_4_5m_uconv,tc_6m_uconv,tc_10m_uconv,bar_fence_7,tc_1_5m_lconv,tc_3m_lconv,tc_4_5m_lconv,tc_6m_lconv,tc_8_5m_lconv,tc_10m_lconv,tc_15m_lconv,tc_20m_lconv,bar_fence_8,w_tc__1_5m_uconv,w_tc__3m_uconv,w_tc__4_5m_uconv,w_tc__6m_uconv,w_tc__10m_uconv,bar_fence_9,w_tc__1_5m_lconv,w_tc__3m_lconv,w_tc__4_5m_lconv,w_tc__6m_lconv,w_tc__8_5m_lconv,w_tc__10m_lconv,w_tc__15m_lconv,w_tc__20m_lconv,bar_fence_10,u_w__1_5m_uconv,u_w__3m_uconv,u_w__4_5m_uconv,u_w__6m_uconv,u_w__10m_uconv,bar_fence_11,u_w__1_5m_lconv,u_w__3m_lconv,u_w__4_5m_lconv,u_w__6m_lconv,u_w__8_5m_lconv,u_w__10m_lconv,u_w__15m_lconv,u_w__20m_lconv,bar_fence_12,v_w__1_5m_uconv,v_w__3m_uconv,v_w__4_5m_uconv,v_w__6m_uconv,v_w__10m_uconv,bar_fence_13,v_w__1_5m_lconv,v_w__3m_lconv,v_w__4_5m_lconv,v_w__6m_lconv,v_w__8_5m_lconv,v_w__10m_lconv,v_w__15m_lconv,v_w__20m_lconv,bar_fence_14,u_1_5m_init,u_3m_init,u_4_5m_init,u_6m_init,u_10m_init,bar_fence_15,u_1_5m_rel,u_3m_rel,u_4_5m_rel,u_6m_rel,u_8_5m_rel,u_10m_rel,u_15m_rel,u_20m_rel,bar_fence_16,v_1_5m_init,v_3m_init,v_4_5m_init,v_6m_init,v_10m_init,bar_fence_17,v_1_5m_rel,v_3m_rel,v_4_5m_rel,v_6m_rel,v_8_5m_rel,v_10m_rel,v_15m_rel,v_20m_rel,bar_fence_18,w_1_5m_init,w_3m_init,w_4_5m_init,w_6m_init,w_10m_init,bar_fence_19,w_1_5m_rel,w_3m_rel,w_4_5m_rel,w_6m_rel,w_8_5m_rel,w_10m_rel,w_15m_rel,w_20m_rel,bar_fence_20,tc_1_5m_init,tc_3m_init,tc_4_5m_init,tc_6m_init,tc_10m_init,bar_fence_21,tc_1_5m_rel,tc_3m_rel,tc_4_5m_rel,tc_6m_rel,tc_8_5m_rel,tc_10m_rel,tc_15m_rel,tc_20m_rel,bar_fence_22,w_tc__1_5m_init,w_tc__3m_init,w_tc__4_5m_init,w_tc__6m_init,w_tc__10m_init,bar_fence_23,w_tc__1_5m_rel,w_tc__3m_rel,w_tc__4_5m_rel,w_tc__6m_rel,w_tc__8_5m_rel,w_tc__10m_rel,w_tc__15m_rel,w_tc__20m_rel,bar_fence_24,u_w__1_5m_init,u_w__3m_init,u_w__4_5m_init,u_w__6m_init,u_w__10m_init,bar_fence_25,u_w__1_5m_rel,u_w__3m_rel,u_w__4_5m_rel,u_w__6m_rel,u_w__8_5m_rel,u_w__10m_rel,u_w__15m_rel,u_w__20m_rel,bar_fence_26,v_w__1_5m_init,v_w__3m_init,v_w__4_5m_init,v_w__6m_init,v_w__10m_init,bar_fence_27,v_w__1_5m_rel,v_w__3m_rel,v_w__4_5m_rel,v_w__6m_rel,v_w__8_5m_rel,v_w__10m_rel,v_w__15m_rel,v_w__20m_rel,bar_fence_28,u_u__1_5m_init,u_u__3m_init,u_u__4_5m_init,u_u__6m_init,u_u__10m_init,bar_fence_29,u_u__1_5m_rel,u_u__3m_rel,u_u__4_5m_rel,u_u__6m_rel,u_u__8_5m_rel,u_u__10m_rel,u_u__15m_rel,u_u__20m_rel,bar_fence_30,u_u__1_5m_uconv,u_u__3m_uconv,u_u__4_5m_uconv,u_u__6m_uconv,u_u__10m_uconv,bar_fence_31,u_u__1_5m_lconv,u_u__3m_lconv,u_u__4_5m_lconv,u_u__6m_lconv,u_u__8_5m_lconv,u_u__10m_lconv,u_u__15m_lconv,u_u__20m_lconv,bar_fence_32,v_v__1_5m_init,v_v__3m_init,v_v__4_5m_init,v_v__6m_init,v_v__10m_init,bar_fence_33,v_v__1_5m_rel,v_v__3m_rel,v_v__4_5m_rel,v_v__6m_rel,v_v__8_5m_rel,v_v__10m_rel,v_v__15m_rel,v_v__20m_rel,bar_fence_34,v_v__1_5m_uconv,v_v__3m_uconv,v_v__4_5m_uconv,v_v__6m_uconv,v_v__10m_uconv,bar_fence_35,v_v__1_5m_lconv,v_v__3m_lconv,v_v__4_5m_lconv,v_v__6m_lconv,v_v__8_5m_lconv,v_v__10m_lconv,v_v__15m_lconv,v_v__20m_lconv,bar_fence_36,w_w__1_5m_init,w_w__3m_init,w_w__4_5m_init,w_w__6m_init,w_w__10m_init,bar_fence_37,w_w__1_5m_rel,w_w__3m_rel,w_w__4_5m_rel,w_w__6m_rel,w_w__8_5m_rel,w_w__10m_rel,w_w__15m_rel,w_w__20m_rel,bar_fence_38,w_w__1_5m_uconv,w_w__3m_uconv,w_w__4_5m_uconv,w_w__6m_uconv,w_w__10m_uconv,bar_fence_39,w_w__1_5m_lconv,w_w__3m_lconv,w_w__4_5m_lconv,w_w__6m_lconv,w_w__8_5m_lconv,w_w__10m_lconv,w_w__15m_lconv,w_w__20m_lconv
01:37:30,|,0,0,0,0,0,|,0,0,0,0,0,0,0,0,|,0,0,0,0,0,|,0,0,0,0,0,0,0,0,|,0,0,0,0,0,|,0,0,0,0,0,0,0,0,|,0,0,0,0,0,|,0,0,0,0,0,0,0,0,|,0,0,0,0,0,|,0,0,0,0,0,0,0,0,|,0,0,0,0,0,|,0,0,0,0,0,0,0,0,|,0,0,0,0,0,|,0,0,0,0,0,0,0,0,|,0.303400933742523,0.299067586660385,0.323568731546402,NaN,-0.0881717130541801,|,NaN,NaN,NaN,0,0,0,0,0,|,0.000367893313523382,0.056405782699585,0.115418210625648,NaN,0.0196509920060635,|,NaN,NaN,NaN,0,0,0,0,0,|,0.00538700586184859,-0.0226080175489187,-0.0108210574835539,NaN,-0.0129799349233508,|,NaN,NaN,NaN,0,0,0,0,0,|,12.858323097229,12.6340427398682,13.0970973968506,NaN,16.0073928833008,|,NaN,NaN,NaN,0,0,0,0,0,|,-0.000866128946654499,4.37506560047041e-06,-0.000324776279740036,NaN,-0.000719386676792055,|,NaN,NaN,NaN,0,0,0,0,0,|,-0.000716629205271602,-0.00130261562298983,-0.000371281115803868,NaN,0.000388761545764282,|,NaN,NaN,NaN,0,0,0,0,0,|,-0.000690945773385465,-0.00014365540118888,-0.00062433147104457,NaN,-0.000139683921588585,|,NaN,NaN,NaN,0,0,0,0,0,|,0.00356111256405711,0.00531365256756544,0.00361958262510598,NaN,0.00346922571770847,|,NaN,NaN,NaN,0,0,0,0,0,|,0,0,0,0,0,|,0,0,0,0,0,0,0,0,|,0.00300340447574854,0.00670034484937787,0.00461532780900598,NaN,0.00165392307098955,|,NaN,NaN,NaN,0,0,0,0,0,|,0,0,0,0,0,|,0,0,0,0,0,0,0,0,|,0.0025933482684195,0.00262841721996665,0.0012830588966608,NaN,0.000766776851378381,|,NaN,NaN,NaN,0,0,0,0,0,|,0,0,0,0,0,|,0,0,0,0,0,0,0,0
01:42:30,|,0,0,0,0,0,|,0,0,0,0,0,0,0,0,|,0,0,0,0,0,|,0,0,0,0,0,0,0,0,|,0,0,0,0,0,|,0,0,0,0,0,0,0,0,|,0,0,0,0,0,|,0,0,0,0,0,0,0,0,|,0,0,0,0,0,|,0,0,0,0,0,0,0,0,|,0,0,0,0,0,|,0,0,0,0,0,0,0,0,|,0,0,0,0,0,|,0,0,0,0,0,0,0,0,|,0.314605623483658,0.336647987365723,0.391403704881668,NaN,0.0408314764499664,|,NaN,NaN,NaN,0,0,0,0,0,|,0.0733890309929848,0.0366905517876148,0.168031975626945,NaN,0.0901505574584007,|,NaN,NaN,NaN,0,0,0,0,0,|,0.0070417202077806,-0.012960466556251,0.0138403689488769,NaN,-0.00852083880454302,|,NaN,NaN,NaN,0,0,0,0,0,|,12.7695875167847,12.5707025527954,12.9987421035767,NaN,16.03244972229,|,NaN,NaN,NaN,0,0,0,0,0,|,-0.000467276084236801,-0.00117811840027571,0.000575665908399969,NaN,-0.00316602154634893,|,NaN,NaN,NaN,0,0,0,0,0,|,-0.000111499241029378,-0.00169166456907988,-9.82636483968236e-05,NaN,0.00122032524086535,|,NaN,NaN,NaN,0,0,0,0,0,|,0.000195989894564264,0.00184374116361141,-0.00012189047265565,NaN,-0.000423909339588135,|,NaN,NaN,NaN,0,0,0,0,0,|,0.00248960847966373,0.00484232511371374,0.00537766423076391,NaN,0.00761515973135829,|,NaN,NaN,NaN,0,0,0,0,0,|,0,0,0,0,0,|,0,0,0,0,0,0,0,0,|,0.00473227072507143,0.00682176742702723,0.00913546700030565,NaN,0.00366026582196355,|,NaN,NaN,NaN,0,0,0,0,0,|,0,0,0,0,0,|,0,0,0,0,0,0,0,0,|,0.0016953902086243,0.00334284733980894,0.00207212776876986,NaN,0.00105244677979499,|,NaN,NaN,NaN,0,0,0,0,0,|,0,0,0,0,0,|,0,0,0,0,0,0,0,0
01:47:30,|,0,0,0,0,0,|,0,0,0,0,0,0,0,0,|,0,0,0,0,0,|,0,0,0,0,0,0,0,0,|,0,0,0,0,0,|,0,0,0,0,0,0,0,0,|,0,0,0,0,0,|,0,0,0,0,0,0,0,0,|,0,0,0,0,0,|,0,0,0,0,0,0,0,0,|,0,0,0,0,0,|,0,0,0,0,0,0,0,0,|,0,0,0,0,0,|,0,0,0,0,0,0,0,0,|,0.245124697685242,0.220660135149956,0.293101340532303,NaN,0.0878979936242104,|,NaN,NaN,NaN,0,0,0,0,0,|,0.00563974259421229,0.0108814425766468,0.0952373370528221,NaN,0.101566269993782,|,NaN,NaN,NaN,0,0,0,0,0,|,0.0117842648178339,0.00880420673638582,-0.00477985199540854,NaN,-0.0129110962152481,|,NaN,NaN,NaN,0,0,0,0,0,|,12.6807041168213,12.5813322067261,13.014443397522,NaN,15.9229965209961,|,NaN,NaN,NaN,0,0,0,0,0,|,-0.000649081950541586,-0.000961729150731117,-0.000135581998620182,NaN,-0.000690956541802734,|,NaN,NaN,NaN,0,0,0,0,0,|,8.24652379378676e-05,9.91564302239567e-05,-0.00156487431377172,NaN,0.000148996929056011,|,NaN,NaN,NaN,0,0,0,0,0,|,-3.06242291117087e-05,-0.000522970396559685,-0.00142140139359981,NaN,-0.000113424903247505,|,NaN,NaN,NaN,0,0,0,0,0,|,0.00206082034856081,0.00202130503021181,0.00922414939850569,NaN,0.00164550403133035,|,NaN,NaN,NaN,0,0,0,0,0,|,0,0,0,0,0,|,0,0,0,0,0,0,0,0,|,0.00119675742462277,0.00475497869774699,0.0128455432131886,NaN,0.000911111652385443,|,NaN,NaN,NaN,0,0,0,0,0,|,0,0,0,0,0,|,0,0,0,0,0,0,0,0,|,0.000777840905357152,0.00149501499254256,0.0030080929864198,NaN,0.000775777269154787,|,NaN,NaN,NaN,0,0,0,0,0,|,0,0,0,0,0,|,0,0,0,0,0,0,0,0
01:52:30,|,0,0,0,0,0,|,0,0,0,0,0,0,0,0,|,0,0,0,0,0,|,0,0,0,0,0,0,0,0,|,0,0,0,0,0,|,0,0,0,0,0,0,0,0,|,0,0,0,0,0,|,0,0,0,0,0,0,0,0,|,0,0,0,0,0,|,0,0,0,0,0,0,0,0,|,0,0,0,0,0,|,0,0,0,0,0,0,0,0,|,0,0,0,0,0,|,0,0,0,0,0,0,0,0,|,0.263130277395248,0.287746131420135,0.230200186371803,NaN,0.0158737301826477,|,NaN,NaN,NaN,0,0,0,0,0,|,0.0232466235756874,-0.0261363405734301,-0.0983212664723396,NaN,0.139193087816238,|,NaN,NaN,NaN,0,0,0,0,0,|,0.0121831465512514,0.0101448185741901,0.0241152457892895,NaN,-0.0144449258223176,|,NaN,NaN,NaN,0,0,0,0,0,|,12.6174058914185,12.4675598144531,13.2256593704224,NaN,16.1557922363281,|,NaN,NaN,NaN,0,0,0,0,0,|,-0.00163524353411049,-0.00101805839221925,-0.000928443332668394,NaN,-0.00153941486496478,|,NaN,NaN,NaN,0,0,0,0,0,|,-0.00090340047609061,-0.000604165776167065,-0.000604753382503986,NaN,0.000871556403581053,|,NaN,NaN,NaN,0,0,0,0,0,|,3.53799869401428e-08,0.000246296433033422,0.000574045290704817,NaN,-0.000437867071013898,|,NaN,NaN,NaN,0,0,0,0,0,|,0.00463314540684223,0.00210317317396402,0.00181175942998379,NaN,0.00466348929330707,|,NaN,NaN,NaN,0,0,0,0,0,|,0,0,0,0,0,|,0,0,0,0,0,0,0,0,|,0.00236510578542948,0.00174726755358279,0.000685466569848359,NaN,0.00767677510157228,|,NaN,NaN,NaN,0,0,0,0,0,|,0,0,0,0,0,|,0,0,0,0,0,0,0,0,|,0.00170789414551109,0.00250072870403528,0.00158306816592813,NaN,0.00104672415181994,|,NaN,NaN,NaN,0,0,0,0,0,|,0,0,0,0,0,|,0,0,0,0,0,0,0,0
01:57:30,|,0,0,0,0,0,|,0,0,0,0,0,0,0,0,|,0,0,0,0,0,|,0,0,0,0,0,0,0,0,|,0,0,0,0,0,|,0,0,0,0,0,0,0,0,|,0,0,0,0,0,|,0,0,0,0,0,0,0,0,|,0,0,0,0,0,|,0,0,0,0,0,0,0,0,|,0,0,0,0,0,|,0,0,0,0,0,0,0,0,|,0,0,0,0,0,|,0,0,0,0,0,0,0,0,|,0.288127094507217,0.364095330238342,0.387263804674149,NaN,-0.0088695902377367,|,NaN,NaN,NaN,0,0,0,0,0,|,0.0407260023057461,-0.0312144383788109,-0.108184017241001,NaN,-0.0749223381280899,|,NaN,NaN,NaN,0,0,0,0,0,|,-0.011528036557138,-0.0257561504840851,-0.0391744673252106,NaN,-0.0150422863662243,|,NaN,NaN,NaN,0,0,0,0,0,|,12.6489572525024,12.5149793624878,13.1332683563232,NaN,15.9293737411499,|,NaN,NaN,NaN,0,0,0,0,0,|,-0.000704729405697435,-0.0022307054605335,-0.00151600618846714,NaN,-0.000399167387513444,|,NaN,NaN,NaN,0,0,0,0,0,|,-0.00113485229667276,-0.0034437645226717,-0.000646754691842943,NaN,0.000190581340575591,|,NaN,NaN,NaN,0,0,0,0,0,|,0.000557796680368483,0.0019049602560699,0.000464510056190193,NaN,-0.000340526283252984,|,NaN,NaN,NaN,0,0,0,0,0,|,0.00704427575692534,0.0110553093254566,0.00466439081355929,NaN,0.00234952149912715,|,NaN,NaN,NaN,0,0,0,0,0,|,0,0,0,0,0,|,0,0,0,0,0,0,0,0,|,0.00449156342074275,0.00567335169762373,0.00361855095252395,NaN,0.00323055894114077,|,NaN,NaN,NaN,0,0,0,0,0,|,0,0,0,0,0,|,0,0,0,0,0,0,0,0,|,0.00293848523870111,0.00342300138436258,0.00129373883828521,NaN,0.000262339919572696,|,NaN,NaN,NaN,0,0,0,0,0,|,0,0,0,0,0,|,0,0,0,0,0,0,0,0
02:02:30,|,0,0,0,0,0,|,0,0,0,0,0,0,0,0,|,0,0,0,0,0,|,0,0,0,0,0,0,0,0,|,0,0,0,0,0,|,0,0,0,0,0,0,0,0,|,0,0,0,0,0,|,0,0,0,0,0,0,0,0,|,0,0,0,0,0,|,0,0,0,0,0,0,0,0,|,0,0,0,0,0,|,0,0,0,0,0,0,0,0,|,0,0,0,0,0,|,0,0,0,0,0,0,0,0,|,0.278979122638702,0.276909977197647,0.309369951486588,NaN,0.00414663413539529,|,NaN,NaN,NaN,0,0,0,0,0,|,0.0431141667068005,0.0474557280540466,0.123230993747711,NaN,0.000479699025163427,|,NaN,NaN,NaN,0,0,0,0,0,|,0.00769138755276799,0.00448447419330478,-0.00418271124362946,NaN,-0.0152304451912642,|,NaN,NaN,NaN,0,0,0,0,0,|,12.6058616638184,12.3858995437622,12.7904262542725,NaN,16.0242900848389,|,NaN,NaN,NaN,0,0,0,0,0,|,-0.000408399646403268,-0.00116580433677882,-2.27252567128744e-05,NaN,-2.04685675271321e-05,|,NaN,NaN,NaN,0,0,0,0,0,|,0.000201096321688965,-0.000605985696893185,0.000492917897645384,NaN,0.000252842757618055,|,NaN,NaN,NaN,0,0,0,0,0,|,-0.000423392077209428,0.000446997728431597,0.00121717969886959,NaN,4.02807527279947e-05,|,NaN,NaN,NaN,0,0,0,0,0,|,0.00241101998835802,0.00297108246013522,0.00381686678156257,NaN,0.00247834250330925,|,NaN,NaN,NaN,0,0,0,0,0,|,0,0,0,0,0,|,0,0,0,0,0,0,0,0,|,0.00320519041270018,0.00312308664433658,0.00537412986159325,NaN,0.000550930097233504,|,NaN,NaN,NaN,0,0,0,0,0,|,0,0,0,0,0,|,0,0,0,0,0,0,0,0,|,0.00119104248005897,0.0017591294599697,0.00173793686553836,NaN,0.000229068609769456,|,NaN,NaN,NaN,0,0,0,0,0,|,0,0,0,0,0,|,0,0,0,0,0,0,0,0
02:07:30,|,0,0,0,0,0,|,0,0,0,0,0,0,0,0,|,0,0,0,0,0,|,0,0,0,0,0,0,0,0,|,0,0,0,0,0,|,0,0,0,0,0,0,0,0,|,0,0,0,0,0,|,0,0,0,0,0,0,0,0,|,0,0,0,0,0,|,0,0,0,0,0,0,0,0,|,0,0,0,0,0,|,0,0,0,0,0,0,0,0,|,0,0,0,0,0,|,0,0,0,0,0,0,0,0,|,0.155355587601662,0.146994292736053,0.224614307284355,NaN,-0.00218579173088074,|,NaN,NaN,NaN,0,0,0,0,0,|,0.0362610854208469,0.0249598473310471,-0.0421084240078926,NaN,-0.165007889270782,|,NaN,NaN,NaN,0,0,0,0,0,|,0.00474454741925001,-0.0109185054898262,-0.0153856789693236,NaN,-0.00562585098668933,|,NaN,NaN,NaN,0,0,0,0,0,|,12.5826139450073,12.4400253295898,12.8696813583374,NaN,15.9185352325439,|,NaN,NaN,NaN,0,0,0,0,0,|,-0.000823901034891605,-0.000703150115441531,7.1281788223132e-06,NaN,-0.00180187099613249,|,NaN,NaN,NaN,0,0,0,0,0,|,-0.000596874335315078,-0.00060140824643895,-0.000315943296300247,NaN,0.000465973746031523,|,NaN,NaN,NaN,0,0,0,0,0,|,0.00018037369591184,0.000419219548348337,9.39870733418502e-05,NaN,-0.000567238894291222,|,NaN,NaN,NaN,0,0,0,0,0,|,0.00947764422744513,0.00454947119578719,0.00401252554729581,NaN,0.0129087446257472,|,NaN,NaN,NaN,0,0,0,0,0,|,0,0,0,0,0,|,0,0,0,0,0,0,0,0,|,0.00215449929237366,0.00374731328338385,0.00662421621382236,NaN,0.00542472768574953,|,NaN,NaN,NaN,0,0,0,0,0,|,0,0,0,0,0,|,0,0,0,0,0,0,0,0,|,0.000857683829963207,0.000792695849668235,0.000789299141615629,NaN,0.000757583184167743,|,NaN,NaN,NaN,0,0,0,0,0,|,0,0,0,0,0,|,0,0,0,0,0,0,0,0
02:12:30,|,0,0,0,0,0,|,0,0,0,0,0,0,0,0,|,0,0,0,0,0,|,0,0,0,0,0,0,0,0,|,0,0,0,0,0,|,0,0,0,0,0,0,0,0,|,0,0,0,0,0,|,0,0,0,0,0,0,0,0,|,0,0,0,0,0,|,0,0,0,0,0,0,0,0,|,0,0,0,0,0,|,0,0,0,0,0,0,0,0,|,0,0,0,0,0,|,0,0,0,0,0,0,0,0,|,0.165977656841278,0.184061497449875,0.187908843159676,NaN,-0.211343243718147,|,NaN,NaN,NaN,0,0,0,0,0,|,0.0418364442884922,0.0734158456325531,0.0485096760094166,NaN,-0.25418084859848,|,NaN,NaN,NaN,0,0,0,0,0,|,-0.00104494648985565,0.00107294647023082,-0.00338496523909271,NaN,-0.00574521627277136,|,NaN,NaN,NaN,0,0,0,0,0,|,12.4142827987671,12.2784452438354,12.7562761306763,NaN,15.960765838623,|,NaN,NaN,NaN,0,0,0,0,0,|,-4.39902105426881e-05,-0.000255129474680871,-0.000443425378762186,NaN,0.0007097905036062,|,NaN,NaN,NaN,0,0,0,0,0,|,-0.000116539813461713,-0.000185138676897623,-6.86763232806697e-05,NaN,-0.000966970226727426,|,NaN,NaN,NaN,0,0,0,0,0,|,-2.43142512772465e-05,0.000327303365338594,-0.000268008676357567,NaN,-0.000649116060230881,|,NaN,NaN,NaN,0,0,0,0,0,|,0.00317672383971512,0.00285149435512722,0.00503582507371902,NaN,0.0076803439296782,|,NaN,NaN,NaN,0,0,0,0,0,|,0,0,0,0,0,|,0,0,0,0,0,0,0,0,|,0.00156950170639902,0.00331813516095281,0.00138134893495589,NaN,0.00209125410765409,|,NaN,NaN,NaN,0,0,0,0,0,|,0,0,0,0,0,|,0,0,0,0,0,0,0,0,|,0.000403531972551718,0.000711469212546945,0.000642970320768654,NaN,0.000623980711679906,|,NaN,NaN,NaN,0,0,0,0,0,|,0,0,0,0,0,|,0,0,0,0,0,0,0,0
02:17:30,|,0,0,0,0,0,|,0,0,0,0,0,0,0,0,|,0,0,0,0,0,|,0,0,0,0,0,0,0,0,|,0,0,0,0,0,|,0,0,0,0,0,0,0,0,|,0,0,0,0,0,|,0,0,0,0,0,0,0,0,|,0,0,0,0,0,|,0,0,0,0,0,0,0,0,|,0,0,0,0,0,|,0,0,0,0,0,0,0,0,|,0,0,0,0,0,|,0,0,0,0,0,0,0,0,|,0.243444159626961,0.220713913440704,0.258687168359756,NaN,-0.329143613576889,|,NaN,NaN,NaN,0,0,0,0,0,|,0.0115893296897411,0.0269740708172321,0.128750875592232,NaN,-0.286608308553696,|,NaN,NaN,NaN,0,0,0,0,0,|,0.00593018950894475,0.00504718581214547,-0.00883691478520632,NaN,0.000275986007181928,|,NaN,NaN,NaN,0,0,0,0,0,|,12.4461727142334,12.2311973571777,12.6900939941406,NaN,16.039831161499,|,NaN,NaN,NaN,0,0,0,0,0,|,-0.000234451232245192,5.05785392306279e-05,-0.00148831307888031,NaN,-0.000506632728502154,|,NaN,NaN,NaN,0,0,0,0,0,|,6.81647361489013e-05,0.000307112495647743,7.13964036549442e-05,NaN,0.000601631589233875,|,NaN,NaN,NaN,0,0,0,0,0,|,-0.00026607426116243,-0.000154223031131551,-0.000184926931979135,NaN,-0.000209000179893337,|,NaN,NaN,NaN,0,0,0,0,0,|,0.00280935829505324,0.00238856743089855,0.00160806614439934,NaN,0.00591081194579601,|,NaN,NaN,NaN,0,0,0,0,0,|,0,0,0,0,0,|,0,0,0,0,0,0,0,0,|,0.00282569113187492,0.00188855302985758,0.00128469744231552,NaN,0.000958892051130533,|,NaN,NaN,NaN,0,0,0,0,0,|,0,0,0,0,0,|,0,0,0,0,0,0,0,0,|,0.000865257752593607,0.00184113730210811,0.000810985977295786,NaN,0.000459788832813501,|,NaN,NaN,NaN,0,0,0,0,0,|,0,0,0,0,0,|,0,0,0,0,0,0,0,0
02:22:30,|,0,0,0,0,0,|,0,0,0,0,0,0,0,0,|,0,0,0,0,0,|,0,0,0,0,0,0,0,0,|,0,0,0,0,0,|,0,0,0,0,0,0,0,0,|,0,0,0,0,0,|,0,0,0,0,0,0,0,0,|,0,0,0,0,0,|,0,0,0,0,0,0,0,0,|,0,0,0,0,0,|,0,0,0,0,0,0,0,0,|,0,0,0,0,0,|,0,0,0,0,0,0,0,0,|,0.298300176858902,0.299820840358734,0.394680619239807,NaN,-0.210065186023712,|,NaN,NaN,NaN,0,0,0,0,0,|,0.00810062512755394,0.0824978426098824,0.22223436832428,NaN,-0.17978273332119,|,NaN,NaN,NaN,0,0,0,0,0,|,0.0249905865639448,-0.000193404193851165,0.00672508543357253,NaN,-5.62322893529199e-05,|,NaN,NaN,NaN,0,0,0,0,0,|,12.4112167358398,12.2062873840332,12.5557470321655,NaN,15.634222984314,|,NaN,NaN,NaN,0,0,0,0,0,|,-0.000410101318266243,-0.00177953892853111,-0.00178065686486661,NaN,-0.000743999669793993,|,NaN,NaN,NaN,0,0,0,0,0,|,0.000188474441529252,-0.000609634327702224,-0.000764577649533749,NaN,0.000341012899298221,|,NaN,NaN,NaN,0,0,0,0,0,|,-0.000866861781105399,-0.00121266371570528,-0.000897211953997612,NaN,1.01760915640625e-05,|,NaN,NaN,NaN,0,0,0,0,0,|,0.00248536490835249,0.00360225536860526,0.00461010495200753,NaN,0.0105830486863852,|,NaN,NaN,NaN,0,0,0,0,0,|,0,0,0,0,0,|,0,0,0,0,0,0,0,0,|,0.00441314466297626,0.00457938434556127,0.00688382238149643,NaN,0.00534109631553292,|,NaN,NaN,NaN,0,0,0,0,0,|,0,0,0,0,0,|,0,0,0,0,0,0,0,0,|,0.00204014661721885,0.00306343357078731,0.0026541103143245,NaN,0.000317973172059283,|,NaN,NaN,NaN,0,0,0,0,0,|,0,0,0,0,0,|,0,0,0,0,0,0,0,0
02:27:30,|,0,0,0,0,0,|,0,0,0,0,0,0,0,0,|,0,0,0,0,0,|,0,0,0,0,0,0,0,0,|,0,0,0,0,0,|,0,0,0,0,0,0,0,0,|,0,0,0,0,0,|,0,0,0,0,0,0,0,0,|,0,0,0,0,0,|,0,0,0,0,0,0,0,0,|,0,0,0,0,0,|,0,0,0,0,0,0,0,0,|,0,0,0,0,0,|,0,0,0,0,0,0,0,0,|,0.328175604343414,0.317917913198471,0.266642302274704,NaN,-0.0782105252146721,|,NaN,NaN,NaN,0,0,0,0,0,|,0.0475376918911934,0.0302099529653788,0.0449159406125546,NaN,-0.0173644386231899,|,NaN,NaN,NaN,0,0,0,0,0,|,-0.014034884981811,-0.00620298832654953,0.0197125934064388,NaN,-0.00533588277176023,|,NaN,NaN,NaN,0,0,0,0,0,|,12.4199571609497,12.1544885635376,12.5175809860229,NaN,15.3381252288818,|,NaN,NaN,NaN,0,0,0,0,0,|,-7.48371021472849e-05,-0.00079291412839666,9.17083962121978e-05,NaN,0.00047853437718004,|,NaN,NaN,NaN,0,0,0,0,0,|,-0.00088290439452976,-0.00139523728284985,0.000646820175461471,NaN,-0.000213397754123434,|,NaN,NaN,NaN,0,0,0,0,0,|,0.00048837176291272,0.00117272930219769,-9.5455463451799e-05,NaN,-1.44618334161351e-05,|,NaN,NaN,NaN,0,0,0,0,0,|,0.00384725700132549,0.00511067267507315,0.00280117779038846,NaN,0.00247885030694306,|,NaN,NaN,NaN,0,0,0,0,0,|,0,0,0,0,0,|,0,0,0,0,0,0,0,0,|,0.0040485505014658,0.00745661789551377,0.00291454908438027,NaN,0.00148041232023388,|,NaN,NaN,NaN,0,0,0,0,0,|,0,0,0,0,0,|,0,0,0,0,0,0,0,0,|,0.00346621754579246,0.00268008699640632,0.00167291180696338,NaN,0.000238698965404183,|,NaN,NaN,NaN,0,0,0,0,0,|,0,0,0,0,0,|,0,0,0,0,0,0,0,0
