CDT_time,bar_fence,dir_0_2m_init,dir_1_5m_init,dir_3m_init,dir_4_5m_init,dir_6m_init,dir_10m_init,bar_fence_1,dir_0_2m_rel,dir_1_5m_rel,dir_3m_rel,dir_4_5m_rel,dir_6m_rel,dir_10m_rel,bar_fence_2,dir_0_2m_uconv,dir_1_5m_uconv,dir_3m_uconv,dir_4_5m_uconv,dir_6m_uconv,dir_10m_uconv,bar_fence_3,dir_0_2m_lconv,dir_1_5m_lconv,dir_3m_lconv,dir_4_5m_lconv,dir_6m_lconv,dir_10m_lconv,bar_fence_4,dir_8_5m_rel,dir_8_5m_lconv,dir_15m_rel,dir_15m_lconv,dir_20m_rel,dir_20m_lconv
18:02:30,|,293.847229003906,121.503684997559,123.879348754883,122.002433776855,123.892562866211,124.327575683594,|,307.193542480469,124.239486694336,126.127288818359,118.758743286133,119.666862487793,121.061706542969,|,308.495758056641,121.252433776855,115.569549560547,123.644157409668,122.813949584961,124.502746582031,|,292.122528076172,112.381980895996,118.540107727051,119.615447998047,119.184753417969,120.042823791504,|,123.261177062988,118.212249755859,121.518249511719,119.915061950684,125.441627502441,119.101959228516
18:07:30,|,292.207061767578,117.441581726074,119.846977233887,118.016273498535,120.203369140625,119.931755065918,|,307.713653564453,124.469841003418,126.507057189941,120.153625488281,121.085510253906,123.338691711426,|,314.413879394531,126.370491027832,121.186477661133,126.083915710449,125.76513671875,127.109039306641,|,295.334747314453,116.646240234375,122.56566619873,123.093307495117,122.17236328125,122.540725708008,|,125.29061126709,120.676094055176,123.624389648438,122.678642272949,127.017738342285,121.93091583252
18:12:30,|,288.890350341797,116.291145324707,118.844703674316,117.431190490723,119.63402557373,120.521324157715,|,306.901794433594,122.946731567383,125.366050720215,118.545921325684,119.541793823242,121.266624450684,|,306.856597900391,119.418380737305,113.583847045898,121.542114257813,120.041534423828,121.869018554688,|,291.907012939453,110.278244018555,116.087707519531,116.818702697754,116.697105407715,117.519996643066,|,123.075508117676,115.724342346191,121.422294616699,117.7333984375,125.44734954834,118.425979614258
18:17:30,|,288.014984130859,112.998657226563,115.641502380371,114.005737304688,116.356483459473,116.94930267334,|,306.170440673828,123.845916748047,126.426376342773,120.285911560059,121.408653259277,123.221832275391,|,306.885620117188,119.398078918457,114.143569946289,120.418243408203,119.239044189453,121.917198181152,|,293.882171630859,112.840476989746,118.82999420166,118.934936523438,118.262176513672,119.593032836914,|,124.892417907715,117.472633361816,122.912734985352,119.52889251709,126.24243927002,118.791564941406
18:22:30,|,290.865295410156,118.842674255371,120.878799438477,119.049301147461,121.085494995117,120.093421936035,|,304.949035644531,121.972137451172,123.920265197754,116.70475769043,118.333938598633,120.024559020996,|,308.812622070313,120.420288085938,114.003974914551,121.58464050293,119.57112121582,122.400100708008,|,290.941589355469,110.630081176758,115.910316467285,116.434440612793,115.818077087402,116.953231811523,|,121.98983001709,115.016830444336,120.448692321777,118.146598815918,125.283020019531,118.839836120605
18:27:30,|,287.474212646484,114.014877319336,117.904487609863,116.913803100586,118.918716430664,117.057319641113,|,304.722473144531,122.059776306152,125.48902130127,116.031143188477,118.045829772949,119.252487182617,|,306.085174560547,120.18888092041,114.608589172363,120.777305603027,118.174926757813,120.11092376709,|,289.603485107422,109.884750366211,116.373481750488,116.407768249512,116.182167053223,117.631858825684,|,121.52946472168,115.834846496582,120.064186096191,117.75984954834,123.607063293457,117.453887939453
18:32:30,|,294.231994628906,121.239784240723,122.473091125488,121.209800720215,122.74437713623,122.102645874023,|,310.500152587891,127.364418029785,128.172164916992,122.251899719238,122.88981628418,124.382934570313,|,311.772186279297,125.149597167969,120.940940856934,124.906875610352,124.625846862793,125.627555847168,|,296.367004394531,116.846260070801,122.338668823242,123.378631591797,122.325218200684,122.63077545166,|,126.313972473145,120.855514526367,124.367492675781,123.850448608398,127.461242675781,123.338874816895
18:37:30,|,287.718780517578,115.583419799805,118.293769836426,117.729179382324,120.13020324707,120.621055603027,|,309.576873779297,127.559669494629,128.805618286133,123.400367736816,124.690040588379,125.319519042969,|,305.978485107422,119.124053955078,112.476112365723,120.357368469238,119.076293945313,122.773788452148,|,292.077758789063,110.416809082031,117.266220092773,118.02995300293,117.328094482422,118.912094116211,|,127.761207580566,116.780014038086,125.223930358887,119.912757873535,129.051834106445,119.240325927734
18:42:30,|,291.335601806641,121.291557312012,123.882965087891,122.13858795166,123.601135253906,123.754707336426,|,309.424377441406,128.22119140625,128.991821289063,122.924545288086,123.612968444824,124.819625854492,|,315.903564453125,129.079498291016,124.560981750488,127.816314697266,127.64900970459,128.132629394531,|,294.787963867188,115.978050231934,122.128082275391,122.531494140625,121.410079956055,122.914878845215,|,126.879524230957,120.643836975098,124.604049682617,124.375732421875,128.671646118164,123.154640197754
18:47:30,|,296.254486083984,122.076835632324,124.08748626709,122.049201965332,123.947120666504,124.215522766113,|,308.557067871094,126.771820068359,128.836502075195,123.411827087402,124.79906463623,126.681747436523,|,316.865753173828,130.601364135742,126.323913574219,129.253234863281,128.492385864258,128.172775268555,|,296.745422363281,118.657867431641,125.242820739746,124.743194580078,123.242828369141,124.126129150391,|,128.350479125977,122.070404052734,125.977256774902,124.893775939941,129.657028198242,124.376396179199
