CDT_time,bar_fence,T_0_2m_init,T_1_5m_init,T_4_5m_init,T_8_5m_init,T_15m_init,T_20m_init,bar_fence_1,T_0_2m_rel,T_1_5m_rel,T_4_5m_rel,T_8_5m_rel,T_15m_rel,T_20m_rel,bar_fence_2,T_0_2m_uconv,T_1_5m_uconv,T_4_5m_uconv,T_8_5m_uconv,T_15m_uconv,T_20m_uconv,bar_fence_3,T_0_2m_lconv,T_1_5m_lconv,T_4_5m_lconv,T_8_5m_lconv,T_15m_lconv,T_20m_lconv
18:02:30,|,6.30986595153809,7.62488269805908,NaN,0,0,0,|,5.97050189971924,7.09181213378906,7.36261749267578,7.59476518630981,7.61362409591675,7.67751693725586,|,5.5814094543457,6.67831659317017,7.07718133926392,0,0,0,|,5.30476665496826,6.76665544509888,7.10127544403076,7.27436256408691,7.35557079315186,7.59198665618896
18:07:30,|,6.35354518890381,7.63879585266113,NaN,0,0,0,|,6.10374593734741,7.14684534072876,7.36355686187744,7.60688972473145,7.60852336883545,7.68959760665894,|,5.82797956466675,6.84553718566895,7.16942739486694,0,0,0,|,5.65551853179932,6.86779260635376,7.13201332092285,7.31003379821777,7.39605379104614,7.62323236465454
18:12:30,|,6.21468210220337,7.4846978187561,NaN,0,0,0,|,5.96662187576294,7.03154373168945,7.28758382797241,7.54120397567749,7.59201335906982,7.65249156951904,|,5.92301988601685,6.89363622665405,7.17288589477539,0,0,0,|,5.57003355026245,6.85536909103394,7.13515043258667,7.30536937713623,7.36295318603516,7.56617450714111
18:17:30,|,6.28221464157104,7.52026748657227,NaN,0,0,0,|,5.99913024902344,7.01637601852417,7.22355699539185,7.43929767608643,7.47778511047363,7.54664468765259,|,5.83859062194824,6.82389259338379,7.07691287994385,0,0,0,|,5.63852834701538,6.81387948989868,7.08973169326782,7.24859046936035,7.32845640182495,7.51979780197144
18:22:30,|,6.27300977706909,7.45886278152466,NaN,0,0,0,|,6.0512752532959,7.05825519561768,7.27220726013184,7.476722240448,7.50342273712158,7.5755033493042,|,5.86557054519653,6.81191921234131,7.06154870986938,0,0,0,|,5.8996000289917,6.83929777145386,7.06210708618164,7.16228151321411,7.23498296737671,7.42698001861572
18:27:30,|,6.12237453460693,7.32454872131348,NaN,0,0,0,|,5.94227409362793,6.93422842025757,7.15000009536743,7.35685634613037,7.38771820068359,7.44838905334473,|,5.78610754013062,6.67248296737671,6.98523473739624,0,0,0,|,5.89270877838135,6.78775930404663,6.98154354095459,7.09745788574219,7.14463090896606,7.31643104553223
18:32:30,|,6.19953012466431,7.3665771484375,NaN,0,0,0,|,5.82361221313477,6.81140947341919,6.99120807647705,7.20087242126465,7.24986600875854,7.30097627639771,|,5.75671148300171,6.5982551574707,6.86814832687378,0,0,0,|,5.62474918365479,6.58963108062744,6.8627758026123,6.96684551239014,7.07741641998291,7.26538753509521
18:37:30,|,5.98993301391602,7.16709041595459,NaN,0,0,0,|,5.86040163040161,6.81351184844971,6.93244981765747,7.15862894058228,7.17617464065552,7.22395992279053,|,5.67175102233887,6.5325927734375,6.81771802902222,0,0,0,|,5.8473334312439,6.7313380241394,6.90369129180908,6.98013401031494,7.02959871292114,7.21181201934814
18:42:30,|,6.0391640663147,7.18140459060669,NaN,0,0,0,|,5.89585304260254,6.80335569381714,6.93895959854126,7.15528440475464,7.19926166534424,7.26543617248535,|,5.81953001022339,6.64295291900635,6.8526177406311,0,0,0,|,5.86742496490479,6.73066902160645,6.94692277908325,7.0161075592041,7.052818775177,7.21959590911865
18:47:30,|,6.00315427780151,7.17003345489502,NaN,0,0,0,|,5.76006698608398,6.67583894729614,6.9066104888916,7.14578628540039,7.19832229614258,7.26436233520508,|,5.83295297622681,6.66444444656372,6.88457918167114,0,0,0,|,5.47645473480225,6.54265117645264,6.85187911987305,6.97181224822998,7.02677869796753,7.20962953567505
