CDT_time,bar_fence,u_1_5m_uconv,u_3m_uconv,u_4_5m_uconv,u_6m_uconv,u_10m_uconv,bar_fence_1,u_1_5m_lconv,u_3m_lconv,u_4_5m_lconv,u_6m_lconv,u_8_5m_lconv,u_10m_lconv,u_15m_lconv,u_20m_lconv,bar_fence_2,v_1_5m_uconv,v_3m_uconv,v_4_5m_uconv,v_6m_uconv,v_10m_uconv,bar_fence_3,v_1_5m_lconv,v_3m_lconv,v_4_5m_lconv,v_6m_lconv,v_8_5m_lconv,v_10m_lconv,v_15m_lconv,v_20m_lconv,bar_fence_4,w_1_5m_uconv,w_3m_uconv,w_4_5m_uconv,w_6m_uconv,w_10m_uconv,bar_fence_5,w_1_5m_lconv,w_3m_lconv,w_4_5m_lconv,w_6m_lconv,w_8_5m_lconv,w_10m_lconv,w_15m_lconv,w_20m_lconv,bar_fence_6,tc_1_5m_uconv,tc_3m_uconv,tc_4_5m_uconv,tc_6m_uconv,tc_10m_uconv,bar_fence_7,tc_1_5m_lconv,tc_3m_lconv,tc_4_5m_lconv,tc_6m_lconv,tc_8_5m_lconv,tc_10m_lconv,tc_15m_lconv,tc_20m_lconv,bar_fence_8,w_tc__1_5m_uconv,w_tc__3m_uconv,w_tc__4_5m_uconv,w_tc__6m_uconv,w_tc__10m_uconv,bar_fence_9,w_tc__1_5m_lconv,w_tc__3m_lconv,w_tc__4_5m_lconv,w_tc__6m_lconv,w_tc__8_5m_lconv,w_tc__10m_lconv,w_tc__15m_lconv,w_tc__20m_lconv
18:02:30,|,5.32400417327881,6.08818817138672,6.58400058746338,6.9381685256958,7.56201219558716,|,6.02063274383545,6.38903331756592,6.90728998184204,7.40745973587036,7.75809288024902,7.92074489593506,8.25138854980469,8.62752819061279,|,-1.77118408679962,-1.71355712413788,-1.61273908615112,-1.94249451160431,-1.89820861816406,|,-1.43865132331848,-1.90069556236267,-2.11171197891235,-2.10817575454712,-1.8325971364975,-2.15140771865845,-2.30747699737549,-2.28044176101685,|,-0.147806972265244,-0.158587604761124,-0.0899344682693481,-0.219357281923294,0.00426441570743918,|,-0.171758234500885,-0.321127504110336,-0.270013481378555,-0.0857262909412384,-0.170092850923538,-0.0815286636352539,-0.213502496480942,0.622554421424866,|,-3.12616062164307,-3.27860498428345,-4.56250667572021,-3.59583497047424,-4.6676173210144,|,-3.15902328491211,-3.59696507453918,-5.0903787612915,-3.83559226989746,-4.85414886474609,-4.74558782577515,-4.58891105651855,-3.99005961418152,|,0.0150977782905102,0.0191363077610731,0.024213332682848,0.0267670191824436,0.0221658740192652,|,0.0227809809148312,0.026437321677804,0.0271605607122183,0.0229836292564869,0.0199502781033516,0.0236723050475121,0.0188961196690798,0.0164116453379393
18:07:30,|,5.30518913269043,6.16619873046875,6.58495426177979,6.92817163467407,7.40086650848389,|,5.47893667221069,5.81473112106323,6.24159097671509,6.69930648803711,6.97996044158936,7.18586349487305,7.57584381103516,8.02851867675781,|,-1.34611225128174,-1.22588503360748,-1.11576366424561,-1.3540244102478,-1.27993130683899,|,-1.15669739246368,-1.55925118923187,-1.70166313648224,-1.68663907051086,-1.38834857940674,-1.65220308303833,-1.81932306289673,-1.88228440284729,|,-0.180574551224709,-0.228799000382423,-0.144439220428467,-0.297593176364899,-0.0506134927272797,|,-0.175230830907822,-0.267275840044022,-0.206999897956848,-0.00919748097658157,-0.0545283854007721,0.0236957296729088,-0.0883243605494499,0.600330710411072,|,-3.12038230895996,-3.27017951011658,-4.54784250259399,-3.58865761756897,-4.64691781997681,|,-3.17032623291016,-3.60133600234985,-5.08496999740601,-3.82413458824158,-4.83529853820801,-4.72316646575928,-4.56363439559937,-3.96947598457336,|,0.0180708337575197,0.0227429140359163,0.0265391897410154,0.0286815352737904,0.0244975090026855,|,0.0152427265420556,0.0189402382820845,0.0188388843089342,0.0180661138147116,0.0146578811109066,0.0167478322982788,0.0149675365537405,0.0132456962019205
18:12:30,|,5.94299221038818,6.959876537323,7.5801682472229,8.00344276428223,8.64142894744873,|,6.16757440567017,6.57937335968018,7.16627264022827,7.67966556549072,8.04151248931885,8.33702659606934,8.77090740203857,9.25997066497803,|,-1.15315067768097,-1.01394832134247,-0.919774770736694,-1.20013797283173,-1.21816778182983,|,-1.33641612529755,-1.69230651855469,-1.8809312582016,-1.93406021595001,-1.60204827785492,-1.87269949913025,-1.95818030834198,-1.8868283033371,|,-0.208576664328575,-0.275957405567169,-0.176929011940956,-0.337686687707901,-0.0895331352949142,|,-0.164875000715256,-0.281118333339691,-0.201915711164474,-0.00418171659111977,-0.118277058005333,-0.0851333364844322,-0.214469641447067,0.557244420051575,|,-3.15712213516235,-3.30963015556335,-4.61253261566162,-3.64722394943237,-4.73118925094604,|,-3.18367409706116,-3.61368012428284,-5.11512565612793,-3.85383725166321,-4.85689544677734,-4.76316118240356,-4.60993194580078,-4.00605297088623,|,0.0176876615732908,0.0203934200108051,0.0221042707562447,0.0242274329066277,0.0188553612679243,|,0.01655856333673,0.0244401507079601,0.0253435894846916,0.0259111262857914,0.0263492595404387,0.02294503711164,0.0263759437948465,0.014410930685699
18:17:30,|,5.26745653152466,6.12185907363892,6.61624240875244,6.95797634124756,7.56810140609741,|,5.47029304504395,5.70346641540527,6.14621782302856,6.61043262481689,6.88852071762085,7.11283397674561,7.54467630386353,7.91734170913696,|,-1.68394780158997,-1.65654289722443,-1.60348761081696,-1.92690765857697,-1.84058320522308,|,-1.40910506248474,-1.77727127075195,-1.9012553691864,-1.8407735824585,-1.53400719165802,-1.76708126068115,-1.92398297786713,-1.91124355792999,|,-0.155604094266891,-0.187339588999748,-0.131331101059914,-0.264826506376266,-0.113666340708733,|,-0.181762292981148,-0.287520468235016,-0.209836438298225,-0.0309608224779367,-0.10124633461237,-0.043708112090826,-0.174156546592712,0.620176792144775,|,-3.19541144371033,-3.33840847015381,-4.62106513977051,-3.64957356452942,-4.70371866226196,|,-3.19436192512512,-3.61691284179688,-5.10332155227661,-3.8389687538147,-4.84373092651367,-4.74847602844238,-4.58841466903687,-3.99998021125793,|,0.012103863991797,0.0175675209611654,0.0213791877031326,0.0222498029470444,0.0170707758516073,|,0.0172163862735033,0.023876128718257,0.0240108482539654,0.0233384594321251,0.0229208078235388,0.0241391025483608,0.0214676968753338,0.0163373127579689
18:22:30,|,4.93629789352417,5.68387603759766,6.1335072517395,6.49055576324463,7.15148830413818,|,5.55866956710815,5.85276365280151,6.2626633644104,6.65366411209106,6.90125322341919,7.14594459533691,7.57862901687622,8.0820837020874,|,-1.14212012290955,-1.04365086555481,-0.973238825798035,-1.31607401371002,-1.30908823013306,|,-1.24339210987091,-1.57510578632355,-1.6862518787384,-1.67848742008209,-1.33728611469269,-1.5767605304718,-1.69743871688843,-1.70449388027191,|,-0.179094076156616,-0.179722785949707,-0.0781399458646774,-0.213270172476768,0.0602949187159538,|,-0.183012023568153,-0.26741623878479,-0.169872090220451,0.0451151020824909,0.0204244684427977,0.0990704968571663,-0.0281157735735178,0.650830507278442,|,-3.18736362457275,-3.32896590232849,-4.60824823379517,-3.64976763725281,-4.72379636764526,|,-3.24048757553101,-3.66712713241577,-5.16368103027344,-3.88624358177185,-4.85873556137085,-4.80191612243652,-4.64690256118774,-4.06954097747803,|,0.0131232738494873,0.01676513440907,0.0182040184736252,0.0192013178020716,0.023423882201314,|,0.0154037363827229,0.0186393242329359,0.0199164841324091,0.0193090457469225,0.0227052737027407,0.0220315381884575,0.0225010011345148,0.0191799607127905
18:27:30,|,4.82208251953125,5.564284324646,5.99749851226807,6.27819108963013,6.78632020950317,|,5.13631772994995,5.43417406082153,5.91774320602417,6.37799119949341,6.62352895736694,6.76746606826782,7.14743614196777,7.48551750183105,|,-1.28228628635406,-1.21907305717468,-1.17779266834259,-1.42988801002502,-1.38451814651489,|,-1.16456043720245,-1.50282347202301,-1.58038258552551,-1.56680107116699,-1.30730271339417,-1.53917419910431,-1.6691300868988,-1.5965119600296,|,-0.147271394729614,-0.192782282829285,-0.118705198168755,-0.238529518246651,-0.018985066562891,|,-0.163524851202965,-0.250619530677795,-0.189555957913399,-0.0084343571215868,-0.102243311703205,-0.0474119558930397,-0.147739410400391,0.525462627410889,|,-3.19494652748108,-3.33549213409424,-4.61370372772217,-3.65270280838013,-4.71443557739258,|,-3.24640870094299,-3.6721613407135,-5.17211961746216,-3.89232301712036,-4.94333410263062,-4.79341077804565,-4.64038324356079,-4.06499671936035,|,0.0109780859202147,0.0124126151204109,0.0171556212007999,0.0230516418814659,0.0213319137692451,|,0.0171535015106201,0.0191944688558578,0.0223734937608242,0.0238006357103586,0.0274144876748323,0.0226997397840023,0.0238116048276424,0.0122253149747849
18:32:30,|,5.13343143463135,5.96055364608765,6.39454936981201,6.7457127571106,7.33130931854248,|,5.60098123550415,5.87385177612305,6.28952121734619,6.76316976547241,7.03235816955566,7.23054075241089,7.63690757751465,8.10345840454102,|,-1.58697307109833,-1.50406181812286,-1.41744899749756,-1.70746254920959,-1.66148483753204,|,-1.64779496192932,-2.05012369155884,-2.15779232978821,-2.12778306007385,-1.81139159202576,-2.05690145492554,-2.18454766273499,-2.16762161254883,|,-0.151996523141861,-0.174854472279549,-0.11324492841959,-0.225502550601959,-0.00310553982853889,|,-0.177751928567886,-0.292995423078537,-0.191229581832886,0.00150587956886739,-0.0620197355747223,-0.00171774055343121,-0.0989196375012398,0.660831987857819,|,-3.21831107139587,-3.35537242889404,-4.63257646560669,-3.6641948223114,-4.74353933334351,|,-3.23734974861145,-3.66179466247559,-5.16656112670898,-3.88680148124695,-4.95811939239502,-4.79635429382324,-4.64680528640747,-4.08530187606812,|,0.0107285836711526,0.0154925808310509,0.017244866117835,0.0190601348876953,0.0157028380781412,|,0.0170937012881041,0.0249128937721252,0.02570416405797,0.0248791053891182,0.026531457901001,0.0212959535419941,0.0172495525330305,0.0122410468757153
18:37:30,|,5.86179256439209,6.83940649032593,7.32176303863525,7.63315439224243,8.34964179992676,|,5.99414491653442,6.3485312461853,6.82608699798584,7.3500394821167,7.66622066497803,7.87340497970581,8.27240371704102,8.70853519439697,|,-2.05085110664368,-2.10299015045166,-2.05831241607666,-2.43891429901123,-2.36527562141418,|,-2.01515054702759,-2.44203472137451,-2.62527060508728,-2.68486595153809,-2.39310455322266,-2.60019135475159,-2.8023681640625,-2.82861185073853,|,-0.176136583089828,-0.247728407382965,-0.166100785136223,-0.270513713359833,-0.0592352710664272,|,-0.17309482395649,-0.324608892202377,-0.232310518622398,0.0261280480772257,-0.0814816206693649,0.00615050829946995,-0.141654968261719,0.734837234020233,|,-3.30367803573608,-3.44401741027832,-4.73162078857422,-3.75907015800476,-4.80752754211426,|,-3.2760066986084,-3.7019739151001,-5.21582937240601,-3.93556833267212,-5.02151155471802,-4.82833623886108,-4.69708776473999,-4.24545383453369,|,0.0104015711694956,0.0139688728377223,0.0174276977777481,0.0185899473726749,0.0162908229976892,|,0.0212854538112879,0.0295167025178671,0.0309733785688877,0.0255481321364641,0.0329890474677086,0.0269584190100431,0.0263921115547419,0.00339789967983961
18:42:30,|,5.41678953170776,6.28496217727661,6.7699933052063,7.05362224578857,7.72141742706299,|,5.93481779098511,6.24083423614502,6.7617039680481,7.33421468734741,7.7305736541748,7.98340463638306,8.29944801330566,8.65951156616211,|,-1.86003506183624,-1.80391335487366,-1.73458278179169,-2.06481337547302,-2.0356662273407,|,-1.90969431400299,-2.31803488731384,-2.46670889854431,-2.51449918746948,-2.19424033164978,-2.4634838104248,-2.66262054443359,-2.69002199172974,|,-0.179934799671173,-0.200042232871056,-0.133508086204529,-0.253215402364731,-0.0445269495248795,|,-0.147630602121353,-0.282198190689087,-0.21994923055172,-0.000478058325825259,-0.0900933593511581,0.0149965761229396,-0.133046865463257,0.724393248558044,|,-3.41779565811157,-3.55898284912109,-4.8527455329895,-3.87777137756348,-4.8630952835083,|,-3.43132185935974,-3.86524629592896,-5.38666534423828,-4.15243577957153,-5.20117330551147,-4.96995544433594,-4.82766914367676,-4.76951360702515,|,0.0139992767944932,0.0206849966198206,0.0212544277310371,0.0228744093328714,0.0185562781989574,|,0.0183487720787525,0.0210840739309788,0.0249373242259026,0.0275159049779177,0.0251072496175766,0.0252691451460123,0.0194541607052088,0.0268480218946934
18:47:30,|,5.23563098907471,6.10262727737427,6.52348709106445,6.84572076797485,7.46807765960693,|,5.98876047134399,6.3096752166748,6.78927278518677,7.27152872085571,7.63020801544189,7.82839393615723,8.25424957275391,8.62193012237549,|,-1.64403080940247,-1.58906507492065,-1.5231032371521,-1.8203661441803,-1.77231585979462,|,-1.39762985706329,-1.80365204811096,-1.93723487854004,-1.96072041988373,-1.55410635471344,-1.83864724636078,-1.98474407196045,-1.96178114414215,|,-0.142256855964661,-0.175918877124786,-0.0862320512533188,-0.200917929410934,0.00734611600637436,|,-0.202826514840126,-0.31441804766655,-0.227193161845207,-0.0319788604974747,-0.07979466766119,0.000294168101390824,-0.103269129991531,0.692180991172791,|,-3.4438636302948,-3.57894372940063,-4.87064552307129,-3.89479970932007,-4.87466144561768,|,-3.48328566551208,-3.90545248985291,-5.41631364822388,-4.14134740829468,-5.23046207427979,-4.99152755737305,-4.83544015884399,-4.70824527740479,|,0.0125331515446305,0.0140630975365639,0.017326969653368,0.0203190930187702,0.0187363661825657,|,0.02051274292171,0.0223070252686739,0.0259128101170063,0.0241856835782528,0.0240690521895885,0.0208953507244587,0.0183773804455996,0.0158080607652664
