CDT_time,bar_fence,spd_0_2m_init,spd_1_5m_init,spd_3m_init,spd_4_5m_init,spd_6m_init,spd_10m_init,bar_fence_1,spd_0_2m_rel,spd_1_5m_rel,spd_3m_rel,spd_4_5m_rel,spd_6m_rel,spd_10m_rel,bar_fence_2,spd_0_2m_uconv,spd_1_5m_uconv,spd_3m_uconv,spd_4_5m_uconv,spd_6m_uconv,spd_10m_uconv,bar_fence_3,spd_0_2m_lconv,spd_1_5m_lconv,spd_3m_lconv,spd_4_5m_lconv,spd_6m_lconv,spd_10m_lconv,bar_fence_4,spd_8_5m_rel,spd_8_5m_lconv,spd_15m_rel,spd_15m_lconv,spd_20m_rel,spd_20m_lconv,,Init,Rel,Uconv,Lconv
18:02:30,|,1.220280051,2.695599556,3.073355675,3.384345531,3.562045097,3.823698759,|,1.390606642,2.672197104,3.461176395,3.491099358,3.981755018,4.178818226,|,1.244453311,2.171830654,2.560539722,3.204095125,3.174159288,3.393388033,|,1.321943283,3.49819541,4.096477509,4.35633564,4.625726223,4.844828606,|,4.006869316,4.861849785,4.427867889,5.090202808,4.391345024,5.412370682,,1,0,0,0
18:07:30,|,1.427063346,3.078943491,3.50579834,3.816913843,4.021948814,4.40598774,|,1.474886656,2.711959124,3.453121662,3.479676247,3.820040464,4.192464352,|,1.215816617,2.053143501,2.39346838,2.885925293,2.870814562,3.115538359,|,1.198809981,3.292979956,3.830295324,4.044007301,4.298263073,4.472732067,|,3.954633236,4.499390602,4.425599575,4.65384531,4.336580276,4.922536373,,1,0,0,0
18:12:30,|,1.41201663,2.999613285,3.37903738,3.672722816,3.83035183,4.148664474,|,1.526738882,2.919381857,3.76202631,3.708040237,4.098903656,4.332015514,|,1.266343355,2.223467588,2.556304216,3.171417236,3.138697624,3.495023727,|,1.243746638,3.188717604,3.765287399,3.970626116,4.277361393,4.595993519,|,4.087604046,4.555324078,4.598397255,4.856399059,4.562798977,5.136499405,,1,0,0,1
18:17:30,|,1.475700021,3.212493896,3.655877829,3.948116064,4.190909863,4.479572296,|,1.336286664,2.510929346,3.352867842,3.460336208,3.918016911,4.148770809,|,1.130330086,2.089758873,2.467265368,3.056772947,3.102160454,3.364193678,|,1.116928935,2.994504452,3.503991604,3.702523708,3.93192935,4.181798458,|,3.94577837,4.144983292,4.307123184,4.505605221,4.207726479,4.814527512,,1,0,1,1
18:22:30,|,1.359663248,2.957046747,3.422934294,3.725504398,3.96475625,4.359323025,|,1.382396698,2.674122334,3.509180069,3.533230543,3.984123945,4.272990227,|,1.224290013,2.191503048,2.528613329,3.197107315,3.189035416,3.386050463,|,1.269639969,3.304409504,3.777603149,3.978141069,4.279695034,4.489762783,|,4.011636734,4.481511593,4.460394859,4.633676529,4.275797367,4.908102512,,1,0,0,1
18:27:30,|,1.430649996,3.066623449,3.543597698,3.835467339,4.136827469,4.486226082,|,1.078633308,2.197914362,3.189399719,2.917225838,3.27344346,3.517953634,|,1.231439948,2.270543814,2.623339653,3.162074089,3.150454283,3.390716553,|,1.16697669,3.087006569,3.606442451,3.749959469,4.012644768,4.25806427,|,3.310085297,4.216765404,3.679579735,4.558348179,3.615397692,4.952112675,,1,0,0,1
18:32:30,|,1.600833297,3.546763182,4.004387379,4.278688431,4.471246243,4.813136101,|,1.690023303,3.09495616,4.250041962,3.94589448,4.396371365,4.731769085,|,1.35315001,2.350779057,2.693250656,3.291930199,3.321958303,3.650126457,|,1.332046628,3.473697424,3.956586361,4.221879959,4.553195953,4.820482731,|,4.464043617,4.756278515,5.134358406,5.098862171,4.963426113,5.363826275,,1,0,1,1
18:37:30,|,1.604786634,3.450761318,4.017375946,4.352246761,4.564731121,4.835772991,|,1.559516549,2.921721935,3.793969631,3.834662437,4.254758358,4.636023521,|,1.511063337,2.712011099,3.156669378,3.890749216,3.717413902,3.93107748,|,1.494680047,3.816325665,4.324916363,4.533391476,4.860085011,5.039753437,|,4.355541706,5.036230564,4.942669392,5.257111549,4.879887104,5.592293739,,1,0,0,1
18:42:30,|,1.732913375,3.824554682,4.365708351,4.740080357,5.02431345,5.322313309,|,1.789216638,3.35933876,4.322338104,4.316399574,4.751645088,5.036552429,|,1.512747526,2.650739908,2.92235899,3.504526854,3.484324932,3.665722132,|,1.374948263,3.631195545,4.193368912,4.49194622,4.811029911,5.135859966,|,4.828303814,5.036921024,5.204357147,5.490982533,5.098703384,5.804596424,,1,0,0,1
18:47:30,|,1.742437482,3.697488785,4.294265747,4.650499821,4.936151028,5.450341702,|,1.957436681,3.55968833,4.621277809,4.637355804,5.082691193,5.412629128,|,1.592273355,2.725768805,3.10939455,3.713792801,3.687143564,3.918492794,|,1.478813291,3.810441732,4.261268616,4.460622311,4.809350491,5.185390949,|,5.177497387,5.077807903,5.593202114,5.535672665,5.419368744,5.91185379,,1,0,0,1
18:52:30,|,1.661046624,3.64208293,4.257120609,4.649412155,4.892028809,5.338878632,|,1.880566716,3.611721992,4.649723053,4.635310173,5.17381382,5.496809959,|,1.667350054,2.868280888,3.203611135,3.909856319,3.998552561,4.32399559,|,1.563660026,4.035333633,4.626772881,4.906060219,5.245216846,5.675536156,|,5.260601521,5.512125015,5.810223103,6.052022934,5.585278034,6.380850315,,1,0,1,1
18:57:30,|,1.665643334,3.760534763,4.365186214,4.71756506,4.960313797,5.474885941,|,2.176789999,3.884417534,4.962245464,4.980558872,5.409981251,5.743935108,|,1.509173274,2.540943146,2.926486254,3.516674995,3.50305295,3.659581423,|,1.468483329,3.839798689,4.29879427,4.486078262,4.85052681,5.266194344,|,5.490146637,5.133051872,5.914010048,5.604082108,5.740299225,5.95076561,,1,0,0,1
19:02:30,|,1.719120026,3.809132814,4.378748894,4.741034508,4.956189632,5.381864071,|,2.083169937,3.849696875,4.904932976,4.981049538,5.549951553,5.918694496,|,1.563656688,2.761162281,3.190621614,3.994140863,4.0585289,4.350839615,|,1.604453325,4.220100403,4.846772671,5.156088829,5.454164505,5.766942978,|,5.652980328,5.722453117,6.13922596,6.026373386,5.881922245,6.351836681,,1,0,1,1
