CDT_time,bar_fence,spd_0_2m_init,spd_1_5m_init,spd_3m_init,spd_4_5m_init,spd_6m_init,spd_10m_init,bar_fence_1,spd_0_2m_rel,spd_1_5m_rel,spd_3m_rel,spd_4_5m_rel,spd_6m_rel,spd_10m_rel,bar_fence_2,spd_0_2m_uconv,spd_1_5m_uconv,spd_3m_uconv,spd_4_5m_uconv,spd_6m_uconv,spd_10m_uconv,bar_fence_3,spd_0_2m_lconv,spd_1_5m_lconv,spd_3m_lconv,spd_4_5m_lconv,spd_6m_lconv,spd_10m_lconv,bar_fence_4,spd_8_5m_rel,spd_8_5m_lconv,spd_15m_rel,spd_15m_lconv,spd_20m_rel,spd_20m_lconv,,Init,Rel,Uconv,Lconv
19:02:30,|,0.203153327,0.31642282,0.448431939,0.719353855,0.964068532,1.416666389,|,0.17000334,0.319082618,0.523611426,0.810167968,1.09135139,1.626660585,|,0.292126656,0.65330863,0.820569754,1.062483191,1.258537292,1.73925209,|,0.221561566,0.542439461,0.732921183,0.897676706,1.143203735,1.639520288,|,1.274197698,1.422200084,2.122698784,1.908392191,2.635382414,2.170087576,,1,1,1,1
19:07:30,|,0.19396396,0.31844613,0.468086034,0.682623506,0.919834912,1.239771962,|,0.168363333,0.31723091,0.524376988,0.756172836,1.066498041,1.642928243,|,0.311410457,0.604950726,0.804646134,1.0916785,1.315062881,1.723057032,|,0.200269997,0.481538981,0.631117463,0.716579974,0.792516887,0.966726899,|,1.291307807,0.906523585,2.19585824,1.254030347,2.617451668,1.583037615,,1,1,1,1
19:12:30,|,0.242650002,0.411270112,0.579865992,0.876594841,1.203342915,1.678623796,|,0.182789996,0.352311254,0.581813753,0.845465541,1.113785863,1.646945357,|,0.193739995,0.476897389,0.669393539,0.942396462,1.144034743,1.582978964,|,0.210020006,0.505764484,0.745710492,0.842200696,0.97958982,1.23862505,|,1.350563288,1.115511179,2.092239141,1.51123178,2.435185671,1.722933054,,1,1,1,1
19:17:30,|,0.19476667,0.373816848,0.495935827,0.767543793,0.976033509,1.464854598,|,0.153899997,0.277880788,0.534034312,0.726545453,1.013747692,1.68421948,|,0.286433339,0.659587443,0.821081161,1.09730351,1.256860971,1.616406083,|,0.307009995,0.625883758,0.861519873,0.969071686,1.163651109,1.6030581,|,1.261950016,1.396882415,2.020386219,2.12783289,2.426966429,2.470545292,,1,1,1,1
19:22:30,|,0.245429993,0.494102538,0.674678206,1.010199666,1.249738574,1.817413926,|,0.180963337,0.389246941,0.653647304,0.907858253,1.245945573,1.74160552,|,0.38646999,0.723228633,0.872666776,1.181712627,1.365188479,1.738716364,|,0.326176673,0.716825902,0.870033026,0.958651781,1.101960182,1.54672873,|,1.405583143,1.322069883,2.272460938,1.997414231,2.791823864,2.397561312,,1,1,1,1
19:27:30,|,0.248446152,0.480397016,0.75337559,1.017712116,1.313104033,1.733269453,|,0.213010997,0.520307541,0.775922954,1.025588989,1.262408018,1.964693308,|,0.392353326,0.819835782,0.994559765,1.231967092,1.380482912,1.729597688,|,0.249893337,0.569710135,0.7675969,0.771669924,0.963748157,1.488336205,|,1.565555453,1.238507867,2.389575243,2.106431484,2.755936384,2.418191195,,1,1,1,1
19:32:30,|,0.255343348,0.474016726,0.70293057,0.971241176,1.329439282,1.930371761,|,0.246336669,0.510891914,0.768108368,1.014196754,1.282267213,1.880200624,|,0.377612531,0.832867265,0.998683035,1.260609388,1.391746163,1.747464061,|,0.36444816,0.736582994,0.903603196,1.091033816,1.266409039,1.874672532,|,1.519459724,1.595942378,2.356848955,2.460985422,2.905972481,2.780451298,,1,1,1,1
19:37:30,|,0.26462999,0.447894752,0.650391459,0.901146889,1.106289744,1.574156046,|,0.285666674,0.585388422,0.910930336,1.173331857,1.415591598,1.985086679,|,0.489406675,0.99848479,1.166810513,1.538983941,1.740808487,2.120615482,|,0.418866277,0.817638278,0.959653139,1.070803285,1.307036281,1.907779098,|,1.618148327,1.645984888,2.531002283,2.485318661,2.955185652,2.920203209,,1,1,1,1
19:42:30,|,0.240003332,0.376281291,0.500275671,0.766686738,0.963999093,1.499380589,|,0.272826672,0.601202071,0.748512506,1.224635601,1.510338426,2.148235559,|,0.413326681,0.878020346,1.029509425,1.303836226,1.424121737,1.899543405,|,0.395403326,0.744458854,0.943461597,1.177881479,1.363782525,1.873705745,|,1.752963305,1.651880503,2.566705942,2.403802633,3.075264454,2.938248396,,1,1,1,1
19:47:30,|,0.35199666,0.67434752,0.917434037,1.198553205,1.465986133,1.901082993,|,0.215859994,0.416320354,0.449623317,0.897616565,1.224574447,1.842044592,|,0.35352999,0.744211733,0.905657053,1.206274509,1.404194713,1.886951566,|,0.433926672,0.895956695,1.125737071,1.275189877,1.486636043,1.807694077,|,1.444600582,1.702754974,2.232222319,2.305361986,2.63561821,2.702171564,,1,1,1,1
19:52:30,|,0.350083351,0.617468119,0.848867774,1.189122319,1.464901924,1.871325374,|,0.179249749,0.286038131,0.497563422,0.708026648,0.993102908,1.563561559,|,0.348786652,0.680083334,0.776049912,1.017510891,1.12922442,1.391784072,|,0.365090013,0.792360723,0.987005949,1.14773798,1.397536516,2.022589445,|,1.220952153,1.719123721,1.944223166,2.445198298,2.395317316,2.841746807,,1,1,1,1
19:57:30,|,0.29878667,0.486622542,0.685402393,0.940886259,1.217077851,1.697838545,|,0.238913327,0.52668035,0.843742788,1.117435694,1.400298953,1.882896423,|,0.282270759,0.686171114,0.788586318,1.097540498,1.27211082,1.675057411,|,0.184784934,0.527366638,0.724985898,0.733124077,0.817319512,1.104965925,|,1.587084055,0.961745501,2.131385565,1.397920609,2.431158781,1.733751655,,1,1,1,1
20:02:30,|,0.221543327,0.463553846,0.613816679,0.887813628,1.120054364,1.626076937,|,0.235100001,0.562298656,0.863340855,1.006690264,1.238219857,1.686922669,|,0.160826668,0.462869555,0.608519971,0.894591033,1.031145334,1.360418558,|,0.153219998,0.504176855,0.677718818,0.694401085,0.785983622,1.010124803,|,1.399757385,0.879505873,2.025920391,1.408295512,2.384360552,1.824173808,,1,1,1,1
