CDT_time,bar_fence,spd_0_2m_init,spd_1_5m_init,spd_3m_init,spd_4_5m_init,spd_6m_init,spd_10m_init,bar_fence_1,spd_0_2m_rel,spd_1_5m_rel,spd_3m_rel,spd_4_5m_rel,spd_6m_rel,spd_10m_rel,bar_fence_2,spd_0_2m_uconv,spd_1_5m_uconv,spd_3m_uconv,spd_4_5m_uconv,spd_6m_uconv,spd_10m_uconv,bar_fence_3,spd_0_2m_lconv,spd_1_5m_lconv,spd_3m_lconv,spd_4_5m_lconv,spd_6m_lconv,spd_10m_lconv,bar_fence_4,spd_8_5m_rel,spd_8_5m_lconv,spd_15m_rel,spd_15m_lconv,spd_20m_rel,spd_20m_lconv,,Init,Rel,Uconv,Lconv
23:12:30,|,1.391260386,3.338312149,3.894384861,NaN,NaN,NaN,|,NaN,3.213178396,3.824355125,NaN,NaN,NaN,|,1.525329947,2.846920729,3.263844013,3.467327595,3.724948645,4.032904625,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,4.990601063,NaN,5.21738863,NaN,,0,0,1,0
23:17:30,|,1.35959661,3.318938971,3.811158657,NaN,NaN,NaN,|,NaN,2.796831131,3.348056078,NaN,NaN,NaN,|,1.781430006,3.267684698,3.868737459,4.106854916,4.45429039,4.768005848,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,4.73921299,NaN,4.930323124,NaN,,0,0,1,0
23:22:30,|,1.524306655,3.529191732,4.06899929,NaN,NaN,NaN,|,NaN,3.397118092,3.985278606,NaN,NaN,NaN,|,1.902706623,3.448878527,3.971100569,4.178473473,4.458618164,4.776991844,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,5.692155361,NaN,5.851625919,NaN,,0,0,1,0
23:27:30,|,1.230213284,2.938546658,3.429326296,NaN,NaN,NaN,|,NaN,3.105407476,3.645637512,NaN,NaN,NaN,|,1.448449969,2.60259819,3.024782181,3.232426643,3.462895632,3.78306222,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,4.773390293,NaN,4.944542885,NaN,,0,0,1,0
23:32:30,|,1.446943283,3.346138239,3.795695066,NaN,NaN,NaN,|,NaN,3.041478872,3.476247549,NaN,NaN,NaN,|,1.65284431,2.871555328,3.470017672,3.818207264,4.130651951,4.362444878,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,4.808179379,NaN,5.039753437,NaN,,0,0,1,0
23:37:30,|,1.325571895,3.003157377,3.522138357,NaN,NaN,NaN,|,NaN,2.568434715,2.981253386,NaN,NaN,NaN,|,1.471446633,2.548134089,3.048415661,3.241653204,3.42170763,3.69289422,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,4.292926788,NaN,4.361447811,NaN,,0,0,1,0
23:42:30,|,1.139326692,2.697603464,3.090622902,NaN,NaN,NaN,|,NaN,2.863495111,3.382622957,NaN,NaN,NaN,|,1.548030019,2.778457642,3.242052794,3.594650269,3.864144564,4.297938347,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,4.693937778,NaN,4.785207748,NaN,,0,0,1,0
23:47:30,|,1.333979964,3.047208071,3.539784431,NaN,NaN,NaN,|,NaN,2.314753532,2.765123606,NaN,NaN,NaN,|,1.606923342,3.028666735,3.5548985,3.854516029,4.131556988,4.48099041,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,3.69357872,NaN,3.911245108,NaN,,0,0,1,0
23:52:30,|,1.388676643,3.095322609,3.495774269,NaN,NaN,NaN,|,NaN,2.967011929,3.448729992,NaN,NaN,NaN,|,1.621260047,3.060102224,3.529512644,3.800458908,4.032555103,4.34160471,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,4.580886364,NaN,4.829290867,NaN,,0,0,1,0
23:57:30,|,1.397806644,3.308290482,3.708426237,NaN,NaN,NaN,|,NaN,3.132178068,3.718245745,NaN,NaN,NaN,|,1.397605896,2.564425945,3.078590155,3.419171572,3.630361319,3.943464994,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,4.898636341,NaN,5.078923225,NaN,,0,0,1,0
0:02:30,|,1.051197052,2.569065094,2.90473938,NaN,NaN,NaN,|,NaN,2.807274342,3.276447535,NaN,NaN,NaN,|,1.437743306,2.632276297,3.091810942,3.408744574,3.624037743,3.908928871,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,4.55041647,NaN,4.668609142,NaN,,0,0,1,0
0:07:30,|,1.230766654,2.907283545,3.369927645,NaN,NaN,NaN,|,NaN,2.276427269,2.668915749,NaN,NaN,NaN,|,1.195236683,2.162265301,2.496759653,2.782373667,2.943501711,3.20123148,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,3.560203075,NaN,3.730959892,NaN,,0,0,1,0
0:12:30,|,0.992569983,2.414917231,2.833638668,NaN,NaN,NaN,|,NaN,2.227792263,2.637265921,NaN,NaN,NaN,|,1.2092067,2.264312744,2.656239748,2.943728447,2.983152628,3.238438845,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,3.895816565,NaN,4.076963902,NaN,,0,0,1,0
0:17:30,|,1.253746629,2.961886883,3.380585432,NaN,NaN,NaN,|,NaN,2.362691879,2.778436899,NaN,NaN,NaN,|,1.218593359,2.232595444,2.613424301,2.937923193,3.055653334,3.388554811,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,3.888332844,NaN,4.138235092,NaN,,0,0,1,0
0:22:30,|,1.249366641,3.010408163,3.477064848,NaN,NaN,NaN,|,NaN,2.508312702,2.919421911,NaN,NaN,NaN,|,1.10599196,2.072700739,2.356206417,2.604787588,2.623537064,2.935036421,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,3.894418716,NaN,3.995491743,NaN,,0,0,1,0
0:27:30,|,0.942257404,2.223546743,2.50223875,NaN,NaN,NaN,|,NaN,2.246881008,2.642096519,NaN,NaN,NaN,|,0.996209979,1.814818263,2.370284319,2.391277552,2.471376896,2.643718004,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,3.476406097,NaN,3.530642748,NaN,,0,0,1,0
0:32:30,|,1.030233383,2.420150042,2.702210665,NaN,NaN,NaN,|,NaN,1.830971003,2.184346437,NaN,NaN,NaN,|,1.264153361,2.262230635,1.997652054,2.94437933,3.028053522,3.341738462,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,3.069012642,NaN,3.178175449,NaN,,0,0,0,0
0:37:30,|,0.863380015,2.053869009,2.369698286,NaN,NaN,NaN,|,NaN,1.898205876,2.25915122,NaN,NaN,NaN,|,1.090466619,1.785846353,2.131721497,2.463967562,2.571264029,2.8866539,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,3.24202776,NaN,3.373550653,NaN,,0,0,1,0
0:42:30,|,0.787446678,1.893143177,2.13747716,NaN,NaN,NaN,|,NaN,2.06613183,2.493175983,NaN,NaN,NaN,|,1.403810024,2.431512594,2.742474794,3.041205406,3.083865643,3.250189543,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,3.396295071,NaN,3.441121817,NaN,,0,0,1,0
0:47:30,|,0.854071379,2.096214294,2.430776358,NaN,NaN,NaN,|,NaN,1.830371141,2.088868141,NaN,NaN,NaN,|,1.420970321,2.438520908,2.792052269,3.104387283,3.123539209,3.380334139,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,3.12727499,NaN,3.276870966,NaN,,0,0,1,0
0:52:30,|,0.788049996,1.943986058,2.279397964,NaN,NaN,NaN,|,NaN,1.745373607,1.458696961,NaN,NaN,NaN,|,1.334346652,2.260614634,2.606494904,2.883453131,2.927410126,3.224453688,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,2.768347263,NaN,2.899230003,NaN,,0,0,1,0
0:57:30,|,0.743423343,1.77482748,2.013879538,NaN,NaN,NaN,|,NaN,1.643294215,1.980678439,NaN,NaN,NaN,|,0.993536651,1.578593493,1.929445267,2.213528633,2.249157906,2.485887766,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,2.850700617,NaN,3.001532078,NaN,,0,0,1,0
1:02:30,|,0.873336673,2.010798216,2.267837286,NaN,NaN,NaN,|,NaN,1.976684332,2.373310804,NaN,NaN,NaN,|,1.052139997,1.839017391,2.105581284,2.381333351,2.440879345,2.580902815,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,3.281724453,NaN,3.288704872,NaN,,0,0,1,0
1:07:30,|,1.107743382,2.481901884,2.865191221,NaN,NaN,NaN,|,NaN,1.960732579,2.2581532,NaN,NaN,NaN,|,0.973324418,1.673108101,1.998990059,2.252384663,2.259660959,2.466558456,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,3.123068333,NaN,3.304347277,NaN,,0,0,1,0
1:12:30,|,0.970070004,2.240187883,2.52296114,NaN,NaN,NaN,|,NaN,2.475677013,2.885695457,NaN,NaN,NaN,|,1.142303348,1.923397303,2.315415621,2.670867205,2.784189224,3.074281931,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,4.236647606,NaN,4.48381567,NaN,,0,0,1,0
1:17:30,|,1.18094337,2.781651735,3.093070507,NaN,NaN,NaN,|,NaN,2.290483713,2.705090523,NaN,NaN,NaN,|,1.25406003,2.214888096,2.608453512,2.997899055,3.124925137,3.47504878,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,3.848686934,NaN,3.870092392,NaN,,0,0,1,0
1:22:30,|,1.179796696,2.762896061,3.233143568,NaN,NaN,NaN,|,NaN,2.579772711,3.001019001,NaN,NaN,NaN,|,1.078250051,1.863272667,2.201674938,2.545938253,2.605472803,2.878704071,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,4.187770844,NaN,4.263110638,NaN,,0,0,1,0
1:27:30,|,0.971716642,2.356695175,2.71819663,NaN,NaN,NaN,|,NaN,2.270381451,2.674795866,NaN,NaN,NaN,|,1.508213282,2.565793037,3.078284264,3.494113445,3.550430536,3.835725784,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,3.447538137,NaN,3.565580845,NaN,,0,0,1,0
1:32:30,|,0.86156249,1.894510269,2.116704941,NaN,NaN,NaN,|,NaN,2.510510683,2.983596325,NaN,NaN,NaN,|,1.321640491,2.449288368,2.941519737,3.322760105,3.397946358,3.686193705,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,4.282789707,NaN,4.40225935,NaN,,0,0,1,0
1:37:30,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,2.796988964,3.074891329,NaN,NaN,NaN,|,1.151026607,2.015384912,2.347802877,2.641454935,2.667942524,3.038930416,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,4.47178793,NaN,4.606938839,NaN,,0,0,1,0
1:42:30,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,2.07122612,2.668840885,NaN,NaN,NaN,|,1.509119987,2.821685314,3.24699235,3.653126478,3.800932646,4.111310482,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,3.298488379,NaN,3.39040637,NaN,,0,0,1,0
1:47:30,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,2.905590296,3.259320259,NaN,NaN,NaN,|,1.403493285,2.61521244,3.079205036,3.408051491,3.517124414,3.830563545,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,4.675751686,NaN,4.781045437,NaN,,0,0,1,0
1:52:30,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,2.874683857,3.415570021,NaN,NaN,NaN,|,1.482293367,2.759779215,3.200161934,3.586186647,3.670356274,4.010912418,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,4.774222374,NaN,4.942247391,NaN,,0,0,1,0
1:57:30,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,2.902917385,3.308854818,NaN,NaN,NaN,|,1.613437772,2.845033169,3.364499569,3.81629014,4.048962116,4.396007538,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,4.729573727,NaN,4.822739124,NaN,,0,0,1,0
2:02:30,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,2.564300537,2.928244829,NaN,NaN,NaN,|,1.454566717,2.646190405,3.102758408,3.470467806,3.660228491,4.062279701,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,4.210229397,NaN,4.383809566,NaN,,0,0,1,0
2:07:30,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,2.464649439,2.864850521,NaN,NaN,NaN,|,1.350003362,2.541039944,2.962905169,3.283907413,3.46643877,3.843077183,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,4.062911987,NaN,4.243562222,NaN,,0,0,1,0
2:12:30,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,2.656747103,3.154540777,NaN,NaN,NaN,|,1.463636637,2.77793169,3.174055576,3.494770765,3.649695158,4.006901741,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,4.430226803,NaN,4.595407009,NaN,,0,0,1,0
2:17:30,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,2.58962965,3.085089684,NaN,NaN,NaN,|,1.308846712,2.3822999,2.868338823,3.239418507,3.336121559,3.6727705,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,4.370996952,NaN,4.639063835,NaN,,0,0,1,0
2:22:30,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,2.318100214,2.688305855,NaN,NaN,NaN,|,1.166618824,2.069413662,2.454191685,2.778276682,2.8951056,3.207213163,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,3.7705369,NaN,3.97798872,NaN,,0,0,1,0
2:27:30,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,2.460114241,2.875290871,NaN,NaN,NaN,|,0.959496677,1.73349762,2.031052113,2.294858694,2.385968685,2.763606787,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,4.192437649,NaN,4.344662666,NaN,,0,0,1,0
2:32:30,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,2.05445385,2.344418764,NaN,NaN,NaN,|,1.127539992,2.070445538,2.438684225,2.75707221,2.823005199,3.008368254,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,3.40490675,NaN,3.630970716,NaN,,0,0,1,0
2:37:30,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,1.850936174,2.194672346,NaN,NaN,NaN,|,0.956376672,1.83232367,2.125564337,2.344333887,2.398031235,2.682646751,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,3.024178267,NaN,3.256761551,NaN,,0,0,1,0
2:42:30,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,1.832270622,2.150144339,NaN,NaN,NaN,|,0.949180007,1.822723746,2.087890625,2.34105587,2.38038516,2.648528337,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,3.01883173,NaN,3.146698952,NaN,,0,0,1,0
2:47:30,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,1.754360914,2.050294161,NaN,NaN,NaN,|,0.915791929,1.610547543,1.823519826,2.092628002,2.169555902,2.476061344,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,2.912141323,NaN,3.014929771,NaN,,0,0,1,0
2:52:30,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,1.732069016,2.111379147,NaN,NaN,NaN,|,0.841353357,1.51948154,1.821130633,2.074443817,2.128796101,2.316205025,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,3.127358198,NaN,3.422930717,NaN,,0,0,1,0
2:57:30,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,1.802631617,2.126759291,NaN,NaN,NaN,|,1.051689982,1.806034803,2.103137732,2.370766878,2.426590443,2.660688877,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,2.992679119,NaN,3.057708979,NaN,,0,0,1,0
3:02:30,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,1.634919882,1.870186806,NaN,NaN,NaN,|,1.06551671,1.938090682,2.256640911,2.514990091,2.549130678,2.739575148,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,2.805586338,NaN,2.967386246,NaN,,0,0,1,0
3:07:30,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,1.69999814,1.994283199,NaN,NaN,NaN,|,0.923749983,1.781804562,2.046748161,2.260738373,2.248198986,2.503657818,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,2.764946461,NaN,3.032547951,NaN,,0,0,0,0
3:12:30,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,1.498764753,1.83071816,NaN,NaN,NaN,|,0.933411121,1.751865864,2.094728231,2.438418865,2.544933319,2.785299301,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,2.850972891,NaN,3.121170044,NaN,,0,0,1,0
3:17:30,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,1.629099846,1.926822901,NaN,NaN,NaN,|,1.16539669,2.013247013,2.382450819,2.769779444,2.892235518,3.234432459,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,2.967652082,NaN,3.161837339,NaN,,0,0,1,0
3:22:30,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,2.033792019,2.430438995,NaN,NaN,NaN,|,1.161630034,2.108495951,2.498622894,2.839626551,2.934041262,3.089554787,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,3.515469074,NaN,3.629360199,NaN,,0,0,1,0
3:27:30,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,1.927176714,2.30732131,NaN,NaN,NaN,|,1.105523348,1.890275598,2.27287221,2.597710848,2.725225449,3.026833773,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,3.29348135,NaN,3.399178505,NaN,,0,0,1,0
3:32:30,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,2.232424259,2.689926863,NaN,NaN,NaN,|,0.93147999,1.745734572,2.132843971,2.474791527,2.60353446,2.888131618,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,3.577939749,NaN,3.696643353,NaN,,0,0,1,0
3:37:30,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,1.969532847,2.296993732,NaN,NaN,NaN,|,0.95319438,1.808178902,2.079124212,2.34786129,2.43265152,2.669764757,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,3.319838047,NaN,3.621985435,NaN,,0,0,1,0
3:42:30,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,1.477133751,1.738031626,NaN,NaN,NaN,|,0.93633002,1.689123034,2.00475502,2.299749851,2.330987215,2.496210098,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,2.496848822,NaN,2.643072367,NaN,,0,0,1,0
3:47:30,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,|,0.703136683,1.347660542,1.546209693,1.729836464,1.765258312,1.972627044,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,,0,0,1,0
3:52:30,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,|,0.611209989,1.138854861,1.336975813,1.560232162,1.589175463,1.813740015,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,,0,0,1,0
3:57:30,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,|,0.800573349,1.450552464,1.75608182,2.03115344,2.029180765,2.218065977,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,,0,0,0,0
4:02:30,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,|,0.965758562,1.763127923,2.001771688,2.247449636,2.245361567,2.421336412,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,,0,0,0,0
4:07:30,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,|,0.792496681,1.461217284,1.680192947,1.938277245,1.966716766,2.134279013,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,,0,0,1,0
4:12:30,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,|,0.733730018,1.303775907,1.525093436,1.812297583,1.851549268,2.083678246,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,,0,0,1,0
4:17:30,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,|,0.576923311,1.076679707,1.26683259,1.484283209,1.46004498,1.626708269,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,,0,0,0,0
4:22:30,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,|,0.648809969,1.154820442,1.311182618,1.513568521,1.539708734,1.803869843,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,,0,0,1,0
4:27:30,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,|,0.691713929,1.237572312,1.437376142,1.6697613,1.688785911,1.91482985,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,,0,0,1,0
4:32:30,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,|,0.585370004,1.132768393,1.378298879,1.61412847,1.611256838,1.811546206,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,,0,0,0,0
4:37:30,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,|,0.641009986,1.159534693,1.418264985,1.66179657,1.677044034,1.823190093,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,,0,0,1,0
4:42:30,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,|,0.599656641,1.096180439,1.311707497,1.54975307,1.519246459,1.664072752,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,,0,0,0,0
4:47:30,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,|,0.405076653,0.856489718,1.077899933,1.308657289,1.260688663,1.386932492,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,,0,0,0,0
4:52:30,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,|,0.461263746,0.960254431,1.120520115,1.283378601,1.249330997,1.398445249,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,,0,0,0,0
4:57:30,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,|,0.463063329,0.986257672,1.185367584,1.344774365,1.302258372,1.390362978,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,,0,0,0,0
5:02:30,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,|,0.492439985,0.996073782,1.186324358,1.383205652,1.392945409,1.545406461,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,,0,0,1,0
5:07:30,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,|,0.473250002,0.999293566,1.143066406,1.354332089,1.337770224,1.477998495,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,,0,0,0,0
5:12:30,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,|,0.660173357,1.251887321,1.454275131,1.599162817,1.574688792,1.781276464,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,,0,0,0,0
5:17:30,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,|,0.48384127,1.021746874,1.189966202,1.443043947,1.426994681,1.490638018,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,,0,0,0,0
5:22:30,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,|,0.63999331,1.255522609,1.465209723,1.696012616,1.751628995,1.862083554,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,,0,0,1,0
5:27:30,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,|,0.830976665,1.562067986,1.837134123,2.110887289,2.13890028,2.319643021,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,,0,0,1,0
5:32:30,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,|,0.833203316,1.537268281,1.760391116,1.946741223,1.904786468,2.112955332,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,,0,0,0,0
5:37:30,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,|,0.768416643,1.45406127,1.664849401,1.906471968,1.867831826,2.068649769,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,,0,0,0,0
5:42:30,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,|,0.923007667,1.711340189,1.942489982,2.141160011,2.101332188,2.230303288,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,,0,0,0,0
5:47:30,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,|,0.679899991,1.257561326,1.482299924,1.654626489,1.622945786,1.717412353,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,,0,0,0,0
5:52:30,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,|,0.827413321,1.592341781,1.819503069,1.993367434,1.989964724,2.176085472,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,,0,0,0,0
5:57:30,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,|,0.827300012,1.494674325,1.70827949,1.929108143,1.972590923,2.132709265,|,NaN,NaN,NaN,NaN,NaN,NaN,|,NaN,NaN,NaN,NaN,NaN,NaN,,0,0,1,0
