CDT_time,bar_fence,spd_0_2m_init,spd_1_5m_init,spd_3m_init,spd_4_5m_init,spd_6m_init,spd_10m_init,bar_fence_1,spd_0_2m_rel,spd_1_5m_rel,spd_3m_rel,spd_4_5m_rel,spd_6m_rel,spd_10m_rel,bar_fence_2,spd_0_2m_uconv,spd_1_5m_uconv,spd_3m_uconv,spd_4_5m_uconv,spd_6m_uconv,spd_10m_uconv,bar_fence_3,spd_0_2m_lconv,spd_1_5m_lconv,spd_3m_lconv,spd_4_5m_lconv,spd_6m_lconv,spd_10m_lconv,bar_fence_4,spd_8_5m_rel,spd_8_5m_lconv,spd_15m_rel,spd_15m_lconv,spd_20m_rel,spd_20m_lconv
11:47:30,|,0.813399970531464,1.27703845500946,1.51216733455658,1.69743311405182,1.70945727825165,1.79476749897003,|,0.753673672676086,1.21649122238159,1.38267052173615,1.46449983119965,1.45764780044556,1.33230865001678,|,0.84219217300415,1.39951491355896,1.44098591804504,1.49776554107666,1.6071445941925,1.62640988826752,|,0.625278413295746,1.19223773479462,1.30207133293152,1.30545437335968,1.26278805732727,1.30632948875427,|,1.36991691589355,1.26227104663849,1.3005119562149,1.39652132987976,1.31007421016693,1.37127411365509
11:52:30,|,0.567525863647461,0.952325224876404,1.01647937297821,1.1396940946579,1.15828311443329,1.13915908336639,|,0.659876525402069,0.970902562141418,1.09532713890076,1.14551723003387,1.15087592601776,1.15303266048431,|,0.531883358955383,0.768861413002014,0.813487827777863,0.910627067089081,0.984613418579102,0.959690570831299,|,0.5440713763237,1.08309066295624,1.02257108688354,1.13226056098938,1.19698548316956,1.34935653209686,|,1.1343731880188,1.31343638896942,1.04715275764465,1.44272339344025,1.05056595802307,1.48668742179871
11:57:30,|,1.07304668426514,1.82254981994629,2.02608942985535,2.14070773124695,2.26024961471558,2.39067602157593,|,0.966716647148132,1.58456301689148,1.85097169876099,1.95980966091156,2.07994842529297,2.0653669834137,|,0.977339088916779,1.56107985973358,1.94526433944702,1.85327386856079,1.93923938274384,1.93169260025024,|,0.770934283733368,1.67624700069427,1.9376802444458,1.98858046531677,1.94963717460632,1.98932695388794,|,2.09154081344604,2.00412964820862,2.0395872592926,1.97534608840942,2.1541907787323,1.73869633674622
12:02:30,|,1.2514271736145,2.00395750999451,2.14647150039673,2.28554677963257,2.36546325683594,2.48492741584778,|,0.941934645175934,1.7366224527359,2.13378953933716,2.44080567359924,2.48310375213623,2.67455768585205,|,1.21063661575317,2.03868961334229,4.09380865097046,2.40339875221252,2.55407214164734,2.63616752624512,|,0.651524364948273,1.59100878238678,1.99768328666687,2.20696902275085,2.19924879074097,2.51875734329224,|,2.52270841598511,2.4200291633606,2.7230429649353,2.65505766868591,2.81637454032898,2.4837794303894
12:07:30,|,1.08926331996918,1.45643794536591,1.71725952625275,2.13991045951843,2.15127086639404,2.26946496963501,|,1.16666555404663,2.14599061012268,2.70668172836304,3.06083798408508,3.12015914916992,3.32934093475342,|,1.41073334217072,2.44711446762085,2.61552786827087,2.88598895072937,3.12049317359924,3.160071849823,|,0.749573349952698,1.81459450721741,2.19492721557617,2.50569534301758,2.57392525672913,3.04253125190735,|,3.17814111709595,2.89590692520142,3.34539556503296,3.21896362304688,3.3722836971283,3.10857915878296
12:12:30,|,1.36095666885376,2.56422662734985,2.7716166973114,2.83000540733337,2.8457202911377,2.75883102416992,|,0.751133680343628,1.30811452865601,1.6208518743515,1.85140943527222,2.01770401000977,2.27072525024414,|,0.811259984970093,1.36304879188538,1.43974840641022,1.48156833648682,1.62716722488403,1.59695971012115,|,0.783653318881989,1.8413587808609,1.84888434410095,1.96961450576782,2.04707098007202,2.13536024093628,|,2.15540337562561,2.05497574806213,2.44246172904968,2.26728463172913,2.56555271148682,2.28055620193481
12:17:30,|,1.4784699678421,2.39676594734192,2.73669409751892,3.13090682029724,3.2099015712738,3.43479633331299,|,1.32931661605835,2.48113417625427,3.24368286132813,3.76183080673218,3.98382806777954,4.37189054489136,|,1.67358791828156,2.84495306015015,3.27048087120056,3.58744478225708,3.71516799926758,3.83083248138428,|,0.807457447052002,1.8416428565979,2.00473403930664,2.07869458198547,2.13815331459045,2.13092255592346,|,4.15466260910034,2.14411211013794,4.59625673294067,2.15491557121277,4.62786674499512,2.08055925369263
12:22:30,|,1.58050334453583,2.88697266578674,3.09934210777283,3.14840173721313,3.26796054840088,3.40870642662048,|,0.937508344650269,1.49254393577576,2.08990550041199,2.39248108863831,2.44749045372009,2.72286510467529,|,1.00259757041931,1.58934450149536,1.84145510196686,2.12208104133606,2.21876168251038,2.28077602386475,|,0.635395407676697,1.63503861427307,1.85911846160889,1.93771302700043,1.92737245559692,2.1149206161499,|,2.55686473846436,2.04907250404358,2.818514585495,1.91478407382965,2.72176122665405,1.68589663505554
12:27:30,|,1.67819941043854,2.93361473083496,3.17106199264526,3.48804187774658,3.62542843818665,3.75799369812012,|,1.53547668457031,2.52490210533142,3.06421589851379,3.44568037986755,3.47206282615662,3.70597410202026,|,1.26202666759491,2.09148788452148,2.4479672908783,2.775710105896,2.97024464607239,3.10670399665833,|,0.681303739547729,NaN,NaN,NaN,NaN,NaN,|,3.47510480880737,NaN,3.89649391174316,2.80566787719727,3.95403909683228,2.58916044235229
12:32:30,|,1.66688668727875,2.76440644264221,2.95089745521545,3.05424857139587,3.10772728919983,3.16776418685913,|,1.19433999061584,2.2026698589325,2.92931437492371,3.4847207069397,3.71840691566467,3.96347618103027,|,1.56215667724609,2.73321437835693,3.11956787109375,3.46021628379822,3.58399963378906,3.73542904853821,|,0.767030000686646,NaN,NaN,NaN,NaN,NaN,|,3.79674124717712,NaN,4.06255626678467,3.63427066802979,4.12529993057251,3.09486365318298
12:37:30,|,1.6078200340271,2.77520990371704,3.04048800468445,3.18085360527039,3.36903786659241,3.45030903816223,|,1.18940329551697,2.0279541015625,2.47753977775574,2.70006251335144,2.68953227996826,2.75801968574524,|,1.30715334415436,2.07003283500671,2.34961938858032,2.59644269943237,2.77890968322754,2.79903268814087,|,0.898372232913971,NaN,NaN,NaN,NaN,NaN,|,2.65617394447327,NaN,2.83575296401978,3.08182239532471,2.86543941497803,2.7790687084198
