CDT_time,bar_fence,dir_0_2m_init,dir_1_5m_init,dir_3m_init,dir_4_5m_init,dir_6m_init,dir_10m_init,bar_fence_1,dir_0_2m_rel,dir_1_5m_rel,dir_3m_rel,dir_4_5m_rel,dir_6m_rel,dir_10m_rel,bar_fence_2,dir_0_2m_uconv,dir_1_5m_uconv,dir_3m_uconv,dir_4_5m_uconv,dir_6m_uconv,dir_10m_uconv,bar_fence_3,dir_0_2m_lconv,dir_1_5m_lconv,dir_3m_lconv,dir_4_5m_lconv,dir_6m_lconv,dir_10m_lconv
19:02:30,|,NaN,229.873687744141,228.838577270508,226.662841796875,227.410217285156,227.827194213867,|,36.8171577453613,223.672561645508,224.286575317383,220.588500976563,216.321258544922,220.661651611328,|,35.0556373596191,222.358261108398,222.799606323242,218.90592956543,221.114639282227,219.47966003418,|,63.4207153320313,222.223587036133,223.373458862305,223.225112915039,221.879180908203,219.962463378906
19:07:30,|,NaN,230.942520141602,228.616073608398,227.324066162109,228.224334716797,227.858764648438,|,49.0894966125488,232.302642822266,232.072906494141,227.402847290039,223.976470947266,227.791351318359,|,38.6104621887207,221.834503173828,221.423126220703,218.932861328125,220.710662841797,218.629470825195,|,79.1973342895508,231.62353515625,231.750335693359,231.048751831055,229.742660522461,228.603530883789
19:12:30,|,NaN,230.766555786133,228.513259887695,225.283538818359,225.747863769531,224.874572753906,|,44.8757400512695,230.058502197266,231.502777099609,227.78727722168,224.681793212891,228.912414550781,|,41.3976020812988,228.100570678711,228.650375366211,225.4384765625,227.571075439453,225.982330322266,|,75.7190093994141,231.107971191406,230.34928894043,230.628189086914,228.878387451172,226.592620849609
19:17:30,|,NaN,230.823287963867,229.177658081055,226.801055908203,227.026428222656,227.845825195313,|,45.936408996582,232.02197265625,233.484954833984,229.826202392578,226.276412963867,230.091842651367,|,47.2476577758789,229.25373840332,227.386734008789,223.625259399414,225.353546142578,224.541458129883,|,77.5292892456055,233.38916015625,233.277847290039,232.13232421875,230.304458618164,228.554901123047
19:22:30,|,NaN,235.766738891602,233.849273681641,231.131759643555,230.199142456055,229.812927246094,|,48.3584671020508,233.196151733398,233.262298583984,228.757858276367,225.465377807617,229.317672729492,|,44.7858047485352,229.399230957031,229.159317016602,225.931655883789,227.931274414063,225.592193603516,|,79.3979339599609,233.390029907227,233.742034912109,233.909454345703,232.831466674805,230.581878662109
19:27:30,|,NaN,232.342636108398,230.450042724609,226.475967407227,226.635711669922,228.102920532227,|,43.6305084228516,231.430221557617,232.322677612305,228.674377441406,225.988754272461,230.61328125,|,46.6419677734375,230.622100830078,230.345703125,227.421463012695,228.918273925781,228.023193359375,|,74.7074356079102,229.729736328125,229.959259033203,230.683349609375,230.162872314453,229.340469360352
19:32:30,|,NaN,229.315994262695,228.192245483398,226.740829467773,226.712387084961,225.574356079102,|,48.2968330383301,231.734390258789,231.614562988281,227.337005615234,224.189117431641,229.369888305664,|,34.8961486816406,220.687728881836,221.060836791992,218.674682617188,220.663162231445,220.633422851563,|,76.5722503662109,229.673446655273,230.65739440918,231.243133544922,229.748565673828,227.309417724609
19:37:30,|,NaN,229.713348388672,228.033782958984,225.946350097656,225.439239501953,225.650329589844,|,39.6721687316895,225.173492431641,226.794509887695,223.258010864258,219.811294555664,224.357177734375,|,43.6833724975586,228.965377807617,228.139190673828,225.116485595703,227.020889282227,225.217727661133,|,78.1532669067383,230.541076660156,229.994644165039,231.421493530273,229.999053955078,229.060562133789
19:42:30,|,NaN,229.044158935547,228.287338256836,227.325714111328,227.765106201172,227.089645385742,|,38.5710182189941,224.458114624023,225.652969360352,222.45166015625,219.635711669922,223.893020629883,|,30.0449409484863,217.348892211914,218.482681274414,215.518600463867,217.461090087891,217.292205810547,|,70.5967788696289,225.239898681641,220.339202880859,227.3515625,225.744201660156,224.761459350586
19:47:30,|,NaN,231.921371459961,229.731857299805,226.83332824707,227.305770874023,227.91389465332,|,46.1540184020996,230.831741333008,231.719589233398,228.655975341797,225.742111206055,230.861129760742,|,37.8101234436035,222.529357910156,222.316711425781,219.658843994141,222.48405456543,222.394943237305,|,75.7850723266602,228.917419433594,228.663757324219,228.590591430664,228.323303222656,227.153701782227
19:52:30,|,NaN,230.962951660156,229.01838684082,225.624069213867,225.375152587891,225.353988647461,|,38.5189170837402,225.5205078125,227.124633789063,223.586654663086,220.560913085938,225.633544921875,|,38.4074440002441,223.935836791992,223.653503417969,220.872482299805,222.935440063477,221.744216918945,|,70.0797500610352,227.260665893555,225.968841552734,224.973159790039,223.152557373047,222.695083618164
19:57:30,|,NaN,233.870880126953,232.047958374023,230.287246704102,230.144668579102,229.265365600586,|,44.7399864196777,228.691619873047,228.698501586914,224.5205078125,220.268508911133,224.42431640625,|,41.8461532592773,226.204284667969,226.142288208008,223.184036254883,225.449523925781,224.302551269531,|,66.4715805053711,226.715393066406,227.739807128906,227.821212768555,226.655807495117,225.525024414063
20:02:30,|,NaN,233.164764404297,230.95622253418,228.403671264648,228.589996337891,228.954132080078,|,49.1873626708984,232.581802368164,233.171020507813,229.326873779297,226.705856323242,231.006759643555,|,38.8750534057617,225.324691772461,225.34294128418,223.467819213867,224.954650878906,223.080657958984,|,77.1376342773438,233.747894287109,234.413208007813,234.077209472656,233.296356201172,231.87385559082
20:07:30,|,NaN,237.817626953125,235.726364135742,234.008987426758,233.965866088867,232.828216552734,|,46.3218307495117,230.936935424805,231.989303588867,228.448913574219,225.379623413086,230.549880981445,|,45.1088981628418,229.368927001953,229.153335571289,226.509048461914,228.659301757813,226.961959838867,|,86.4829483032227,238.49153137207,237.865570068359,237.285003662109,235.763778686523,234.430099487305
20:12:30,|,NaN,236.407867431641,234.499969482422,231.87451171875,231.333312988281,230.116775512695,|,44.5017127990723,229.807312011719,230.428970336914,226.822128295898,223.334457397461,229.193206787109,|,46.7956886291504,230.209045410156,230.24365234375,227.436080932617,229.686111450195,228.440490722656,|,88.4603958129883,239.188491821289,238.106597900391,237.663955688477,236.013793945313,234.080322265625
20:17:30,|,NaN,235.828857421875,233.569305419922,230.877426147461,230.604476928711,230.436050415039,|,44.6231498718262,230.201644897461,231.934234619141,227.738433837891,224.626861572266,230.063278198242,|,49.9814376831055,233.855926513672,233.703323364258,230.476440429688,232.451263427734,229.841323852539,|,85.8826141357422,236.694076538086,235.856674194336,235.225601196289,233.646286010742,232.515197753906
20:22:30,|,NaN,232.649856567383,230.31184387207,228.516891479492,229.230712890625,230.460189819336,|,43.6342697143555,231.240478515625,231.91291809082,227.966293334961,224.58740234375,228.849319458008,|,40.8130531311035,224.168411254883,224.700958251953,221.653182983398,223.693969726563,223.708602905273,|,81.0809326171875,239.520629882813,238.43376159668,239.136947631836,237.642822265625,236.026184082031
20:27:30,|,NaN,238.359069824219,237.571319580078,235.298812866211,235.228881835938,234.810043334961,|,42.2616119384766,230.887954711914,232.616729736328,228.318481445313,225.354385375977,231.595230102539,|,46.2155570983887,232.062713623047,231.636199951172,228.345733642578,230.425933837891,229.0478515625,|,87.6650695800781,240.141632080078,240.188781738281,239.258193969727,237.058731079102,234.84423828125
20:32:30,|,NaN,239.071807861328,237.631408691406,235.944152832031,235.830917358398,235.789947509766,|,60.3135757446289,241.765487670898,242.102462768555,237.914016723633,234.987594604492,238.486801147461,|,48.1885948181152,234.965789794922,233.401718139648,229.643539428711,231.380599975586,230.122619628906,|,83.9909820556641,234.79621887207,236.147399902344,235.769882202148,234.574554443359,233.801956176758
20:37:30,|,NaN,237.527801513672,237.067764282227,234.629592895508,234.207229614258,233.543334960938,|,48.813850402832,234.013488769531,233.618087768555,229.591781616211,225.745712280273,230.894302368164,|,44.6144638061523,229.853256225586,229.019027709961,225.956558227539,228.170867919922,227.207672119141,|,79.0900497436523,234.799667358398,236.206466674805,237.013519287109,236.196746826172,235.091888427734
20:42:30,|,NaN,230.173538208008,228.805068969727,226.780654907227,226.817626953125,226.876358032227,|,40.2423973083496,228.399642944336,229.958633422852,226.034301757813,222.553405761719,227.665832519531,|,45.5584564208984,230.154983520508,229.712219238281,226.272827148438,229.134246826172,228.360397338867,|,80.4608383178711,232.69953918457,233.446746826172,233.919799804688,231.793395996094,230.139434814453
20:47:30,|,NaN,234.582824707031,233.075103759766,231.361770629883,231.146301269531,230.514541625977,|,50.3481941223145,232.713104248047,234.126876831055,230.51692199707,227.421401977539,231.886795043945,|,50.4332847595215,233.261688232422,231.817932128906,228.312835693359,230.133697509766,227.285568237305,|,82.4641265869141,237.292327880859,237.173965454102,237.21923828125,235.643539428711,235.508453369141
20:52:30,|,NaN,236.48681640625,236.453536987305,232.892318725586,233.198913574219,233.305145263672,|,51.6485710144043,233.314361572266,233.793212890625,229.488540649414,226.340744018555,230.496612548828,|,54.4530448913574,236.077774047852,235.128601074219,230.681411743164,231.198486328125,229.289764404297,|,82.5008392333984,236.861633300781,237.157791137695,237.541976928711,236.611465454102,235.611938476563
20:57:30,|,NaN,231.660781860352,230.060592651367,227.615905761719,228.164077758789,228.161087036133,|,42.0607604980469,229.264266967773,229.53239440918,225.63264465332,222.481033325195,227.286804199219,|,44.4911003112793,228.013458251953,226.438674926758,223.607330322266,226.043548583984,225.650894165039,|,76.5883865356445,230.281936645508,230.951065063477,231.189086914063,230.044723510742,229.523010253906
21:02:30,|,NaN,236.349334716797,234.668014526367,231.438949584961,231.362380981445,230.971099853516,|,48.2248916625977,233.644500732422,233.773773193359,230.016159057617,227.051300048828,231.074676513672,|,43.7701072692871,229.130218505859,228.403015136719,226.554534912109,228.668594360352,226.947082519531,|,81.5245971679688,234.989700317383,235.130676269531,234.697479248047,232.92155456543,231.333038330078
21:07:30,|,NaN,234.79411315918,232.418579101563,230.686050415039,230.231262207031,230.090698242188,|,50.1539192199707,233.297348022461,221.573104858398,229.290481567383,225.740524291992,230.552291870117,|,45.9844245910645,230.85514831543,230.862609863281,228.057052612305,229.948852539063,228.212738037109,|,79.4523849487305,235.357849121094,234.952880859375,234.654037475586,233.474426269531,232.860733032227
21:12:30,|,NaN,240.343460083008,237.728103637695,234.164474487305,233.223007202148,232.934066772461,|,46.2903633117676,230.936965942383,231.83088684082,227.643951416016,224.008850097656,228.521957397461,|,41.0558204650879,227.385406494141,227.610977172852,225.532608032227,227.639114379883,226.117874145508,|,84.3411026000977,238.628479003906,237.763366699219,238.394302368164,237.198425292969,236.058349609375
21:17:30,|,NaN,238.332656860352,236.381423950195,234.279434204102,234.011749267578,234.254104614258,|,51.2453384399414,233.740737915039,234.283554077148,230.39973449707,227.131912231445,232.103500366211,|,46.3944702148438,233.194763183594,233.460525512695,230.797317504883,233.407012939453,232.526550292969,|,88.3132629394531,239.297515869141,239.00617980957,239.088790893555,237.419692993164,235.501022338867
21:22:30,|,NaN,238.574584960938,236.002944946289,233.245330810547,233.083511352539,232.918045043945,|,51.0069770812988,232.986602783203,233.711685180664,229.652984619141,225.908264160156,231.0576171875,|,50.3678741455078,234.777740478516,234.174774169922,230.267471313477,231.587783813477,230.269866943359,|,81.6343307495117,236.583953857422,238.283187866211,238.75813293457,237.691665649414,234.982299804688
21:27:30,|,NaN,238.526962280273,236.807708740234,234.658340454102,234.426239013672,232.691497802734,|,54.7241058349609,235.330474853516,235.509017944336,231.383239746094,228.115341186523,232.393493652344,|,47.5863380432129,231.010360717773,231.143188476563,227.836486816406,229.511657714844,227.783584594727,|,86.6663360595703,240.739776611328,240.111877441406,239.905868530273,237.407028198242,235.230850219727
21:32:30,|,NaN,237.300369262695,235.192810058594,232.792373657227,232.474884033203,232.570739746094,|,42.6368789672852,229.107162475586,232.066375732422,226.882217407227,223.766021728516,229.153350830078,|,37.9097480773926,225.194061279297,225.349822998047,223.346939086914,225.7177734375,226.295562744141,|,81.7284927368164,237.007797241211,237.845291137695,237.946044921875,236.391204833984,235.089202880859
21:37:30,|,NaN,237.694534301758,235.910232543945,233.647384643555,233.403503417969,232.609619140625,|,49.5150375366211,233.328323364258,232.926895141602,230.039184570313,227.216857910156,231.601699829102,|,44.256160736084,228.760360717773,227.568405151367,224.611694335938,226.851318359375,225.749572753906,|,79.9498138427734,233.493255615234,233.731628417969,233.761993408203,232.546676635742,232.327499389648
21:42:30,|,NaN,234.051315307617,232.693572998047,231.492370605469,232.085800170898,231.888137817383,|,50.1204605102539,234.126602172852,235.602874755859,229.844421386719,226.636383056641,231.398025512695,|,45.3704223632813,230.335739135742,230.722213745117,227.909301757813,229.842086791992,228.367614746094,|,80.2531890869141,235.532104492188,236.104019165039,236.63005065918,235.262435913086,233.507308959961
21:47:30,|,NaN,236.602645874023,234.885726928711,231.917343139648,231.661071777344,231.674575805664,|,51.0624504089355,236.645858764648,236.477523803711,232.547378540039,228.843444824219,233.63737487793,|,46.7841987609863,230.148056030273,230.078018188477,227.614883422852,229.676284790039,228.196441650391,|,82.8527755737305,238.845306396484,238.868835449219,238.756546020508,237.013061523438,234.422637939453
21:52:30,|,NaN,236.129760742188,234.207077026367,232.123687744141,232.121948242188,232.002227783203,|,48.3548965454102,233.356216430664,233.448196411133,229.673767089844,226.709777832031,232.007904052734,|,52.6064796447754,233.273712158203,232.375991821289,228.825775146484,230.734680175781,229.022033691406,|,80.3794097900391,236.605239868164,237.094665527344,237.485244750977,236.168212890625,233.687194824219
21:57:30,|,NaN,235.657165527344,234.505187988281,232.742889404297,232.892532348633,232.888076782227,|,50.9553260803223,234.538269042969,234.280807495117,229.92822265625,226.15495300293,231.627288818359,|,47.9702072143555,231.014343261719,229.905410766602,226.933471679688,228.460754394531,226.587203979492,|,74.3249435424805,232.870986938477,233.178802490234,233.575546264648,232.308731079102,230.917831420898
22:02:30,|,NaN,235.242050170898,234.000183105469,231.088027954102,230.054412841797,228.695388793945,|,46.6551170349121,231.346725463867,231.718612670898,227.304107666016,223.615264892578,228.132247924805,|,43.6854362487793,228.368469238281,227.004028320313,223.615249633789,225.726547241211,224.374084472656,|,78.8133926391602,232.510391235352,232.801986694336,233.085891723633,231.347625732422,230.729904174805
22:07:30,|,NaN,238.703689575195,236.977081298828,234.421615600586,233.766311645508,233.839202880859,|,48.520133972168,233.67578125,233.884246826172,229.903335571289,227.022659301758,231.199752807617,|,46.2048873901367,229.396255493164,228.468841552734,225.211669921875,227.368270874023,226.082855224609,|,77.4379119873047,232.619491577148,233.690017700195,235.986343383789,234.810119628906,234.13005065918
22:12:30,|,NaN,237.365280151367,236.845336914063,234.088836669922,233.152053833008,232.528991699219,|,50.7210731506348,235.526672363281,235.303115844727,231.453826904297,228.29084777832,232.824295043945,|,53.6613616943359,235.288009643555,233.489532470703,230.690963745117,232.390380859375,229.290725708008,|,82.9546279907227,236.138244628906,236.754623413086,237.652206420898,236.246551513672,234.496978759766
22:17:30,|,NaN,235.832275390625,234.224411010742,232.886260986328,233.356735229492,232.012832641602,|,45.449462890625,231.673873901367,233.087875366211,228.425094604492,225.280578613281,230.601898193359,|,48.6601066589355,229.352874755859,228.276260375977,225.589340209961,227.707107543945,226.251281738281,|,82.5551681518555,237.838821411133,238.280975341797,238.805801391602,236.996627807617,235.979278564453
22:22:30,|,NaN,234.3291015625,232.167282104492,229.600921630859,229.248153686523,229.279373168945,|,49.591869354248,232.995086669922,229.550231933594,229.248107910156,226.375991821289,229.520629882813,|,43.701732635498,229.370895385742,229.167236328125,226.327529907227,228.2685546875,227.184066772461,|,80.0710525512695,235.800689697266,235.55485534668,234.734680175781,232.704284667969,230.44319152832
22:27:30,|,NaN,238.879455566406,237.082641601563,234.885848999023,234.588623046875,234.098937988281,|,43.5214462280273,231.874572753906,233.368011474609,229.48307800293,226.249633789063,230.690658569336,|,48.3134918212891,232.799728393555,231.632247924805,228.481491088867,230.194000244141,228.657409667969,|,76.3209609985352,231.601119995117,233.421432495117,233.752944946289,233.310012817383,234.188064575195
