CDT_time,bar_fence,T_0_2m_init,T_1_5m_init,T_4_5m_init,T_10m_init,T_15m_init,T_20m_init,bar_fence_1,T_0_2m_rel,T_1_5m_rel,T_4_5m_rel,T_8_5m_rel,T_15m_rel,T_20m_rel,bar_fence_2,T_0_2m_uconv,T_1_5m_uconv,T_4_5m_uconv,T_10m_uconv,T_15m_uconv,T_20m_uconv,bar_fence_3,T_0_2m_lconv,T_1_5m_lconv,T_4_5m_lconv,T_8_5m_lconv,T_15m_lconv,T_20m_lconv,,I,R,U,L
19:02:30,|,6.80220747,7.723444939,8.126722336,8.363244057,0,0,|,6.232800007,6.92735815,7.780537128,8.130604744,8.18825531,8.277643204,|,6.981342316,7.882885933,8.188054085,8.257047653,0,0,|,6.568695545,7.746454716,8.052483559,8.106106758,8.215704918,8.416711807,,1,1,1,1
19:07:30,|,6.777391434,7.704983234,8.107717514,8.322852135,0,0,|,6.306488037,6.987113953,7.789798737,8.089966774,8.180503845,8.262147903,|,6.94295311,7.854781151,8.128495216,8.233960152,0,0,|,6.456133366,7.604630947,8.116188049,8.147717476,8.218260765,8.39511776,,1,1,1,1
19:12:30,|,6.870368004,7.693612099,8.12953186,8.339529991,0,0,|,6.542073727,7.109932899,7.72335577,8.042014122,8.168121338,8.258926392,|,6.920268536,7.789999962,8.092909813,8.190067291,0,0,|,6.660200596,7.714213848,8.069530487,8.110538483,8.179195404,8.340470314,,1,1,1,1
19:17:30,|,6.777524948,7.717157364,8.077919006,8.293153763,0,0,|,6.581200123,7.073422909,7.685100555,8.021605492,8.136711121,8.205235481,|,7.012617588,7.795000076,8.087425232,8.177718163,0,0,|,6.60789299,7.649329185,7.950435162,7.9912076,8.097725868,8.272148132,,1,1,1,1
19:22:30,|,6.996956348,7.759163857,8.089665413,8.279865265,0,0,|,6.463812828,7.053691387,7.685503006,8.016387939,8.11134243,8.184848785,|,6.971543789,7.797550201,8.054765701,8.161610603,0,0,|,6.240936279,7.415886402,7.936107635,7.959664345,8.076644897,8.266228676,,1,1,1,1
19:27:30,|,6.798758507,7.618695736,8.010670662,8.207247734,0,0,|,6.48816061,7.064429283,7.63020134,7.974899292,8.114161491,8.199731827,|,7.035704613,7.761986732,8.032442093,8.150201797,0,0,|,6.453913212,7.691342354,8.054381371,8.029196739,8.065619469,8.254295349,,1,1,1,0
19:32:30,|,7.048361301,7.701505184,7.998293877,8.219596863,0,0,|,6.579733372,7.197852135,7.673825264,7.963545322,8.054161072,8.085805893,|,7.19906044,7.881979942,8.048495293,8.132081032,0,0,|,7.049866676,7.880902767,8.136241913,8.102885246,8.09919548,8.286241531,,1,1,1,0
19:37:30,|,6.896889687,7.602642059,7.973678589,8.229832649,0,0,|,6.679330826,7.241337776,7.69100666,8.030569077,8.107047081,8.164647102,|,7.042020321,7.771879196,8.049699783,8.105522156,0,0,|,6.868227482,7.665167809,7.960869789,7.99093914,8.070034027,8.259764671,,1,1,1,1
19:42:30,|,6.848361015,7.583511829,7.957650661,8.191409111,0,0,|,6.606554985,7.124966145,7.651509762,7.963678837,7.990939617,8.018221855,|,6.749395847,7.571342468,7.977852821,8.007382393,0,0,|,6.522274017,7.329999924,7.664530277,7.834563732,7.935436249,8.120738029,,1,1,1,1
19:47:30,|,6.686655521,7.483578682,7.8020401,8.0782547,0,0,|,6.480936527,7.035436153,7.527718067,7.886845589,7.92543602,8.008758545,|,6.623489857,7.373434067,7.827893257,7.846711636,0,0,|,6.393043518,7.210805416,7.482885838,7.644463062,7.757315636,7.961006641,,1,1,1,1
