CDT_time,bar_fence,T_3m,Td_3m,RH_3m,P_3m,Spd_3m,raina_3m,preciptype_3m,rainr_3m,Ad_3m,bar_fence_1,second_counter,bar_fence_2,raintag
18:00:30,|,-8.19999980926514,-10.8000001907349,81.5,990,5.66666698455811,94.7200012207031,0,0,1.29999995231628,|,30,|,1
18:01:30,|,-8.19999980926514,-10.8333330154419,81.5666656494141,989.966674804688,6.73333311080933,94.7200012207031,0,0,1.29999995231628,|,90,|,1
18:02:30,|,-8.23333358764648,-10.8999996185303,81.2333374023438,989.900024414063,6.53333330154419,94.7200012207031,0,0,1.29999995231628,|,150,|,1
18:03:30,|,-8.30000019073486,-10.9333333969116,81,989.900024414063,6.40000009536743,94.7200012207031,0,0,1.29999995231628,|,210,|,1
18:04:30,|,-8.30000019073486,-11,80.8666687011719,989.933349609375,6.30000019073486,94.7200012207031,0,0,1.29999995231628,|,270,|,1
18:05:30,|,-8.33333301544189,-11,81.033332824707,990,6.19999980926514,94.7200012207031,0,0,1.29999995231628,|,330,|,1
18:06:30,|,-8.39999961853027,-11,81.1333312988281,990,5.73333311080933,94.7200012207031,0,0,1.29999995231628,|,390,|,1
18:07:30,|,-8.39999961853027,-10.9666662216187,81.3666610717773,990,5.19999980926514,94.7200012207031,0,0,1.29999995231628,|,450,|,1
18:08:30,|,-8.39999961853027,-10.9666662216187,81.5666656494141,989.966674804688,6.13333320617676,94.7200012207031,0,0,1.29999995231628,|,510,|,1
18:09:30,|,-8.39999961853027,-11.0666666030884,81.3666687011719,989.933349609375,5,94.7200012207031,0,0,1.29999995231628,|,570,|,1
18:10:30,|,-8.39999961853027,-11,81.533332824707,990,5.06666660308838,94.7200012207031,0,0,1.29999995231628,|,630,|,1
18:11:30,|,-8.43333339691162,-11.0333337783813,81.533332824707,990,5.30000019073486,94.7200012207031,0,0,1.29999995231628,|,690,|,1
18:12:30,|,-8.5,-11.1000003814697,81.466667175293,990,4.86666679382324,94.7200012207031,0,0,1.29999995231628,|,750,|,1
18:13:30,|,-8.5,-11.1000003814697,81.5999984741211,990,4.66666650772095,94.7200012207031,0,0,1.29999995231628,|,810,|,1
18:14:30,|,-8.5,-11.0666666030884,81.6666641235352,989.966674804688,5.69999980926514,94.7200012207031,0,0,1.29999995231628,|,870,|,1
18:15:30,|,-8.5,-11.0333337783813,81.7333374023438,989.933349609375,5.76666688919067,94.7200012207031,0,0,1.29999995231628,|,930,|,1
18:16:30,|,-8.46666622161865,-11.0333337783813,81.7333297729492,990,5.63333320617676,94.7200012207031,0,0,1.29999995231628,|,990,|,1
18:17:30,|,-8.43333339691162,-10.9666662216187,81.8333358764648,990,6.43333339691162,94.7200012207031,0,0,1.29999995231628,|,1050,|,1
18:18:30,|,-8.5,-11.1000003814697,81.5,989.966674804688,5.96666669845581,94.7200012207031,0,0,1.29999995231628,|,1110,|,1
18:19:30,|,-8.5,-11.1000003814697,81.466667175293,989.933349609375,5.09999990463257,94.7200012207031,0,0,1.29999995231628,|,1170,|,1
18:20:30,|,-8.53333377838135,-11.1333332061768,81.4000015258789,990,5.96666669845581,94.7200012207031,0,0,1.29999995231628,|,1230,|,1
18:21:30,|,-8.60000038146973,-11.2333335876465,81.2333374023438,990.033325195313,6.5,94.7200012207031,0,0,1.29999995231628,|,1290,|,1
18:22:30,|,-8.60000038146973,-11.2666664123535,80.966667175293,990.066650390625,6.46666669845581,94.7200012207031,0,0,1.29999995231628,|,1350,|,1
18:23:30,|,-8.60000038146973,-11.1999998092651,81.1666641235352,990.033325195313,5.13333320617676,94.7200012207031,0,0,1.29999995231628,|,1410,|,1
